Gene = MUC20
index = 898
Annotated 5SS: [ 202 5691 8858]
Annotated 3SS: [ 3797  8765 12267]
SMsplice 5SS: [ 532 5691 8858]
SMsplice 3SS: [ 5445  8765 11502]
top_k =  500
Partition function (log Z): -4.208116020211536

Sorted 5' Splice Sites (High to Low Probability):
Position 8858: 0.9488467310088606
Position 5691: 0.7461040654960539
Position 202: 0.4281521199594686
Position 532: 0.4047495763951289
Position 3563: 0.30729847476122935
Position 1513: 0.27435454181903557
Position 5681: 0.2509752816298824
Position 8275: 0.2334567578494355
Position 491: 0.17822353707750463
Position 2648: 0.13274869063034886
Position 74: 0.0864199803120273
Position 2194: 0.07025180460585545
Position 6501: 0.05400754928808411
Position 10556: 0.050799588123250215
Position 2667: 0.04809820440322196
Position 3683: 0.04370694631318817
Position 9142: 0.038021660090375414
Position 433: 0.03489447704495277
Position 2411: 0.02323391096958994
Position 2171: 0.01959293053300057
Position 439: 0.017278004338086156
Position 7158: 0.016339588258552522
Position 2355: 0.016290217181868998
Position 7819: 0.015647396891700208
Position 1937: 0.01537127987453777
Position 8351: 0.014899855928201259
Position 12440: 0.012129647907568219
Position 8670: 0.010722747869833718
Position 9163: 0.010071300189084718
Position 377: 0.010010909062242114
Position 3486: 0.009251879721186315
Position 10398: 0.008575369889591898
Position 12528: 0.008294174537231164
Position 8078: 0.0077703454076051915
Position 7543: 0.006587509295216499
Position 177: 0.004962767424999955
Position 1360: 0.0037762758865827373
Position 8344: 0.003098130528592175
Position 1743: 0.0030417736523999936
Position 142: 0.0029243468130972007
Position 11621: 0.0028325184594722307
Position 225: 0.0027393577194628105
Position 8285: 0.001931371783882702
Position 383: 0.0013126300753311822
Position 1016: 0.0007981139560289636
Position 915: 0.0007705703971248103
Position 241: 0.0006609213918789133
Position 265: 0.0004934416102470243
Position 2569: 0.00041612549109265834
Position 564: 0.00037665922114349935
Position 933: 0.00020314417204382696
Position 429: 0.0001664593592528426
Position 113: 0.0001085885388457095
Position 6715: 4.598774694730784e-05
Position 183: 3.2278919545385235e-05
Position 1475: 1.893413372338262e-05
Position 54: 1.6585911664285426e-05
Position 305: 1.4209036229304817e-05
Position 97: 1.3402072172019903e-05
Position 255: 4.967214810200203e-06
Position 1488: 4.172765783895206e-06
Position 1495: 3.7329958022791256e-06
Position 6305: 2.5280377318618585e-06
Position 133: 1.9545743858713153e-06
Position 102: 1.8991503290334054e-06
Position 334: 9.798768227070293e-07
Position 339: 9.439016421383308e-07
Position 361: 7.905363238544646e-07
Position 17: 4.109094598004947e-07
Position 389: 3.111813835239084e-07
Position 574: 6.18022881373772e-08
Position 325: 4.470592812623015e-08
Position 524: 3.2930222055024454e-08
Position 375: 1.0849196363697064e-08
Position 350: 1.077251928197303e-08
Position 6: 7.827037732385957e-09
Position 363: 7.494569420860403e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8765: 0.964648809307599
Position 5445: 0.8409331601139326
Position 3364: 0.31352552179238513
Position 11502: 0.3104682906668981
Position 12267: 0.2789624248020897
Position 8173: 0.24660818157680037
Position 1358: 0.15838583374816834
Position 5571: 0.09712168739843992
Position 2529: 0.09180219466779115
Position 359: 0.08609196370521496
Position 12306: 0.07896192545740327
Position 2067: 0.07307747841567931
Position 1425: 0.06928728078592353
Position 2489: 0.0637656410634771
Position 9484: 0.05551360063196394
Position 5532: 0.04861009151242175
Position 12602: 0.043608846004965084
Position 404: 0.03446418645571051
Position 11522: 0.03383192697954084
Position 2270: 0.032462735666425595
Position 12412: 0.03064243181594376
Position 10240: 0.03057590036032454
Position 325: 0.028910068097375476
Position 6269: 0.02557381752390482
Position 11800: 0.024967626814027068
Position 10183: 0.023902805227179462
Position 1388: 0.021541294592537542
Position 10437: 0.01919279315800054
Position 12188: 0.01834402200284548
Position 11741: 0.017384487837729147
Position 2452: 0.01715990896234714
Position 1618: 0.016332797488546623
Position 9085: 0.016311576889617572
Position 6236: 0.015736063132834727
Position 1408: 0.014893337214432277
Position 3518: 0.014497546701890011
Position 8479: 0.013665832591721272
Position 3271: 0.012591126266018233
Position 7661: 0.012315710092658977
Position 375: 0.011859968947958304
Position 9114: 0.011462398245655408
Position 9043: 0.011175342857594965
Position 3670: 0.010549062581858754
Position 10532: 0.010417604126645996
Position 5529: 0.009904742311765597
Position 11142: 0.009578366970733254
Position 9344: 0.009062231187560006
Position 1200: 0.008843345246763714
Position 8967: 0.008427164579765679
Position 2041: 0.00818751360594704
Position 2193: 0.008090661540465702
Position 7924: 0.007887452139862836
Position 10396: 0.0077957592695203914
Position 6855: 0.0076504107747222185
Position 1837: 0.007301382707562575
Position 7421: 0.0068874374103809885
Position 460: 0.0064520023324921615
Position 3274: 0.00644709372253772
Position 11498: 0.006404244495630798
Position 11713: 0.006342028335613751
Position 8243: 0.00577192776914022
Position 2291: 0.005768152884590138
Position 6284: 0.005764711147626121
Position 6784: 0.005260848114528351
Position 9366: 0.0049676924275275725
Position 8132: 0.0037626988838249773
Position 7015: 0.0036398051740197026
Position 1499: 0.0035943569704659003
Position 7639: 0.0034192242071909695
Position 10261: 0.003238911820911427
Position 1955: 0.003071081988079011
Position 10201: 0.003011822456092151
Position 10715: 0.0028986634248324055
Position 3641: 0.00264694973091396
Position 11998: 0.0025815033136672334
Position 6286: 0.0025727193050320086
Position 6404: 0.002468518270402661
Position 10484: 0.00244883039106227
Position 11167: 0.002202861220530759
Position 10284: 0.0021014117310475494
Position 10941: 0.0020298275387369232
Position 8697: 0.0020143442354763085
Position 339: 0.0020008205517612603
Position 7055: 0.0017101010848722445
Position 2647: 0.0015507307321243789
Position 9275: 0.0015163234875229129
Position 8963: 0.0015081447889071452
Position 6975: 0.0014200865913306011
Position 9508: 0.0013972477486752625
Position 11216: 0.0012349030596796485
Position 443: 0.0012109389739971234
Position 6209: 0.001204979911486068
Position 10340: 0.000968674327456857
Position 10317: 0.0009645189920854514
Position 8932: 0.0009239323813330458
Position 10884: 0.0008726203463630052
Position 1316: 0.0008529627503237988
Position 10929: 0.0007938986382334374
Position 8460: 0.0006747498191578757
Position 9651: 0.0006047563058219157
Position 495: 0.000604070446569751
Position 241: 0.0006039679517167258
Position 289: 0.0005495879043530282
Position 361: 0.0005292187632531756
Position 8984: 0.0005164711071534802
Position 9731: 0.0005156625476363322
Position 244: 0.0005136998130738339
Position 5232: 0.0005096657893770006
Position 6091: 0.0004209672594925435
Position 294: 0.0004202261544447957
Position 6151: 0.0004011833312262421
Position 5984: 0.0003785036312166904
Position 832: 0.00036011011850165756
Position 7093: 0.0003433335553154972
Position 6690: 0.0002741218731090213
Position 1216: 0.000273989302982242
Position 772: 0.00025463778917758726
Position 7258: 0.00023514300930648938
Position 5833: 0.00021969740478136818
Position 265: 0.00019624433892555037
Position 10272: 0.000179384040892379
Position 9141: 0.00017127645182262195
Position 2022: 0.00016728354753355436
Position 2306: 0.00015076345979740856
Position 1246: 0.00013497488299600493
Position 1229: 0.0001210319555210438
Position 2126: 0.00011546772636200308
Position 897: 0.000109565899036264
Position 666: 0.00010898770376141653
Position 201: 0.00010618155537034233
Position 387: 7.936050952564989e-05
Position 1754: 6.0415013456256986e-05
Position 6453: 5.946777433526335e-05
Position 1364: 5.7366630111572904e-05
Position 8456: 3.482258857380809e-05
Position 1697: 2.6344937474179215e-05
Position 809: 2.2578101986407132e-05
Position 631: 1.6225733379939305e-05
Position 643: 1.4662118134606079e-05
Position 437: 8.492258404948812e-06
Position 1917: 8.119088041834678e-06
Position 176: 7.98552170236731e-06
Position 8881: 5.453318167283234e-06
Position 6055: 5.020630522088753e-06
Position 914: 4.210797604947798e-06
Position 588: 3.7760579461756084e-06
Position 6935: 2.122940829580998e-06
Position 6565: 2.070880873609929e-06
Position 6835: 2.0267731961081835e-06
Position 381: 1.7049499378817862e-06
Position 6070: 1.5216366733813892e-06
Position 741: 9.545043363557517e-07
Position 532: 4.461126721918208e-13
