Gene = OSCP1
index = 987
Annotated 5SS: [  194 11696 18030 18650 27089 27684 28302 29976 31461]
Annotated 3SS: [11540 17861 18568 26984 27554 28231 29835 31396 32195]
SMsplice 5SS: [  194 11696 18030 18650 25711 27684 28302]
SMsplice 3SS: [11540 17921 18568 25649 27554 28231 32195]
top_k =  500
Partition function (log Z): 1.941782019830402

Sorted 5' Splice Sites (High to Low Probability):
Position 11696: 0.999667932719746
Position 18650: 0.98233148803858
Position 18030: 0.974765397080468
Position 28302: 0.8528869155998855
Position 194: 0.8310608558264291
Position 27684: 0.6268152808333473
Position 25711: 0.5535759738821625
Position 9633: 0.4544225565746689
Position 2639: 0.37731853210486244
Position 8009: 0.21125085190169443
Position 27089: 0.18769098411459534
Position 17614: 0.1853520533634003
Position 29976: 0.17702138649827426
Position 88: 0.16756379728476564
Position 31461: 0.1463541942006915
Position 13393: 0.142052597866823
Position 6554: 0.11862389843684433
Position 25765: 0.11463170130495749
Position 31797: 0.11157630792678831
Position 16831: 0.07729107166722884
Position 10193: 0.07009302852620763
Position 18186: 0.06637972555989845
Position 18965: 0.06312043608934051
Position 6448: 0.061717516341514275
Position 17589: 0.05313843217931577
Position 18510: 0.05113015255864814
Position 28370: 0.05056539044103637
Position 25866: 0.04551272432181218
Position 19040: 0.041906268051728285
Position 27635: 0.04079156158401329
Position 16894: 0.040373089028563146
Position 27572: 0.03961992732856065
Position 6343: 0.03917659072999566
Position 3061: 0.03754988213247905
Position 6757: 0.03374262945691409
Position 16877: 0.03248073026612562
Position 9999: 0.03208114747098256
Position 19363: 0.026874804172952727
Position 2169: 0.023656096955006985
Position 5675: 0.023526864603629644
Position 31649: 0.023168219980672894
Position 17266: 0.022810799135654848
Position 9932: 0.021186348157543257
Position 13424: 0.02039557461371167
Position 21259: 0.018898346414620914
Position 11258: 0.017645355472806913
Position 9475: 0.017600738712717036
Position 32082: 0.01695011345025612
Position 18379: 0.01668322635890935
Position 16399: 0.01587982651240571
Position 28232: 0.01543347805169253
Position 16758: 0.015180979469659711
Position 16819: 0.014665136802155889
Position 9442: 0.014563701727016397
Position 2324: 0.014077687288169338
Position 9855: 0.012833160704661884
Position 18338: 0.01260352281091678
Position 19548: 0.011878383663153646
Position 18865: 0.011414213786740318
Position 26985: 0.00955607849737931
Position 2779: 0.009443399421007886
Position 2846: 0.009404116189838588
Position 12734: 0.007393585704641786
Position 3732: 0.006958874173773244
Position 10216: 0.006184323028093087
Position 10422: 0.0058523990641126036
Position 21002: 0.005408840231619697
Position 30897: 0.004804543656155014
Position 18748: 0.0034220321505919324
Position 18097: 0.0032441649393673932
Position 21012: 0.003096139189580159
Position 20258: 0.0025356884385974547
Position 9539: 0.0024493505854868342
Position 458: 0.0013878345341504141
Position 6491: 0.0011592331252895775
Position 8563: 0.0011358213942957698
Position 900: 0.0010759893025018544
Position 6195: 0.0008541827652603365
Position 18710: 0.0006812908904609304
Position 16213: 0.0005546096406601623
Position 84: 0.00041982208183639663
Position 2197: 0.0003323556564232748
Position 415: 0.00029413469329336953
Position 924: 0.0002838282434466396
Position 2665: 0.0002626579604132072
Position 877: 0.00023097835578713563
Position 1334: 0.00020524570813693958
Position 18766: 0.00018165103325717762
Position 2173: 0.00017366197527827275
Position 2291: 0.00014246867438731902
Position 576: 0.00014197339790898917
Position 1736: 0.00011849992095790047
Position 2424: 0.00011755779536416278
Position 2354: 0.00010955384865086125
Position 1718: 9.35816024456523e-05
Position 18997: 7.50031116959061e-05
Position 499: 6.82084349180618e-05
Position 2144: 6.572562454379205e-05
Position 724: 3.837809977300938e-05
Position 1239: 3.335254265653781e-05
Position 2407: 2.457932764747e-05
Position 1714: 2.3727482836525632e-05
Position 18654: 1.7607572938360772e-05
Position 2589: 1.714277553170575e-05
Position 14619: 1.7002244023404013e-05
Position 18986: 1.6567122400372362e-05
Position 3057: 6.306188240598099e-06
Position 2858: 5.734894527218106e-06
Position 3065: 2.892984208721493e-06
Position 2725: 2.7495062314604716e-06
Position 3323: 2.0342308527871274e-06
Position 2678: 3.0042679552010477e-07
Position 526: 4.058452740779407e-08
Position 70: 1.7940231244494536e-08
Position 972: 6.164905704759223e-09
Position 61: 2.8116709880579968e-09
Position 403: 3.8474608721130976e-10
Position 352: 1.2955743450111433e-11
Position 469: 6.0583680498889416e-12
Position 478: 4.498795158520847e-12
Position 544: 3.586590893239702e-12
Position 486: 1.4530884376705084e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11540: 0.9900926336923416
Position 32195: 0.8868119251366202
Position 18568: 0.8333810874669282
Position 28231: 0.7940940646994998
Position 25649: 0.7160412717181269
Position 17921: 0.7140923159323208
Position 27554: 0.6318824070831031
Position 2563: 0.3839211708960366
Position 9323: 0.28866996496186276
Position 17861: 0.2547148673601544
Position 17540: 0.23884480257314064
Position 9320: 0.19247991180227134
Position 16657: 0.17471826038542673
Position 26984: 0.16940715482748442
Position 29835: 0.1651581890837251
Position 6417: 0.16296515438704898
Position 13291: 0.1533513673306115
Position 18590: 0.15190272123961396
Position 7868: 0.11925569552575352
Position 31531: 0.11810332675594874
Position 31396: 0.11310891706637799
Position 28113: 0.11080766142043479
Position 18906: 0.10301619949003571
Position 7884: 0.0913373432272695
Position 10095: 0.07627735155430074
Position 27480: 0.07604059237319793
Position 9788: 0.06610065633318772
Position 18096: 0.05506146202985821
Position 6256: 0.05295988379465922
Position 32081: 0.049108730874845845
Position 2804: 0.04572777662770028
Position 31116: 0.03600199526547104
Position 19266: 0.030342581199934014
Position 31698: 0.029848491823469037
Position 26925: 0.028087751620983373
Position 2125: 0.027772101968879304
Position 32049: 0.02704606524185632
Position 6711: 0.025727029589094386
Position 18153: 0.02446226597976879
Position 5592: 0.02342451631008986
Position 17157: 0.022810799135654838
Position 18452: 0.020556976115837178
Position 18449: 0.020154092652516872
Position 10974: 0.01764535547280691
Position 21072: 0.0176124787063901
Position 28143: 0.016521573313493042
Position 29888: 0.01608204677735543
Position 17996: 0.015557038652766142
Position 18288: 0.01462125078495401
Position 20955: 0.008530425084401562
Position 6184: 0.008120982530649502
Position 30673: 0.007930938315387805
Position 9294: 0.007886470835755173
Position 2080: 0.007860814082501019
Position 16281: 0.007771685713582379
Position 31551: 0.007767978622161886
Position 16342: 0.007625697112755998
Position 3649: 0.0069588741737732435
Position 18328: 0.00674233261541449
Position 13262: 0.0058623250475947145
Position 10215: 0.005852399064112603
Position 12668: 0.005677167383975922
Position 11403: 0.0054008104357548695
Position 16797: 0.005272746848306507
Position 29866: 0.005152803671701438
Position 19393: 0.004865733697998793
Position 11574: 0.004174488591649149
Position 30955: 0.00359917055170053
Position 19428: 0.0035204717146480745
Position 18787: 0.003496675966076542
Position 18764: 0.002916625755962671
Position 6105: 0.002520396562944336
Position 18378: 0.002441486306894892
Position 6621: 0.0019732287308746807
Position 13311: 0.0017859987490826078
Position 32342: 0.0017562956226438095
Position 12597: 0.0015887383032429474
Position 13247: 0.0014484813532459073
Position 21092: 0.0014354461621612468
Position 18885: 0.0013583277430566924
Position 20144: 0.0013197242985623068
Position 28719: 0.001301616175096669
Position 2469: 0.0012306450977952142
Position 18197: 0.0012178153072872051
Position 20112: 0.0012159641400351488
Position 29262: 0.0011925112407653793
Position 2530: 0.001166262778926091
Position 28662: 0.0010708233453272013
Position 2406: 0.0010695588431708194
Position 165: 0.0008815314520574855
Position 1886: 0.0008419760669689613
Position 29687: 0.0008376867165038815
Position 28861: 0.000767331557140858
Position 2082: 0.0007521725595894685
Position 18986: 0.0007258628927261064
Position 6490: 0.0007043196662650285
Position 7588: 0.0006578131486714351
Position 8441: 0.0006030573238269881
Position 622: 0.0005555822049370598
Position 16032: 0.0005546096406601623
Position 25848: 0.0005541504173126624
Position 8227: 0.0005327640704687819
Position 1973: 0.0004937525177817503
Position 16364: 0.00048244368606733146
Position 18392: 0.00043066797494860327
Position 2962: 0.000413828018187898
Position 807: 0.0003409130839639257
Position 2450: 0.0003236187716820168
Position 5948: 0.0003030555942821528
Position 270: 0.00029955261398736835
Position 18807: 0.0002978904443491282
Position 1639: 0.00028708608016428215
Position 309: 0.0002675333611973675
Position 2049: 0.00017918353685823324
Position 18120: 0.00017027754913031772
Position 18635: 0.00015501493193589445
Position 1232: 0.00014648684929222238
Position 28823: 0.00014016381464808947
Position 1992: 0.00013990296281744504
Position 2227: 0.00013427655721728643
Position 24479: 0.00010659350305511856
Position 5522: 0.00010234829353979027
Position 2256: 9.458155449858574e-05
Position 18908: 9.223369163519818e-05
Position 1865: 7.293422227194177e-05
Position 26580: 6.477683473645883e-05
Position 18537: 6.254118314504458e-05
Position 18810: 5.4520866448690735e-05
Position 778: 5.329177651980156e-05
Position 502: 5.252049612591516e-05
Position 12512: 4.810757176048774e-05
Position 781: 4.586335266649225e-05
Position 24340: 4.456076700946322e-05
Position 1822: 4.2611409290371894e-05
Position 2638: 4.193993996435642e-05
Position 21975: 4.1128121555643484e-05
Position 1140: 4.053497955248297e-05
Position 12556: 4.0101256925385685e-05
Position 12443: 3.947118873704329e-05
Position 18613: 3.9443375308778374e-05
Position 1803: 3.78310414182718e-05
Position 1850: 3.5130014979940876e-05
Position 618: 3.409902771960788e-05
Position 1847: 3.366843866988554e-05
Position 698: 3.300669328413266e-05
Position 19039: 3.171645340936399e-05
Position 18601: 3.125602784312911e-05
Position 642: 2.894533335562459e-05
Position 2195: 2.8814724256147696e-05
Position 2346: 2.708915191652258e-05
Position 19304: 2.5537392434895635e-05
Position 384: 2.5472259440142797e-05
Position 2164: 2.525526209816976e-05
Position 18869: 2.3233248507571952e-05
Position 2130: 2.230243410321648e-05
Position 486: 2.1598472204488e-05
Position 325: 1.7680664743823026e-05
Position 22264: 1.7324026388585302e-05
Position 21521: 1.728356986913724e-05
Position 14553: 1.700224402340401e-05
Position 381: 1.4643658282824945e-05
Position 1050: 1.2870380176948728e-05
Position 2418: 1.1145952484960449e-05
Position 860: 1.0893881567149398e-05
Position 2478: 1.0853818319291116e-05
Position 19171: 1.07639015915426e-05
Position 19225: 9.918782983013644e-06
Position 22730: 9.856585806959228e-06
Position 18111: 8.66278871751006e-06
Position 369: 8.590131799765121e-06
Position 1265: 8.454913151893414e-06
Position 2191: 8.140412939296077e-06
Position 18752: 7.893346552564156e-06
Position 21068: 6.785374558029424e-06
