Gene = EMC3
index = 497
Annotated 5SS: [  614  9732 10164 12737 13493 16539 17402]
Annotated 3SS: [ 9673 10069 12631 13410 16458 17318 22922]
SMsplice 5SS: [  311   614 10164 12737 16539 17402]
SMsplice 3SS: [  540 10069 12631 16458 17318 22922]
top_k =  500
Partition function (log Z): -3.8907759638894017

Sorted 5' Splice Sites (High to Low Probability):
Position 614: 0.9626508088527874
Position 12737: 0.9434308067383941
Position 10164: 0.8929833698987445
Position 16539: 0.8898076448119482
Position 17402: 0.8633655556990733
Position 311: 0.8432290123255748
Position 13493: 0.6001267462153864
Position 17676: 0.4663510313340299
Position 9732: 0.37856415340517335
Position 1006: 0.18527270178061017
Position 13045: 0.18107838899497464
Position 16353: 0.13475156973599323
Position 15576: 0.1325690164332253
Position 2258: 0.13040840869372836
Position 245: 0.10569695136969165
Position 803: 0.09753743195952057
Position 18002: 0.06068798408642079
Position 16803: 0.05853446606159773
Position 968: 0.05489332141204091
Position 1731: 0.03382014703391251
Position 11714: 0.031838178806624984
Position 16388: 0.02656314830884903
Position 17445: 0.018285868500169337
Position 10139: 0.01293116740331116
Position 346: 0.012501343317186997
Position 21472: 0.01249214426875173
Position 17297: 0.012352308908566508
Position 16286: 0.011926942476195683
Position 13204: 0.010514167606875888
Position 22843: 0.010271271533637362
Position 16838: 0.00988979165864484
Position 16613: 0.008019306399867046
Position 10229: 0.00779002657289042
Position 15280: 0.007448477266441794
Position 10211: 0.00740412765954639
Position 17211: 0.00543836597266093
Position 2122: 0.005278728051592076
Position 14495: 0.004857811233662481
Position 16780: 0.004722023255992788
Position 453: 0.0042782356760535534
Position 13064: 0.003989454308432384
Position 1126: 0.003520202218522912
Position 12789: 0.0034795265699577487
Position 13597: 0.0033647223903944174
Position 828: 0.003007930968823742
Position 17669: 0.0026778807564208783
Position 15015: 0.002461533356443177
Position 10718: 0.002454607193799436
Position 1822: 0.002241298339551521
Position 603: 0.0020774327493897973
Position 21444: 0.0020737405422973183
Position 19123: 0.0019622307088062465
Position 167: 0.0018657395717911055
Position 13678: 0.0013951989171491733
Position 16555: 0.0011274990143480478
Position 16460: 0.0009151842346687518
Position 18802: 0.000729767104965215
Position 1485: 0.0005641210557825411
Position 268: 0.0005325768598882312
Position 914: 0.0002944316911039468
Position 1793: 0.00023915615590955913
Position 819: 0.00019404195582521007
Position 402: 0.0001728996937517711
Position 697: 0.0001577760170983374
Position 2068: 0.00015230950058071728
Position 257: 0.00014564936393740596
Position 723: 0.00013984452969036646
Position 104: 9.313047403398161e-05
Position 670: 8.471025818939722e-05
Position 338: 8.454137772813516e-05
Position 71: 5.297469219837693e-05
Position 1059: 5.131129129292501e-05
Position 1443: 4.900198815340709e-05
Position 16: 4.7153168846027e-05
Position 1304: 4.316999610937393e-05
Position 652: 3.759630315350378e-05
Position 678: 3.597112521202248e-05
Position 150: 3.383659043844282e-05
Position 281: 3.1319928163864115e-05
Position 91: 2.3724901374032002e-05
Position 82: 1.4766207578689074e-05
Position 476: 8.355229701585864e-06
Position 62: 7.802771267991104e-06
Position 123: 4.903238122023887e-06
Position 784: 3.961030891598282e-06
Position 537: 1.8572224452250077e-06
Position 504: 1.4396652995206118e-06
Position 262: 1.3589114915417937e-06
Position 327: 1.3226501186253928e-06
Position 824: 1.0718690697352201e-06
Position 507: 7.953480193802574e-07
Position 896: 4.3766322556760563e-07
Position 558: 3.888550405668534e-07
Position 198: 1.36982938750247e-07
Position 1136: 6.787757942868775e-09
Position 703: 1.08105857808729e-09
Position 683: 1.0646866133429164e-09
Position 560: 1.5648192646624062e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12631: 0.9532929371959188
Position 540: 0.9269064053144817
Position 10069: 0.9156490210493373
Position 16458: 0.8970068849109032
Position 17318: 0.7885333639197634
Position 22922: 0.6386991202672303
Position 17560: 0.4662857390064031
Position 13410: 0.43766353039635814
Position 895: 0.22566192287510994
Position 22926: 0.17204719216842565
Position 9597: 0.16440958248089632
Position 16227: 0.16426171968095443
Position 9629: 0.1629770354227552
Position 12926: 0.12658720750455119
Position 13271: 0.12617813727750493
Position 15497: 0.12420111214604633
Position 2204: 0.11586054317446519
Position 17154: 0.1081834375211222
Position 721: 0.07174419572665343
Position 19387: 0.059131659702109665
Position 9673: 0.05117753550152175
Position 16664: 0.04976227218397813
Position 19343: 0.042978574828492384
Position 12930: 0.032667221056158255
Position 575: 0.03265682962982247
Position 17894: 0.03262416146751325
Position 11615: 0.031838178806624984
Position 17836: 0.028820306661355422
Position 13171: 0.027042549412491967
Position 1679: 0.018667989765725555
Position 21328: 0.016733530747040943
Position 18934: 0.015040644998951446
Position 16638: 0.014657012913358481
Position 23855: 0.014068934623939586
Position 22791: 0.013269291455921655
Position 16275: 0.012350525311299989
Position 696: 0.012340225201349258
Position 17556: 0.010093031651742985
Position 17381: 0.010048596839709717
Position 13445: 0.009532081461281003
Position 15437: 0.008499808329754237
Position 12840: 0.008056378685206082
Position 16763: 0.007892908794654608
Position 2068: 0.007381784856749608
Position 12995: 0.007004065890306792
Position 2121: 0.006995222532199249
Position 1607: 0.0060563552709112485
Position 15114: 0.005488615596251624
Position 9893: 0.005459670485154854
Position 20103: 0.0048154494175105325
Position 17522: 0.004685660212838393
Position 24491: 0.004602638739717892
Position 24513: 0.004452848914581315
Position 14358: 0.004229729117945703
Position 17344: 0.004170366484840307
Position 13348: 0.0038274774810468392
Position 23800: 0.003430370215397294
Position 13133: 0.0034228647879308645
Position 13376: 0.00306153248827991
Position 1718: 0.0028854284363614108
Position 13415: 0.002657925069685636
Position 14972: 0.0024615333564431785
Position 16342: 0.0024126784649009503
Position 798: 0.0023590561008762756
Position 2169: 0.0023002502752817316
Position 434: 0.0022994571581919144
Position 13036: 0.002274105091452003
Position 17911: 0.002273831105405267
Position 1948: 0.002244772694808401
Position 1590: 0.002224467586696298
Position 12903: 0.002151607007655955
Position 1228: 0.0020822199408449377
Position 15194: 0.0019598616701901697
Position 21762: 0.0018299647870619123
Position 13068: 0.001600536510377614
Position 17771: 0.0015509698746651258
Position 1253: 0.0014319769232016971
Position 1046: 0.0013369989763211377
Position 10613: 0.0012673801479521208
Position 10456: 0.0011901945514621957
Position 1442: 0.0011715377484890555
Position 18848: 0.001156733960166516
Position 19620: 0.0010136201073470998
Position 1470: 0.0009509772353317722
Position 1928: 0.0008970308793526534
Position 900: 0.0007207779763500682
Position 415: 0.0006987942228605707
Position 18725: 0.0006731479383954187
Position 14427: 0.0006280821157167788
Position 1596: 0.000575684531703636
Position 1628: 0.0005673325997082567
Position 18562: 0.0005590155932157103
Position 959: 0.0005018531274125681
Position 878: 0.0004556018817159166
Position 19292: 0.00038950838956970413
Position 16715: 0.0003664556889151447
Position 17157: 0.00034361508467613657
Position 635: 0.00034352298592109425
Position 18617: 0.0003420445588585336
Position 13457: 0.00033466592911705325
Position 17350: 0.0003248089156794322
Position 13283: 0.0003073264139616686
Position 16684: 0.00028783669101466717
Position 17716: 0.00026923312489946687
Position 412: 0.0001936258460369159
Position 1001: 0.00014698417702355493
Position 1876: 0.00010774410399670165
Position 978: 0.00010676938098379511
Position 1190: 9.094865969859677e-05
Position 17000: 8.766957254311306e-05
Position 217: 6.755208469503052e-05
Position 1393: 5.809817352413576e-05
Position 453: 5.727206447225283e-05
Position 2072: 5.221993957021537e-05
Position 1390: 5.02079317165484e-05
Position 1484: 3.944193291324804e-05
Position 1752: 3.805171915089923e-05
Position 840: 3.5310812710019236e-05
Position 1530: 3.394353916845267e-05
Position 1419: 3.1001049587789966e-05
Position 956: 2.6511669965599475e-05
Position 613: 2.639349842164128e-05
Position 802: 2.4622304532562114e-05
Position 417: 2.161922844960792e-05
Position 446: 1.78568527608092e-05
Position 420: 9.754991554118826e-06
Position 845: 6.804592507965238e-06
Position 961: 6.286798735852095e-06
Position 784: 3.673779994911842e-06
Position 577: 2.5867788251573102e-06
Position 359: 1.6935134214752059e-06
Position 458: 1.5491901970739373e-06
Position 670: 1.3683968825605446e-06
Position 1789: 1.231524685380009e-06
Position 198: 1.2189983408365801e-06
Position 396: 1.1256440167429191e-06
Position 471: 8.430354148557395e-07
Position 465: 7.432618447622466e-07
Position 1006: 6.141761184302422e-07
Position 385: 5.993606824610901e-07
Position 391: 5.608283332844049e-07
Position 244: 4.87441250765903e-07
Position 379: 4.35131638946197e-07
Position 596: 3.738631008189588e-07
Position 150: 3.6197405302102674e-07
Position 675: 2.608266175840011e-07
Position 333: 2.547999225071026e-07
Position 327: 2.4627689215166597e-07
Position 832: 2.4473219592049465e-07
Position 164: 2.3095374656673238e-07
Position 368: 2.2630587949573403e-07
Position 17424: 1.8090719242788094e-07
Position 371: 1.4224651213307932e-07
Position 618: 1.2595744691925322e-07
Position 1071: 7.216589251736266e-08
Position 603: 6.921243760900726e-08
Position 584: 3.2950569560083126e-08
Position 818: 3.071902117242547e-08
Position 281: 2.410652877197117e-08
Position 393: 1.954618681671791e-08
Position 806: 7.045109328030261e-09
Position 587: 5.702322700872407e-09
Position 336: 2.587256710514007e-09
Position 307: 2.4851494854008463e-09
Position 338: 1.71694874006804e-09
Position 95: 1.506043490340972e-09
Position 167: 9.866441118710798e-10
Position 99: 2.7940663725057e-10
Position 292: 1.7085317677821897e-10
Position 287: 1.0378856666904458e-10
Position 171: 5.840729559929693e-11
Position 80: 8.747741893145759e-14
Position 301: 3.342423616085222e-14
Position 296: 2.2699397590856725e-14
Position 179: 1.6094341127010965e-14
Position 311: 1.5824150363091552e-14
Position 315: 1.2282839569588704e-14
