Gene = ATP5J2
index = 112
Annotated 5SS: [  33 6076 7015]
Annotated 3SS: [5967 6897 7805]
SMsplice 5SS: [  51 6076]
SMsplice 3SS: [5967 6897]
top_k =  500
Partition function (log Z): -4.349863208080809

Sorted 5' Splice Sites (High to Low Probability):
Position 51: 0.7976356219310312
Position 6076: 0.48692064810162344
Position 6183: 0.44663643513065393
Position 5312: 0.3919523528218224
Position 7015: 0.3647523174832291
Position 33: 0.19154697257346176
Position 3044: 0.13865276609460836
Position 6671: 0.12881408803547548
Position 578: 0.08497272330333443
Position 514: 0.0543826482971142
Position 2288: 0.05320884051559742
Position 5588: 0.04549329848396205
Position 480: 0.03572549442197097
Position 2035: 0.028657216856468607
Position 4193: 0.026864394254337835
Position 6692: 0.022236333983399872
Position 7247: 0.014745035184789517
Position 475: 0.011754149686454085
Position 245: 0.011617155064615107
Position 4926: 0.010839655383303858
Position 6307: 0.01050176873470814
Position 4124: 0.00751039426448386
Position 6097: 0.007396749903295329
Position 5076: 0.005193187795390672
Position 5433: 0.004986326831560822
Position 2163: 0.004944786746213174
Position 5370: 0.0046716142250933105
Position 7617: 0.004557178491174522
Position 5746: 0.0033834577775809695
Position 5339: 0.0032438685343174753
Position 555: 0.0032326468690393414
Position 2511: 0.0028236666602588774
Position 2895: 0.002667390479998275
Position 528: 0.0026596947658277872
Position 1419: 0.0022060718264225536
Position 2646: 0.002088672388382842
Position 6093: 0.0018754494744429666
Position 3070: 0.001859047606358729
Position 5260: 0.001690582489365703
Position 7176: 0.0016118739948621302
Position 2954: 0.0015545212652361817
Position 2181: 0.001319181795499601
Position 7610: 0.0012279591455354702
Position 3067: 0.0010943625860775107
Position 1162: 0.0009185805846706935
Position 259: 0.0008675765825371424
Position 6963: 0.0007925698934755103
Position 5236: 0.0006518288997279739
Position 856: 0.0005134305543208854
Position 7630: 0.00046489443310280556
Position 641: 0.00042685581396397166
Position 2230: 0.0003704812139216925
Position 7413: 0.0003277763872881873
Position 3464: 0.00032359489214937707
Position 6454: 0.00018445988178206573
Position 1463: 0.00017489452158467328
Position 25: 0.00015757045058372547
Position 6908: 0.00011059586471249268
Position 538: 0.0001005916028970868
Position 6660: 3.578069233419309e-05
Position 29: 2.724515465523884e-05
Position 39: 1.7707467339628142e-05
Position 7431: 1.4466823655341458e-05
Position 91: 1.40380591095469e-05
Position 98: 6.135158507005138e-06
Position 816: 1.6038015313161116e-06
Position 37: 1.4983457045631794e-06
Position 1120: 1.254614984761066e-06
Position 59: 1.120384260879888e-06
Position 73: 9.827936899764717e-07
Position 384: 7.809962555203754e-07
Position 316: 6.516845825654408e-07
Position 70: 5.092211589365567e-07
Position 703: 1.9030904433005757e-07
Position 684: 1.7384186285234088e-07
Position 788: 1.4679932664093292e-07
Position 800: 9.756827087356754e-08
Position 688: 9.380808231049734e-08
Position 461: 1.8659806461311147e-08
Position 575: 1.7064608275092735e-08
Position 521: 1.5740328272180924e-08
Position 252: 3.4476871042823786e-09
Position 366: 1.1326154429460987e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5967: 0.9869115328549368
