Gene = RNASEL
index = 1145
Annotated 5SS: [   90  3930  5176  7204  8032 13001]
Annotated 3SS: [ 2285  5089  6997  7898 12866 13677]
SMsplice 5SS: [   90  1043  5176  8032 13001]
SMsplice 3SS: [  950  5089  7907 12866 13677]
top_k =  500
Partition function (log Z): 2.4325233119727216

Sorted 5' Splice Sites (High to Low Probability):
Position 5176: 0.9905112343756685
Position 13001: 0.9882230531721206
Position 90: 0.9682159874407691
Position 1043: 0.7972944005837478
Position 8032: 0.7672274889143318
Position 3930: 0.6431276018465221
Position 7204: 0.5545575182250384
Position 2856: 0.5376871923275299
Position 6141: 0.5005967760891145
Position 1659: 0.41279621286942075
Position 8418: 0.32126944313786787
Position 2589: 0.14741320953382214
Position 10016: 0.11758529906845369
Position 4242: 0.10031067699381106
Position 4874: 0.09307090471640438
Position 683: 0.08907497751381029
Position 5970: 0.05242691454641075
Position 543: 0.04261461328844974
Position 13830: 0.03553013962398555
Position 9299: 0.031241112756848925
Position 13304: 0.02787280994271219
Position 13839: 0.02427266735214747
Position 6007: 0.018642884242106007
Position 5974: 0.016421717191262675
Position 5742: 0.014812667318250783
Position 1134: 0.014317756503839443
Position 5956: 0.011335655587145471
Position 2502: 0.010039958084492116
Position 6372: 0.0073080346563423335
Position 618: 0.006612010148867503
Position 6046: 0.0064519878555265725
Position 6840: 0.006228861222009904
Position 7251: 0.005592998019476246
Position 2435: 0.005058461404563306
Position 781: 0.004046470691381814
Position 13226: 0.0034404037146040277
Position 15414: 0.003333758533643317
Position 4130: 0.0030241053084148874
Position 802: 0.002717693396498524
Position 7148: 0.002625626098791234
Position 8058: 0.0023884630848453325
Position 5477: 0.001809742778110996
Position 535: 0.0016649724546047608
Position 328: 0.001520180569969875
Position 5657: 0.0013494019953935437
Position 14621: 0.001285751669581087
Position 2996: 0.0011774413439795254
Position 2861: 0.000833822625751338
Position 1331: 0.0007702938876088277
Position 1138: 0.0007497262392481528
Position 8146: 0.0006520410019307904
Position 5381: 0.0006503390030892471
Position 484: 0.0005980252868007501
Position 784: 0.0004930150385306653
Position 2600: 0.00045234583558710184
Position 4611: 0.00042411473969152283
Position 1049: 0.00041583597330921716
Position 5762: 0.00029646911836137186
Position 81: 0.0002582281213834369
Position 2851: 0.00025779254926045175
Position 689: 0.0002132357007074655
Position 9012: 0.00020414195124174853
Position 992: 0.00018418925750443314
Position 982: 0.00016433934412264574
Position 372: 0.0001472499764015472
Position 721: 0.0001223820127006383
Position 1515: 0.00012079027009484342
Position 8966: 9.489371674245776e-05
Position 7961: 8.617541480598857e-05
Position 1996: 8.256779255286314e-05
Position 7628: 7.927403062869275e-05
Position 998: 7.170711384465191e-05
Position 342: 6.773994698120478e-05
Position 388: 6.582511177153696e-05
Position 195: 5.173931903198886e-05
Position 362: 3.907317212587837e-05
Position 609: 3.511388226378351e-05
Position 1576: 3.328751042336139e-05
Position 1289: 3.120835185508906e-05
Position 514: 2.8181204614789057e-05
Position 131: 2.77671305888721e-05
Position 262: 2.441196889686495e-05
Position 800: 2.4264964571625897e-05
Position 2013: 2.3948047064700568e-05
Position 1991: 1.8564488541628972e-05
Position 1096: 1.7262976431764367e-05
Position 1231: 1.3899385159997776e-05
Position 744: 1.2666200932363667e-05
Position 1704: 9.120641240146867e-06
Position 496: 8.942834635805358e-06
Position 768: 8.359390462067175e-06
Position 75: 6.3675617322659306e-06
Position 13504: 6.210382575073123e-06
Position 1919: 5.0727333775390204e-06
