Gene = CLCC1
index = 374
Annotated 5SS: [   97 13149 13638 15847 19622 19983 22053 23413 23822 26381 28833]
Annotated 3SS: [13008 13535 15738 19399 19841 21958 23314 23674 26038 28514 30955]
SMsplice 5SS: [   97   712 13149 13638 15847 16120 19983 22053 23413 23822 26178 26381]
SMsplice 3SS: [  589 13008 13535 15738 15948 19841 21958 23314 23674 26038 26296 30955]
top_k =  500
Partition function (log Z): 8.876187344254856

Sorted 5' Splice Sites (High to Low Probability):
Position 13638: 0.9848815349760186
Position 26178: 0.9705338886533373
Position 23822: 0.9699087973049194
Position 23413: 0.9626375127436004
Position 26381: 0.9625383876921556
Position 97: 0.9412800675847309
Position 13149: 0.8779212657902664
Position 15847: 0.8690721282216828
Position 16120: 0.8185745923766742
Position 22053: 0.7894599510992251
Position 712: 0.7283012838248968
Position 19983: 0.6059077721181276
Position 8467: 0.3956066253711186
Position 16554: 0.34475196881432635
Position 19622: 0.30700189343963996
Position 19899: 0.27756366793687054
Position 25934: 0.2697370416341075
Position 26727: 0.24043576871836667
Position 28767: 0.10929338257948737
Position 19506: 0.0961408868462815
Position 1149: 0.0876120279605001
Position 28354: 0.06445470596721042
Position 14224: 0.05819777972092356
Position 20999: 0.0571576469205909
Position 20925: 0.05573759217140556
Position 16234: 0.04613755818955522
Position 26852: 0.04275158836747598
Position 23214: 0.037340673357175
Position 15505: 0.0334338815929245
Position 16128: 0.03214206734603419
Position 13867: 0.027685830420424523
Position 28349: 0.026523514224052476
Position 28738: 0.02593458824836993
Position 61: 0.025448388405760133
Position 25292: 0.025325746204241096
Position 24768: 0.02485708891998963
Position 14304: 0.024489814208628464
Position 29291: 0.023425644636957017
Position 14232: 0.02010212218835761
Position 18292: 0.018443604362407946
Position 18259: 0.01731427436857026
Position 20777: 0.01673473144286767
Position 115: 0.015770101200488874
Position 16512: 0.01514787883136811
Position 31073: 0.014928809247439903
Position 27214: 0.01314389019233874
Position 33387: 0.012529258613649539
Position 28654: 0.01098012306298857
Position 22058: 0.010687872808791604
Position 22381: 0.010217534684417929
Position 31148: 0.010105230276232648
Position 17955: 0.009603586401232616
Position 23394: 0.008865519469533473
Position 15077: 0.008559163979548168
Position 25513: 0.008265612524898163
Position 18079: 0.007827848960121488
Position 28435: 0.007374581151075572
Position 15861: 0.0070929437392758705
Position 16930: 0.006725851692369416
Position 28891: 0.006678802116026057
Position 23445: 0.006663237257106195
Position 16556: 0.0065096314911409405
Position 13317: 0.006466004381538257
Position 1108: 0.005572349649246066
Position 29019: 0.004636679328421232
Position 25542: 0.00459565970479156
Position 5316: 0.004550560193549925
Position 332: 0.004512414157931309
Position 14362: 0.003585568531787979
Position 8382: 0.003534965720654259
Position 30485: 0.0034689364844894435
Position 22846: 0.0033895162402717595
Position 19916: 0.0033039885443258135
Position 16404: 0.003288086545423688
Position 19907: 0.003168582285913385
Position 22044: 0.00315636983645727
Position 237: 0.0030870042250792933
Position 7541: 0.002876697566575248
Position 24884: 0.002672842121541836
Position 7056: 0.0026694529289599763
Position 23916: 0.0026325084590346623
Position 101: 0.0026202707713011276
Position 26169: 0.002023407968142832
Position 25041: 0.0015992111749265799
Position 28838: 0.0015667984552284794
Position 5356: 0.0015204966861413539
Position 20172: 0.0014699155703589235
Position 255: 0.001193343963386172
Position 23026: 0.0010985614453929205
Position 22750: 0.0009376901905002637
Position 16070: 0.0008965279193753967
Position 914: 0.0007867380696412249
Position 131: 0.0007227210016007583
Position 16110: 0.0006328155823397784
Position 24839: 0.0006172080116079485
Position 25604: 0.0005994949756921485
Position 1860: 0.000593907536613629
Position 3452: 0.0005858177742611036
Position 1843: 0.0005478559098544405
Position 1816: 0.0003547326439146537
Position 15851: 0.00034944802568101605
Position 25056: 0.0003122085678070683
Position 851: 0.000239431923701425
Position 417: 0.00022289836258715767
Position 397: 0.0001784360060982017
Position 26242: 0.0001427388584150529
Position 26445: 0.00010479345810702017
Position 26372: 9.834967994663326e-05
Position 739: 8.946142498565226e-05
Position 312: 5.659817720117886e-05
Position 259: 4.437008359871743e-05
Position 30: 4.098270770640479e-05
Position 165: 4.086283318992791e-05
Position 895: 3.55747250423083e-05
Position 122: 3.253430119259796e-05
Position 110: 2.6243844370324747e-05
Position 457: 2.5009469854321046e-05
Position 888: 2.2517246705174872e-05
Position 105: 1.6804440414482207e-05
Position 140: 1.1918472417075804e-05
Position 486: 1.1532059461818328e-05
Position 407: 8.830759934374776e-06
Position 19970: 8.513661940778964e-06
Position 302: 8.50071401727322e-06
Position 119: 5.701451421709145e-06
Position 696: 5.018554169923783e-06
Position 241: 4.216923918214246e-06
Position 483: 3.5729446237827134e-06
Position 524: 2.2248175731624537e-06
Position 1417: 1.8689039354688628e-06
Position 480: 1.3087499062403077e-06
Position 63: 1.0607243183360436e-06
Position 511: 1.046268863589927e-06
Position 117: 6.448146290325118e-07
Position 1336: 4.772807518320365e-07
Position 1262: 4.5650288834924295e-07
Position 150: 2.7335524781386824e-07
Position 664: 8.620235390837164e-09
Position 226: 3.649165526917622e-14
Position 321: 2.8806516233691513e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 26038: 0.9890160005395038
Position 23314: 0.9771338218552132
Position 23674: 0.9710788034546929
Position 13535: 0.9573934935824578
Position 26296: 0.932701749160173
Position 19841: 0.88421580300112
Position 15738: 0.8651779380877348
Position 21958: 0.7935434174013345
Position 589: 0.6812198792277201
Position 30955: 0.6770137520671385
Position 13008: 0.45883974113310183
Position 15948: 0.457297561883716
Position 13062: 0.4022356478459169
Position 8246: 0.3792532556083219
Position 16300: 0.3518644823453612
Position 15975: 0.3083345215465268
Position 19399: 0.21903553976424622
Position 28514: 0.21139297503295051
Position 19549: 0.18410724052167515
Position 33252: 0.16612845890381522
Position 25766: 0.13431104743911654
Position 26613: 0.07705473721160389
Position 20820: 0.07213529676043708
Position 987: 0.07034437195686558
Position 16066: 0.06368099715662727
Position 25789: 0.05962521539153445
Position 14108: 0.05683188552249513
Position 28228: 0.05283176506324104
Position 26597: 0.051623781448308974
Position 25688: 0.04818895316745461
Position 28178: 0.04142294916319267
Position 29605: 0.040989711445596405
Position 26643: 0.0406421080171413
Position 22916: 0.039471682417596035
Position 20654: 0.03848145663849488
Position 26647: 0.034533701509798155
Position 15978: 0.032378610994047964
Position 14196: 0.030939354305719067
Position 26681: 0.02744637331998601
Position 13726: 0.02706332206984318
Position 16020: 0.025212225335445527
Position 29208: 0.024248025013297727
Position 15415: 0.02277186743723816
Position 24669: 0.021170295768123182
Position 613: 0.020375090391918264
Position 28541: 0.020050923611673255
Position 20790: 0.019013217135932205
Position 13409: 0.017453483964698677
Position 26810: 0.01719804758010772
Position 13949: 0.017088096096201398
Position 13101: 0.01684587681124751
Position 25809: 0.016814284537126096
Position 18033: 0.015251132385084907
Position 964: 0.014778769103197358
Position 524: 0.01368155121411364
Position 32256: 0.013666151917745445
Position 26600: 0.011850191178065418
Position 17981: 0.011818253406222938
Position 15467: 0.011599094552205768
Position 28278: 0.011507394023044426
Position 32302: 0.011445544028228848
Position 18138: 0.010968985078743125
Position 8346: 0.010841007970676251
Position 25148: 0.010700325330359277
Position 17859: 0.010565025550603846
Position 16296: 0.0103965884778055
Position 22293: 0.010196579921006792
Position 25431: 0.010022052692316319
Position 33454: 0.009619545947090438
Position 29128: 0.009473657114856347
Position 15800: 0.009320379969653307
Position 26532: 0.009188497016388679
Position 13554: 0.008708257290235475
Position 26342: 0.008590028110118038
Position 25192: 0.008456959404399559
Position 26847: 0.00832594384620279
Position 27055: 0.007704075546092882
Position 16320: 0.007424670231294501
Position 19875: 0.007206637116416752
Position 13229: 0.0071039774716369205
Position 8283: 0.006840588256354913
Position 25832: 0.006802894611475249
Position 16770: 0.006709848230531415
Position 27096: 0.006408084738097139
Position 21888: 0.006338476392630058
Position 26663: 0.006092158960560829
Position 5190: 0.005886483970868657
Position 24692: 0.005810118483558367
Position 29439: 0.005721291139662128
Position 33909: 0.005639817679592224
Position 28871: 0.005286649538111388
Position 14971: 0.005148480739656718
Position 595: 0.004918228602147555
Position 22633: 0.004327206430772023
Position 15990: 0.004097231548128793
Position 25601: 0.003994646487400562
Position 992: 0.003878690102696174
Position 30307: 0.0034689364844894435
Position 21848: 0.003422299950509137
Position 14907: 0.0034106832398914477
Position 7385: 0.002876697566575248
Position 18190: 0.0028359767841350534
Position 25494: 0.0027523648851009662
Position 6799: 0.002669452928959976
Position 16173: 0.002434446509153392
Position 25195: 0.0023298713144449847
Position 8171: 0.0022067392564198043
Position 24872: 0.0020488768795953773
Position 25055: 0.001989820039770194
Position 17769: 0.001749940887542439
Position 15918: 0.001734963722537112
Position 26066: 0.0015695804396453367
Position 670: 0.001536501044964871
Position 15608: 0.001491107693705784
Position 16110: 0.0014683151693667853
Position 1625: 0.0013953873035284995
Position 170: 0.0013609792822584764
Position 948: 0.0013477859529476674
Position 29908: 0.0012317780184557718
Position 29581: 0.0012188901874919467
Position 30015: 0.0012164814663530817
Position 26683: 0.0011716605441126743
Position 13798: 0.001152015860157744
Position 1117: 0.0011385474784228247
Position 280: 0.0009277402942324223
Position 31857: 0.0008533918637356389
Position 834: 0.0007980508928181575
Position 15665: 0.0006996088049398019
Position 26087: 0.0006884763855233568
Position 13368: 0.0006883270485286365
Position 26248: 0.0006803935262532564
Position 26113: 0.0006745507599803698
Position 23633: 0.0006705328522998217
