Gene = PINK1
index = 1031
Annotated 5SS: [  481  4675  6538 11218 12269 15178 15777]
Annotated 3SS: [ 4386  6436 11034 12104 15049 15539 16978]
SMsplice 5SS: [  481  4675  6538 11218 12269 12526 15178 17923]
SMsplice 3SS: [ 4386  6436 11126 12104 12450 15049 17826 18003]
top_k =  500
Partition function (log Z): 3.6300068450139573

Sorted 5' Splice Sites (High to Low Probability):
Position 6538: 0.9905320539264738
Position 12269: 0.9685732548323216
Position 481: 0.96850322660666
Position 15178: 0.9099178344991065
Position 11218: 0.7607994036026441
Position 12526: 0.6426784537179105
Position 4675: 0.5990754627415448
Position 15777: 0.4877936024575487
Position 17923: 0.4205854778646599
Position 4487: 0.3436861231135467
Position 5587: 0.11432882662152136
Position 15135: 0.08772283515467169
Position 4589: 0.08071564594515374
Position 15744: 0.0778312006723388
Position 100: 0.07017085520742364
Position 11645: 0.032875769414959115
Position 17307: 0.031877306914684315
Position 15493: 0.027347393462203134
Position 12314: 0.024073838891040887
Position 5688: 0.021545434073146706
Position 5053: 0.02091369112954158
Position 10847: 0.018911717116117235
Position 15471: 0.01727853579485569
Position 8837: 0.016560405599534346
Position 1530: 0.013436777311466147
Position 848: 0.01279545104185379
Position 12636: 0.012699977229700628
Position 17764: 0.012358298293893613
Position 352: 0.011813625855624474
Position 11803: 0.011222074915656736
Position 9776: 0.010979795912543165
Position 8142: 0.009973392642123005
Position 15844: 0.009614425252482286
Position 5953: 0.009166434655711896
Position 212: 0.008524463033479387
Position 15732: 0.008463839076255213
Position 5172: 0.0077443781680041545
Position 768: 0.007632977905273945
Position 5360: 0.007131513666331148
Position 214: 0.0071086456856177885
Position 15892: 0.006867317392936062
Position 5035: 0.006838743295600027
Position 11742: 0.006213901436683027
Position 4738: 0.00598675292173588
Position 8903: 0.005812525964286912
Position 6709: 0.005579873447158017
Position 4895: 0.005536406933965875
Position 7610: 0.004805590970280355
Position 4549: 0.004734102966422117
Position 5735: 0.004694556687318676
Position 12826: 0.004374934124987163
Position 9752: 0.004084826503068643
Position 15849: 0.00404488808241021
Position 134: 0.00387889779413478
Position 807: 0.0038234045746786366
Position 10208: 0.0037687962369697932
Position 10476: 0.003350947958977177
Position 16129: 0.003262949763327959
Position 6322: 0.0027185301667822905
Position 17768: 0.0026375712600214315
Position 13980: 0.0025597163649826783
Position 17772: 0.0022811954221037233
Position 11821: 0.002225253470178922
Position 17944: 0.0019427485930843308
Position 1267: 0.001727022426644803
Position 4105: 0.0016748002299468699
Position 13572: 0.0016558049664044487
Position 17869: 0.0016402348328384648
Position 16287: 0.0015336362342131362
Position 5526: 0.0015228929541970515
Position 227: 0.0014971414393499438
Position 15716: 0.0014836277013207664
Position 5164: 0.0014391980228256039
Position 4464: 0.0013871123528912633
Position 5220: 0.0013420575331283973
Position 15806: 0.0013327946510371174
Position 7006: 0.0012291061747041266
Position 13326: 0.0012008846700247411
Position 4248: 0.0011547595734397176
Position 12744: 0.0010774868779284367
Position 13173: 0.0009706556448648199
Position 268: 0.0009579838115606422
Position 16634: 0.000853411948791254
Position 12561: 0.0008444441476572898
Position 14294: 0.0008359990353853883
Position 345: 0.0008355058756606331
Position 15540: 0.0006581111057121328
Position 13008: 0.000652811950167509
Position 15380: 0.0006017083096963001
Position 12318: 0.000553166752651087
Position 548: 0.00041388334259844574
Position 12690: 0.00038182661596781445
Position 1312: 0.00037179942517916924
Position 15189: 0.00036880185502731445
Position 564: 0.00032421463980361744
Position 495: 0.0002761989193471324
Position 19: 0.00025443362466496
Position 4792: 0.0002248229927916643
Position 4758: 0.00020446717085570099
Position 4762: 0.00019891539689581797
Position 46: 0.00019838572642132287
Position 2379: 0.00014226394961656532
Position 1833: 0.00013704210094327184
Position 3209: 0.00012223479605605211
Position 5239: 9.687240485201651e-05
Position 12347: 7.906332081649189e-05
Position 7250: 7.254557032954702e-05
Position 536: 6.316484939234714e-05
Position 2481: 4.1450067028911967e-05
Position 4030: 3.893581336088823e-05
Position 7777: 3.863467388990892e-05
Position 15740: 3.011361677716009e-05
Position 26: 2.8085730473320442e-05
Position 7352: 2.2792330728297204e-05
Position 4509: 2.0208342770184866e-05
Position 49: 1.9370937139820937e-05
Position 6617: 1.793358880081406e-05
Position 309: 1.5893246983296857e-05
Position 290: 1.4021818671543715e-05
Position 6844: 8.390276592229844e-06
Position 313: 7.850032784891388e-06
Position 13125: 7.12245165832867e-06
Position 349: 3.248059360456113e-06
Position 752: 3.1999027805720225e-06
Position 1376: 1.63323232207597e-06
Position 8162: 1.3432428547762919e-06
Position 333: 9.658757895149603e-07
Position 7689: 9.24825831392698e-07
Position 23: 9.156138922994246e-07
Position 457: 8.320989192636206e-07
Position 607: 7.66651980461898e-07
Position 467: 4.2467640154113217e-07
Position 1218: 1.538337160465612e-07
Position 15404: 7.112947143752546e-08
Position 15139: 6.722059255694998e-08
Position 391: 1.787330466676418e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 15049: 0.9670055962209728
Position 6436: 0.9317847059709254
Position 12104: 0.8508485302124764
Position 12450: 0.6496677356628588
Position 4386: 0.6393130694105803
Position 11126: 0.5230672515926806
Position 18003: 0.4912539346852324
Position 15565: 0.47832820607076315
Position 17826: 0.3884637621880315
Position 16978: 0.3362405100131234
Position 4576: 0.14495260909025506
Position 15656: 0.12985722500392238
Position 4349: 0.12302707600099196
Position 5431: 0.11410661232355014
Position 11177: 0.10425979046550976
Position 10984: 0.09584143105798006
Position 4539: 0.08834359698313836
Position 309: 0.08116990428546338
Position 12180: 0.07960010888231596
Position 17863: 0.06850546945637273
Position 6440: 0.05402131781250879
Position 15350: 0.045448592097234286
Position 15539: 0.0443340412725977
Position 4870: 0.043149598849474245
Position 11610: 0.03288702261482336
Position 15076: 0.029065885923158622
Position 12149: 0.026143003462384944
Position 12126: 0.025887446235652953
Position 10636: 0.018911717116117246
Position 11034: 0.01701313989226948
Position 8716: 0.0151896956271173
Position 17118: 0.01497977846404865
Position 17570: 0.014721383699968407
Position 10970: 0.014611487382436391
Position 16196: 0.014552390261118897
Position 9662: 0.013846891865148456
Position 18023: 0.012787883848819416
Position 11576: 0.012709075992992922
Position 4656: 0.012598732205106034
Position 12213: 0.010800275319878597
Position 4401: 0.010650798058499935
Position 5586: 0.010622459126859397
Position 1375: 0.01025404285137298
Position 5455: 0.010150701988288241
Position 703: 0.010060614400704595
Position 8064: 0.008835743485012414
Position 16006: 0.007758170437708064
Position 17228: 0.007566773664035779
Position 5276: 0.007523687503102721
Position 12422: 0.007171880598455316
Position 721: 0.00654412536907333
Position 15836: 0.006278688806584631
Position 11215: 0.006006303211767609
Position 15682: 0.00600004908966783
Position 4516: 0.005917671503316695
Position 11558: 0.005868427035715106
Position 15446: 0.005781740659037501
Position 10115: 0.005491144526296368
Position 7594: 0.004629016222711025
Position 18036: 0.004570845937725571
Position 5862: 0.004568276865361414
Position 17943: 0.004557045250803291
Position 15583: 0.004485513605567147
Position 6610: 0.004408784334025912
Position 17814: 0.004321530312594436
Position 12387: 0.004137334149352577
Position 6271: 0.00408039809260451
Position 16778: 0.0035389452344972453
Position 8765: 0.003518341266157805
Position 5905: 0.0031667917315820237
Position 17426: 0.0031006044778655183
Position 5609: 0.0029507993217246366
Position 8595: 0.0028753341924911786
Position 16387: 0.002779181698723182
Position 15570: 0.002721798951027791
Position 1471: 0.0026629007766834044
Position 4582: 0.002655362101088157
Position 6321: 0.002360143529606853
Position 13785: 0.002348680915295846
Position 4143: 0.0021490312714738244
Position 16628: 0.0021014713172363983
Position 17197: 0.002069696836522929
Position 4436: 0.0018899760184371435
Position 12942: 0.001724575760332298
Position 16445: 0.0015799678567204984
Position 15379: 0.0015577154426285353
Position 6188: 0.001474776644498901
Position 16569: 0.0014571547275288204
Position 15302: 0.001453012212453986
Position 5655: 0.0014326132843221046
Position 15603: 0.0014307008201192729
Position 5499: 0.0014174922973795416
Position 4588: 0.001299552439153451
Position 15117: 0.0012010573901527922
Position 4499: 0.001195441479622479
Position 10313: 0.0011952670200033415
Position 13469: 0.0011353903807081582
Position 4446: 0.0010798801972684254
Position 11640: 0.0010724735939464014
Position 13230: 0.0009973143878270474
Position 6888: 0.0009782298557856354
Position 9537: 0.0009185754464782899
Position 17922: 0.0008736876273909475
Position 8103: 0.0008628755468567008
Position 15662: 0.0008571511817560375
Position 15720: 0.0008233298989537997
Position 4474: 0.0008105011567007796
Position 5809: 0.0008018458838997994
Position 412: 0.0007591198032383006
Position 4603: 0.0007222681938384646
Position 4006: 0.0007086805701181821
Position 14197: 0.0007073511117289532
Position 12371: 0.0006972904721136586
Position 5364: 0.0006898044378287638
Position 14848: 0.0006652663246176233
Position 3871: 0.0006450808584375898
Position 18007: 0.000607098680595747
Position 6675: 0.0006065719727106865
Position 8423: 0.0005448022902471501
Position 15416: 0.000537675550867329
Position 339: 0.0005314224977454576
Position 13449: 0.0005204145856962903
Position 12678: 0.0005160281107339474
Position 15239: 0.0005042808097969435
Position 18041: 0.0005039283570679456
Position 4702: 0.000451900399300947
Position 17201: 0.00044798558284871035
Position 1139: 0.0004365418520539031
Position 10162: 0.00043333264964726006
Position 16061: 0.0003993209838084858
Position 4754: 0.00039294346139446374
Position 16945: 0.00035146286172723897
Position 587: 0.00035066743705161927
Position 16954: 0.0003465461697865803
Position 5890: 0.0003368773173102133
Position 4829: 0.0003317403867317321
Position 9632: 0.0002991551039850604
Position 4937: 0.00029520977794042584
Position 5734: 0.00029264285755844507
Position 1106: 0.0002875761024824867
Position 4406: 0.00028487675964612437
Position 15131: 0.00024816284057204384
Position 8726: 0.00024475818780782927
Position 6821: 0.00023018567928423443
Position 15353: 0.00022252146649074327
Position 14887: 0.0002216842400668005
Position 15175: 0.00021826329389122175
Position 7986: 0.00021544699473952724
Position 438: 0.00020947045298292402
Position 1154: 0.0001843378364629493
Position 2145: 0.0001837140166454771
Position 7435: 0.00017275401024823217
Position 1076: 0.00017241253215272183
Position 806: 0.00014805537474017448
Position 4014: 0.00014090381966327443
Position 14884: 0.00012962660952114645
Position 14200: 0.0001286479236564349
Position 3794: 0.00011940294101809867
Position 1577: 0.0001177507056550169
Position 13160: 0.00010940648577510958
Position 13790: 0.00010887759823286711
Position 12482: 0.00010618173302558791
Position 13865: 0.00010215785145396492
Position 6559: 9.971350139509222e-05
Position 4061: 9.966785407061305e-05
Position 391: 9.751444539178449e-05
Position 12452: 8.936402482528928e-05
Position 733: 7.961142621993942e-05
Position 244: 6.965738687748164e-05
Position 3070: 6.815786256709657e-05
Position 563: 6.327479561469314e-05
Position 1423: 5.71501941248423e-05
Position 266: 5.6409650702486944e-05
Position 810: 5.2677825082977056e-05
Position 1116: 5.228364333033541e-05
Position 5238: 5.152543277967052e-05
Position 345: 5.121637858510337e-05
Position 616: 5.011459082149324e-05
Position 934: 4.671435465075844e-05
Position 15676: 4.3139827693273046e-05
Position 8003: 4.164489587274112e-05
Position 15392: 4.108621362965164e-05
Position 1380: 3.909366495549847e-05
Position 1307: 3.904803562701079e-05
Position 7121: 3.5750860022819834e-05
Position 14978: 3.16828979667786e-05
Position 658: 3.043123046436922e-05
Position 1336: 3.0245514555211593e-05
Position 3073: 2.978623717131814e-05
Position 471: 2.6396406498264932e-05
Position 1160: 2.5809942150910788e-05
Position 7467: 2.5716916895661652e-05
Position 15210: 2.4948862685508884e-05
Position 15128: 2.460339669296511e-05
Position 2871: 2.429069631763748e-05
Position 5060: 2.2849103298086567e-05
Position 429: 2.1139169629784423e-05
Position 7208: 2.04929363991879e-05
Position 1771: 1.9291395288255045e-05
Position 8006: 1.9024962496400458e-05
Position 738: 1.8733846627753603e-05
Position 14786: 1.8651285841018723e-05
Position 4166: 1.704729026159428e-05
Position 835: 1.4997723714840405e-05
Position 6640: 1.3081150936802159e-05
Position 232: 1.0912611673490541e-05
Position 4214: 9.316110980117708e-06
Position 7173: 9.255899459819628e-06
Position 7553: 9.021767381276117e-06
Position 6912: 8.821571475112231e-06
Position 6787: 8.517943445145056e-06
Position 7145: 8.400856627071541e-06
Position 4832: 6.745117310227546e-06
Position 4786: 6.626552681076996e-06
Position 7065: 6.534897262529739e-06
Position 6622: 6.524788318310134e-06
Position 7246: 4.362692345774974e-06
Position 7235: 4.338032691224168e-06
Position 7656: 3.337360482416221e-06
Position 7675: 3.2295555719605356e-06
Position 7096: 2.9497522882257913e-06
Position 4729: 2.8293741541659164e-06
Position 6758: 2.5673812516425317e-06
Position 7310: 2.074636711085487e-06
Position 6637: 1.4721415676625786e-06
Position 12454: 8.79187030777623e-07
Position 7102: 8.186636385539003e-07
Position 6708: 7.487201603802494e-07
Position 15587: 6.641844812136029e-07
Position 12346: 6.604417911029095e-07
Position 12720: 6.254571672726037e-07
Position 6890: 6.045267987875511e-07
Position 6201: 4.97667289177995e-07
Position 6701: 4.834572347038631e-07
Position 1216: 2.0577882985628289e-07
Position 6073: 1.7414901082686225e-07
Position 13250: 1.3253091937355795e-07
Position 1201: 9.608681263459658e-08
Position 1156: 8.601697683565689e-08
Position 165: 6.557264346113042e-08
Position 910: 5.261595897730065e-08
Position 1005: 4.7950970505303335e-08
Position 13245: 4.555186156823262e-08
Position 1210: 4.1801064320941676e-08
Position 662: 3.964580320642071e-08
Position 1054: 3.602014505004238e-08
Position 543: 3.048937345288766e-08
Position 1172: 2.904622749190507e-08
Position 129: 2.77506999484157e-08
Position 444: 1.3332887004489996e-08
Position 12493: 8.039663526124466e-09
Position 832: 7.641257656452891e-09
Position 593: 6.409063958158634e-09
Position 225: 4.8375782793166784e-09
Position 258: 2.565222746236035e-09
Position 108: 1.6815043454518096e-09
Position 474: 9.960672312094685e-10
Position 446: 1.9316095717618943e-10
Position 480: 1.4502937515579543e-10
