Gene = RP11-449H3.3
index = 1171
Annotated 5SS: [   275  15554  19978  25488  26361  27368  30194  33883  51543  55044
  57349  58257  60082  64219  65732  66035  67509  68125 111469]
Annotated 3SS: [ 15434  19852  25395  26166  27106  29899  33747  51392  54898  57194
  57959  59940  64098  65656  65869  67403  67932 111345 135552]
SMsplice 5SS: [  275 15554 19978 25488 26361 27611 30194 33883 48326 51543 55044 57349
 58257 60082 64219 65732 66035 67509 68125 71589 81183]
SMsplice 3SS: [ 15434  19852  25395  26166  27496  29899  33747  48160  51392  54898
  57194  57959  59940  64098  65656  65869  67403  67932  71424  81071
 133553]
top_k =  500
Partition function (log Z): 4.155690732980947

Sorted 5' Splice Sites (High to Low Probability):
Position 15554: 0.999888389606068
Position 33883: 0.9989059664235439
Position 48326: 0.9956000114012862
Position 68125: 0.9927381636684479
Position 81183: 0.990523437085724
Position 65732: 0.9871861910000023
Position 51543: 0.980451166712754
Position 66035: 0.9716423468802308
Position 25488: 0.9644629090028117
Position 57349: 0.9610032167036869
Position 64219: 0.9495273302376697
Position 60082: 0.9297858485462136
Position 19978: 0.9208591856982621
Position 67509: 0.8993252127266599
Position 30194: 0.8866614117621605
Position 275: 0.8501695464426361
Position 27611: 0.7860286043050041
Position 55044: 0.778711394489915
Position 71589: 0.7650670896700343
Position 72802: 0.679078320576044
Position 26361: 0.6657375708007244
Position 58257: 0.543355308877448
Position 792: 0.23646122924649252
Position 58246: 0.22427206517090953
Position 51914: 0.19584205867981042
Position 10640: 0.1926059549867709
Position 29984: 0.18117479835710917
Position 53538: 0.15477811836912697
Position 26271: 0.13491148725260413
Position 40330: 0.12122010808315621
Position 48603: 0.11482919095043101
Position 26283: 0.10884297582555527
Position 40059: 0.09752357723854999
Position 602: 0.09458981295649811
Position 82597: 0.07363581590047093
Position 53281: 0.0702077837591213
Position 38233: 0.06839159625171738
Position 52126: 0.06497408329486773
Position 27368: 0.0632939735577292
Position 67503: 0.06171502391262315
Position 68469: 0.05921696868394249
Position 30863: 0.051726382744417224
Position 5157: 0.05127892629940074
Position 19725: 0.05067240174591706
Position 66478: 0.04301019188590448
Position 2663: 0.04209625347108029
Position 58206: 0.04169529314384667
Position 19676: 0.036154876479637915
Position 279: 0.034505026459481475
Position 30867: 0.027744326064772395
Position 50524: 0.02689616968257754
Position 26241: 0.026811048377005053
Position 48561: 0.024212552032405424
Position 60899: 0.02331556022441426
Position 26248: 0.021419941279510534
Position 72222: 0.018570021124205274
Position 17322: 0.01706566255928779
Position 83561: 0.016873289467094515
Position 4712: 0.016738022080694016
Position 67031: 0.01608825868855097
Position 26319: 0.015333602231345013
Position 70159: 0.014895144428906243
Position 28463: 0.014100943632335952
Position 2783: 0.013841156453041509
Position 6584: 0.01306314311177815
Position 50589: 0.012504139300375328
Position 85204: 0.012140280942941839
Position 31084: 0.012066969083058092
Position 60020: 0.011653574811560348
Position 67492: 0.01140211973136477
Position 30780: 0.011384505097157098
Position 82459: 0.010101480695987852
Position 71150: 0.00954188388447231
Position 30914: 0.008936107611350896
Position 66017: 0.008850577916761472
Position 57834: 0.0079921000021036
Position 66740: 0.007731981171026513
Position 69910: 0.007650394524322173
Position 84018: 0.0071385128489941455
Position 52943: 0.006091718769054851
Position 85736: 0.005758068476755763
Position 63562: 0.005669272204110079
Position 70215: 0.005517119495014081
Position 51530: 0.005381071177742189
Position 60017: 0.005356261386620952
Position 28848: 0.005264863807501111
Position 31016: 0.005101220589355988
Position 27029: 0.004787565541910149
Position 68608: 0.004115060272528209
Position 26653: 0.004097825478464341
Position 63704: 0.0040613322347028726
Position 55096: 0.004006042847390883
Position 60197: 0.0038808846724751665
Position 64970: 0.003643410095626699
Position 66121: 0.0036073078100045614
Position 29815: 0.0034607278205511993
Position 66301: 0.0030557918481572827
Position 57895: 0.0029169831821264343
Position 81135: 0.0025436325019371807
Position 27405: 0.0024996299596625124
Position 28844: 0.0024065906646417116
Position 85740: 0.002378360930098869
Position 26357: 0.002302364431267614
Position 28343: 0.0022895977660738636
Position 62312: 0.0022808844030010153
Position 61979: 0.002196774212242017
Position 26215: 0.0021878046530955666
Position 67319: 0.0020409241892234142
Position 60868: 0.0020211410073421423
Position 82496: 0.002016793365369678
Position 66570: 0.0017787871146407034
Position 35304: 0.001757611427931229
Position 81835: 0.0017230737979729916
Position 81497: 0.0014335093415614633
Position 82780: 0.0013971125822294145
Position 38298: 0.0012921852437029029
Position 66767: 0.0012564597558922116
Position 60324: 0.0012413387928205462
Position 61996: 0.0011513483664369422
Position 5134: 0.0010676815679219259
Position 83566: 0.0010539473089540266
Position 34594: 0.00104899350701547
Position 7012: 0.0010438040547940254
Position 57621: 0.0009978978276116944
Position 57721: 0.000983348347133094
Position 309: 0.0009605452514890324
Position 10260: 0.0009390830536620454
Position 73368: 0.0009263951886355552
Position 6688: 0.0009017829694875122
Position 29370: 0.0008953805167997259
Position 61559: 0.0008563036025642231
Position 6164: 0.0008453613904448422
Position 22294: 0.0008350066128799956
Position 20313: 0.0008017957835880158
Position 82516: 0.0007971765033967125
Position 52584: 0.0007626829288840172
Position 23109: 0.0007608312867508951
Position 559: 0.0006814274092780163
Position 39326: 0.0006566099381640016
Position 57363: 0.0006525642280942836
Position 26715: 0.000582598279052404
Position 67359: 0.0005251149877766226
Position 52140: 0.0005247570210934426
Position 81895: 0.0004527313166621461
Position 27599: 0.00042954917672907093
Position 52: 0.0003779657397642471
Position 433: 0.00036370510618035653
Position 67034: 0.00035979226010572933
Position 81644: 0.00035485301697577167
Position 62223: 0.00034724820647855504
Position 547: 0.0002772005002176773
Position 38576: 0.0002729995058679398
Position 22972: 0.00027006506228639024
Position 65770: 0.00024682183663489525
Position 1923: 0.00023682318091971364
Position 1323: 0.0002351779017229522
Position 30158: 0.00022474732779347842
Position 73892: 0.0002071240975833756
Position 142: 0.00016615450553025582
Position 3244: 0.00014444283192075304
Position 245: 0.0001321692131758412
Position 65790: 0.00011875429244569931
Position 38: 7.067616715071541e-05
Position 2097: 5.346787866421867e-05
Position 82: 5.219263067228102e-05
Position 260: 4.804451598249849e-05
Position 535: 4.264218745006214e-05
Position 16745: 4.078807858853756e-05
Position 2402: 3.952757303706068e-05
Position 67714: 3.622985781210905e-05
Position 67792: 3.321768901403347e-05
Position 348: 2.766755873721899e-05
Position 79357: 2.1397982393816237e-05
Position 109: 2.030765703193319e-05
Position 68044: 1.628567757312399e-05
Position 439: 1.3858236451246924e-05
Position 67988: 1.1247254582915595e-05
Position 66103: 1.015729137726189e-05
Position 26807: 9.786732201806331e-06
Position 231: 8.284861511985419e-06
Position 387: 7.64370192450155e-06
Position 3269: 7.415096560457933e-06
Position 33: 6.544466351270795e-06
Position 427: 5.976539793185012e-06
Position 1885: 4.484107562363704e-06
Position 72756: 4.466570761910222e-06
Position 632: 4.062292152758941e-06
Position 72809: 4.009365745215091e-06
Position 26701: 4.0010583758080804e-06
Position 1705: 3.988008675351388e-06
Position 4341: 3.949725489200956e-06
Position 1845: 3.7583624663322443e-06
Position 72822: 3.596275299607034e-06
Position 38189: 3.5643111108160305e-06
Position 38292: 3.35235995250816e-06
Position 36602: 3.30488762999099e-06
Position 155: 2.835124133473345e-06
Position 894: 5.190347076247549e-07
Position 62: 5.179944490666681e-07
Position 66066: 4.402749515299845e-07
Position 1080: 3.350152365249859e-07
Position 706: 3.015344434152327e-07
Position 1150: 2.911722139402559e-07
Position 1009: 2.5573915730451406e-07
Position 92: 2.42796179756091e-07
Position 334: 2.1838328356842165e-07
Position 86: 1.0190412905372833e-07
Position 315: 4.037335010156849e-08
Position 3: 3.8144805043452786e-08
Position 407: 3.2095096388377293e-08
Position 131: 7.349996651360065e-09
Position 1043: 3.1247721896622624e-09
Position 56: 4.157525741055346e-11
Position 158: 3.6083411830301815e-11
Position 424: 1.8926400001964945e-12
Position 410: 1.5450547816980022e-12
Position 353: 1.1675262977476906e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 15434: 0.999888389606068
Position 33747: 0.996270516115629
Position 48160: 0.995600011401286
Position 81071: 0.9930670695876607
Position 51392: 0.985832237890496
Position 65869: 0.9835936109353641
Position 26166: 0.9723435125079778
Position 65656: 0.9708612075162367
Position 67403: 0.9678240004377046
Position 57194: 0.9599573673530916
Position 64098: 0.9359643188303834
Position 19852: 0.9013064341615026
Position 25395: 0.8889350324554466
Position 59940: 0.8657268931675336
Position 67932: 0.8651379072853569
Position 54898: 0.7679515249079893
Position 82396: 0.7438616486941126
Position 27496: 0.737295552805817
Position 71424: 0.737239543444248
Position 57959: 0.6916874816438392
Position 29899: 0.5863121414822478
Position 72714: 0.5778975225864752
Position 30061: 0.47282763367142244
Position 10491: 0.18644731947175788
Position 51800: 0.14604717811413054
Position 48487: 0.13904174298283645
Position 53430: 0.1367859494119267
Position 40221: 0.12122010808315621
Position 72627: 0.10120701781587897
Position 705: 0.09073495161226018
Position 30744: 0.08586435440221521
Position 67987: 0.08335166881295301
Position 25273: 0.07552787654736548
Position 87097: 0.07367167337942684
Position 52824: 0.07184788283330407
Position 38095: 0.06951067246675964
Position 39825: 0.06808836263454457
Position 91628: 0.06363997455151478
Position 68375: 0.06155152315462625
Position 51830: 0.06055407478267548
Position 83318: 0.05648881283302567
Position 410: 0.056141253965586294
Position 19564: 0.0445562736846945
Position 643: 0.04394729338827582
Position 4982: 0.043373663820852296
Position 19541: 0.04227100454086044
Position 27516: 0.04063094787659316
Position 50466: 0.039400308982952874
Position 2570: 0.03794594551486869
Position 57971: 0.03750108796560722
Position 59861: 0.037130861510674545
Position 85555: 0.03575290288908773
Position 58142: 0.03538060865180747
Position 67945: 0.030797701373691692
Position 30779: 0.030112545788721568
Position 39936: 0.029435214604005434
Position 52030: 0.0277705168449815
Position 27106: 0.027133850042371465
Position 59892: 0.022115428681772117
Position 60016: 0.020289139520381524
Position 71520: 0.01871764705128126
Position 85064: 0.018293984402978955
Position 84223: 0.017723232527318247
Position 60657: 0.017334475443413985
Position 17134: 0.017065662559287792
Position 82403: 0.015300070516589789
Position 66219: 0.013985893829603904
Position 27103: 0.013733694343074693
Position 26953: 0.013688320898003977
Position 28112: 0.01367523540579997
Position 54950: 0.013655891289404328
Position 69972: 0.013554766167282194
Position 66343: 0.012489197306398017
Position 53450: 0.012209781032660664
Position 83681: 0.012139420130015354
Position 6477: 0.011587836273996831
Position 88709: 0.011105270074338314
Position 2710: 0.010884417751023112
Position 66900: 0.010833349775322187
Position 72161: 0.010564376089254717
Position 91099: 0.010560963025633283
Position 89288: 0.010322763317425914
Position 57751: 0.009948665548380508
Position 83977: 0.009865732287234004
Position 65562: 0.009746744459573901
Position 86797: 0.009683603090100756
Position 58169: 0.009677996770140402
Position 58187: 0.009468350207105632
Position 19861: 0.009352566722162932
Position 71541: 0.009112853986628745
Position 63512: 0.008863831304226952
Position 4588: 0.00879544717188342
Position 27492: 0.00852145294443446
Position 52008: 0.008508156665608096
Position 58166: 0.008208617486708578
Position 51888: 0.008086859448100033
Position 58112: 0.007936187761580026
Position 64114: 0.007900691437542868
Position 27308: 0.007873068175602415
Position 67884: 0.007866735476131542
Position 58084: 0.007734848034916321
Position 19924: 0.007397997754691616
Position 70946: 0.0069931329082727235
Position 66673: 0.006829466640167727
Position 4815: 0.00673278915626537
Position 4591: 0.006615840966140317
Position 60678: 0.006600257228668224
Position 27201: 0.006392089328460603
Position 83823: 0.00618516843936127
Position 10447: 0.0061586355150129325
Position 29959: 0.005810699598432832
Position 64136: 0.005662319969744919
Position 81386: 0.005537059639713224
Position 66245: 0.005493774917680717
Position 59742: 0.005396403998740255
Position 69774: 0.005299113647902492
Position 652: 0.005296733236677262
Position 711: 0.0052504926404529665
Position 662: 0.005015533033629399
Position 51731: 0.004927027158268772
Position 2511: 0.004781227953343463
Position 66445: 0.004752817214896004
Position 72073: 0.004651727845941686
Position 496: 0.00429704308963556
Position 26133: 0.004157346815653769
Position 28717: 0.004149821298078956
Position 65547: 0.0038988306617723178
Position 86940: 0.0037106503540350116
Position 750: 0.003633911302652161
Position 53469: 0.0036337077156793677
Position 53036: 0.0035876827407678724
Position 81715: 0.0035020342346397814
Position 66354: 0.0034894505179864197
Position 57668: 0.0034752214504241877
Position 29690: 0.0034607278205511993
Position 83653: 0.003409997934095997
Position 83367: 0.003400999023091975
Position 66933: 0.0033535908910318265
Position 61864: 0.003348122578678962
Position 29934: 0.0031104826949604402
Position 82876: 0.0030975387146440075
Position 70150: 0.002916239249888703
Position 52012: 0.0028670002639820434
Position 67170: 0.0028442998194283067
Position 70132: 0.0028128800744367855
Position 19724: 0.0028021870599050803
Position 72130: 0.0026597144946060337
Position 33857: 0.0026351376895059385
Position 66284: 0.0026032236737925127
Position 67409: 0.0025285260679500194
Position 28773: 0.002501621240249265
Position 82597: 0.0024393835944637263
Position 67966: 0.002387835908965855
Position 6373: 0.002377089807268834
Position 2591: 0.002320413492420455
Position 51923: 0.002313534355818408
Position 64712: 0.002243505387389946
Position 53402: 0.002148680208860164
Position 26466: 0.0021365623810618737
Position 70894: 0.00204529158776639
Position 28388: 0.002028058317922226
Position 82374: 0.0019670336977859687
Position 69734: 0.0019465592042922258
Position 67971: 0.0018171277023307083
Position 83487: 0.0017980128789052696
Position 82371: 0.0017420657457221948
Position 82600: 0.001705047750733991
Position 68515: 0.0016643253562551494
Position 81523: 0.001657984771488685
Position 27219: 0.0015525024740583714
Position 88479: 0.0015488166333889784
Position 86306: 0.0014277417243969705
Position 66221: 0.001423826449879137
Position 88165: 0.001413074400373872
Position 64737: 0.0013999047082367555
Position 67993: 0.001378957020395513
Position 386: 0.0013328960999444692
Position 26418: 0.001330490086574767
Position 57148: 0.001271029744723613
Position 5035: 0.001258710224588224
Position 66493: 0.0012549101893763034
Position 60224: 0.001240285666417551
Position 65528: 0.0012304078941482144
Position 62185: 0.0011737035118096983
Position 66406: 0.0011673586680339045
Position 84242: 0.0011326146285914268
Position 70058: 0.0011283784323126449
Position 54636: 0.0011100211399129333
Position 62221: 0.0011071808911913166
Position 65476: 0.0011055858505760225
Position 73120: 0.0010574297832036741
Position 60653: 0.001026030915117813
Position 67412: 0.0010168778042553494
Position 81834: 0.000993185270578336
Position 30914: 0.0009826109991749156
Position 5118: 0.0009814446656167724
Position 26118: 0.0009560182977151929
Position 10061: 0.0009390830536620454
Position 659: 0.0009275705302298083
Position 29040: 0.0008953805167997256
Position 65884: 0.000894203545114877
Position 63555: 0.0008667731345860057
Position 52982: 0.0008639369541042275
Position 34514: 0.0008556514584120309
Position 6843: 0.0008544431698038669
Position 66378: 0.0008429981575717859
Position 782: 0.0008278646395916173
Position 82164: 0.0007552692482729404
Position 66954: 0.0007500077111114188
Position 66969: 0.0007279625937820309
Position 35129: 0.0007166567678911681
Position 72104: 0.0006942026944028324
Position 28090: 0.0006871023044972605
Position 20096: 0.0006805301629848738
Position 4133: 0.0006735905896946679
Position 22873: 0.000662562077375817
Position 4451: 0.0006245788804600713
Position 22037: 0.0006197383033945988
Position 57462: 0.0005850405289626237
Position 65401: 0.0005843815948007969
Position 61474: 0.0005682800887578895
Position 26520: 0.0005658002128809375
Position 52487: 0.0005653445630749998
Position 6033: 0.0005642390081913208
Position 745: 0.0005628475035708637
Position 28714: 0.0005386888144548193
Position 70920: 0.0005034593884331981
Position 66696: 0.00048740844056385595
Position 39088: 0.00045606550882394334
Position 66857: 0.0004420523775713083
Position 66496: 0.0004284531688740235
Position 26513: 0.0004122377073910214
Position 35013: 0.0004032475830184056
Position 83109: 0.00039707058697348194
Position 66300: 0.0003834891530298269
Position 60814: 0.0003759376445563707
Position 22848: 0.00036833427166146844
Position 57067: 0.0003505889280469959
Position 61961: 0.00034724820647855515
Position 66820: 0.0003410875998379168
Position 57572: 0.0003230358651312573
Position 28571: 0.0003205746196393074
Position 66715: 0.0003083275525437713
Position 82095: 0.0002954715319503959
Position 82687: 0.00029062266527273776
Position 61405: 0.0002880235138063336
Position 65828: 0.0002867779437487576
Position 6006: 0.0002811223822535215
Position 38451: 0.00027299950586793934
Position 588: 0.00025435303333252367
Position 437: 0.00024855833892358463
Position 67353: 0.00024834280238485737
Position 1781: 0.0002408674109597784
Position 26596: 0.00024028058389217612
Position 35074: 0.00023384320184461523
Position 1200: 0.00022361862284907416
Position 671: 0.00021629758695508946
Position 22200: 0.00021526830948539685
Position 26864: 0.00021288931676832754
Position 67156: 0.00021010800514385117
Position 35184: 0.00020517589310435887
Position 69557: 0.00020087906983979614
Position 39064: 0.00020054442934005825
Position 57643: 0.0001945898403397362
Position 73773: 0.00019342503565593553
Position 753: 0.00019142541477105385
Position 69737: 0.0001901899887599022
Position 6894: 0.00018936088499015892
Position 37976: 0.00018002569972398014
Position 51808: 0.00016207505475249545
Position 28679: 0.00016074849972047415
Position 3075: 0.00014440121693068674
Position 66380: 0.00012877129150619458
Position 65216: 0.00012478191174133951
Position 20082: 0.00012126562060314183
Position 68216: 0.00011753872057920641
Position 67132: 0.00011676106387616727
Position 67458: 0.00011116932647727948
Position 67445: 0.00010831079339160019
Position 52350: 0.00010811281019084007
Position 82265: 0.00010669772959233622
Position 73993: 0.00010399873732104228
Position 35231: 0.00010111935112303588
Position 35103: 9.729631265161362e-05
Position 57436: 8.982143351781331e-05
Position 52492: 8.922555561817754e-05
Position 65888: 7.996960404843343e-05
Position 26106: 7.697763810221652e-05
Position 56884: 7.661964367645889e-05
Position 67602: 7.355697784271004e-05
Position 34232: 7.155481396264644e-05
Position 34475: 6.245012197884448e-05
Position 34373: 5.842722072301432e-05
Position 51855: 5.679897387076243e-05
Position 51842: 4.7677333583416936e-05
Position 2239: 4.238421974017928e-05
Position 174: 3.8977957292759145e-05
Position 1977: 3.658389181733284e-05
Position 79395: 3.157286042022575e-05
Position 4427: 2.8356010366417266e-05
Position 71672: 2.668806244565213e-05
Position 16679: 2.2632041165020394e-05
Position 79164: 2.1397982393816183e-05
Position 225: 2.046285035855181e-05
Position 16651: 1.8156037423517173e-05
Position 68065: 1.7720440893363705e-05
Position 25978: 1.2939591658905511e-05
Position 73707: 1.2273789680180639e-05
Position 59710: 1.1859056121105065e-05
Position 158: 1.0916853235674202e-05
Position 466: 9.324042613495043e-06
Position 1844: 8.949982561445892e-06
Position 71314: 8.75410347876992e-06
Position 1179: 8.447382825791852e-06
Position 3050: 7.4567115505241295e-06
Position 450: 7.288999895646874e-06
Position 1807: 6.795143495526525e-06
Position 59787: 5.9834816478579745e-06
Position 370: 5.683687035568128e-06
Position 69871: 5.448575144260438e-06
Position 714: 4.991178355784823e-06
Position 27446: 4.954335850979158e-06
Position 26493: 4.851502080862383e-06
Position 65915: 4.805536662911012e-06
Position 68189: 4.768150815106296e-06
Position 67890: 4.235434929128653e-06
Position 4708: 4.158187638326142e-06
Position 69630: 4.140440882457913e-06
Position 726: 3.912319585033227e-06
Position 65811: 3.680808196133893e-06
Position 68396: 3.5917378204093535e-06
Position 464: 3.3626636250904556e-06
Position 69848: 3.1729294015597625e-06
Position 65999: 2.568855652297032e-06
Position 26701: 2.527556235328249e-06
Position 72752: 2.304225663211812e-06
Position 65912: 2.282370228145561e-06
Position 1583: 2.2052531156440057e-06
Position 347: 2.0819554265159693e-06
Position 66551: 2.0725966925699775e-06
Position 36543: 2.0415264131518284e-06
Position 182: 1.8296905776946067e-06
Position 2034: 1.8151200609711895e-06
Position 1392: 1.7827555597073817e-06
Position 2176: 1.694673107730903e-06
Position 501: 1.6571778461465633e-06
Position 67736: 1.4881652928920842e-06
Position 544: 1.4702347459779299e-06
Position 26645: 1.4615179773940052e-06
Position 58236: 1.4433627179966467e-06
Position 73605: 1.4252722472595313e-06
Position 66226: 1.4167544093563667e-06
Position 2002: 1.1568630400632563e-06
Position 618: 1.0894262516053077e-06
Position 60210: 1.0531264029952294e-06
Position 2060: 9.028678273519709e-07
Position 69714: 8.90668099486606e-07
Position 128: 8.714132937359293e-07
Position 36251: 8.383993975925691e-07
Position 595: 8.037730056815943e-07
Position 601: 7.712293269912883e-07
Position 1803: 7.423136068604536e-07
Position 1786: 7.199362432972246e-07
Position 65935: 7.188851563634852e-07
Position 1097: 6.890105545726013e-07
Position 1172: 6.852844116538149e-07
