Gene = EPHX1
index = 500
Annotated 5SS: [   75 18817 21864 28786 29251 29942 32379 34528]
Annotated 3SS: [18628 21682 28557 29120 29732 32269 34401 35049]
SMsplice 5SS: [   75  1357 15449 15965 18817 21864 28786 29251 29942 31039 32060 32379
 34528]
SMsplice 3SS: [ 1268 15261 15860 18628 21682 28557 29120 29732 30939 31960 32317 34401
 34994]
top_k =  500
Partition function (log Z): 9.804222389107036

Sorted 5' Splice Sites (High to Low Probability):
Position 1357: 0.9913126772925969
Position 29251: 0.9882335827465053
Position 32379: 0.951070795550867
Position 34528: 0.9177012869487707
Position 18817: 0.9112938534908605
Position 15449: 0.9109165470535809
Position 21864: 0.8933613285640062
Position 28786: 0.8896489773481419
Position 29942: 0.7103476750630726
Position 31039: 0.694261502787806
Position 75: 0.6745960300027001
Position 15965: 0.6361609964264495
Position 32060: 0.6132184786151451
Position 5836: 0.4591143550863086
Position 28393: 0.45389511923673415
Position 1172: 0.4374819706086066
Position 27089: 0.2787781515242008
Position 30248: 0.25364540372440064
Position 30679: 0.226165414306076
Position 123: 0.17867942184602703
Position 19451: 0.17160884361213172
Position 19439: 0.1340903923414216
Position 29938: 0.12220229638788983
Position 12561: 0.11027992932565014
Position 19158: 0.10194159027340216
Position 30243: 0.09957300875150331
Position 21818: 0.09724667824205474
Position 30406: 0.09347556915005341
Position 27272: 0.06778340945203033
Position 154: 0.06478861124854605
Position 22636: 0.06442862657144521
Position 34823: 0.05780023049368187
Position 30670: 0.05570787391907239
Position 27260: 0.050817687788163105
Position 28871: 0.039945232066117345
Position 15443: 0.035455808763730064
Position 1112: 0.033853959207553415
Position 3693: 0.03189347686813371
Position 29875: 0.030375450494553223
Position 34127: 0.02736858723684258
Position 15350: 0.02735507747416672
Position 32870: 0.02683987693819137
Position 33720: 0.026059477250433873
Position 621: 0.025862861275391735
Position 28998: 0.018725623240019473
Position 22655: 0.017847655349305304
Position 28632: 0.017622895515284703
Position 29025: 0.017497277777802796
Position 32117: 0.017454879391641268
Position 19278: 0.01713682399965573
Position 19511: 0.013930348024717813
Position 28832: 0.013146348536474572
Position 34714: 0.013134752851373005
Position 625: 0.012361417773221868
Position 26816: 0.01174972012108471
Position 33492: 0.01073306894150836
Position 521: 0.010487261975517881
Position 24992: 0.010305939841256925
Position 32987: 0.009995723834761504
Position 29487: 0.007041389906504257
Position 28349: 0.006893666309404861
Position 33093: 0.006630414140599144
Position 1350: 0.006377987880785755
Position 1177: 0.005925322647217101
Position 33577: 0.005800038061143385
Position 33858: 0.005667974479452587
Position 28803: 0.005489324298499526
Position 23032: 0.005227301163233326
Position 22299: 0.005063054619846078
Position 34152: 0.00501008161303802
Position 35120: 0.004205111589726291
Position 1116: 0.0037170034623041554
Position 34030: 0.003363930895620966
Position 181: 0.0032593061161349645
Position 831: 0.0029689273305416354
Position 34056: 0.002958246960376919
Position 32545: 0.002403875281069783
Position 437: 0.0023093036609459086
Position 32815: 0.002193307445668431
Position 22213: 0.002142674935885686
Position 21896: 0.002048302251476944
Position 2103: 0.0018216556312495027
Position 597: 0.0016374420986721564
Position 34167: 0.0015487652703887308
Position 193: 0.0015478393320010747
Position 3697: 0.0014085335440361503
Position 770: 0.0013116042285893721
Position 835: 0.0012356118165190086
Position 488: 0.0010055873540269805
Position 29256: 0.0009349720005812217
Position 23208: 0.0008554799738177145
Position 35234: 0.0008182065075742473
Position 18861: 0.0007919382462896521
Position 34099: 0.0007569842663402136
Position 1452: 0.000703136116641522
Position 24932: 0.0006769719646923262
Position 551: 0.0006582447147728812
