Gene = DPH3
index = 463
Annotated 5SS: [204 818]
Annotated 3SS: [ 742 4142]
SMsplice 5SS: [204]
SMsplice 3SS: [4142]
top_k =  500
Partition function (log Z): -8.363892842665525

Sorted 5' Splice Sites (High to Low Probability):
Position 204: 0.9742219918408696
Position 818: 0.25319050440888885
Position 4318: 0.1521266363197118
Position 3819: 0.1270023010351368
Position 5003: 0.08635640840725446
Position 5182: 0.04332539874641812
Position 1689: 0.03826383383478278
Position 378: 0.02856663522733697
Position 3603: 0.027931600835873496
Position 1808: 0.024922193180563133
Position 1381: 0.02150392432491588
Position 854: 0.017572834793694602
Position 1653: 0.01654312170461939
Position 4078: 0.008987692115935326
Position 923: 0.00816522135091174
Position 724: 0.007432754984746587
Position 1849: 0.006854719530306118
Position 671: 0.005777512139484869
Position 5033: 0.005453866042121866
Position 2740: 0.00537838769283699
Position 775: 0.0050343204857743774
Position 680: 0.004160039783914936
Position 1546: 0.003913713825312511
Position 1636: 0.0036010400967035516
Position 933: 0.0032727417792028615
Position 1682: 0.002244470506742236
Position 553: 0.001519436773044075
Position 803: 0.0012889220276330199
Position 158: 0.0012020002318955461
Position 407: 0.000652931400576019
Position 849: 0.0005682041152151537
Position 3922: 0.0004900873646744298
Position 21: 0.0004302274970795799
Position 278: 0.0003684207694450006
Position 1243: 0.00022959224260586753
Position 117: 0.000156902264461271
Position 949: 0.00015485118078923125
Position 1432: 0.00011657941314337366
Position 928: 0.00010881296983055336
Position 2110: 0.00010298482463419925
Position 618: 0.00010286437245282955
Position 590: 0.00010120461829062702
Position 32: 7.128741334348e-05
Position 2203: 5.325317678263462e-05
Position 566: 4.40862763193782e-05
Position 2381: 4.311495441849077e-05
Position 555: 2.8293958681506577e-05
Position 178: 1.5957441322464114e-05
Position 215: 1.4110233934953066e-05
Position 228: 1.2231494153301185e-05
Position 980: 3.374840990196742e-06
Position 252: 2.7440218377555977e-06
Position 247: 2.133077161981281e-06
Position 389: 1.0617934465820456e-06
Position 419: 5.873123401286001e-07
Position 462: 1.5859212969941473e-07
Position 506: 1.19389174583077e-07
Position 104: 1.0441768893719114e-07
Position 885: 5.881076979351851e-08
Position 295: 5.487261561652401e-08
Position 102: 5.47786843431324e-09
Position 68: 3.6147110445665216e-09
Position 342: 1.6939451986468738e-09
Position 297: 1.0323628696970285e-09
Position 435: 7.034496743152456e-10
Position 261: 5.390655759484113e-12
Position 318: 1.3305486519725804e-13
Position 483: 2.193601920639749e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4142: 0.526919456530036
Position 6141: 0.2351991632616932
Position 514: 0.2086549464317467
Position 742: 0.1825407526600513
Position 3747: 0.10858928438158426
Position 1535: 0.0850668740356089
Position 5105: 0.07485547923961157
