Gene = DNAJC8
index = 457
Annotated 5SS: [  105  4104 18086 22455 23054 24684 27768 29279]
Annotated 3SS: [ 4001 18028 22387 22958 24611 27675 29202 31654]
SMsplice 5SS: [  105  4104 18086 23054 24684 27768 29279 31770]
SMsplice 3SS: [ 4001 18028 22958 24611 27675 29202 31654 31996]
top_k =  500
Partition function (log Z): 0.22801240010464685

Sorted 5' Splice Sites (High to Low Probability):
Position 18086: 0.999999999999995
Position 4104: 0.9946141661773247
Position 31770: 0.9845911278196366
Position 29279: 0.9642095374490418
Position 23054: 0.8956564289926127
Position 24684: 0.8032375393068619
Position 27768: 0.7935123178004557
Position 105: 0.4818648049760218
Position 2895: 0.4200205840623422
Position 15861: 0.2940840546182817
Position 22455: 0.22112591724044856
Position 7534: 0.1943848165387358
Position 100: 0.17446900578692398
Position 11323: 0.09994615552589275
Position 29626: 0.08888810756686183
Position 116: 0.08590191022190433
Position 24297: 0.08509260216903844
Position 245: 0.07699201184345919
Position 29994: 0.0608608693076791
Position 31577: 0.06085251314249634
Position 11587: 0.04030270771459078
Position 15853: 0.03821938165268112
Position 329: 0.037666940021943277
Position 628: 0.036806391289875603
Position 12202: 0.03275804193022854
Position 10319: 0.031142696746413005
Position 690: 0.027571257227820237
Position 583: 0.023557550083215837
Position 29292: 0.022881551218290167
Position 29904: 0.022019050975238375
Position 23630: 0.020973447517502748
Position 28764: 0.020907016460875668
Position 27924: 0.019644122131000797
Position 336: 0.017579863972846686
Position 249: 0.016501862980451493
Position 28740: 0.012552228568292181
Position 916: 0.012456660172292114
Position 29825: 0.010870104069293009
Position 29762: 0.010016177989755074
Position 29435: 0.008213895030227972
Position 606: 0.007853448385876772
Position 2866: 0.005946233995915731
Position 3038: 0.00521486453019404
Position 31787: 0.004851898291024078
Position 708: 0.004582113465932728
Position 237: 0.004320513956469226
Position 378: 0.004137541809258599
Position 2447: 0.003717542316921722
Position 3514: 0.003539061340540043
Position 29910: 0.0033174662874024844
Position 28768: 0.0032852923188618852
Position 24739: 0.003224311299282349
Position 31497: 0.002983953708388583
Position 6375: 0.002861389429819124
Position 31754: 0.002766319436942304
Position 1058: 0.002587922244223632
Position 29162: 0.0017861733456440141
Position 350: 0.0017762925961867112
Position 338: 0.0016638962673838958
Position 1038: 0.001500881650643033
