Gene = LPGAT1
index = 790
Annotated 5SS: [  200  1714 37701 43141 47544 51855 79812]
Annotated 3SS: [ 1448 37581 43044 47269 51727 79704 80721]
SMsplice 5SS: [  200   590  1714 15300 23263 37701 43141 47544 51855 57570 79812]
SMsplice 3SS: [  441  1448 15225 23127 37581 43044 47269 51727 57473 79704 80721]
top_k =  500
Partition function (log Z): -36.73584147821788

Sorted 5' Splice Sites (High to Low Probability):
Position 11987: 0.9331668502596785
Position 15300: 0.930648283715823
Position 590: 0.8637797013145888
Position 200: 0.8138201018946968
Position 3967: 0.6916849492908417
Position 23263: 0.599402049735805
Position 1714: 0.5280201634432948
Position 9203: 0.4585833760277767
Position 9035: 0.3880851613395349
Position 1627: 0.3592079166962217
Position 11423: 0.3128783809323289
Position 1161: 0.22676384184126708
Position 335: 0.17383200332392718
Position 1538: 0.05217255224367152
Position 1323: 0.0279109737501034
Position 1697: 0.026942134195606274
Position 5289: 0.025584361389065793
Position 1007: 0.017584337695052868
Position 857: 0.016183844823385602
Position 3325: 0.014763366564431541
Position 3790: 0.010753082034188115
Position 2623: 0.010043650191700068
Position 1640: 0.008236708026467426
Position 2995: 0.007870218338842301
Position 11089: 0.006957400527553705
Position 2036: 0.005978608142810599
Position 3126: 0.005356362403480203
Position 1917: 0.004761484540761235
Position 728: 0.004170027718087276
Position 4397: 0.0035038517664369405
Position 1151: 0.0030378376459438577
Position 3778: 0.00268483131322928
Position 1240: 0.0026186013958966483
Position 2204: 0.002616555661901835
Position 4581: 0.0021228588052863025
Position 1021: 0.001812945134336017
Position 2999: 0.0017274353285672108
Position 1680: 0.001560566786363551
Position 9210: 0.0011673551794526675
Position 3386: 0.0011473734492095302
Position 3719: 0.0007910152840590872
Position 988: 0.0006877731524376523
Position 404: 0.0006574736766859225
Position 1521: 0.00045706348860535833
Position 944: 0.0002943562133526651
Position 1028: 0.000261371171208962
Position 679: 0.00013425953248890395
Position 1384: 0.00012919104689323017
Position 1593: 0.00011567699582570046
Position 1101: 0.0001147339963201552
Position 7285: 6.444356092632297e-05
Position 1388: 5.704662999025039e-05
Position 280: 4.580135985211928e-05
Position 45: 3.3834296864275405e-05
Position 397: 3.3601695913610435e-05
Position 457: 2.90551087992846e-05
Position 5505: 2.294500350804066e-05
Position 1720: 1.012545861256548e-05
Position 1364: 9.680855593571266e-06
Position 1634: 9.179939643992633e-06
Position 218: 7.493817749420692e-06
Position 1001: 4.9062164959068055e-06
Position 282: 4.63530404916987e-06
Position 574: 4.30848714011948e-06
Position 2656: 3.5512221037897322e-06
Position 514: 3.3226307158131375e-06
Position 1551: 1.3923806857965472e-06
Position 10: 8.759144744360796e-07
Position 1064: 4.5999408524211947e-07
Position 1261: 4.176979233710793e-07
Position 293: 2.4464439894291297e-07
Position 1004: 9.150437553515475e-08
Position 288: 8.760902863194986e-08
Position 1997: 6.259663297824487e-08
Position 2469: 3.586848496909322e-08
Position 2627: 3.570037955675946e-08
Position 285: 3.334171733742012e-08
Position 434: 2.7702835890666325e-08
Position 417: 5.823631386856936e-09
Position 756: 6.534879637578348e-10
Position 426: 3.051121909800683e-11
Position 807: 3.0982766660841026e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 15225: 0.9324108292643817
Position 1448: 0.8564116430081965
Position 441: 0.8475787177307569
Position 3870: 0.6815472883086784
Position 11872: 0.6613945361817591
Position 8938: 0.6548236042788216
Position 23127: 0.639966534421101
Position 27676: 0.5994020497358094
Position 11899: 0.27590084437189427
Position 1085: 0.21100562617637036
Position 11287: 0.20553443009416336
Position 9116: 0.16377548545461337
Position 11307: 0.11303478652844588
Position 22424: 0.10088534733772149
Position 1452: 0.04978018162457674
Position 19947: 0.04625408731026824
Position 19519: 0.04472145476916094
Position 1427: 0.043418457787340554
Position 8991: 0.032990997639668805
Position 20025: 0.02737907802841331
Position 11591: 0.024419889042633158
Position 3645: 0.022701103900997655
Position 1607: 0.02171313187050099
Position 756: 0.018146984662422233
Position 958: 0.017894505954190565
Position 16888: 0.017768923536168102
Position 5182: 0.017514235217049666
Position 17877: 0.016810892274846813
Position 3215: 0.016147469612910803
Position 564: 0.013690001364717125
Position 10719: 0.013639796614616761
Position 903: 0.012371886933077954
Position 15535: 0.012199195176111175
Position 1864: 0.011568036822073883
Position 2507: 0.0100682214562736
Position 1247: 0.009990333954816934
Position 5246: 0.008764240511618629
Position 2895: 0.008585888132953344
Position 18581: 0.0060620388736900965
Position 16266: 0.005691261237280677
Position 995: 0.005036185484527228
Position 17707: 0.004965425903088796
Position 16098: 0.0048946125413267105
Position 11005: 0.004745887998066274
Position 485: 0.004496062562436174
Position 5655: 0.004249212297177774
Position 873: 0.0034542136450256104
Position 7556: 0.003347240401768579
Position 3021: 0.0032749153281744488
Position 2732: 0.003095995711350847
Position 16950: 0.0030494323066427424
Position 4300: 0.002791229034582909
Position 3913: 0.00261261927786939
Position 1674: 0.002381013569068388
Position 861: 0.002004377493736978
Position 1133: 0.001975376028730329
Position 4460: 0.001783762922039244
Position 1650: 0.0013547007537450576
Position 2862: 0.0012793485651912237
Position 445: 0.0012663035339958249
Position 977: 0.0012542629574886428
Position 1497: 0.00123676655800051
Position 964: 0.0011540253825596924
Position 3633: 0.0009444061205655609
Position 4815: 0.0008769038721432184
Position 1977: 0.0008463817343158986
Position 13204: 0.000756020995296665
Position 1494: 0.0005720275995438398
Position 4264: 0.0005716954750220891
Position 1141: 0.0005512363976649751
Position 10180: 0.0005403875328433957
Position 9961: 0.0005219901333726675
Position 2009: 0.0004971247027955444
Position 2063: 0.00044167151566561
Position 7997: 0.0004369245142077429
Position 1111: 0.00041189125012220464
Position 9347: 0.00039198760480940135
Position 403: 0.00038571555702512477
Position 5929: 0.00036864796089300183
Position 942: 0.00035964972223135043
Position 5381: 0.00035702833003733276
Position 4420: 0.00034100781041815055
Position 1092: 0.00031617028289740337
Position 960: 0.00031059904344387995
Position 7721: 0.00028768711712994074
Position 4470: 0.0002024726491670228
Position 1049: 0.00019976467196294466
Position 2320: 0.00018569093341404234
Position 6859: 0.00018423864764165301
Position 933: 0.0001792482805497007
Position 4339: 0.0001663349942460741
Position 6453: 0.0001572603113056621
Position 9519: 0.00012652548334453613
Position 8391: 0.00011428206720059492
Position 2088: 0.00011323404613952216
Position 1929: 0.00011280809569738422
Position 8730: 8.739836871244135e-05
Position 6300: 8.142383751852194e-05
Position 4839: 7.509958328708199e-05
Position 7169: 6.444356092632297e-05
Position 3468: 5.1981072524928116e-05
Position 1313: 3.8343031868574886e-05
Position 5835: 3.335509851085698e-05
Position 1399: 2.8909194335188215e-05
Position 1456: 2.1250859623507554e-05
Position 1151: 2.0811890344396138e-05
Position 1527: 2.0700239893566978e-05
Position 589: 1.4380021575841877e-05
Position 1100: 1.3955875169266837e-05
Position 1028: 1.1884400135302066e-05
Position 654: 1.1876976187997139e-05
Position 1014: 1.075405574685804e-05
Position 966: 9.642125458174062e-06
Position 460: 7.326440814795794e-06
Position 1020: 6.731827318522563e-06
Position 2225: 6.2716658823187285e-06
Position 1115: 5.320002115085428e-06
Position 305: 3.946991761837465e-06
Position 312: 3.8327169641813335e-06
Position 276: 1.5196286187896446e-06
Position 2514: 1.2316413707728548e-06
Position 594: 6.504332392373041e-07
Position 417: 5.452999646748369e-07
Position 328: 4.124484776294613e-07
Position 2590: 4.026269302641693e-07
Position 224: 3.385149221240034e-07
Position 172: 2.974916676985992e-07
Position 2552: 2.805566793801384e-07
Position 468: 2.672348834301244e-07
Position 1747: 2.0074159970122847e-07
Position 1798: 1.9535307506793696e-07
Position 352: 1.8654076051844097e-07
Position 452: 1.590526995869877e-07
Position 1713: 1.5133026049721933e-07
Position 338: 9.90136835797498e-08
Position 2165: 4.302256170228722e-08
Position 1872: 2.6667069521652317e-08
Position 1843: 2.3388589496441223e-08
Position 321: 1.9274984186371426e-08
Position 193: 1.7974324499466924e-08
Position 231: 2.8453543158103378e-09
Position 1761: 2.285062655785353e-09
Position 253: 1.7321882579787646e-09
Position 349: 1.4852762676838368e-09
Position 85: 1.2392524443790712e-09
Position 199: 4.93884437500558e-10
Position 457: 4.73119084810721e-10
Position 239: 3.1579750198056607e-10
Position 1986: 2.626135675751622e-10
Position 2121: 2.6019282898082213e-10
Position 99: 7.13159315553339e-11
Position 91: 1.1213461721404233e-11
Position 233: 1.1012078121934295e-11
Position 1311: 4.817935916086837e-12
Position 244: 2.37297742327232e-12
Position 258: 1.917095841488846e-12
