Gene = SEC13
index = 1238
Annotated 5SS: [  129  3129  5858  8600  9214 15620 16146 17153]
Annotated 3SS: [ 3083  5741  8447  9079 15485 16021 17005 19803]
SMsplice 5SS: [  129  5858  8600  9214 15620 16146 17153]
SMsplice 3SS: [ 5741  8447  9079 15485 16021 17005 17350]
top_k =  500
Partition function (log Z): 14.128603385695643

Sorted 5' Splice Sites (High to Low Probability):
Position 9214: 0.9999497346026168
Position 129: 0.9886208840963512
Position 5858: 0.9761100095998573
Position 8600: 0.9717778225450484
Position 16146: 0.9429562321973547
Position 17153: 0.9181961274954173
Position 15620: 0.9167029104039653
Position 2040: 0.49615845442912404
Position 11766: 0.4305827885832132
Position 8801: 0.4266871860127881
Position 6230: 0.33604370668851086
Position 670: 0.23941283784510578
Position 19926: 0.20353499829260965
Position 13692: 0.1546494358760117
Position 7936: 0.10313588282241257
Position 19629: 0.0895639477817296
Position 3129: 0.07966844972359256
Position 11805: 0.07684741250024914
Position 2954: 0.07151781402713396
Position 7741: 0.049339243190882356
Position 6335: 0.04571066979080797
Position 1641: 0.036936452614367156
Position 15578: 0.03399867492427814
Position 8175: 0.03285421703171453
Position 12709: 0.031049310417404656
Position 19469: 0.028104671459463673
Position 16917: 0.027338963222465002
Position 7852: 0.027089439563618856
Position 657: 0.023824677313062658
Position 13010: 0.021865871685632695
Position 5798: 0.02093523425946142
Position 6822: 0.020868999313024775
Position 17099: 0.017917905149631323
Position 11544: 0.016428843191973276
Position 6346: 0.016249930794089356
Position 5499: 0.015564501924169744
Position 7183: 0.014945018962127358
Position 13739: 0.014232826808081637
Position 1448: 0.014196552195519276
Position 16237: 0.013050600977266992
Position 1452: 0.012964803097806806
Position 5020: 0.01278008740677104
Position 308: 0.012702318503303698
Position 997: 0.012635529671242634
Position 4439: 0.01193559635237399
Position 3661: 0.011704021568638692
Position 2994: 0.011618052112071333
Position 4789: 0.011081084072815576
Position 16164: 0.011011993318830363
Position 2302: 0.010265814100830531
Position 2371: 0.009905377382090581
