Gene = GTF3C5
index = 630
Annotated 5SS: [  476 11618 13238 20290 21476 23254 23800 24121 25406 26220]
Annotated 3SS: [11397 13038 20093 21370 23138 23718 24022 25322 26076 27124]
SMsplice 5SS: [  476  5844 13238 20290 21476 23254 23800 24121 24871 25406 26220]
SMsplice 3SS: [ 5730 13038 20093 21370 23138 23718 24022 24751 25322 26076 27124]
top_k =  500
Partition function (log Z): 20.696119997634167

Sorted 5' Splice Sites (High to Low Probability):
Position 13238: 1.0000000000000042
Position 24121: 0.9948198429807159
Position 5844: 0.9901361797597639
Position 23254: 0.9891556174649706
Position 21476: 0.9707154080700371
Position 26220: 0.9607134312664053
Position 25406: 0.9510163279203976
Position 23800: 0.9245014434136254
Position 476: 0.861066759953996
Position 24871: 0.6810542167100311
Position 12118: 0.40236243944553074
Position 2663: 0.3912682468435883
Position 20123: 0.37693696268614607
Position 20269: 0.3162257404969706
Position 12307: 0.28002028813867036
Position 18575: 0.24358331888400075
Position 6913: 0.2129984425272271
Position 18323: 0.2000887800014632
Position 10808: 0.16954997473912972
Position 5227: 0.13767976465722287
Position 2183: 0.1358881422338413
Position 20197: 0.1167065524895487
Position 222: 0.11649824218219278
Position 3703: 0.10481677508362329
Position 22987: 0.08774538667015411
Position 11618: 0.07975635619314929
Position 4887: 0.06848711032196333
Position 5006: 0.04954562331787206
Position 6601: 0.047688079783351295
Position 26874: 0.04420237669317692
Position 12500: 0.04024516535009412
Position 1991: 0.03995240168980508
Position 19799: 0.03735452279145593
Position 26236: 0.03507969238795763
Position 419: 0.03239682101032316
Position 24276: 0.031668896518109606
Position 5055: 0.03112676120620339
Position 5573: 0.030593491406447435
Position 6181: 0.030132738905241676
Position 13: 0.02948680187258667
Position 23524: 0.027691540182077947
Position 16780: 0.026972747961848766
Position 18592: 0.02586702302965978
Position 5514: 0.025344311262249772
Position 25852: 0.02476910261932632
Position 16207: 0.022187165388877963
Position 6931: 0.020333808672553567
Position 2336: 0.01874397029669662
Position 2511: 0.017996127182643217
Position 14863: 0.017677314882626968
Position 14538: 0.017486460647556434
Position 5136: 0.017443181632360923
Position 2759: 0.016855446401779783
Position 19363: 0.01657748564624361
Position 12085: 0.015864444000781665
Position 8842: 0.015075808648554715
Position 15277: 0.01496480784914333
Position 23877: 0.014633890711726232
Position 23822: 0.013163964310322835
Position 4860: 0.0130813741716092
Position 21557: 0.012275332789936238
Position 23069: 0.011783558118731944
Position 18911: 0.01167725225072652
Position 25410: 0.011442541362753226
Position 24698: 0.01134394882826817
Position 24666: 0.011324114942835134
Position 25210: 0.0098135493294984
Position 18747: 0.009812085955626678
Position 22015: 0.00980390080275973
Position 16658: 0.0097207909183598
Position 21446: 0.009480585707298695
Position 24532: 0.008613793832054746
Position 26673: 0.008213592059270199
Position 18812: 0.008064613626050026
Position 15226: 0.0070288780707851205
Position 24334: 0.006939659784225152
Position 18787: 0.006289254703428622
Position 27174: 0.005535875362248934
Position 24489: 0.005336290656504165
Position 22958: 0.0049530248288701785
Position 9914: 0.00453580282175497
Position 25871: 0.004357282434742296
Position 26848: 0.003815076647602519
Position 23932: 0.0038136023902817493
Position 1152: 0.0037612931249069097
Position 24337: 0.0037353857668328597
Position 26625: 0.0037140864928721707
Position 21953: 0.003353022053867688
Position 4999: 0.0032811866057211726
Position 27286: 0.0028079160305325705
Position 1735: 0.002713971470252548
Position 1972: 0.0023812417551482747
Position 23910: 0.0023391173705764635
Position 4364: 0.002130986966045909
Position 24986: 0.0018242784669489718
Position 25900: 0.0018025471142058705
Position 24974: 0.0017736362801643213
Position 26647: 0.001598329760601398
Position 25875: 0.0015294436130419563
Position 23177: 0.0014774804026253408
Position 18483: 0.0014095164660209317
Position 23572: 0.0013572629367623425
Position 27288: 0.0013282656081256858
Position 23719: 0.0012955949422612893
Position 24376: 0.0012751330135875852
Position 24108: 0.0010883025348010322
Position 23833: 0.0010049020651006647
Position 1405: 0.0009965844219579584
Position 1519: 0.0009858727454655893
Position 1475: 0.0008436124558186066
Position 27035: 0.0006621857134929854
Position 3826: 0.0006469515513961216
Position 397: 0.0006173518277488886
Position 1565: 0.0004743072305804585
Position 395: 0.0004208177619644821
Position 2123: 0.0003993584311475181
Position 23328: 0.0003773431726812386
Position 24536: 0.00035318813903596584
Position 4042: 0.00035274292957599264
Position 2022: 0.0003280521830554563
Position 25536: 0.00022055828749174578
Position 23826: 0.0002196100667685318
Position 2687: 0.00020626406199267453
Position 24306: 0.00018648621370986526
Position 24308: 0.00018552807454347582
Position 23499: 0.0001854859910133178
Position 16124: 0.00017380548412907672
Position 25580: 0.00017260689245098603
Position 5818: 0.0001719254669223908
Position 23568: 0.00015763594883839988
Position 25382: 0.00015172440472856167
Position 25677: 0.00014834183134178358
Position 1218: 0.00013988869835561337
Position 51: 0.00013549886965976863
Position 25398: 0.00012105175668150991
Position 23504: 0.00011209747710780657
Position 23479: 0.00010749726873232498
Position 204: 0.00010240891064348788
Position 23217: 0.00010219552928132267
Position 1189: 0.00010036016553110261
Position 26383: 9.906073695912855e-05
Position 277: 8.96718671016562e-05
Position 26280: 8.134086079308165e-05
Position 23556: 7.59707894297295e-05
Position 1841: 7.259676787433972e-05
Position 8438: 6.86989575332004e-05
Position 24426: 6.421492155816401e-05
Position 1691: 6.103725479235391e-05
Position 16067: 4.8694094301931056e-05
Position 23890: 4.8663435004208386e-05
Position 64: 4.6552695197362985e-05
Position 3739: 3.183780103714518e-05
