Gene = HSDL2
index = 666
Annotated 5SS: [  244 24222 25786 29085 37008 39022 58689 61834 74226 79641]
Annotated 3SS: [24057 25686 28969 36903 38922 58493 61761 74075 79511 90494]
SMsplice 5SS: [  244 14561 14781 24222 25786 29085 37008 39022 58689 58876 61510 61834
 74226 79641]
SMsplice 3SS: [14406 14719 24057 25686 28969 36903 38922 58493 58805 61414 61761 74075
 79511 90494]
top_k =  500
Partition function (log Z): 6.288099738927278

Sorted 5' Splice Sites (High to Low Probability):
Position 39022: 1.0000000000000004
Position 58689: 1.0
Position 24222: 0.9999514439773632
Position 79641: 0.9999438089113245
Position 61834: 0.999615691651865
Position 29085: 0.9920228837142829
Position 14781: 0.930248374865256
Position 61510: 0.8989509642565117
Position 14561: 0.8660303367697613
Position 58876: 0.8600575311798049
Position 74226: 0.8539753175943664
Position 244: 0.7811045876985363
Position 25786: 0.7641539596816417
Position 23612: 0.5137126001462333
Position 37008: 0.46128843152377424
Position 37015: 0.4309110596100415
Position 2732: 0.41716600412114807
Position 27937: 0.39793926846887046
Position 45347: 0.32699962779303987
Position 67710: 0.2617475680517435
Position 88314: 0.2527085136150847
Position 90546: 0.19042404304374347
Position 30101: 0.19033878802799406
Position 416: 0.17800803528715434
Position 20369: 0.14330796572363633
Position 81873: 0.1326035138584763
Position 30126: 0.12971145607639886
Position 25833: 0.12172795296870603
Position 14588: 0.11654694816331444
Position 76085: 0.11424161488518637
Position 28351: 0.1142016809900658
Position 7426: 0.0979273442599243
Position 571: 0.09147175917048164
Position 72597: 0.08731233803344886
Position 37027: 0.07445317925094078
Position 90648: 0.07361488311784366
Position 34076: 0.06279343640810987
Position 34100: 0.06164678551412654
Position 34421: 0.058056192068310655
Position 85612: 0.057030737548222125
Position 78668: 0.05294032243848382
Position 73787: 0.05175422685826533
Position 83306: 0.051336846930236074
Position 61530: 0.049967505528318704
Position 86823: 0.04978320622312569
Position 19288: 0.04729072296893014
Position 37605: 0.043617891567312564
Position 14082: 0.042506833924270335
Position 23629: 0.04208467148105643
Position 20300: 0.03330236373782511
Position 34905: 0.03291233449653316
Position 3414: 0.03202006218905275
Position 25822: 0.03197111810262107
Position 14977: 0.029965612858041394
Position 2651: 0.028908544468716237
Position 76406: 0.02876884415001936
Position 14847: 0.025430144490535937
Position 34914: 0.024475361172468842
Position 15500: 0.02440148912048116
Position 27581: 0.023449793478033793
Position 17938: 0.02290577589188277
Position 33400: 0.022585720928536026
Position 62573: 0.022001632435793075
Position 80751: 0.021960722116899214
Position 16075: 0.020544795995449634
Position 61423: 0.019760626347659103
Position 27623: 0.019481977497649853
Position 37022: 0.018735802461945006
Position 485: 0.016513613342569743
Position 33217: 0.01620773920236515
Position 30131: 0.015812758919666763
Position 81778: 0.01321363100716682
Position 85616: 0.01220866876111838
Position 81284: 0.01152611775586767
Position 31397: 0.010667735902422428
Position 30342: 0.009146816822586985
Position 34009: 0.007749743480025449
Position 37038: 0.0073289383279889694
Position 18118: 0.0072942243367700305
Position 20036: 0.006904761706008546
Position 31321: 0.006847496546681489
Position 16750: 0.006100025538664433
Position 954: 0.0055415319290506556
Position 1063: 0.005153169158028729
Position 29893: 0.00511188061623327
Position 80714: 0.004893206186494638
Position 252: 0.003789423731644392
Position 34444: 0.0034082711283193183
Position 31364: 0.002520946954669304
Position 81737: 0.002516618490021731
Position 82075: 0.0024696625074280784
Position 949: 0.0023409722180653173
Position 61622: 0.00212579276256429
Position 1056: 0.0016770467619787685
Position 589: 0.0013405941458515176
Position 382: 0.000981935272966428
Position 1697: 0.0009783231442579187
Position 81422: 0.0009633361499289286
Position 79824: 0.0009025649689423256
Position 29767: 0.0007648410116862408
Position 5350: 0.0007627453611597413
Position 4756: 0.0006168830006904526
Position 7039: 0.000573937303403636
Position 83242: 0.0005559392752909594
Position 4300: 0.0005134773900848524
Position 582: 0.0004445106028919565
Position 347: 0.00041606248270574796
Position 549: 0.00030552795580005856
Position 2455: 0.00024735946942258327
Position 300: 0.00020819407753794704
Position 29117: 0.0001971141587868423
Position 24689: 0.00015609697426620712
Position 25635: 0.00014932975880301038
Position 82053: 0.00013619898956196533
Position 29490: 0.00010514901223657141
Position 29662: 0.00010047487317762141
Position 26011: 6.857462496368482e-05
Position 79939: 4.3523006592568664e-05
Position 62274: 2.721250545880016e-05
Position 80581: 2.2191302621885706e-05
Position 80679: 1.989321405039493e-05
Position 3038: 1.3597507725157778e-05
Position 61971: 1.2817352096267345e-05
Position 61976: 1.1063529206665484e-05
Position 713: 8.64980408477769e-06
Position 650: 8.217931997923191e-06
Position 97: 7.070039229340011e-06
Position 2747: 5.951423480029142e-06
Position 421: 3.541773790399012e-06
Position 340: 3.3985769658081107e-06
Position 224: 3.3891733707603453e-06
Position 161: 1.0475739276379426e-06
Position 423: 9.178176862788388e-07
Position 294: 5.447371243794034e-07
Position 278: 1.876120386801742e-07
Position 79884: 1.7381620159504174e-07
Position 229: 1.490860110311367e-07
Position 466: 6.698961766921343e-08
Position 398: 4.4956711231895433e-08
Position 960: 2.3894749859568333e-08
Position 445: 2.2338601220654833e-08
Position 762: 1.6030512544570336e-08
Position 195: 1.2915086200462599e-08
Position 609: 9.421079322315825e-09
Position 464: 1.1793076865666445e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 58493: 1.0000000000000002
Position 38922: 0.9999999999999993
Position 79511: 0.9999886643180874
Position 36903: 0.9927174111746907
Position 14406: 0.9840824229816353
Position 61414: 0.9708098352201813
Position 61761: 0.9548597155635544
Position 24057: 0.9370167808275598
Position 28969: 0.9037107324624137
Position 74075: 0.8539753175943661
Position 58805: 0.8146865652261137
Position 90494: 0.8139248163206811
Position 14719: 0.7150668336697551
Position 25686: 0.6917648420764169
Position 27853: 0.367762113804939
Position 30006: 0.33715809161384946
Position 2564: 0.3348315468225174
Position 14644: 0.26105925421736087
Position 88158: 0.25603886374201634
Position 45224: 0.2517091800418627
Position 23437: 0.20492154410429145
Position 67591: 0.18694903417659875
Position 20131: 0.1685093175369438
Position 23464: 0.15633087454138372
Position 90840: 0.13528908092885863
Position 33865: 0.13218996540226183
Position 25596: 0.12898415909304428
Position 81734: 0.1230893924604217
Position 85216: 0.11744628293907183
Position 91263: 0.1080378499146003
Position 28182: 0.10792398265797798
Position 23362: 0.102730622817607
Position 7307: 0.09792734425992432
Position 75852: 0.09431031535120492
Position 23434: 0.09181423016400768
Position 72504: 0.08731233803344886
Position 92416: 0.08015177386162546
Position 45093: 0.07529044775117712
Position 453: 0.0751900814727571
Position 34319: 0.060012308009271
Position 24089: 0.05867466931824555
Position 27504: 0.05822883892149292
Position 86699: 0.057249690973719534
Position 78407: 0.05294032243848382
Position 73480: 0.05175422685826533
Position 29006: 0.04948645370058511
Position 83163: 0.046838707794354346
Position 58822: 0.04537096595369109
Position 2582: 0.04346122606562148
Position 67458: 0.04281393234687253
Position 13968: 0.042506833924270335
Position 25695: 0.03842846636912402
Position 28997: 0.03722316417383561
Position 37402: 0.032340779761407284
Position 34797: 0.030953484652068857
Position 76314: 0.028778784443578738
Position 2618: 0.02758361694636204
Position 34773: 0.02643421101693311
Position 25692: 0.026050803669720915
Position 19210: 0.02377688654223116
Position 17772: 0.022905775891882765
Position 81679: 0.02239577446809687
Position 15386: 0.021684108946527617
Position 75819: 0.019931299533981463
Position 2605: 0.019717056052861746
Position 25512: 0.019662121127813553
Position 62453: 0.01959085100538265
Position 19187: 0.018855701388996244
Position 80493: 0.018529473168730486
Position 33265: 0.017312817728978094
Position 61725: 0.017006846091955803
Position 27860: 0.014369344416461862
Position 33128: 0.01364271479444633
Position 81184: 0.013579235161811084
Position 25547: 0.013111968175652553
Position 67346: 0.012681381003326664
Position 67688: 0.012164093474624446
Position 15977: 0.01212101606724933
Position 81737: 0.01185349409990507
Position 61779: 0.011653149933321793
Position 31248: 0.011411443139234721
Position 37406: 0.008563039641898165
Position 87803: 0.008535154738344018
Position 61700: 0.008341693267586468
Position 80394: 0.008209837566135397
Position 20299: 0.008101011924517587
Position 3317: 0.00795068903075527
Position 14722: 0.007605490720633481
Position 3157: 0.007484596255634515
Position 17937: 0.007294224336770028
Position 67366: 0.007139127050321129
Position 2658: 0.0071091216557105045
Position 2366: 0.007020168936980114
Position 3231: 0.006916577003445884
Position 19905: 0.006904761706008546
Position 2530: 0.006605123002713874
Position 85592: 0.0057517141573510495
Position 31156: 0.005571136571572565
Position 28285: 0.00552564928595518
Position 82899: 0.0053292881096842085
Position 33293: 0.0052729031995579325
Position 83117: 0.005258271196881209
Position 3090: 0.004873191251393285
Position 15852: 0.004506701559206323
Position 18950: 0.0044417856432316305
Position 81159: 0.004415005316047628
Position 87621: 0.004333744774008613
Position 80198: 0.0040696473075610105
Position 61663: 0.004057320125298299
Position 15986: 0.003917078368993981
Position 29653: 0.0036782496337252513
Position 16579: 0.0036078039629685076
Position 83381: 0.0034774666902265693
Position 23820: 0.003272410399541791
Position 794: 0.0032422443761738586
Position 490: 0.0031010767468359307
Position 521: 0.0028684996240491358
Position 30024: 0.002731509185301688
Position 15302: 0.0027173801739535423
Position 30257: 0.002649408415116105
Position 80650: 0.0025622168336856114
Position 33083: 0.002488229197226006
Position 30210: 0.0024645853310575985
Position 837: 0.0024347766465079093
Position 31074: 0.002423794488330983
Position 85212: 0.0023368598387408478
Position 85750: 0.002305764986658909
Position 88474: 0.0022580733238650886
Position 61791: 0.0020258406968129625
Position 28856: 0.0017996475362356097
Position 86884: 0.0017965050919844594
Position 3320: 0.0017237910036951962
Position 62421: 0.0017163871149910345
Position 29810: 0.0016793715621108527
Position 61616: 0.0016460193038335467
Position 37302: 0.0016295114920013747
Position 16663: 0.0016026126802415152
Position 86321: 0.00158783276873219
Position 81054: 0.001583215272341103
Position 3181: 0.0015530976608771703
Position 3022: 0.001518119983251432
Position 34398: 0.0014521551873589826
Position 83189: 0.0012958325618081612
Position 82589: 0.0011968415628661091
Position 80353: 0.0010511821776839657
Position 23799: 0.000987583432015404
Position 16528: 0.0008896088954544101
Position 867: 0.0007913799495630933
Position 28042: 0.0007520490461326275
Position 81922: 0.000728773814084249
Position 37587: 0.000638151341717845
Position 31077: 0.0005956315635240939
Position 352: 0.0005733929693291012
Position 5123: 0.0005732506757752079
Position 79727: 0.000556330170628616
Position 80580: 0.0004997234204506275
Position 80035: 0.00048611296657433226
Position 82825: 0.0004600940771580018
Position 29754: 0.00045663743885562445
Position 27664: 0.00045379093897468715
Position 4147: 0.0004525691533759581
Position 37235: 0.00044640933028786324
Position 79745: 0.0004273126258190363
Position 14780: 0.0004074155575242934
Position 1600: 0.0003920090553559883
Position 86790: 0.00037853467445984673
Position 62526: 0.0003749020133010595
Position 80405: 0.0003680976995446618
Position 79817: 0.00036019200092653094
Position 83768: 0.00035020670290193993
Position 81502: 0.00034950605392438495
Position 4613: 0.0003324906170102057
Position 1445: 0.00033231884999603635
Position 953: 0.00032839397391475474
Position 62481: 0.0003196184415204503
Position 84419: 0.000298526421676936
Position 6954: 0.00029729244337594577
Position 80047: 0.0002867162439325642
Position 6977: 0.0002766448600276902
Position 848: 0.00027141674427958736
Position 83685: 0.00024598261511732617
Position 80350: 0.00023418236257090233
Position 80530: 0.00022155319587590465
Position 79748: 0.0002182218977840144
Position 19042: 0.00021634939447111193
Position 79964: 0.00016781110273321925
Position 29605: 0.00016643883198602037
Position 4563: 0.00016360402750245932
Position 806: 0.00015756810147848484
Position 24399: 0.0001560969742662072
Position 82413: 0.00013358040694524086
Position 80521: 0.00013337210100617677
Position 4473: 0.00012078835617778767
Position 5097: 0.0001173915808330911
Position 80381: 0.00011280276322347922
Position 809: 0.0001108901082918435
Position 1469: 8.844479280926725e-05
Position 83078: 8.147737040707508e-05
Position 32918: 7.679521069281492e-05
Position 543: 7.540558239470264e-05
Position 988: 7.447488157316637e-05
Position 5072: 7.210310455144245e-05
Position 819: 6.590376417972592e-05
Position 4251: 6.0908236708894165e-05
Position 29347: 5.745979849200616e-05
Position 27661: 5.695136268557938e-05
Position 25916: 5.6832716833004014e-05
Position 1274: 5.109928737063217e-05
Position 1605: 4.886056744153437e-05
Position 29297: 4.7689213744565196e-05
Position 61621: 4.404914053949547e-05
Position 1345: 4.379442566183263e-05
Position 31361: 3.417364111086251e-05
Position 346: 2.1695143758174122e-05
Position 1015: 1.8210254164586428e-05
Position 62076: 1.462270075618363e-05
Position 2884: 1.3597507725157804e-05
Position 62026: 1.2589804702616527e-05
Position 25869: 1.174190813068077e-05
Position 1505: 1.1165709965552931e-05
Position 1535: 1.0630455657074424e-05
Position 687: 4.5107815156751226e-06
Position 538: 4.290769998919158e-06
Position 30034: 2.724335741352416e-06
Position 65616: 3.88576452190955e-07
Position 62789: 3.769299098032402e-07
Position 63451: 3.1724316493333326e-07
Position 64296: 9.234616515942469e-08
Position 430: 6.262887825670845e-08
Position 65342: 4.174382168401142e-08
Position 62963: 1.5570508332547765e-08
Position 62675: 1.440736497332998e-08
Position 63023: 1.4221200679521934e-08
Position 62487: 2.9550107161498466e-10
