Gene = PRUNE
index = 1083
Annotated 5SS: [  195  9428 10193 16319 17197 18851 20468]
Annotated 3SS: [ 9334  9989 16133 17037 18755 20308 25328]
SMsplice 5SS: [  195  9428 10193 16319 17197 18851 20468]
SMsplice 3SS: [ 9334 10079 16133 17037 18755 20308 27003]
top_k =  500
Partition function (log Z): 5.129527402039282

Sorted 5' Splice Sites (High to Low Probability):
Position 18851: 0.9934409977863153
Position 17197: 0.9729911228350794
Position 20468: 0.9427863467810628
Position 16319: 0.9217210395007986
Position 10193: 0.8856300368971439
Position 195: 0.8829554247467496
Position 9428: 0.6772582797083477
Position 5139: 0.3366311598005264
Position 9526: 0.26319266757486404
Position 1596: 0.20538522048492275
Position 19657: 0.1971696413134279
Position 13469: 0.14489099728897348
Position 280: 0.09992955350988637
Position 5038: 0.07645362226996116
Position 23194: 0.06928226818682563
Position 2054: 0.0575737115552184
Position 25567: 0.05313365722952346
Position 26552: 0.041453495091229635
Position 18545: 0.032484082798516986
Position 2639: 0.03176154095382507
Position 16805: 0.02499146963545149
Position 5111: 0.023339774598478948
Position 25431: 0.021019870984023768
Position 2750: 0.020682953304098587
Position 22494: 0.02030444979898449
Position 9432: 0.01913052442536703
Position 5143: 0.01693385870606644
Position 19248: 0.016814446090943454
Position 218: 0.014240625650979945
Position 719: 0.012221946229207671
Position 20226: 0.011986191129495933
Position 7647: 0.011902824971123369
Position 14644: 0.011798894370099816
Position 25783: 0.011246672747504726
Position 9724: 0.010157011160096912
Position 9890: 0.010149835134268035
Position 19752: 0.009892013558737162
Position 17500: 0.009837480146288588
Position 5416: 0.008153718911915252
Position 19756: 0.007657360138158332
Position 18308: 0.007606177633738824
Position 19689: 0.0063125644064185625
Position 9903: 0.006299396030624534
Position 6534: 0.0058825349626909235
Position 7779: 0.005554960266868146
Position 628: 0.004837677404869543
Position 552: 0.004584312671607073
Position 17767: 0.0041910926317538875
Position 17749: 0.00384263813521686
Position 5706: 0.0034469875980310868
Position 7745: 0.003422126609711509
Position 9615: 0.0033425093666303095
Position 4643: 0.003233775119202787
Position 18818: 0.003053319898225924
Position 17190: 0.002949475484600628
Position 16231: 0.00294663768749239
Position 22988: 0.0028678847583988227
Position 2884: 0.0028331652861343765
Position 16877: 0.0024217771488079794
Position 16252: 0.0023747011625043744
Position 19906: 0.002342219480188678
Position 3082: 0.0018992621083765435
Position 17436: 0.0018803759565876265
Position 4056: 0.0018568323424422834
Position 5093: 0.0016462751325274872
Position 9887: 0.0016425873402904777
Position 16631: 0.0015227497990036127
Position 5450: 0.001495607927830725
Position 22333: 0.0012210077397349398
Position 16222: 0.0011409934622746217
Position 25776: 0.0010680582905279756
Position 9442: 0.0009784871835498122
Position 18861: 0.000900466741184982
Position 25387: 0.0008237489342360198
Position 5423: 0.0007852027675250892
Position 9866: 0.000725148022339274
Position 3878: 0.0006113921294128386
Position 4234: 0.0006085160839797551
Position 5368: 0.0005215565879992423
Position 5782: 0.0005117833219796759
Position 18870: 0.0004961414613272235
Position 21652: 0.0004716485652636261
Position 17206: 0.00043547667325091115
Position 1271: 0.00043415252167903736
Position 24: 0.0003810955946621877
Position 19714: 0.00033102751097010565
Position 10057: 0.00031210280058938794
Position 17183: 0.00029832300104074157
Position 19273: 0.00029633526621142855
Position 14785: 0.00029032896215911493
Position 14510: 0.00027739103660275803
Position 11498: 0.0002761704378913325
Position 17445: 0.0002562313000359788
Position 895: 0.0001865242557056876
Position 10083: 0.0001317756185631704
Position 19419: 0.00010368624232645066
Position 19315: 0.00010278157443434322
Position 17799: 9.486031910858612e-05
Position 22459: 8.838363336974391e-05
Position 18874: 8.282296921272172e-05
Position 17848: 7.701910660554949e-05
Position 12409: 5.7876015849722345e-05
Position 21805: 5.54970962285322e-05
Position 19275: 5.386797767003905e-05
Position 827: 4.571576491364045e-05
Position 23639: 4.538636136740664e-05
Position 749: 4.143299536712456e-05
Position 21980: 3.8887553261928264e-05
Position 19277: 3.749751201883144e-05
Position 1885: 2.8890451584612826e-05
Position 726: 2.6073150283138675e-05
Position 19271: 2.478841960674811e-05
Position 498: 2.3113917478546248e-05
Position 377: 1.615206134146581e-05
Position 19319: 1.4082795988865077e-05
Position 19279: 1.3409612603049207e-05
Position 428: 1.2560239529565584e-05
Position 2625: 1.0221238465215352e-05
Position 19240: 1.00625209741741e-05
Position 256: 9.986954455781206e-06
Position 2134: 9.484723530527066e-06
Position 19281: 9.045677339454479e-06
Position 18253: 8.09919847304516e-06
Position 1870: 8.048405064319868e-06
Position 2324: 7.034963859984276e-06
Position 1499: 6.360527902194021e-06
Position 2611: 5.348928885992664e-06
Position 302: 3.6956953077958244e-06
Position 19864: 2.0906456251652262e-06
Position 237: 1.9481384138941372e-06
Position 20516: 1.5783222640549725e-06
Position 317: 9.407221995537967e-07
Position 405: 6.904982634136324e-07
Position 19032: 6.589598294503685e-07
Position 30: 4.522663943633481e-07
Position 175: 3.3118394750053326e-07
Position 212: 1.940301638206583e-07
Position 457: 1.671188407582737e-07
Position 208: 1.2319897329827802e-07
Position 397: 8.060336476273207e-08
Position 286: 7.567481310714114e-08
Position 64: 7.028076370041011e-08
Position 284: 5.3318276850583e-08
Position 17: 5.192154975409623e-08
Position 305: 5.090501097303561e-08
Position 392: 4.9110450798562306e-08
Position 178: 2.5135128957416756e-08
Position 367: 2.4058471981144015e-08
Position 56: 1.270747190059162e-08
Position 656: 7.126131750026832e-09
Position 15: 5.697331113256229e-09
Position 641: 5.048984982404025e-09
Position 139: 4.179707623235063e-09
Position 735: 2.2457758219681572e-09
Position 1062: 1.998642226709879e-09
Position 84: 1.9074082936888684e-09
Position 953: 1.4778643614280807e-09
Position 332: 8.593382933972195e-10
Position 525: 1.257442386749263e-16
Position 450: 1.1990890807567145e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 17037: 0.9711902141672193
Position 9334: 0.9617812197195759
Position 18755: 0.8669003118523992
Position 20308: 0.7680972393824901
Position 16133: 0.636245627465003
Position 10079: 0.4049768417620956
Position 9989: 0.35930218389092405
Position 5024: 0.3158964717483271
Position 16222: 0.2851267154299247
Position 27003: 0.27943602615716284
Position 26406: 0.22375384356751093
Position 25328: 0.19900805632017285
Position 19591: 0.15478875118992313
Position 18736: 0.13012430817453918
Position 1504: 0.1257103725720019
Position 10082: 0.11162550968304354
Position 20359: 0.10115132593166265
Position 25463: 0.09845136634601079
Position 13372: 0.08392922549572804
Position 26013: 0.07775414457811411
Position 4914: 0.07706632201897375
Position 20339: 0.07685902940759946
Position 1466: 0.05937839770181252
Position 19536: 0.051053354188333275
Position 2594: 0.04639064799924528
Position 26358: 0.038397622585126856
Position 25859: 0.0380528376212134
Position 4958: 0.03433311621691443
Position 22355: 0.03360910736561735
Position 13375: 0.031030673780936144
Position 18395: 0.030497019240466185
Position 23064: 0.03045647527717556
Position 23108: 0.028736345251077988
Position 16733: 0.02637991027497584
Position 26442: 0.024416133923878706
Position 1869: 0.0235636486646737
Position 1927: 0.021426441401249406
Position 7449: 0.020879911847703027
Position 21950: 0.015888515814471198
Position 19128: 0.014874409963213174
Position 13265: 0.013017546974987353
Position 25636: 0.01281883273590783
Position 13426: 0.012777356202268948
Position 17288: 0.01247509255901126
Position 5325: 0.010956086195270312
Position 19555: 0.01064039704676141
Position 9723: 0.010329746038190988
Position 14543: 0.01019178668543543
Position 627: 0.009869717922063393
Position 1438: 0.009405135753448823
Position 5042: 0.00920478491374859
Position 23088: 0.009000251751982649
Position 22894: 0.008802640575323517
Position 4978: 0.008293182172943664
Position 9759: 0.008058417049307917
Position 19966: 0.007946232744605892
Position 23272: 0.007520843917554564
Position 18172: 0.007421413988109357
Position 502: 0.00722101641621808
Position 17665: 0.007208626049449307
Position 23519: 0.007136662502465165
Position 9595: 0.007092347501278327
Position 5064: 0.007056496068567362
Position 19991: 0.006960133542075464
Position 16136: 0.006811028918142513
Position 24481: 0.006594665640771801
Position 2735: 0.00657396948607541
Position 26854: 0.006280962980540461
Position 26711: 0.006254045560454989
Position 23986: 0.005959079094311787
Position 6341: 0.005882534962690921
Position 25419: 0.0055650281258892475
Position 22734: 0.00547062059690168
Position 1884: 0.005385091623728972
Position 22614: 0.004793220111189913
Position 19484: 0.004653789603506787
Position 9337: 0.0043195131222321425
Position 20320: 0.004009980970774123
Position 5527: 0.0039587709200107615
Position 22034: 0.0038498208350992423
Position 10145: 0.0038263588954014164
Position 20538: 0.0036319735640471577
Position 13285: 0.003497235268445113
Position 25370: 0.0032097577087616706
Position 21538: 0.003021808350377236
Position 26296: 0.002986759109400442
Position 21365: 0.002739447254237443
Position 18391: 0.002692620294203451
Position 26240: 0.0026851253496961917
Position 16997: 0.002590194075088802
Position 5077: 0.0025892147858816187
Position 19656: 0.0025798077457154962
Position 10056: 0.0025067407172665148
Position 1448: 0.0024941413844100663
Position 2008: 0.002480447510520914
Position 1791: 0.0023826799732762586
Position 24341: 0.0021729752345478084
Position 4478: 0.0021036205025900152
Position 23824: 0.0020929764430246047
Position 9860: 0.0019175223578677507
Position 14351: 0.0018844987212671453
Position 19149: 0.0018370678466702653
Position 19061: 0.0017597148736393123
Position 16919: 0.001735074944172622
Position 2707: 0.0016829567200186111
Position 3783: 0.0014895103084472067
Position 19807: 0.0014866334382405175
Position 586: 0.0013330748714007966
Position 1646: 0.0012511777268325438
Position 9923: 0.001245913955011307
Position 1534: 0.0012295912677818775
Position 2689: 0.0012240726089396178
Position 1380: 0.0011614499099796725
Position 4315: 0.0011301546166127717
Position 16736: 0.0010335396356544136
Position 1139: 0.001015898639458603
Position 16966: 0.0009369451890007475
Position 20696: 0.000884738685254366
Position 3945: 0.0008830140128903473
Position 1390: 0.0008677677102828512
Position 9422: 0.0008663990757698989
Position 397: 0.0008523872756021578
Position 1220: 0.0008421480562231934
Position 2541: 0.0008195829950616051
Position 1562: 0.0008151293154085358
Position 16421: 0.0008061280399212976
Position 1344: 0.0007969677131057592
Position 25496: 0.0007432324501547599
Position 16484: 0.000716621759082315
Position 22649: 0.0006924087748379718
Position 21329: 0.0006482665775737614
Position 13261: 0.0006389595666079054
Position 10020: 0.0006204211520492498
Position 4128: 0.0006085160839797553
Position 22755: 0.0006054271117941534
Position 20917: 0.0005912001890093947
Position 1415: 0.0005813464787252765
Position 22560: 0.000575248690063616
Position 4849: 0.0005651025822037758
Position 1797: 0.0005407227121614441
Position 1913: 0.0004949044238609393
Position 9926: 0.00048122634266069465
Position 24532: 0.0004304807919689971
Position 1295: 0.0004147194257824169
Position 22058: 0.0004119010008382109
Position 21900: 0.00039765364357348794
Position 24653: 0.00036680349120382877
Position 520: 0.00036067249246089176
Position 601: 0.0003352656292374311
Position 20817: 0.0003240024836676192
Position 21153: 0.000313061338094499
Position 17308: 0.00030783056559316577
Position 19352: 0.0003035273195987307
Position 14663: 0.00029032896215911493
Position 20935: 0.0002886291433365401
Position 20913: 0.000286799071548217
Position 21973: 0.0002823005423455559
Position 11371: 0.00023598090123951252
Position 17005: 0.00021579189673140702
Position 22190: 0.00021125407491626494
Position 17284: 0.0001880374761979841
Position 826: 0.00017975351539371772
Position 19634: 0.00017463203766326436
