Gene = AXDND1
index = 122
Annotated 5SS: [   281    887   3253   4359  13038  13763  17037  17825  19640  28324
  29483  45547  63900  64887  66623  79485 102922 117502 126018 127232
 143684 159728 162712 168158 169243]
Annotated 3SS: [   683   3079   4254  12916  13676  16979  17721  19517  28182  29377
  45425  63797  64731  66546  79249 102722 117407 125817 127134 143575
 159613 162606 168074 169009 188791]
SMsplice 5SS: [   281    887   3253   4359  13038  17825  19640  27674  28324  29483
  45547  58511  64887  79485 102922 117502 127232 144652 159728 162505
 162712 169243 184679]
SMsplice 3SS: [   683   3147   4254  12916  17721  19517  27543  28182  29377  45425
  58444  64731  79249 102722 117407 127134 144580 159613 162400 162606
 169009 184527 188051]
top_k =  500
Partition function (log Z): -51.08485735904595

Sorted 5' Splice Sites (High to Low Probability):
Position 4359: 0.9996359615918229
Position 29483: 0.9995974820044429
Position 13038: 0.9749698980511946
Position 19640: 0.9502612686295088
Position 3253: 0.9426542201517057
Position 28324: 0.9135777465981315
Position 45547: 0.8215748695835603
Position 887: 0.7509907157177264
Position 17825: 0.7240424998702231
Position 27674: 0.6419443863791967
Position 281: 0.5586888913096123
Position 2876: 0.46574938723738335
Position 19981: 0.4509251174065763
Position 7686: 0.414407326568927
Position 21583: 0.4064550730717723
Position 407: 0.32031065273488973
Position 41152: 0.29195924250402583
Position 2885: 0.2243910765207869
Position 17037: 0.19787048588130965
Position 25709: 0.1470747792918269
Position 2668: 0.13889930170296258
Position 31269: 0.13348357316043538
Position 927: 0.11701918868568373
Position 13763: 0.11404935527724953
Position 29271: 0.11284710339854967
Position 22518: 0.1117165781916132
Position 21267: 0.06992973226955418
Position 6316: 0.0693371649871074
Position 262: 0.06615374256683823
Position 7889: 0.05417520301906688
Position 296: 0.05061776721165652
Position 19751: 0.04562615902309346
Position 40940: 0.043999418957259895
Position 17889: 0.04222636459558368
Position 27640: 0.03233362395632734
Position 3501: 0.029540540135130806
Position 15008: 0.029385769428989184
Position 13744: 0.02636549574413126
Position 21629: 0.026300164525520003
Position 3257: 0.016768981842699995
Position 28189: 0.015079437276123653
Position 19593: 0.01380498163760932
Position 3459: 0.013156677245131107
Position 3048: 0.012427713069318445
Position 27555: 0.011205254598194377
Position 1432: 0.010211924243945656
Position 16907: 0.00911598197854787
Position 12058: 0.00845331513352974
Position 4747: 0.007405868305145358
Position 30057: 0.0073258340910251725
Position 2302: 0.0062108294832118275
Position 21148: 0.004907373966965928
Position 13861: 0.004824569095253718
Position 2871: 0.004718449978868414
Position 28247: 0.004659226946002568
Position 13504: 0.0046581116489410965
Position 19969: 0.003937220373572908
Position 21600: 0.0036324123096481693
Position 28656: 0.002938634476275565
Position 29755: 0.0029104849260358505
Position 21570: 0.0028328021421965745
Position 18119: 0.0026862580735601575
Position 292: 0.0025565049810988335
Position 852: 0.0024332217170991537
Position 472: 0.002339863829766376
Position 29037: 0.002272184548999616
Position 18577: 0.0022584728145440725
Position 2842: 0.0021511715848817293
Position 5892: 0.0021440482075437907
Position 4164: 0.0021415190960206282
Position 2832: 0.0017570690022926415
Position 13462: 0.0016730233714460426
Position 1804: 0.0014587899387757891
Position 13899: 0.0014566977878489337
Position 2880: 0.00131364320576422
Position 568: 0.0012205619610651992
Position 2501: 0.0011412138307298164
Position 31: 0.0010812332127231171
Position 23531: 0.001073748634663747
Position 3274: 0.0010566685284601586
Position 24057: 0.001051530863515723
Position 3261: 0.0010228780839417122
Position 3638: 0.0009517141471875832
Position 29766: 0.0008687904746119329
Position 30580: 0.0007972495074695335
Position 29648: 0.0006528510351727395
Position 4912: 0.0006244794104590909
Position 1287: 0.0006101175282014094
Position 19635: 0.0005991911139858262
Position 16836: 0.0005765646221070188
Position 1269: 0.0005765531456048573
Position 463: 0.000522296543531579
Position 30747: 0.0005188708896624741
Position 865: 0.00045782511429778063
Position 3721: 0.00044101504553879746
Position 485: 0.00042796941771059864
Position 24156: 0.00038872914614174723
Position 137: 0.0003779468804936363
Position 3874: 0.00027692807853007346
Position 861: 0.00022999988695592008
Position 710: 0.00022994376320322352
Position 956: 0.00020933361938124933
Position 290: 0.00019403690988151488
Position 454: 0.00017818356398669401
Position 13595: 0.00017333667836698933
Position 2307: 0.0001275644350618813
Position 2003: 0.00010193145117592474
Position 3203: 8.907943265161933e-05
Position 308: 6.718841235576322e-05
Position 6358: 6.517840965756075e-05
Position 1443: 5.8518898365165696e-05
Position 105: 5.700732678930302e-05
Position 438: 5.639186886405463e-05
Position 135: 4.476732191835902e-05
Position 412: 4.239066455987718e-05
Position 4560: 3.4503449958366524e-05
Position 521: 3.264409002255082e-05
Position 4375: 2.557646131329643e-05
Position 398: 1.8235030568121514e-05
Position 31462: 1.631989935522324e-05
Position 21621: 1.4328568083659292e-05
Position 29497: 1.3299585895575868e-05
Position 23154: 1.1187211191201074e-05
Position 29711: 7.062156900323893e-06
Position 626: 6.922792305103825e-06
Position 21503: 6.92031809027813e-06
Position 13893: 6.727040369795326e-06
Position 222: 6.459672269465648e-06
Position 539: 5.821415321334703e-06
Position 366: 5.7279755563370606e-06
Position 342: 5.193707551030529e-06
Position 4545: 3.87254551662238e-06
Position 29943: 3.2589849489043717e-06
Position 29957: 2.183230127798516e-06
Position 155: 1.3351190997219453e-06
Position 440: 1.2832761232934922e-06
Position 51: 7.979231963587425e-07
Position 859: 6.70347221921209e-07
Position 4707: 3.888299231912656e-07
Position 1046: 3.8027708344995006e-07
Position 1061: 3.036127438775771e-07
Position 146: 6.699773230293175e-08
Position 310: 5.744304672882537e-08
Position 72: 9.821941275753298e-09
Position 244: 1.2263855980334254e-09
Position 370: 2.3138869946717838e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 29377: 0.9978669388678791
Position 19517: 0.9947564252684905
Position 12916: 0.9749698980511929
Position 28182: 0.8949286565425718
Position 683: 0.8618982619784674
Position 45425: 0.8583331586325812
Position 3147: 0.8149530699125385
Position 17721: 0.7643154726107138
Position 4254: 0.7367251030166876
Position 27543: 0.6808649852029726
Position 2765: 0.6670380123442617
Position 21420: 0.41072328310565936
Position 19826: 0.38689974127778526
Position 47543: 0.3661208477871618
Position 50698: 0.3451905250559219
Position 41012: 0.3025237269503245
Position 4276: 0.20925505449953935
Position 7517: 0.18277852291179278
Position 25549: 0.1470747792918271
Position 13676: 0.14613813559577774
Position 31118: 0.1359313761207524
Position 3079: 0.12859949101717041
Position 16979: 0.1193767411646385
Position 7571: 0.11458238468097584
Position 49828: 0.08171437773309628
Position 7533: 0.08028851448630087
Position 29138: 0.07703888910044682
Position 6233: 0.06369422445735606
Position 17002: 0.061769764985668135
Position 2534: 0.05000509884856273
Position 40910: 0.049089417507390584
Position 7740: 0.046209119230072926
Position 4143: 0.04523944264643373
Position 19916: 0.04180226118618771
Position 22288: 0.040788166617885646
Position 22270: 0.03588082654355062
Position 28027: 0.03358201544502961
Position 2386: 0.033408255144292034
Position 21049: 0.03112746712210198
Position 37039: 0.030256981134622933
Position 29177: 0.02797954606259282
Position 21085: 0.026984527018186107
Position 16821: 0.02641652633165783
Position 2520: 0.023854212210514123
Position 2733: 0.022573601856645014
Position 21485: 0.021390481106416677
Position 14703: 0.019547391748372094
Position 22432: 0.0190509713240299
Position 19851: 0.018707842302904773
Position 2491: 0.018200925372774557
Position 3347: 0.016063750241710775
Position 22315: 0.015996613706146547
Position 45669: 0.015080918654413217
Position 21029: 0.01462509472659711
Position 2988: 0.013731595931981857
Position 45645: 0.013468200352964373
Position 7559: 0.012993534567176016
Position 2598: 0.011793261167708999
Position 7549: 0.0108835086426727
Position 41936: 0.010656557972007479
Position 40279: 0.010533613447014029
Position 3381: 0.010476569739124633
Position 4211: 0.009769648483712706
Position 19689: 0.009633163166827483
Position 36591: 0.009089629557373911
Position 11919: 0.008453315133529754
Position 14891: 0.0083361840883197
Position 29029: 0.007829646310488325
Position 21450: 0.007127936723238059
Position 42253: 0.007118039883685265
Position 4651: 0.006887575654219555
Position 7792: 0.0067957129578690365
Position 29894: 0.006543364800244701
Position 40216: 0.006187175073878701
Position 2994: 0.0061711766556179415
Position 3402: 0.006139806900696844
Position 39888: 0.005590215328565566
Position 31424: 0.005577093173064721
Position 2200: 0.005543239434338806
Position 3367: 0.005478990943486202
Position 19800: 0.005317597592621869
Position 1193: 0.005214609159119795
Position 737: 0.005078938713886862
Position 28066: 0.004805738832659277
Position 29619: 0.0046340890306195365
Position 27367: 0.004618279730749349
Position 13322: 0.0045497961091733865
Position 2966: 0.004467436308669267
Position 2698: 0.004406165474581394
Position 32008: 0.004279388546960408
Position 7351: 0.004176252015587453
Position 7647: 0.004124715555782544
Position 336: 0.004071321526146698
Position 339: 0.003937733944035864
Position 1251: 0.0037296627486390946
Position 31684: 0.0032530675092730544
Position 2579: 0.003091630378580704
Position 7460: 0.0030624250209187734
Position 2775: 0.0030110672331790734
Position 28450: 0.0029386344762755766
Position 36899: 0.0027410466324106044
Position 3438: 0.002632696435770992
Position 41263: 0.002533055772721165
Position 37691: 0.002405286394981718
Position 38522: 0.002354639863703617
Position 28913: 0.0022721845489996
Position 18437: 0.0022584728145440725
Position 41372: 0.002122610405556876
Position 2436: 0.002119767144164157
Position 17959: 0.002104810037654306
Position 5831: 0.0020967948593414005
Position 17574: 0.0019533918550924843
Position 39372: 0.001927790803417347
Position 29323: 0.0019097189198499771
Position 21194: 0.0018631789915771531
Position 31662: 0.0018013094919226195
Position 13402: 0.0017813389112137541
Position 19714: 0.0017775664759231333
Position 19544: 0.0017720262354697434
Position 6277: 0.0017489079822560578
Position 6181: 0.0016261379152132933
Position 2917: 0.0015650340759074774
Position 7413: 0.0015174686877196327
Position 14799: 0.001502193592297416
Position 30031: 0.0014893566344839515
Position 23974: 0.0014402600096574693
Position 19547: 0.0014324948592184346
Position 3351: 0.0014162075665306894
Position 1157: 0.0013773217211638157
Position 30556: 0.0013567829030816788
Position 3169: 0.0012837404245394039
Position 38473: 0.0012587825884207457
Position 7783: 0.0011703708311249738
Position 31894: 0.0011336700679355281
Position 23276: 0.0010737486346637415
Position 2742: 0.0010683396431642356
Position 32250: 0.0010670934273125812
Position 19866: 0.001023483170633333
Position 32421: 0.0010043133527570926
Position 19477: 0.0009602714541351259
Position 6215: 0.0009338904991712614
Position 39476: 0.0009021742596785087
Position 1730: 0.0008620099199122625
Position 3542: 0.0008435081047840692
Position 31391: 0.000792899551169455
Position 39052: 0.0007868739688203902
Position 2163: 0.000749652883786625
Position 2543: 0.000724604905277553
Position 1340: 0.0006732277083718595
Position 2357: 0.0006552467452788167
Position 3166: 0.0006315983264947964
Position 37878: 0.0006170789912050434
Position 36656: 0.0005877922115425076
Position 29677: 0.0005839130781166728
Position 18005: 0.0005814480359058477
Position 32808: 0.0005606465277423162
Position 30681: 0.0005576592910646881
Position 13710: 0.0005322018539806511
Position 4840: 0.0005161815349918199
Position 19809: 0.0005073492732661107
Position 30132: 0.0004957280806281233
Position 451: 0.00047150626283171235
Position 3674: 0.00046207756744102795
Position 6129: 0.00046178460358970504
Position 4173: 0.0004146181201303624
Position 35899: 0.000400598850725196
Position 35717: 0.0003534552805161724
Position 3317: 0.000344794308890077
Position 768: 0.0003342354556890037
Position 19931: 0.00030919961344327395
Position 32526: 0.0003052522228092265
Position 4733: 0.00028977950159200577
Position 2548: 0.000282614516391569
Position 1766: 0.00026757818704325695
Position 32210: 0.00026011476688057807
Position 21263: 0.00023683837805756375
Position 3458: 0.00023318593261613404
Position 4493: 0.00023021199741406103
Position 1675: 0.00021627605016147686
Position 2286: 0.00021615009572255106
Position 4348: 0.00020234386926207347
Position 2969: 0.0001968907083682256
Position 33466: 0.000193151053570554
Position 19446: 0.0001890231714399915
Position 3048: 0.00018627426835740474
Position 1268: 0.00018431018506523479
Position 13489: 0.0001816244790744378
Position 29673: 0.0001806477340638141
Position 32846: 0.00017463006217931421
Position 342: 0.0001690242220353133
Position 29957: 0.0001657098303299175
Position 29749: 0.00016471200100107267
Position 31394: 0.00015831459950586062
Position 31355: 0.00015667161634365273
Position 1724: 0.00015581883977010033
Position 32285: 0.000138750343768753
Position 6062: 0.00013604724933774685
Position 31144: 0.00012978100189355534
Position 6235: 0.00012480395102499784
Position 6156: 0.0001240828391756553
Position 4304: 0.00012107596737987288
Position 6065: 0.0001173469502602356
Position 30659: 0.00011521000694951655
Position 29595: 0.00010547437592457875
Position 366: 0.00010362013608066098
Position 6107: 0.00010237463969729612
Position 6068: 0.00010227537740576157
Position 183: 9.671878095372089e-05
Position 31613: 9.498787945824424e-05
Position 530: 9.107741068411193e-05
Position 6210: 9.096432274000999e-05
Position 241: 8.952225252885433e-05
Position 31574: 8.852480201152572e-05
Position 406: 7.887742929234948e-05
Position 4082: 7.06828578733784e-05
Position 31243: 6.860027029770514e-05
Position 2330: 6.69654778884128e-05
Position 5966: 6.516671458013086e-05
Position 558: 5.933934523185455e-05
Position 2496: 5.9165120364192314e-05
Position 32623: 5.6968332443049164e-05
Position 19727: 5.243912793624797e-05
Position 1046: 5.211921246985064e-05
Position 2392: 4.889963661356207e-05
Position 747: 4.5434677376300436e-05
Position 6149: 4.445057071301481e-05
Position 32189: 4.358172773946147e-05
Position 5837: 4.333918833060494e-05
Position 29644: 4.2964075794099665e-05
Position 32160: 4.196484575410475e-05
Position 4463: 3.777995113729615e-05
Position 29391: 3.696594813283435e-05
Position 4479: 3.6664892184049356e-05
Position 31949: 3.52481184535532e-05
Position 1903: 3.508255811779631e-05
Position 29647: 3.504449570976287e-05
Position 4812: 3.361690518871726e-05
Position 434: 3.3535585140506276e-05
Position 1090: 3.2730964578650284e-05
Position 113: 3.237467234523065e-05
Position 31524: 3.2136087139409734e-05
Position 868: 3.109447439785986e-05
Position 31497: 2.882276531217113e-05
Position 29753: 2.8731201367937227e-05
Position 696: 2.7798269307036294e-05
Position 29249: 2.689761291247305e-05
Position 843: 2.4960370948709495e-05
Position 2134: 2.4639036001177492e-05
Position 2096: 2.399605746340531e-05
Position 5679: 2.2370563733149843e-05
Position 4657: 2.1266475188504145e-05
Position 31217: 1.7201236862063665e-05
Position 1381: 1.6826897251369636e-05
Position 1286: 1.508885440229948e-05
Position 13825: 1.3922716712105815e-05
Position 977: 1.3547845348235625e-05
Position 1560: 1.2325655051261738e-05
Position 908: 1.2114858611838886e-05
Position 31092: 1.1785517551161553e-05
Position 22894: 1.1187211191201115e-05
Position 1681: 1.0841299303037875e-05
Position 13682: 1.0296977675920537e-05
Position 152: 9.948283451155343e-06
Position 250: 9.386768729252413e-06
Position 299: 7.93684837055335e-06
Position 187: 7.859166837913365e-06
Position 19946: 7.776747066656194e-06
Position 31168: 7.645108333583368e-06
Position 5431: 7.641354422540883e-06
Position 4119: 7.497949999317565e-06
Position 19934: 5.277260995905879e-06
Position 4545: 5.034389485976336e-06
Position 419: 5.027379072084942e-06
Position 4548: 4.7490128140831844e-06
Position 387: 3.807161021339395e-06
Position 5782: 3.7875659598910827e-06
Position 4438: 3.4763915856652022e-06
Position 2240: 2.1788501589958285e-06
Position 770: 1.5487080697638148e-06
Position 481: 1.1917597311228154e-06
Position 539: 9.78056587377703e-07
Position 1222: 6.934236273330031e-07
Position 873: 6.486582261248567e-07
Position 255: 6.111318637891389e-07
Position 1214: 6.035896969592408e-07
Position 198: 6.013363067641688e-07
Position 2122: 5.377938267063143e-07
Position 140: 3.9784255668105676e-07
Position 774: 3.3756407413214113e-07
Position 438: 3.344102529858107e-07
Position 636: 2.9994086017398233e-07
Position 389: 2.819471384777446e-07
Position 3999: 2.691300838338989e-07
Position 1648: 2.3596458924740572e-07
Position 1566: 2.3294187782472604e-07
Position 1914: 2.1104620676472686e-07
Position 348: 2.0627023185448114e-07
Position 1208: 2.0492705527502586e-07
Position 29913: 1.8481893466866417e-07
Position 29848: 1.3824183045857508e-07
Position 1702: 1.0892791868357033e-07
Position 1059: 1.0837283672285186e-07
Position 424: 1.0663864575952719e-07
Position 1291: 1.036295298860652e-07
Position 1024: 9.496564638903614e-08
Position 258: 8.308551660797267e-08
Position 579: 5.600888981568312e-08
Position 565: 5.136831938475784e-08
Position 852: 5.122118332856258e-08
Position 3961: 3.800117342612816e-08
Position 121: 3.2817084375309277e-08
Position 131: 3.207790479841353e-08
Position 626: 2.728894924106608e-08
Position 4664: 2.2500123273422645e-08
Position 4736: 2.1600310314872803e-08
Position 30335: 1.9745134275871486e-08
Position 859: 1.804006137360145e-08
Position 4673: 1.4341649423395284e-08
Position 845: 1.2717419483589804e-08
Position 918: 7.493085574350081e-09
Position 704: 6.158274231047711e-09
Position 567: 5.327858282187403e-09
Position 710: 3.2799113600680447e-09
Position 777: 3.1021432600898387e-09
Position 582: 2.8908528623570025e-09
Position 596: 2.448387530326015e-09
Position 886: 2.699289131499868e-14
