Gene = SNRPE
index = 1292
Annotated 5SS: [  99  608 2111 3505]
Annotated 3SS: [ 580 2047 3425 8261]
SMsplice 5SS: [ 612 3505]
SMsplice 3SS: [3425 8261]
top_k =  500
Partition function (log Z): -6.933536863543139

Sorted 5' Splice Sites (High to Low Probability):
Position 3505: 0.7401630646727172
Position 612: 0.5984672100242084
Position 341: 0.361250997667568
Position 99: 0.1086222746291661
Position 608: 0.09659517073772696
Position 7651: 0.06218677812492973
Position 129: 0.06086490591147627
Position 2111: 0.04982599391826817
Position 2231: 0.048664115233986505
Position 1670: 0.03833237766058228
Position 244: 0.030551543978451626
Position 495: 0.030255434541458535
Position 261: 0.022832099651731153
Position 1681: 0.02007577657734263
Position 135: 0.01932166612284987
Position 1059: 0.01853604462150935
Position 6341: 0.018185299674698563
Position 1345: 0.017161070835790382
Position 7642: 0.014100604424673277
Position 650: 0.011332088969910887
Position 269: 0.010447931106468598
Position 1005: 0.00846500627310478
Position 7610: 0.008170016538387328
Position 462: 0.008064559817708056
Position 8332: 0.007113049443614094
Position 1161: 0.006999426767750216
Position 5441: 0.006836916611862315
Position 148: 0.0064465376860496975
Position 817: 0.006180782359974687
Position 81: 0.004929831304195267
Position 64: 0.003963777646651522
Position 6980: 0.003947620448887937
Position 2115: 0.0034632917638790393
Position 3247: 0.002916326506201467
Position 188: 0.00281814754323631
Position 4020: 0.0025924758229968975
Position 8633: 0.0021511471759606826
Position 4638: 0.001948952729076487
Position 6169: 0.0018181269456590413
Position 5380: 0.0016262311897249876
Position 1002: 0.001580699894857876
Position 2063: 0.0013259114452480914
Position 2688: 0.0012237172000977388
Position 733: 0.001222931145501299
Position 367: 0.0012105208746849025
Position 4034: 0.001000911370595126
Position 6441: 0.0009596233354183853
Position 1213: 0.0009156830079300498
Position 115: 0.0007545077534973325
Position 428: 0.0007489921709561086
Position 21: 0.0006678080996296299
Position 4382: 0.0005256430883773284
Position 87: 0.0004539201644201155
Position 3988: 0.00041563253686644917
Position 255: 0.0001569808944724076
Position 784: 0.00012187763879477197
Position 360: 0.00012062509598885699
Position 1073: 9.422385749993607e-05
Position 1434: 9.291307292189584e-05
Position 15: 5.649344024319157e-05
Position 887: 5.6189135914038535e-05
Position 780: 5.563316774939899e-05
Position 1984: 4.8841903942162044e-05
Position 72: 3.86836089306704e-05
Position 628: 3.857489236628159e-05
Position 1447: 2.6950324330610113e-05
Position 394: 1.7283628020520723e-05
Position 272: 1.5999459609068984e-05
Position 485: 1.5040753034594552e-05
Position 1548: 1.1022501133861134e-05
Position 50: 8.735421770915597e-06
Position 405: 8.15711812684109e-06
Position 863: 6.186651436968443e-06
Position 348: 6.010294250766057e-06
Position 519: 5.500007292710037e-06
Position 247: 4.028634489330996e-06
Position 1129: 3.226638656271009e-06
Position 715: 2.2452750030019266e-06
Position 183: 3.1324686205174945e-07
Position 32: 3.488894023798446e-08
Position 23: 2.3178416678742183e-08
Position 292: 7.080287415112368e-10
Position 55: 5.657794417458273e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8261: 0.9284483585022688
Position 3425: 0.7024270991758447
Position 528: 0.2904809323821447
Position 2047: 0.1000827910067286
Position 7496: 0.09094574529008226
Position 1615: 0.06677660775257838
Position 566: 0.04682862133830285
Position 953: 0.03899227694366609
Position 3401: 0.03538650206002484
Position 6921: 0.03263749854574197
Position 6330: 0.022220381229719397
Position 304: 0.015620829647807656
Position 442: 0.009756402234446033
Position 466: 0.008621459125848135
Position 1205: 0.008410126087638631
Position 5266: 0.006904551102764516
Position 3873: 0.005201534608973562
Position 8493: 0.004122128653428355
Position 3359: 0.004014857769526486
Position 8846: 0.0037273077360363573
Position 699: 0.003566940750597655
Position 413: 0.0035144833596887086
Position 1160: 0.0033107131508488628
Position 5330: 0.003129758143196044
Position 4515: 0.0028715972489014854
Position 1259: 0.002777855730813797
Position 485: 0.0022036268082696415
Position 532: 0.002113269315882477
Position 6469: 0.002054703333178671
Position 2384: 0.0020271259608217866
Position 5999: 0.0020207702702448056
Position 472: 0.001958798664209346
Position 3456: 0.0018699666506949665
Position 6929: 0.0017341549117006062
Position 3048: 0.0016822188815274048
Position 8540: 0.001668627046225606
Position 5036: 0.0013090562802271699
Position 7736: 0.0012521864324776494
Position 3013: 0.0012341076246740624
Position 5282: 0.0010929338767724994
Position 494: 0.0008918450317998175
Position 1212: 0.0008155761775744965
Position 5896: 0.0008062905258423928
Position 5058: 0.0007587549410865285
Position 4237: 0.0007218049747601458
Position 1328: 0.000704652943025778
Position 6906: 0.0006979530848876859
Position 383: 0.0006069970453635339
Position 8723: 0.0006048635093481166
Position 6951: 0.0005554059301660531
Position 7665: 0.0005274966434768807
Position 423: 0.0005215254552347774
Position 3780: 0.0005058978086755873
Position 712: 0.0005015243250180763
Position 580: 0.0005004621990003783
Position 5143: 0.0004925399703003215
Position 7712: 0.00044124657827948935
Position 7099: 0.00043221438395464476
Position 7471: 0.00041998193932637367
Position 4075: 0.00040352990812998795
Position 3813: 0.0004013345713607093
Position 6535: 0.0003958072074336696
Position 6312: 0.0003559430567414464
Position 3939: 0.00032457684582586196
Position 3696: 0.00031334733331823977
Position 209: 0.00030014809688413155
Position 322: 0.0002927384636710835
Position 2139: 0.00027669262877914847
Position 2142: 0.0002736338555505474
Position 420: 0.00026581792295227364
Position 4717: 0.00023419339459917815
Position 6465: 0.00022739229777786552
Position 4185: 0.00020290333634298102
Position 535: 0.0001845053291748176
Position 594: 0.00016473767491142295
Position 1981: 0.0001252281713249482
Position 4808: 0.00011023295020433767
Position 3892: 0.00010943100220822596
Position 4374: 0.000103403926358357
Position 3840: 9.951130744860229e-05
Position 4903: 8.15008943309848e-05
Position 3611: 6.386737190583045e-05
Position 4086: 5.252188545712888e-05
Position 3909: 5.2257739857291166e-05
Position 1726: 5.093763239481486e-05
Position 3557: 4.7209264022582736e-05
Position 111: 3.9365108683696564e-05
Position 4544: 3.132070476779171e-05
Position 1281: 2.713576921703803e-05
Position 1229: 2.7100287236983586e-05
Position 3608: 2.048815452019039e-05
Position 226: 1.8556937238018287e-05
Position 509: 1.0809818783915264e-05
Position 8584: 1.0224160445006187e-05
Position 901: 6.432204936143372e-06
Position 161: 5.6124186754803735e-06
Position 904: 4.240925735488413e-06
Position 268: 4.106991784312044e-06
Position 183: 3.5759875795441552e-06
Position 172: 2.5982714104479585e-06
Position 330: 1.912895404923994e-06
Position 325: 1.8508774904954666e-06
Position 812: 1.781750697236292e-06
Position 238: 1.0399073093069397e-06
Position 777: 8.509627413850445e-07
Position 647: 7.570136832737229e-07
Position 119: 6.97644225311184e-07
Position 247: 6.742147308439832e-07
Position 332: 3.607828017560966e-07
Position 155: 3.505078595123448e-07
Position 234: 3.3356724033386797e-07
Position 750: 2.8144661013833256e-07
