Gene = AL589765.1
index = 60
Annotated 5SS: [  942  1565  3132  4097  9256 11730 17189 18461]
Annotated 3SS: [ 1404  3035  3986  9162 11652 17141 18332 19054]
SMsplice 5SS: [  382  3132  4097  9256 11188 11730 13806]
SMsplice 3SS: [ 3035  3986  9162 11099 11652 13705 19054]
top_k =  500
Partition function (log Z): -4.670115525884299

Sorted 5' Splice Sites (High to Low Probability):
Position 4097: 0.9606297973669914
Position 11730: 0.9004782242915401
Position 9256: 0.8354097797748535
Position 13806: 0.6685326650600841
Position 382: 0.6402158525378019
Position 11188: 0.6197443488687886
Position 58: 0.5000018733792698
Position 1565: 0.3268851881392134
Position 18461: 0.2394182216756468
Position 10790: 0.21875468319997055
Position 8840: 0.2005273494616617
Position 4280: 0.17829690677198293
Position 14303: 0.17801196507122713
Position 17403: 0.10828584191082453
Position 17189: 0.0716611005789459
Position 5878: 0.05472927981193014
Position 10304: 0.0405473465164682
Position 607: 0.03801238847841873
Position 619: 0.03630687793264051
Position 11504: 0.03583174219067117
Position 17247: 0.033781206930469036
Position 95: 0.030967147831854672
Position 634: 0.03083507858724869
Position 14221: 0.029805658461251657
Position 10199: 0.026371741407515262
Position 1048: 0.02562001092481436
Position 39: 0.024285479456659226
Position 11192: 0.024233384425041166
Position 411: 0.020531700941674978
Position 947: 0.019099002569850528
Position 10710: 0.01464675964630302
Position 12481: 0.013969850941772251
Position 14351: 0.012024539422409471
Position 4789: 0.010880397940076045
Position 18043: 0.010213838312495869
Position 9454: 0.00930395756988198
Position 312: 0.00822301886675162
Position 15572: 0.006712096282220054
Position 12269: 0.006422166768206904
Position 14041: 0.00631439248435404
Position 4054: 0.006266867231930381
Position 1166: 0.005737901713235907
Position 9284: 0.004747477385745837
Position 9446: 0.004603736079443103
Position 1951: 0.004103371482209668
Position 4067: 0.003762123255813403
Position 81: 0.003676954459657537
Position 4224: 0.0035313537952503934
Position 793: 0.0033058693341206096
Position 1776: 0.0031449949865818023
Position 10319: 0.0027188276211943725
Position 3136: 0.00223129631817203
Position 4527: 0.0019162313517200162
Position 787: 0.0017446817538951291
Position 552: 0.0014517004454163485
Position 2926: 0.0014259496140606575
Position 430: 0.0014115864032180092
Position 18031: 0.0010792465362405683
Position 3100: 0.000978325441527659
Position 1061: 0.0008801332814413009
Position 13818: 0.0008671320765783412
Position 904: 0.0008647456085850926
Position 1340: 0.0007985742788124216
Position 46: 0.0006796232778901864
Position 4085: 0.0005444448141912476
Position 763: 0.00045496765333632023
Position 276: 0.00039980751600585275
Position 1156: 0.0003906671473686605
Position 34: 0.0003209726843756749
Position 208: 0.0003132503815742588
Position 920: 0.0002510217382360333
Position 2549: 0.00021935234990875014
Position 2838: 0.0002160378042415204
Position 49: 0.000191230122582587
Position 4379: 5.696715148276335e-05
Position 69: 5.495973260214604e-05
Position 14280: 3.551712327141873e-05
Position 4371: 2.7175491408778862e-05
Position 4392: 7.733324368589252e-06
Position 4178: 7.185442869688896e-06
Position 4753: 3.641469869863267e-06
Position 324: 2.6795280268224658e-06
Position 239: 1.4154396945908432e-06
Position 233: 1.243301315385982e-06
Position 560: 4.265517701064127e-07
Position 377: 3.4280314961121714e-07
Position 569: 2.2816086109251172e-07
Position 437: 1.3238031440559662e-07
Position 266: 1.0506290042488777e-07
Position 371: 2.0290491604412194e-08
Position 244: 5.1060459100940016e-09
Position 329: 1.146366495665783e-11
Position 336: 3.1207593429616606e-13
Position 357: 1.6201851533978698e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3986: 0.9989092924889589
Position 9162: 0.7322656675163303
Position 11652: 0.6800844933528827
Position 13705: 0.6756753116228712
Position 19054: 0.6646087275418905
Position 11099: 0.6159459420340215
Position 18332: 0.29681754991202314
Position 195: 0.27473509562866966
Position 10619: 0.23779305947468846
Position 14088: 0.1593323806983838
Position 11580: 0.15503086984551748
Position 8640: 0.15053324287470166
Position 4187: 0.1390948800289544
Position 18302: 0.12658179480498
Position 17141: 0.10861118029702681
Position 1404: 0.10770702230966706
Position 17318: 0.09964519978798296
Position 14172: 0.0979618460911175
Position 9084: 0.09737176430040217
Position 312: 0.08761815504474642
Position 1460: 0.0839866852904127
Position 11596: 0.06701989571719018
Position 15389: 0.0617337321221984
Position 8815: 0.05044984659070321
Position 1248: 0.05001906422670227
Position 10120: 0.04240510377938239
Position 11345: 0.035832513993061164
Position 5816: 0.03513390209891074
Position 1382: 0.034753213042000186
Position 10217: 0.02780511876928395
Position 12133: 0.02533039694121215
Position 10843: 0.024629487023208187
Position 505: 0.02073157243185299
Position 16963: 0.019515172673037578
Position 9351: 0.013944972733139613
Position 4205: 0.011321513375826367
Position 17697: 0.011293084848736439
Position 842: 0.009530860214620268
Position 1276: 0.008613715442483613
Position 4671: 0.007889038648034169
Position 9039: 0.007858707473174251
Position 903: 0.007541191515519108
Position 13916: 0.007195677675449319
Position 5452: 0.007109996187353778
Position 5536: 0.006729398676514483
Position 16243: 0.005966692012013988
Position 12413: 0.0052826108662611376
Position 695: 0.005225527380626545
Position 516: 0.005177254633756937
Position 5478: 0.00496424590855393
Position 1367: 0.004807833571991911
Position 786: 0.004599441893233679
Position 12325: 0.0037407881446368373
Position 18533: 0.003458877482650032
Position 3035: 0.0032096217596996905
Position 4752: 0.0030347287068504276
Position 1379: 0.0028585310245670195
Position 329: 0.0027390331382997086
Position 4130: 0.0025958965219427897
Position 1589: 0.0025755483588342353
Position 8969: 0.002205377866949411
Position 1288: 0.0021167660251423704
Position 14387: 0.002068069442202127
Position 1003: 0.002030669532616395
Position 1429: 0.0020229369604558016
Position 11852: 0.001976805144044817
Position 2858: 0.0014259496140606584
Position 14197: 0.001413030220538441
Position 4148: 0.0013890618425112795
Position 1869: 0.0013490935962376183
Position 4308: 0.0013240365430708095
Position 1099: 0.0012114761592397691
Position 16329: 0.0012038019103437245
Position 1522: 0.001022869637572893
Position 13491: 0.0009637918692539497
Position 1892: 0.0009440829465257271
Position 1834: 0.0008502557323758558
Position 276: 0.0008379493502925614
Position 410: 0.0008103839178542641
Position 5850: 0.0008072882679649169
Position 1761: 0.0007879287672084427
Position 15414: 0.0007186949442450654
Position 16346: 0.0007008647932660497
Position 13842: 0.0005027615099728935
Position 227: 0.0004907955282769187
Position 1480: 0.00045216259299600374
Position 12672: 0.00042216130955126326
Position 136: 0.00040737843479358754
Position 942: 0.00038876693673165483
Position 197: 0.0003665925362477764
Position 12300: 0.00033729881238894635
Position 13306: 0.0003248523212824444
Position 217: 0.0003197069936737935
Position 158: 0.00031479725934791035
Position 1624: 0.0003134662327756037
Position 132: 0.0002635318716847261
Position 2288: 0.00021935234990875033
Position 2720: 0.00021603780424152053
Position 12031: 0.0001821559710548358
Position 1775: 0.000173116770951331
Position 4409: 0.00015707370264363542
Position 4374: 0.00011620450535807582
Position 428: 0.00010514477402996093
Position 4412: 9.741988485049833e-05
Position 9752: 7.64243683502915e-05
Position 759: 7.172000992061755e-05
Position 144: 5.9077990673875566e-05
Position 10272: 5.267503178591604e-05
Position 4012: 4.877781587305961e-05
Position 1044: 4.7614015558471505e-05
Position 336: 4.446555900660738e-05
Position 149: 3.739368515282815e-05
Position 6259: 2.8349675759644875e-05
Position 803: 2.7405468222256763e-05
Position 284: 2.3742167979436985e-05
Position 4322: 2.343413452781876e-05
Position 7311: 1.776099550482383e-05
Position 797: 1.363340803024551e-05
Position 6223: 1.2426388796931078e-05
Position 946: 9.392688775396945e-06
Position 4916: 9.182921097047337e-06
Position 3946: 9.158132292228166e-06
Position 1151: 8.296563490298745e-06
Position 230: 6.121951328243793e-06
Position 445: 5.930514466637651e-06
Position 4478: 5.342460823417033e-06
Position 4955: 5.3340224271283384e-06
Position 6540: 4.8908488673007655e-06
Position 920: 3.7642506371133255e-06
