Gene = TOE1
index = 1468
Annotated 5SS: [ 635 1546 1674 1900 2438 2974 3333]
Annotated 3SS: [1402 1632 1802 2278 2713 3172 3411]
SMsplice 5SS: [ 635 1546 1674 1900 2438 2974 3333]
SMsplice 3SS: [1402 1632 1802 2278 2713 3172 3411]
top_k =  500
Partition function (log Z): 4.3292822695108075

Sorted 5' Splice Sites (High to Low Probability):
Position 3333: 0.9731356384290637
Position 1546: 0.9373565001505967
Position 635: 0.9309353136367491
Position 2438: 0.8968705431777212
Position 1900: 0.8878637678770573
Position 2974: 0.740040887916165
Position 1674: 0.5892534863135538
Position 2604: 0.2771967153350888
Position 3607: 0.27046503279771933
Position 873: 0.22046732133371927
Position 2609: 0.0951061585196907
Position 3925: 0.09304702577293783
Position 3521: 0.08099527878444447
Position 936: 0.04475977666279755
Position 653: 0.038351002009106815
Position 1163: 0.03331780290002522
Position 1266: 0.02828098724455152
Position 4067: 0.020570566010633697
Position 2579: 0.01807465410751469
Position 2877: 0.014648998859409408
Position 1170: 0.008828074722909057
Position 2074: 0.008116063300076115
Position 1928: 0.008045229372631616
Position 2398: 0.007911908290672877
Position 3649: 0.00787174612114763
Position 2590: 0.005594825793529508
Position 1120: 0.0044712154592111185
Position 2629: 0.0025662392616664087
Position 2783: 0.0017817051010019735
Position 1948: 0.0015022095415775966
Position 3590: 0.001184932072075389
Position 2202: 0.0010570575971067858
Position 2738: 0.0010408162224308183
Position 2985: 0.0007999957796307807
Position 1573: 0.0007577954326260258
Position 1253: 0.0007333298831423342
Position 4056: 0.0006979168441167282
Position 1403: 0.0005589839396302939
Position 1678: 0.0004620896974518827
Position 4196: 0.0004222807172257076
Position 1803: 0.0004153969319059679
Position 2335: 0.0004033867546742873
Position 1450: 0.00021059147762041592
Position 3865: 0.00020232961689755965
Position 2999: 0.00018547120922496186
Position 2818: 0.0001824843142841743
Position 538: 0.00017165915533081755
Position 958: 0.00011805791643015474
Position 3366: 0.0001152002941186963
Position 2537: 6.349497543818393e-05
Position 853: 5.6280719862305294e-05
Position 2637: 5.375594531142356e-05
Position 1720: 4.922140120752018e-05
Position 596: 4.0230176415295905e-05
Position 880: 3.956024018894374e-05
Position 363: 3.7375077293676905e-05
Position 1552: 3.73428152489669e-05
Position 943: 3.630877199687961e-05
Position 1283: 3.497767930737777e-05
Position 897: 3.489765520021309e-05
Position 1344: 2.029316409978003e-05
Position 1257: 1.9444356318918522e-05
Position 3611: 1.3643240709483526e-05
Position 1491: 9.20374097045381e-06
Position 1744: 6.254356484244612e-06
Position 1342: 5.4131776582244554e-06
Position 1032: 3.5065960901483888e-06
Position 545: 3.286121128111165e-06
Position 886: 3.1936545172490307e-06
Position 1152: 2.9688491968904044e-06
Position 877: 2.7919436349680443e-06
Position 1456: 2.407153380398858e-06
Position 578: 2.023401224605035e-06
Position 459: 1.7469677165334094e-06
Position 610: 1.3502484390857437e-06
Position 1029: 9.364162253096565e-07
Position 889: 5.313336128956453e-07
Position 773: 4.236542321062052e-07
Position 141: 1.454520433787868e-07
Position 1044: 1.2421468288342134e-07
Position 1828: 1.2113921827386085e-07
Position 815: 8.111556133242563e-08
Position 447: 7.952637873664117e-08
Position 580: 5.6879854292233074e-08
Position 856: 4.248373030116678e-08
Position 960: 3.9487066814088067e-08
Position 921: 3.890631021662628e-08
Position 2125: 2.5081731916984177e-08
Position 2143: 2.4558920679719657e-08
Position 156: 2.2079026728304485e-08
Position 181: 1.8457711877852336e-08
Position 1086: 1.764514265963303e-08
Position 273: 3.5486824381463866e-09
Position 781: 2.8525925876613e-09
Position 354: 2.0222583670483383e-09
Position 1197: 1.2575049878283832e-09
Position 1004: 6.076502724982523e-10
Position 902: 6.043478599491961e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1402: 0.8361979668758308
Position 2278: 0.7721911878638128
Position 3411: 0.7679789725919658
Position 2713: 0.7295217927076018
Position 1632: 0.6583135639642765
Position 3172: 0.6402557485224919
Position 1802: 0.6292686154582234
Position 3841: 0.4902592867988072
Position 2502: 0.39835230564654484
Position 3247: 0.27716958604171255
Position 755: 0.2237737721388317
Position 1761: 0.15788960359655757
Position 3441: 0.07034419192704228
Position 1230: 0.06443829728235666
Position 3991: 0.06287109082100052
Position 1096: 0.04566216711138825
Position 3288: 0.04351360651862355
Position 4181: 0.03675782092984232
Position 1148: 0.03177867664578723
Position 1371: 0.02739747587730232
Position 2332: 0.026466425302484935
Position 2039: 0.02603036920826446
Position 2258: 0.022237104068604296
Position 2232: 0.015902918776094097
Position 2345: 0.014310266444519416
Position 2824: 0.013488441415700984
Position 2303: 0.012725318834107232
Position 4085: 0.011649033856890404
Position 1844: 0.010498609990443036
Position 4055: 0.00887708946317133
Position 2894: 0.008604833886570788
Position 2261: 0.008555211120377616
Position 1773: 0.007561282289332031
Position 2374: 0.007085115642158258
Position 4240: 0.005834202095821014
Position 1699: 0.005807804435568484
Position 729: 0.004857644720567563
Position 711: 0.004515447617858447
Position 3064: 0.004264477796700572
Position 4142: 0.004090002937553848
Position 3450: 0.0038484313909135912
Position 1510: 0.0037914403888383015
Position 3068: 0.0036048214781913114
Position 3958: 0.00355945488519811
Position 1655: 0.003528752070662414
Position 2215: 0.003396281289404962
Position 1056: 0.003165497546362511
Position 2891: 0.0026218510486920015
Position 3313: 0.0025168569601714146
Position 705: 0.002293696456064221
Position 2533: 0.0018754185611794185
Position 1248: 0.0018741620876075867
Position 2804: 0.0018108407717303684
Position 1412: 0.0017905262770675921
Position 1459: 0.0017680559032911558
Position 3076: 0.0017534030308034815
Position 3924: 0.0015020261164238047
Position 1260: 0.0014837065711718277
Position 2758: 0.0014230219562519522
Position 2335: 0.0014220833148928
Position 2362: 0.0012392062487664925
Position 4285: 0.0011637885917139637
Position 1337: 0.0011530791990849048
Position 1635: 0.0011202373230215646
Position 2954: 0.0010821735041268443
Position 3227: 0.0009463525559404079
Position 1824: 0.0009097028878443501
Position 2193: 0.0008777467298732891
Position 974: 0.0008637137007122002
Position 2186: 0.0008134810874019522
Position 723: 0.0007189087469720926
Position 1779: 0.0006471254690895748
Position 4120: 0.0006205313723564944
Position 2123: 0.0006011277602644413
Position 3143: 0.0005686376251894775
Position 1485: 0.0005494532870098305
Position 4261: 0.0005108077548079286
Position 1472: 0.00047443230126034057
Position 2016: 0.00044322577181004415
Position 2398: 0.00042374394911943926
Position 931: 0.0004034478177340273
Position 897: 0.00039849920164247807
Position 762: 0.0003951995804122188
Position 1812: 0.00039356081649068566
Position 3486: 0.0003871001312400126
Position 765: 0.0003782958891357579
Position 3034: 0.0002984130601203559
Position 1418: 0.0002610793668426068
Position 1437: 0.000212396515431491
Position 2395: 0.00019081033226436606
Position 1029: 0.00018177652065280074
Position 3496: 0.00017169721558604924
Position 2881: 0.00015729501296167669
Position 3620: 0.0001490626087759721
Position 806: 0.00012948697081386772
Position 2146: 0.00012687578858501004
Position 1278: 0.00011614883105143492
Position 1705: 0.00011426440621628976
Position 902: 0.00010326612300339071
Position 1441: 0.00010255248120064921
Position 731: 9.748855816827417e-05
Position 1927: 9.310780986064331e-05
Position 1734: 7.430172292604545e-05
Position 3524: 6.44127079420938e-05
Position 3793: 6.384332290801067e-05
Position 1884: 5.9458796293038295e-05
Position 1292: 5.739534595654442e-05
Position 773: 4.3057366352667215e-05
Position 2078: 3.7653108894216886e-05
Position 3498: 3.376739454597589e-05
Position 2054: 3.1518954272129014e-05
Position 3094: 3.078065788821833e-05
Position 1032: 2.9228781099086936e-05
Position 713: 2.841163454375017e-05
Position 4002: 2.527955927632001e-05
Position 880: 2.0692845717515073e-05
Position 1182: 1.9465556047212985e-05
Position 459: 1.538951053920958e-05
Position 1024: 1.5129395302910894e-05
Position 935: 1.4984651793708086e-05
Position 2574: 1.4004519632805518e-05
Position 1659: 1.2998226911270042e-05
Position 877: 1.2302115234305598e-05
Position 1119: 1.1139432169189632e-05
Position 886: 9.460317037120068e-06
Position 994: 9.143845703475822e-06
Position 1074: 8.154637020571582e-06
Position 523: 7.558047706816031e-06
Position 1488: 7.3787699139081845e-06
Position 856: 7.378638473154765e-06
Position 4025: 6.982607655673856e-06
Position 554: 6.896645752528898e-06
Position 3890: 6.230115417953133e-06
Position 1518: 5.670302566515555e-06
Position 838: 4.347184466668033e-06
Position 1128: 4.248088305185275e-06
Position 526: 4.198333756300548e-06
Position 4028: 3.89827380353206e-06
Position 1522: 1.614051271360768e-06
Position 1111: 1.3111072793209167e-06
Position 616: 1.2525524285035508e-06
Position 487: 8.887150391629587e-07
Position 3687: 7.690446243419329e-07
Position 1060: 1.6141430088223092e-07
Position 1674: 8.60788289659442e-08
Position 563: 8.152169908011206e-08
Position 596: 7.66454317641763e-08
Position 1890: 5.565827328982118e-08
Position 939: 4.801618593120179e-08
Position 610: 3.39516403980155e-08
Position 916: 1.2020177647539029e-08
Position 850: 1.2012158564930584e-08
Position 813: 1.0811960900235424e-08
Position 650: 9.21492448407108e-09
Position 907: 4.237220409376241e-09
Position 625: 4.1576291008908495e-09
Position 863: 3.9083594309584675e-09
Position 690: 2.182662081693084e-09
Position 822: 1.7762036693123384e-09
Position 543: 1.5534678919924011e-09
Position 570: 7.375201007712927e-10
Position 656: 4.745937187834264e-10
Position 684: 4.4169959644745677e-10
Position 538: 4.308571676535825e-10
Position 682: 4.2253968731006435e-11
Position 639: 6.209556473625568e-12
Position 291: 6.730765221149945e-13
Position 321: 5.067733618977008e-13
Position 418: 3.71231292125952e-14
Position 392: 3.4998745305746685e-14
Position 209: 3.384964588060562e-14
Position 249: 2.8689151623041015e-14
Position 348: 2.077692233494555e-14
Position 387: 1.842457563991804e-14
Position 408: 1.5498705490945385e-14
Position 652: 1.0453001977381333e-14
Position 400: 9.983730423504844e-15
Position 575: 8.989883298267362e-15
Position 253: 7.809109427675343e-15
Position 256: 5.950072324287376e-15
Position 665: 5.709468698879298e-15
Position 286: 5.468506820655624e-15
Position 380: 4.286965834022438e-15
Position 315: 4.810334637073495e-16
Position 288: 3.909954855861265e-16
Position 294: 2.227389855252269e-16
Position 300: 1.365030301699528e-16
Position 265: 6.487227373197282e-17
Position 296: 1.6141693854398702e-20
