Gene = SURF2
index = 1356
Annotated 5SS: [ 119  517 1263 3578 3883]
Annotated 3SS: [ 361 1158 3397 3712 4503]
SMsplice 5SS: [ 119  517 1263 3578 3883]
SMsplice 3SS: [ 361 1158 3397 3781 4503]
top_k =  500
Partition function (log Z): 1.9218014917085546

Sorted 5' Splice Sites (High to Low Probability):
Position 119: 0.9968583778613991
Position 3883: 0.9771971110357616
Position 517: 0.9356453643955005
Position 1263: 0.8479318694093044
Position 3578: 0.5006991760179899
Position 4042: 0.26167262593396384
Position 706: 0.20845688661853307
Position 683: 0.12487588011673384
Position 961: 0.12091984924105958
Position 1997: 0.11974930522023312
Position 4116: 0.06507615124446443
Position 3482: 0.05515470589058577
Position 1476: 0.03533483516931165
Position 2143: 0.028069247881288138
Position 4156: 0.02486504474346157
Position 3426: 0.024512657468954972
Position 4392: 0.02009980760769589
Position 4388: 0.018283968041123064
Position 4287: 0.017317629814739974
Position 3240: 0.01503803154926322
Position 1472: 0.012109556611805645
Position 631: 0.009281466775910402
Position 3548: 0.009270618283513273
Position 1067: 0.007479554767399775
Position 521: 0.006920370562725921
Position 4419: 0.006787527224604142
Position 2076: 0.004959672011272776
Position 524: 0.004958730058031328
Position 3368: 0.004813922008151091
Position 1240: 0.0045358295606811655
Position 2306: 0.004303687623875492
Position 4423: 0.004168749043265704
Position 1684: 0.003726359344880341
Position 1346: 0.003677039255590413
Position 3292: 0.003317741033006352
Position 4297: 0.0026831670684518334
Position 1499: 0.0024596358452087853
Position 1852: 0.0021916358871421513
Position 1529: 0.0019981782301762953
Position 4120: 0.0016609924039786767
Position 3658: 0.00153616913249598
Position 991: 0.0014440387803856018
Position 449: 0.001400049604470452
Position 1482: 0.0013182378587400755
Position 935: 0.0012247312340270809
Position 720: 0.0011908932628390066
Position 2652: 0.0011159827298161077
Position 4358: 0.0009787882116892364
Position 162: 0.0007537321594085768
Position 2229: 0.0007221730830919488
Position 768: 0.0006418622510743362
Position 3902: 0.000596190731730789
Position 481: 0.0005253794498131866
Position 362: 0.0003012955938901077
Position 931: 0.0002984269506754562
Position 1257: 0.0002828281516215071
Position 1761: 0.00024106998305315687
Position 999: 0.0002297050588430659
Position 4252: 0.00017592555315132282
Position 416: 0.00015967169314767054
Position 894: 0.00015907258781575005
Position 367: 0.0001437037044745896
Position 62: 0.0001225216797929254
Position 381: 0.00011588483874090207
Position 643: 9.208621019562264e-05
Position 741: 6.764436353407469e-05
Position 715: 5.2113252547440426e-05
Position 751: 4.353574455535439e-05
Position 144: 2.5877343254426893e-05
Position 1757: 1.696383698812807e-05
Position 4103: 1.0926456431515608e-05
Position 3109: 7.120554302442042e-06
Position 436: 3.1731624449307114e-06
Position 497: 1.7772913211313632e-06
Position 785: 1.5140454754650968e-06
Position 34: 9.052190512626272e-07
Position 49: 5.65007049239663e-08
Position 70: 2.1144320428986606e-08
Position 809: 4.352900494063337e-09
Position 691: 4.087165158595036e-09
Position 354: 5.666656863286591e-10
Position 585: 2.78353703870844e-10
Position 337: 5.995468877780994e-16

