Gene = CSDE1
index = 412
Annotated 5SS: [   40  8144 18273 20002 20494 21207 23523 23976 24233 25361 27457 27707
 30982 31754 32744 34082 37426 38386 39352]
Annotated 3SS: [ 7756 18073 19891 20400 21108 23440 23846 24106 25147 27315 27541 30873
 31577 32630 33961 37246 38221 39218 39747]
SMsplice 5SS: [   40  1783  8144 16438 18273 20002 21207 23523 23976 24233 25361 27457
 27707 31754 32744 33604 34082 37426 38386 39352]
SMsplice 3SS: [ 1644  8059 16348 18073 19891 21108 23440 23846 24106 25147 27315 27541
 31644 32630 33446 33961 37246 38221 39218 39747]
top_k =  500
Partition function (log Z): 23.07355427115418

Sorted 5' Splice Sites (High to Low Probability):
Position 21207: 0.9947028380842765
Position 27457: 0.9871532895454516
Position 37426: 0.9791605783027916
Position 24233: 0.9784207602842756
Position 34082: 0.9653524594413804
Position 27707: 0.9499132743480396
Position 18273: 0.92245121454336
Position 31754: 0.9121430281677569
Position 25361: 0.9043538116505371
Position 1783: 0.8809488293275198
Position 8144: 0.8658181347146764
Position 23523: 0.8548935795741897
Position 32744: 0.8119353580575842
Position 20002: 0.7743426098414844
Position 38386: 0.7584289837677876
Position 39352: 0.7565222562847536
Position 9690: 0.6269639932493364
Position 23976: 0.5226971163226443
Position 16438: 0.5174285089692617
Position 40: 0.47133217684733236
Position 20246: 0.432593164105786
Position 135: 0.39230319055739193
Position 7991: 0.3884264960639674
Position 33604: 0.34457097696929456
Position 20576: 0.2989984394086585
Position 33677: 0.2886015382225355
Position 2330: 0.26650149306128645
Position 25248: 0.2377062201584298
Position 9247: 0.23122383835143936
Position 21477: 0.22174797482709682
Position 1556: 0.16146680732686886
Position 25232: 0.13560651010707986
Position 11837: 0.119145796097976
Position 20494: 0.10420237046545412
Position 18516: 0.10139068510552546
Position 25637: 0.08838600908470687
Position 7978: 0.08029028317491863
Position 34682: 0.07390974839556617
Position 2309: 0.070768781490065
Position 29016: 0.07027734754383404
Position 20951: 0.06796583981900199
Position 33600: 0.06026775143967733
Position 8148: 0.0557160602544306
Position 21595: 0.04882979360866967
Position 23167: 0.04737099578508847
Position 8826: 0.04537212296126643
Position 23984: 0.04242622741205027
Position 11422: 0.041965163788844705
Position 27848: 0.040775664816177344
Position 18266: 0.04006063435785954
Position 4507: 0.03987180043804544
Position 24871: 0.03985021063589231
Position 20486: 0.03633867011956253
Position 32936: 0.03574090690851044
Position 39572: 0.034923546768187055
Position 1385: 0.029723795223020044
Position 20722: 0.029111554603770705
Position 21039: 0.028867740915933367
Position 20953: 0.027403799577108444
Position 12808: 0.024832348387613175
Position 26795: 0.024739816329976155
Position 26809: 0.023036720335886798
Position 1832: 0.02173749899257449
Position 39118: 0.021720202900092866
Position 1670: 0.021522990764035285
Position 12836: 0.020700273085224145
Position 21953: 0.01959551030212803
Position 157: 0.01952062696580862
Position 1335: 0.01915677594334616
Position 35447: 0.018296651620223738
Position 6012: 0.016025123451047552
Position 26976: 0.015851179888862015
Position 9082: 0.015525794231285923
Position 36794: 0.01535485187515778
Position 32710: 0.015274522234282968
Position 44: 0.01497163867760241
Position 18579: 0.014506939648482466
Position 1770: 0.013991767459183495
Position 284: 0.013078857825904983
Position 7556: 0.012983069878611064
Position 27070: 0.012417482861621485
Position 34673: 0.012121540301673533
Position 361: 0.011259071557652519
Position 37623: 0.010613054929656158
Position 25951: 0.010579455029385195
Position 24194: 0.010484505056193597
Position 33149: 0.009602976935821012
Position 2285: 0.009509055473069144
Position 26608: 0.009197016935747728
Position 39850: 0.009171972180643084
Position 3445: 0.008898535077868511
Position 39528: 0.008872352075059094
Position 35924: 0.008490761709369138
Position 1748: 0.008231355086027254
Position 296: 0.007298612148569471
Position 7575: 0.007139057438808876
Position 40102: 0.007015580590963667
Position 1125: 0.006938553874993754
Position 34252: 0.006795290810531801
Position 18129: 0.006703032442217857
Position 2564: 0.0066860036211204435
Position 22442: 0.006345808173155597
Position 1192: 0.006330409632784471
Position 24697: 0.005789968281603883
Position 26935: 0.005118136852070711
Position 11326: 0.0048947979542248495
Position 1293: 0.0047635849636247715
Position 2095: 0.004464222064740149
Position 5734: 0.004414991582929235
Position 33578: 0.00430766429012811
Position 39258: 0.004277585478893555
Position 32013: 0.003954885839556122
Position 27436: 0.0037902372782728107
Position 236: 0.0036251372036322635
Position 1787: 0.0033979869349117695
Position 37259: 0.002342230355168095
Position 305: 0.0023263711658007592
Position 26722: 0.00215425675839349
Position 5368: 0.002023537396113911
Position 26835: 0.0020151028894442977
Position 37108: 0.0019851539738099376
Position 27377: 0.001922719377578116
Position 26707: 0.0019219607149192847
Position 1935: 0.0018969535315375857
Position 38913: 0.0018597443923955544
Position 22846: 0.0017333229065372524
Position 25606: 0.0016406671359774393
Position 21700: 0.0015743968891476546
Position 24020: 0.0014907731269297707
Position 496: 0.0014327345810931404
Position 69: 0.0013701530861000696
Position 25486: 0.0013582115277155833
Position 38992: 0.0013440025516317246
Position 33537: 0.001335624402828759
Position 1222: 0.0013150652833291063
Position 24215: 0.0013115884115048927
Position 24295: 0.0012662212412441838
Position 27644: 0.0011567470638427493
Position 39218: 0.001081298776471489
Position 37567: 0.0009875540660011432
Position 23988: 0.0009792950050983864
Position 2483: 0.0009600374876355088
Position 1524: 0.0009079910212808984
Position 1076: 0.0008570842723305201
Position 24925: 0.0008068743602109167
Position 21297: 0.0007990614805663666
Position 25256: 0.0007942644622357633
Position 27485: 0.0007887837447548062
Position 22563: 0.0007569303496824123
Position 12630: 0.0007434737442972698
Position 33128: 0.0007282581267146598
Position 1060: 0.0007178530594612274
Position 39835: 0.0006542568295793826
Position 21514: 0.0005935842732306809
Position 25991: 0.0005831129746372574
Position 491: 0.00048478619280715795
Position 57: 0.0004748997682982232
Position 1249: 0.0004490353102704299
Position 257: 0.00040909158160465375
Position 40076: 0.00039720015545175347
Position 281: 0.0003632211987453853
Position 290: 0.00034042709672370524
Position 24290: 0.0003033127111620908
Position 33268: 0.000257479970170006
Position 1817: 0.00025725246886151984
Position 278: 0.0002531502542197543
Position 601: 0.0002461555452944128
Position 34425: 0.00024062062052839953
Position 1552: 0.00023623899518142885
Position 27441: 0.00021612882447116127
Position 293: 0.00019728440957137377
Position 25261: 0.0001801218171137854
Position 1550: 0.00015060158193422373
Position 1439: 0.00014351088338948102
Position 24222: 0.0001429932498203443
Position 27448: 0.0001385061730539144
Position 2166: 0.00012398919227369533
Position 625: 0.00010451305474297313
Position 1389: 8.419931943976653e-05
Position 23451: 7.623154146271207e-05
Position 231: 6.96518714145803e-05
Position 27477: 5.74704348546058e-05
Position 1290: 4.9262329926469896e-05
Position 751: 4.130773857900013e-05
Position 1296: 3.918785274337607e-05
Position 203: 3.4014378650369804e-05
Position 482: 2.822138375675083e-05
Position 705: 2.6950760019487155e-05
Position 34: 2.4777387200309836e-05
Position 918: 2.4255121714756333e-05
Position 129: 2.2968739904842782e-05
Position 778: 2.081836951767923e-05
Position 1183: 1.572668370647101e-05
Position 38180: 1.555800282912314e-05
Position 547: 1.484281796517843e-05
Position 1455: 1.411279120018207e-05
Position 864: 1.3115299758062882e-05
Position 27711: 1.140824112478517e-05
Position 999: 1.1319090385384076e-05
Position 5128: 1.1191060129163321e-05
Position 32019: 1.0803937001819286e-05
Position 395: 9.257138548275301e-06
Position 976: 8.340291155591303e-06
Position 38752: 6.466180399313811e-06
