Gene = HAX1
index = 639
Annotated 5SS: [ 266 1088 1451 2491 2750 2973]
Annotated 3SS: [ 824 1262 2438 2642 2881 3104]
SMsplice 5SS: [ 266 1451 2491 2768 2973]
SMsplice 3SS: [1262 2397 2642 2881 3104]
top_k =  500
Partition function (log Z): 9.254201165060348

Sorted 5' Splice Sites (High to Low Probability):
Position 2973: 0.9962997849621774
Position 2491: 0.992625483357755
Position 266: 0.6595318301076323
Position 1451: 0.6570346747382685
Position 2768: 0.4878869959780703
Position 2750: 0.4818408651121496
Position 538: 0.26337226575146383
Position 272: 0.20785830673179484
Position 1088: 0.17783986310641692
Position 921: 0.177139777618978
Position 507: 0.14311637339953254
Position 1126: 0.11469520927944754
Position 1293: 0.07734561083351223
Position 626: 0.06842555548059323
Position 530: 0.0658495168531065
Position 3187: 0.05731701574098768
Position 276: 0.037627014931410005
Position 106: 0.034956286489880924
Position 193: 0.02844575244596511
Position 417: 0.02678409089152737
Position 1339: 0.02363047379115211
Position 600: 0.019377518577712857
Position 1134: 0.019108344060157004
Position 1024: 0.018426350093750276
Position 2778: 0.016564770993672658
Position 513: 0.014541550618979646
Position 475: 0.011789791591417886
Position 1669: 0.009900573487933993
Position 1130: 0.008630932972525693
Position 1455: 0.0044069175942063115
Position 293: 0.004047719900874989
Position 1475: 0.0025758284607349715
Position 2016: 0.0012560576854727086
Position 1398: 0.0011883792738116843
Position 1521: 0.0011256803922544115
Position 152: 0.0011018540626970233
Position 3181: 0.0010476148166782698
Position 205: 0.001043513375792991
Position 602: 0.000946107754972641
Position 429: 0.0006358486197028635
Position 1584: 0.0004822720313141998
Position 1272: 0.0004554652888277093
Position 908: 0.0002802192553623378
Position 54: 0.0002736509840168495
Position 1566: 0.00023630666011176593
Position 2936: 0.00023593340518967916
Position 1485: 0.00021759459872442783
Position 111: 0.00018747520304071715
Position 2546: 0.0001810433123540546
Position 36: 0.0001626142568879138
Position 3171: 0.00013509135226674843
Position 2448: 0.0001231238924155918
Position 2512: 0.00012267572036658625
Position 299: 7.526070984163176e-05
Position 2657: 7.106311287471882e-05
Position 2541: 6.018643748274653e-05
Position 81: 5.7129307916276476e-05
Position 2993: 5.616073717436754e-05
Position 2817: 4.725172121791822e-05
Position 2913: 4.7143555023701314e-05
Position 185: 4.684564432646193e-05
Position 2970: 3.8257148913870374e-05
Position 3175: 3.0100687736125857e-05
Position 666: 2.7831024941701518e-05
Position 2754: 2.0280895441070975e-05
Position 2977: 1.8723754963512133e-05
Position 3195: 1.3423771999749943e-05
Position 2681: 1.2990613204193565e-05
Position 2723: 2.8292084467159075e-06
Position 3217: 2.58202977619684e-06
Position 676: 1.3025610111584629e-06
Position 2862: 9.193671784637529e-07
Position 161: 5.998768549972878e-07
Position 79: 4.4339105859119954e-07
Position 302: 1.0184234907876741e-07
Position 929: 2.404734565607714e-08
Position 69: 8.096091408965014e-09
Position 199: 4.072194775478434e-09
Position 2961: 3.788561685776304e-09
Position 66: 6.446504982540867e-10
Position 2495: 2.5386736612431916e-10
Position 387: 1.367243375970294e-11
