Gene = SPATA31D4
index = 1303
Annotated 5SS: [ 186  988 1647]
Annotated 3SS: [ 941 1585 1940]
SMsplice 5SS: [ 186 1647 1841]
SMsplice 3SS: [1585 1731 1940]
top_k =  500
Partition function (log Z): -6.341825096932904

Sorted 5' Splice Sites (High to Low Probability):
Position 186: 0.9432251253559968
Position 1841: 0.7850229590953572
Position 1647: 0.6859787102773736
Position 2032: 0.5020896639322726
Position 988: 0.2719860399464057
Position 458: 0.22761662423213244
Position 1336: 0.07597402833748812
Position 3685: 0.07117507416754543
Position 1860: 0.025597184720278107
Position 903: 0.010583350141866094
Position 440: 0.009780330419380336
Position 268: 0.006656636681261914
Position 97: 0.004963197845415156
Position 196: 0.0036838733616358266
Position 135: 0.0020403459790983448
Position 5580: 0.0016966701422119162
Position 586: 0.0016171047890254427
Position 371: 0.000761709973144816
Position 200: 0.0007333897863755003
Position 1020: 0.0007159340696146785
Position 2639: 0.0006676898541967383
Position 1202: 0.0005274965333642044
Position 649: 0.0005158368416336255
Position 338: 0.0004485697421847263
Position 101: 0.00042669451022030647
Position 1256: 0.0003872428465325177
Position 1072: 0.0003815900349117841
Position 1298: 0.00029903422120084095
Position 1821: 0.0002351034988939491
Position 1816: 0.0002304441012097376
Position 1391: 0.00012373277414678296
Position 1189: 0.00010750717460232782
Position 1361: 0.00010015369602189968
Position 723: 8.851774651629883e-05
Position 993: 4.769492874424556e-05
Position 1865: 4.190573391413746e-05
Position 119: 1.802717318418524e-05
Position 349: 1.48630021665384e-05
Position 107: 1.0551078308905797e-05
Position 568: 4.6148118335856355e-06
Position 272: 4.297757158588895e-06
Position 355: 3.7677426476403007e-06
Position 499: 3.371367310208203e-06
Position 263: 3.3193733609476324e-06
Position 64: 2.917180230699919e-06
Position 230: 1.1237508974591808e-06
Position 146: 8.297639510067815e-07
Position 110: 2.6911414184608238e-08
Position 125: 2.3807676178229218e-08
Position 224: 1.3505396779020422e-08
Position 2027: 1.2231857901088041e-08
Position 2036: 1.2135591704797215e-08
Position 298: 1.1250209189535391e-08
Position 2007: 1.0976548919801736e-08
Position 2023: 6.638985929222634e-09
Position 381: 3.0404000270555293e-09
Position 284: 1.303213314599857e-09
Position 16: 1.0871304051337355e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1585: 0.729289687760871
Position 1731: 0.681001647159949
Position 1940: 0.5906761516295937
Position 337: 0.21717959436901568
Position 941: 0.19839629837933803
Position 2125: 0.17144961272812562
Position 6009: 0.1156782143757105
Position 1964: 0.09060779717392757
Position 1519: 0.07193981264460095
Position 6265: 0.0659541083920667
Position 5540: 0.058397146337643625
Position 5858: 0.05146046250107948
Position 4948: 0.04635542364800856
Position 5388: 0.045214016895639766
Position 2861: 0.044685776491268106
Position 3461: 0.04245885047036932
Position 831: 0.039715569243096376
Position 1068: 0.03940675847499255
Position 3598: 0.031247964866314922
Position 2364: 0.02972118162440171
Position 4741: 0.02311612080592615
Position 5426: 0.021190232482544407
Position 1491: 0.016428996351524207
Position 5752: 0.012099265350217115
Position 5173: 0.011958399696953633
Position 2629: 0.011348054323617159
Position 384: 0.010864697570083136
Position 2170: 0.01085005858073321
Position 2017: 0.009960794279616715
Position 2701: 0.008555854250655965
Position 3579: 0.0081082973513615
Position 1507: 0.007930408917378185
Position 1271: 0.00784161049624689
Position 2042: 0.006322159816720037
Position 1899: 0.006313004730956152
Position 762: 0.006240688130667847
Position 1045: 0.00607686390154254
Position 3752: 0.00557224565737511
Position 754: 0.00551700877044079
Position 737: 0.005467998922705328
Position 662: 0.0054548600779132815
Position 1156: 0.005270953963573087
Position 3437: 0.0044144345224972235
Position 947: 0.00420698439971327
Position 4506: 0.003824310755227774
Position 2809: 0.003114980749171033
Position 3173: 0.0030440721791450266
Position 4523: 0.002980862040757974
Position 1744: 0.0026219489098336514
Position 3308: 0.0025159516794435793
Position 890: 0.0023541299557246586
Position 6090: 0.0014986345987926181
Position 2479: 0.0014030618425356627
Position 2671: 0.0013703025330953902
Position 1076: 0.0013605715478526247
Position 2838: 0.0013577393770486208
Position 263: 0.0013409052210666605
Position 2490: 0.0012637175480158863
Position 2310: 0.0012144128125291405
Position 3528: 0.0011395869977005586
Position 2560: 0.001112136999814632
Position 683: 0.001006069135365285
Position 4893: 0.0008873471384766464
Position 2334: 0.0008498216210660986
Position 272: 0.000839191926786546
Position 740: 0.0008160196073929713
Position 1189: 0.0007662310441498715
Position 290: 0.0007629023013960737
Position 4427: 0.0007339304108350352
Position 1136: 0.0006705683904664111
Position 1243: 0.0006546568181167492
Position 4625: 0.0006539266334681702
Position 4704: 0.0006465917936526301
Position 3620: 0.0006463568679544302
Position 1116: 0.0005968835179414318
Position 4308: 0.0005424393230366943
Position 3677: 0.0005304747195379201
Position 811: 0.0005237867145307392
Position 457: 0.0005191461350455156
Position 4270: 0.0004823628396637111
Position 1298: 0.0004654723561416412
Position 653: 0.0004501748904856933
Position 2263: 0.00043838476919936484
Position 1083: 0.00042846758174740863
Position 1754: 0.0004097851809358802
Position 723: 0.00039984079773666784
Position 833: 0.0003960656766039572
Position 1977: 0.0003882402743489386
Position 1052: 0.0003093388318887024
Position 1109: 0.000280379092409475
Position 3056: 0.00025029366804379466
Position 556: 0.0002496459549661899
Position 2966: 0.00022980986489100596
Position 2604: 0.00021496070578286113
Position 352: 0.00018239754634934746
Position 1602: 0.00017998599319001915
Position 1018: 0.0001769234036842567
Position 1646: 0.00016992232428170303
Position 1267: 0.00016892514006928942
Position 1907: 0.00015917300880793642
Position 2211: 0.00015698235504899754
Position 346: 0.0001394221407404443
Position 581: 0.00013933031346457554
Position 1809: 0.0001321129263636017
Position 491: 0.00011017144420093927
