Gene = IVL
index = 722
Annotated 5SS: [45]
Annotated 3SS: [1233]
SMsplice 5SS: [45]
SMsplice 3SS: [1233]
top_k =  500
Partition function (log Z): -8.569859406426222

Sorted 5' Splice Sites (High to Low Probability):
Position 45: 0.8306389399789521
Position 603: 0.1493584096433662
Position 36: 0.09439059745274526
Position 1391: 0.053068566733030044
Position 947: 0.0317253975296127
Position 111: 0.015452628781243337
Position 287: 0.014459967625228796
Position 899: 0.011003643756407359
Position 59: 0.005787823257540492
Position 1107: 0.0038883791002456364
Position 130: 0.0033202285487919318
Position 3086: 0.0033044147158943354
Position 235: 0.0032808733894280615
Position 1476: 0.003097409089376619
Position 105: 0.0019386112932516274
Position 124: 0.0017769305987253125
Position 2741: 0.0010677295051586858
Position 781: 0.0009191120913560005
Position 1110: 0.000884165339371329
Position 70: 0.0006999227998501577
Position 263: 0.0006748539439039043
Position 283: 0.0004856795394375054
Position 2621: 0.00046132978751667374
Position 392: 0.0004400879483253248
Position 1415: 0.00042191378898790593
Position 2531: 0.0003639177084957516
Position 1118: 0.00035620804836597903
Position 3151: 0.0003025381555719379
Position 1178: 0.0002823568132975245
Position 761: 0.0002740573601298259
Position 51: 0.00021259765729801666
Position 2984: 0.00014433270397657338
Position 102: 0.00012633609979277304
Position 285: 0.00010322380081194242
Position 221: 2.0707766832122205e-05
Position 191: 1.2277840458308734e-05
Position 508: 1.0333943698622362e-05
Position 1234: 2.984306803468848e-06
Position 903: 1.108171949350012e-06
Position 917: 1.0677120041030414e-06
Position 350: 9.652267270515775e-07
Position 205: 4.865004954255251e-07
Position 49: 4.74614556083139e-07
Position 185: 2.543731521145343e-07
Position 40: 1.5947417414903279e-07
Position 627: 1.4009134235473174e-07
Position 248: 1.212890933673737e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1233: 0.6280706938856224
Position 174: 0.10778229778338465
Position 1299: 0.07680928381969684
Position 3217: 0.06598117310006776
Position 359: 0.0657428466617994
Position 812: 0.06286681633357676
Position 975: 0.03305655752550695
Position 475: 0.017491435127373046
Position 656: 0.016994448851197403
Position 2960: 0.016022879910602514
Position 431: 0.01507848375179141
Position 903: 0.013415235918903987
Position 1203: 0.011636220441302449
Position 542: 0.0086576576950979
Position 1387: 0.007615563474636645
Position 2894: 0.007590430475098661
Position 391: 0.0068425138790272596
Position 1331: 0.005126960563885174
Position 3257: 0.005037560688836806
Position 2938: 0.004875639858126215
Position 849: 0.004138652850717261
Position 2479: 0.0037514986846817143
Position 2900: 0.0035818552263724456
Position 573: 0.003389486306033223
Position 2029: 0.003308465931783732
Position 385: 0.0031579403155822814
Position 3020: 0.002866539328737098
Position 2026: 0.002520116992684407
Position 1390: 0.0024728265917737273
Position 467: 0.0016670198743330492
Position 2119: 0.0015621944276558307
Position 157: 0.001525918268896801
Position 3094: 0.0013936894312510716
Position 2449: 0.0013487374782722632
Position 1999: 0.0013236397790370902
Position 1996: 0.0011272142270897527
Position 2587: 0.001081605268630242
Position 753: 0.0010751513427106525
Position 1489: 0.001047333431531412
Position 3275: 0.0009892118815898584
Position 505: 0.0009413227131116748
Position 2149: 0.0008958972309076826
Position 879: 0.0008807770739516772
Position 780: 0.0008657456126885712
Position 2356: 0.0008497011327157644
Position 2827: 0.0007177112318984139
Position 553: 0.0006994411655736384
Position 2677: 0.0005871811440519781
Position 2059: 0.0005693048781537434
Position 1345: 0.0005467641701250774
Position 2476: 0.0005438794391536135
Position 2299: 0.00047528658311772685
Position 2239: 0.0004196539783819215
Position 2351: 0.0004042005480591295
Position 1456: 0.0003425558327810692
Position 1789: 0.00032336354812579704
Position 562: 0.00032165492309141715
Position 727: 0.0002909464495615186
Position 980: 0.0002890903198338319
Position 2770: 0.0002631442837272334
Position 1303: 0.00025884205403295765
Position 1486: 0.0002525612317916319
Position 1277: 0.00023132700106100727
Position 2830: 0.0002174544810376075
Position 1966: 0.00019860051231380754
Position 508: 0.0001885161645331396
Position 635: 0.00018456184015179752
Position 1726: 0.00017831662587251018
Position 1409: 0.00017616724955931266
Position 2590: 0.00015535569036307
Position 479: 0.00015446548107857553
Position 3184: 0.00014284181785547353
Position 218: 0.0001304161321478285
Position 1618: 9.261886178469055e-05
Position 514: 9.111112027495017e-05
Position 1099: 8.999134339249665e-05
Position 1131: 8.597595110802486e-05
Position 189: 7.805793368515008e-05
Position 1570: 7.801352014125687e-05
Position 1168: 7.26464372841013e-05
Position 908: 7.247569933473822e-05
Position 2530: 6.943545323962934e-05
Position 490: 6.066367222877712e-05
Position 442: 4.74141980304933e-05
Position 830: 4.0108954231575554e-05
Position 118: 3.726416406456108e-05
Position 433: 3.349873933466995e-05
Position 832: 3.2098264093425585e-05
Position 397: 2.542218541677922e-05
Position 389: 2.2500079298419822e-05
Position 523: 8.923458800116245e-06
Position 221: 1.780346406945844e-06
Position 580: 1.056414388709415e-06
Position 481: 8.737947558471337e-07
Position 1241: 5.859723705543886e-07
Position 205: 2.8302268717172276e-07
Position 185: 2.032810238423833e-07
Position 295: 1.9501383273628845e-07
Position 588: 1.9015119331366364e-07
Position 226: 1.2801443646461055e-08
Position 676: 8.831170314549767e-09
Position 231: 5.237990774454888e-09
Position 198: 2.969917158201139e-09
Position 191: 5.793892348927412e-10
Position 200: 4.69667004928745e-10
Position 293: 2.2403171916500034e-10
Position 291: 2.17231374660742e-10
Position 310: 2.0123598693095155e-10
Position 321: 1.8858735356332717e-10
Position 313: 1.8744227693216498e-10
Position 235: 1.597699140734998e-11
Position 233: 1.457936492885723e-11
