Gene = SMIM15
index = 1282
Annotated 5SS: [ 258 1387]
Annotated 3SS: [1246 2274]
SMsplice 5SS: [ 29 258]
SMsplice 3SS: [ 117 1246]
top_k =  500
Partition function (log Z): -7.862320608221448

Sorted 5' Splice Sites (High to Low Probability):
Position 29: 0.8762941212248431
Position 258: 0.7619950900680971
Position 1387: 0.39417867893946196
Position 975: 0.16041993414743297
Position 944: 0.1253155159877835
Position 1423: 0.0692455216439663
Position 289: 0.022807974362388714
Position 236: 0.020100134698717704
Position 1360: 0.012312581499636356
Position 956: 0.009084385551153365
Position 617: 0.008472767261396612
Position 136: 0.0081284518980725
Position 2329: 0.007920866626328625
Position 572: 0.007505636275524419
Position 1458: 0.006304528223444416
Position 2944: 0.0062932645195675615
Position 2624: 0.0030285575650425955
Position 3546: 0.0024672577871257943
Position 456: 0.002443241410619683
Position 948: 0.0023452100989334746
Position 272: 0.001911344456452359
Position 952: 0.0012776611280295245
Position 839: 0.0011198379140717801
Position 463: 0.0010886884849633986
Position 240: 0.0010074866981140155
Position 732: 0.0010025553798669372
Position 21: 0.0003954798475328366
Position 415: 0.0002930234577086103
Position 622: 0.0002150856804425603
Position 1014: 0.00013620578121533713
Position 1143: 8.978268161744944e-05
Position 611: 8.567717640122617e-05
Position 881: 5.108818958010474e-05
Position 743: 4.215104054390176e-05
Position 672: 2.3151627100509127e-05
Position 33: 1.367164824574752e-05
Position 747: 5.440703179398913e-06
Position 40: 1.6946205052503169e-06
Position 74: 8.209801318613043e-07
Position 369: 6.887621200344274e-07
Position 55: 6.504493672942731e-07
Position 65: 6.409103714534824e-07
Position 221: 3.021800887186917e-07
Position 374: 2.4562706748539785e-07
Position 392: 2.352787815428537e-07
Position 227: 1.6845700108853674e-08
Position 78: 1.670596273659281e-08
Position 107: 8.355095895781293e-09
Position 96: 1.0349697495504738e-09
Position 93: 9.842233008227469e-10
Position 109: 9.810294125261917e-10
Position 138: 6.393702463077443e-10
Position 319: 1.6288139815217138e-10
Position 336: 2.4275922101087536e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 117: 0.6114519185598509
Position 1246: 0.319681960688368
Position 1277: 0.26704831176163607
Position 864: 0.1803334059752288
Position 2408: 0.14800732280488238
Position 2274: 0.14137224611014168
Position 3091: 0.11319563382662279
Position 114: 0.10919515368316553
Position 3980: 0.06847837216900007
Position 1061: 0.06791564713267148
Position 791: 0.06441561487403877
Position 4059: 0.04202802836737405
Position 1457: 0.037583449102026545
Position 3495: 0.03668276849787672
Position 1483: 0.034717694185362066
Position 796: 0.032972199931952544
Position 1643: 0.029903001894026792
Position 3018: 0.024812361814408657
Position 3456: 0.021433212503603014
Position 3176: 0.01617686748929932
Position 928: 0.015730297006773638
Position 351: 0.014638248580951377
Position 4634: 0.01436190997301087
Position 2624: 0.010487562517331775
Position 4207: 0.010358638630334939
Position 1258: 0.007045289645618404
Position 2280: 0.00617206758677332
Position 1976: 0.005463980041781747
Position 908: 0.005081832598160592
Position 681: 0.004895709585270925
Position 2101: 0.00454983687066837
Position 2317: 0.004380751975459944
Position 155: 0.004277907538642114
Position 3995: 0.004093966796278922
Position 1041: 0.00399838352455924
Position 1857: 0.003788320182748244
Position 4591: 0.0036822329898269666
Position 2802: 0.00333988494294425
Position 516: 0.0022166121141669924
Position 1290: 0.0019364333053011088
Position 3663: 0.0017142672863352051
Position 837: 0.001686177286579965
Position 1657: 0.0015951615836341804
Position 135: 0.0013987570342971938
Position 2787: 0.0011832856847918162
Position 3152: 0.0010903501554888986
Position 661: 0.0009757524489699756
Position 2412: 0.000770478192942142
Position 2055: 0.000761648759896651
Position 357: 0.0007551944211675889
Position 4671: 0.0007287706974754442
Position 165: 0.0007049493811887502
Position 1767: 0.0006334815100588206
Position 2750: 0.0005668020892546737
Position 881: 0.0005116544370885011
Position 2579: 0.0003871632537747116
Position 2125: 0.0003374028075903076
Position 1567: 0.0002419372485569535
Position 1414: 0.00024024056789786533
Position 434: 0.00021440183206724122
Position 463: 0.00021140860595976815
Position 413: 0.00019867747965804434
Position 247: 0.00014972612859285764
Position 188: 0.0001289033698607416
Position 336: 0.00011299036865003219
Position 1287: 7.738414147955031e-05
Position 381: 4.125860364643545e-05
Position 206: 3.180695792971471e-05
Position 418: 2.3619780006263252e-05
Position 721: 1.2745577676985563e-05
Position 843: 1.1259555747216404e-05
Position 568: 5.791348995198671e-06
Position 256: 4.9123494478648984e-06
Position 571: 4.300992719244163e-06
Position 474: 4.1765997695960235e-06
Position 468: 2.1257981736440196e-06
Position 218: 1.396156474304072e-06
Position 387: 1.0535880054364076e-06
Position 621: 4.566584175939207e-07
Position 441: 4.5334106520204934e-07
Position 87: 5.371691507384986e-09
Position 448: 2.7451413838268715e-09
Position 315: 2.6640614384604744e-09
Position 221: 1.9852949389749457e-09
Position 300: 7.682010687563563e-10
Position 293: 5.06359993729468e-10
Position 262: 2.8609286697020425e-10
Position 270: 1.72177103412601e-11
Position 265: 1.320143455003572e-11
Position 272: 9.02663969876376e-12
Position 276: 4.363461451152773e-13
Position 280: 2.1261589537505438e-13
Position 284: 8.782775514990697e-14
Position 306: 2.863141327120844e-14
Position 312: 1.9856987510753635e-14
