Gene = EIF2D
index = 492
Annotated 5SS: [  173  1276  3084  4224  7060  9508 10123 12196 12726 12996 13456 15363
 16746 18845]
Annotated 3SS: [ 1084  2999  4132  6951  9253 10004 12149 12621 12845 13365 15266 16624
 18669 20634]
SMsplice 5SS: [  173  1276  3084  4224 10123 12196 12726 12996 13456 15363 16746]
SMsplice 3SS: [ 1084  2999  4132 10004 12149 12621 12845 13365 15266 16624 18669]
top_k =  500
Partition function (log Z): 13.053650977156826

Sorted 5' Splice Sites (High to Low Probability):
Position 12726: 0.9912154870870389
Position 16746: 0.9676289947484621
Position 12996: 0.9421685129630372
Position 3084: 0.8983953870950196
Position 13456: 0.8666969135440198
Position 15363: 0.8582054943376776
Position 10123: 0.857864739816277
Position 12196: 0.8394150654786889
Position 173: 0.7865136179001435
Position 4224: 0.7686226625318532
Position 1276: 0.3784477664040093
Position 18845: 0.37519131064255556
Position 1221: 0.33874777951228946
Position 18796: 0.272728528135349
Position 4180: 0.18172837676207182
Position 7060: 0.15662122028812397
Position 285: 0.13419468377329727
Position 5744: 0.07340339058848687
Position 1217: 0.06640673702943595
Position 15216: 0.056457476984715795
Position 338: 0.05452039347608756
Position 7064: 0.05038132755401311
Position 4684: 0.03984385042515989
Position 5160: 0.03879636742195203
Position 11701: 0.0380052850068831
Position 18817: 0.036897171218225486
Position 16912: 0.03638923968902394
Position 7607: 0.03548643889639037
Position 10524: 0.03467990431543916
Position 18254: 0.033008985843881955
Position 9508: 0.030766691733642645
Position 15122: 0.026240447325563493
Position 18310: 0.025294900590614143
Position 13292: 0.023370329696117045
Position 9332: 0.023202291075837385
Position 5642: 0.023088331575330686
Position 9097: 0.02261342942245678
Position 13923: 0.022394286877717013
Position 3071: 0.02208738525061328
Position 1231: 0.020476110066676274
Position 18348: 0.01795527392426334
Position 317: 0.017632471149540037
Position 1312: 0.017601422018654854
Position 5759: 0.01755683454441468
Position 18157: 0.013056734828258736
Position 620: 0.012648203083535583
Position 13175: 0.01141303137125725
