Gene = POGK
index = 1049
Annotated 5SS: [  148  1632  7282  8136 10967]
Annotated 3SS: [ 1497  7154  8036  9480 13127]
SMsplice 5SS: [ 148 1057 1632]
SMsplice 3SS: [  954  1497 13127]
top_k =  500
Partition function (log Z): -3.740681872371506

Sorted 5' Splice Sites (High to Low Probability):
Position 1632: 0.9642586206391658
Position 148: 0.9610507173829178
Position 13316: 0.6539176037214471
Position 1057: 0.5906067718148528
Position 8136: 0.4412175216953806
Position 7282: 0.4119956710218434
Position 1410: 0.36039768542310924
Position 11174: 0.29250324216915286
Position 12018: 0.26532456366694
Position 15154: 0.12894723812033995
Position 9656: 0.06622707621330408
Position 11842: 0.039814281166085166
Position 313: 0.03495334544592499
Position 7155: 0.03303713855619827
Position 11163: 0.025909440484339144
Position 1605: 0.01737764815321584
Position 1414: 0.016251344748933864
Position 6072: 0.013731422458988717
Position 1636: 0.012328297376068798
Position 13759: 0.009972247622734031
Position 13007: 0.0094079288950094
Position 2783: 0.008671138569350869
Position 8145: 0.008655040134212004
Position 5261: 0.008544184312633683
Position 13968: 0.008200453687651649
Position 8225: 0.007370087301076194
Position 9623: 0.007123570036104291
Position 5524: 0.00625998329365609
Position 9616: 0.004961228815924193
Position 1644: 0.0034132737934971626
Position 8214: 0.003273849859422619
Position 836: 0.002978913287290834
Position 13544: 0.0027005829133274523
Position 11827: 0.0023677979675744984
Position 10191: 0.0023649536465574833
Position 5003: 0.0020846381403853195
Position 2846: 0.0020367611145617067
Position 868: 0.0019897352461759736
Position 4883: 0.001955069574430293
Position 339: 0.0018346241470318752
Position 152: 0.001296482840758334
Position 928: 0.0011927671712475873
Position 1052: 0.0011368751619572875
Position 684: 0.0009596279068667747
Position 1147: 0.0005244780528462284
Position 757: 0.00024876633152754395
Position 1155: 0.00021750265459930063
Position 819: 0.00016321692922944894
Position 1249: 0.00014651384738946694
Position 2485: 0.00013969353272313056
Position 615: 0.0001275524650197673
Position 1942: 6.822978408693976e-05
Position 2509: 5.898044604060093e-05
Position 1074: 5.7768325104194135e-05
Position 566: 5.530897491297898e-05
Position 458: 5.197691629754493e-05
Position 2159: 4.381421210882224e-05
Position 782: 4.256028680790856e-05
Position 2448: 4.017350732281854e-05
Position 769: 3.9311044491723135e-05
Position 1061: 2.843354291934356e-05
Position 4755: 2.410093137708621e-05
Position 1343: 2.236242523974406e-05
Position 1743: 1.7911137061200763e-05
Position 1392: 1.6659207191598253e-05
Position 2528: 1.2851443762242337e-05
Position 493: 1.1499912049776739e-05
Position 1931: 7.5764569353093936e-06
Position 2019: 7.448783166743227e-06
Position 2236: 7.114565511272211e-06
Position 830: 7.081941294859943e-06
Position 388: 6.285919545688838e-06
Position 2132: 4.658832093443111e-06
Position 2379: 6.819678378418253e-07
Position 195: 1.819119144325857e-08
Position 20: 4.7446627847570975e-09
Position 1063: 1.2892554603567524e-09
Position 88: 5.268564578827493e-10
Position 262: 1.2284375820892992e-10
Position 113: 9.040666016832608e-11
Position 22: 6.577946264383501e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1497: 0.9724690661467689
Position 13127: 0.850694926663341
Position 954: 0.5234793937866875
Position 8036: 0.448939072176673
Position 7154: 0.3746269385799756
Position 11877: 0.2352987398009643
Position 1262: 0.20929888929609083
Position 11055: 0.16255622921287036
Position 11108: 0.15651000283539393
Position 15048: 0.1435963047561208
Position 15929: 0.12827906936278727
Position 15525: 0.09659507486541843
Position 14095: 0.08916593715003072
Position 9480: 0.08913909841606948
Position 13151: 0.08333497405614684
Position 11757: 0.07628049394260798
Position 1189: 0.06851254588456988
Position 15709: 0.058515530675197984
Position 1311: 0.05504056106730382
Position 13922: 0.054870548868723716
Position 13601: 0.04404527610989396
Position 15257: 0.030537301808653012
Position 13399: 0.02951754675470644
Position 1346: 0.02907733737600642
Position 7136: 0.02748970792974809
Position 918: 0.02550819032583053
Position 927: 0.025472594948886814
Position 15454: 0.024061184817833363
Position 12946: 0.023942500305883303
Position 16093: 0.022291628669642242
Position 15957: 0.0195553330570839
Position 14182: 0.016454171353700545
Position 6991: 0.014844195101522588
Position 7032: 0.014824154459504371
Position 16284: 0.014483481526412392
Position 12771: 0.013814868074325118
Position 5941: 0.013764618221508663
Position 13888: 0.013656244578097691
Position 14297: 0.011695607484262644
Position 8053: 0.01152915507259552
Position 2627: 0.011493230610467102
Position 1441: 0.01014814265792368
Position 13423: 0.009623332965567579
Position 1383: 0.009188761676170375
Position 5141: 0.006919454159217599
Position 1229: 0.006464589680252068
Position 5401: 0.005854436591714617
Position 6994: 0.005725637560060848
Position 15260: 0.005412279125387371
Position 1284: 0.003983728924926484
Position 728: 0.003960768335759286
Position 931: 0.0036721424786379016
Position 8340: 0.0036011508311432593
Position 965: 0.0035548600112060382
Position 7102: 0.0035220189821518625
Position 875: 0.003508705101424652
Position 7175: 0.003413222254555541
Position 1531: 0.003083501233097796
Position 8271: 0.0029061811473540537
Position 664: 0.0024136539970553896
Position 10109: 0.0023649536465574833
Position 989: 0.0022980806062113807
Position 4740: 0.0021054682890561983
Position 4858: 0.001994599581420173
Position 5114: 0.0018501472019730246
Position 1266: 0.0017766012405525432
Position 7938: 0.001710484764778819
Position 7199: 0.0017095375069489768
Position 1499: 0.0016471250422054893
Position 1288: 0.0012082113049673696
Position 543: 0.0009505917910717749
Position 219: 0.0009279419425184672
Position 550: 0.0008215069624263371
Position 1040: 0.0007240577953837705
Position 747: 0.0006366177145852078
Position 312: 0.000623721844644323
Position 9015: 0.0005789319136323765
Position 12449: 0.0005349010534346869
Position 5432: 0.0005115418427839993
Position 4828: 0.0004960479019985127
Position 683: 0.0004704720832071572
Position 644: 0.0004649947949781396
Position 2356: 0.00040083073709792737
Position 846: 0.00038653928343618634
Position 697: 0.0003619109746647919
Position 1505: 0.0003215372326355061
Position 1192: 0.0002885998665936281
Position 1785: 0.0002323926080903873
Position 1243: 0.00022655313185211977
Position 1052: 0.000207853801215346
Position 8317: 0.0001915557261580118
Position 584: 0.0001865562995997298
Position 7385: 0.00016951749960351608
Position 2403: 0.00011654681382857668
Position 2484: 0.00010377527471691912
