Gene = BNIP1
index = 137
Annotated 5SS: [  115  2444  9899 14331 15537]
Annotated 3SS: [ 2350  9806 14228 15417 19209]
SMsplice 5SS: [  115  9899 15537]
SMsplice 3SS: [ 9806 15417 19209]
top_k =  500
Partition function (log Z): -3.3687547528415647

Sorted 5' Splice Sites (High to Low Probability):
Position 9899: 0.9601852553252198
Position 115: 0.9308887010292665
Position 15537: 0.9201975478973444
Position 2444: 0.41204057570404945
Position 7180: 0.39468637187069583
Position 10691: 0.29544811974427904
Position 14331: 0.2923153316870598
Position 17896: 0.24857863595945978
Position 17631: 0.2386010252689107
Position 1681: 0.21311561136691085
Position 8330: 0.09761617398122424
Position 494: 0.09035262471418332
Position 2072: 0.0894188939425664
Position 11584: 0.08570813145224568
Position 16520: 0.0839888635097539
Position 5885: 0.060714179704656604
Position 97: 0.060457504701236835
Position 10579: 0.038397335502397135
Position 6174: 0.028650990879522043
Position 15503: 0.025526548388547867
Position 17700: 0.022377572295819586
Position 17851: 0.022338886610752607
Position 2213: 0.018899145010856797
Position 9404: 0.018424546933235527
Position 16250: 0.017015827626185042
Position 11737: 0.015583302691450694
Position 10560: 0.014894451424432876
Position 2246: 0.011873109352039637
Position 650: 0.011513215243720423
Position 668: 0.007887726702791625
Position 1737: 0.007820219231105345
Position 631: 0.007688520368663384
Position 14097: 0.006943826223951255
Position 1824: 0.00664551981398375
Position 18099: 0.006284539994335668
Position 1903: 0.00619883220039409
Position 2242: 0.005864560431466604
Position 1991: 0.005467062988518606
Position 17455: 0.004898000964065091
Position 18552: 0.004652867547467112
Position 17671: 0.0045368944138297436
Position 19417: 0.0038792572703428936
Position 17653: 0.0037983211740042835
Position 9951: 0.0032701696706687383
Position 577: 0.002680204832378135
Position 170: 0.002543647605108293
Position 4948: 0.001935462003477825
Position 174: 0.0019319130015473629
Position 18701: 0.001307037784114205
Position 588: 0.00103431576935539
Position 1788: 0.00097811068695046
Position 2285: 0.0009573604349029356
Position 11520: 0.0006338358424128793
Position 65: 0.0006018808975541801
Position 2709: 0.0005120710606392177
Position 280: 0.0005047449947680797
Position 2677: 0.00040413608008677183
Position 309: 0.00026582063799819084
Position 6464: 0.00021954986954040258
Position 1168: 0.00020395825962667917
Position 789: 0.00014043893418080758
Position 4648: 0.00011126193263350572
Position 4643: 9.859676400923801e-05
Position 499: 9.58086042233651e-05
Position 1999: 8.930185745747002e-05
Position 55: 7.958971084323863e-05
Position 2591: 7.821524169581563e-05
Position 2761: 7.261598497822468e-05
Position 410: 2.1085629011244704e-05
Position 242: 1.188178455159437e-05
Position 2487: 1.0809862600526894e-05
Position 1486: 1.0395202655982319e-05
Position 2448: 3.4672692809723906e-06
Position 2005: 3.3259517501273528e-06
Position 1836: 2.493225443837193e-06
Position 2405: 2.384690192298515e-06
Position 258: 1.0969057185959544e-06
Position 272: 6.541793408844927e-07
Position 269: 4.583410928469589e-07
Position 79: 1.6303974544040113e-07
Position 213: 1.0444730541747516e-07
Position 274: 2.5443973953964128e-08
Position 1265: 2.2962065274429214e-08
Position 606: 2.0673750809515188e-08
Position 49: 1.3228303884951262e-08
Position 13: 1.011834285507671e-08
Position 186: 8.276358461099616e-09
Position 188: 2.5353878814137397e-09
Position 345: 3.666533708079681e-10
Position 22: 2.2528611707657348e-10
Position 413: 1.0772227584542328e-11
Position 447: 6.806798681072392e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9806: 0.9510029315474363
Position 15417: 0.9487124338124628
Position 19209: 0.8535889746501247
