Gene = VGF
index = 1547
Annotated 5SS: [220]
Annotated 3SS: [729]
SMsplice 5SS: [608]
SMsplice 3SS: [729]
top_k =  500
Partition function (log Z): -9.375670200641526

Sorted 5' Splice Sites (High to Low Probability):
Position 608: 0.5564277075973981
Position 220: 0.33009412209547695
Position 806: 0.09358485731421264
Position 331: 0.08889100551143919
Position 513: 0.07600759226430778
Position 613: 0.04815100002090664
Position 270: 0.03173706239328986
Position 459: 0.027044289350540204
Position 344: 0.012522525282611186
Position 653: 0.011097837547666882
Position 234: 0.008181202843533308
Position 924: 0.005395793126649703
Position 2175: 0.003468484335816456
Position 876: 0.0015604889450524433
Position 1002: 0.0014824998805726293
Position 1362: 0.001447548605535844
Position 2157: 0.001344037589144321
Position 1264: 0.0012854768145093745
Position 476: 0.0010662533913320309
Position 1659: 0.0007396214381486405
Position 2325: 0.0004190556826810414
Position 280: 0.00040967441668822625
Position 264: 0.000405467994886911
Position 1450: 0.00023116862688651128
Position 463: 3.5941088050208414e-05
Position 302: 1.365164674689075e-05
Position 638: 7.66113895438992e-06
Position 150: 6.460333849928872e-06
Position 207: 3.5468827710368783e-06
Position 337: 3.1851069559491565e-06
Position 1104: 3.077149215517778e-06
Position 383: 2.215267904459366e-06
Position 166: 1.7815932356455773e-06
Position 532: 1.5165199930750118e-06
Position 3: 6.144004400655174e-07
Position 406: 5.316379901504109e-07
Position 238: 3.247255692190132e-07
Position 826: 3.2367985590361777e-07
Position 1332: 2.510110760311123e-07
Position 204: 2.2887267341170957e-07
Position 108: 1.9818768113043292e-07
Position 304: 4.267707685774479e-08
Position 668: 1.514421948746227e-08
Position 27: 8.992300228834232e-09
Position 356: 5.214862513855869e-09
Position 20: 1.8370858120632536e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 729: 0.49186631974593803
Position 2270: 0.3164453757279056
Position 383: 0.08013984618735105
Position 1445: 0.05998660653736929
Position 459: 0.05281300128035938
Position 2145: 0.04304801306506037
Position 316: 0.040622895968778716
Position 2301: 0.038290841280706804
Position 558: 0.024296474852033553
Position 1013: 0.021812758776356352
Position 1172: 0.017859274195020397
Position 1583: 0.014725420478056231
Position 1241: 0.014577044013134071
Position 905: 0.012368594404930643
Position 2099: 0.011821829762459444
Position 856: 0.00897189301694455
Position 2872: 0.0080468873140717
Position 2510: 0.00523601671761763
Position 1524: 0.005034344609105887
Position 1061: 0.003770997070652225
Position 1048: 0.0036553967843336956
Position 1970: 0.003622173275010172
Position 695: 0.0032089758536421975
Position 1550: 0.0029080115379692155
Position 489: 0.002555901131944627
Position 2947: 0.0017217650644031758
Position 953: 0.0015190294232351766
Position 335: 0.001150547557660297
Position 1976: 0.0009501452879673082
Position 1111: 0.0008825858821381104
Position 739: 0.000838068986642675
Position 2370: 0.0007986489915798914
Position 1058: 0.0007954486018575523
Position 612: 0.0007905776317070741
Position 756: 0.0006938180196423708
Position 1751: 0.000606436506242821
Position 476: 0.0005304860466560434
Position 763: 0.00048152237442715385
Position 1973: 0.0004650475088340128
Position 425: 0.0004376722544057404
Position 362: 0.0004347802239735337
Position 1805: 0.0003368084885994392
Position 2417: 0.00021732569767292611
Position 2783: 0.00021091076712274816
Position 517: 0.00017999784040257174
Position 974: 0.00017476277536881746
Position 406: 0.0001511851596264778
Position 913: 0.00013419820378114897
Position 505: 0.00012961903745136694
Position 1487: 0.00012919831075223608
Position 1763: 0.00011770240374169453
Position 652: 0.0001156113808348234
Position 836: 9.213219596204961e-05
Position 810: 7.347407657849728e-05
Position 1100: 6.859645842558473e-05
Position 480: 4.414899166550705e-05
Position 521: 3.624125383900984e-05
Position 356: 2.371343590484555e-05
Position 560: 2.2134641512763523e-05
Position 427: 2.1334318998728043e-05
Position 422: 5.4230650333325455e-06
Position 323: 3.2951988298000143e-06
Position 494: 3.0353285069979334e-06
Position 418: 2.3350826483077428e-06
Position 502: 7.34356904285938e-07
Position 626: 6.079746231437217e-07
Position 257: 2.2283407690388191e-07
Position 671: 1.0493964972411934e-07
Position 216: 2.430061073875584e-08
Position 261: 1.7650200210169278e-09
Position 73: 1.4511018575284487e-09
Position 98: 2.860206776531924e-10
Position 136: 1.5455282362521403e-10
Position 83: 1.7472638649396648e-11
Position 141: 1.03115433538802e-11
Position 78: 9.397551307564279e-12
Position 278: 9.207584542871633e-12
Position 274: 7.459176425916742e-12
