Gene = IPPK
index = 710
Annotated 5SS: [  358 11632 13810 17693 20813 22207 27514 29556 32265 35108 35880 50780]
Annotated 3SS: [11583 13713 17625 20690 22116 27454 29482 31984 34956 35776 50699 54207]
SMsplice 5SS: [  358  6204  6506 10966 11632 13810 15050 17693 20854 22207 29556 35108
 35880 42017 45715 50780 54353]
SMsplice 3SS: [ 6112  6464 10845 11583 13713 14903 17625 20690 22116 29482 35018 35776
 41895 45638 50699 54207 56534]
top_k =  500
Partition function (log Z): 17.119075940192406

Sorted 5' Splice Sites (High to Low Probability):
Position 50780: 1.0000000000000022
Position 29556: 0.9873525491280302
Position 13810: 0.9789730599841778
Position 35880: 0.9769024664487133
Position 22207: 0.9461871335561405
Position 11632: 0.9340868797863123
Position 35108: 0.9245983863497036
Position 6204: 0.9227562184259462
Position 358: 0.8470919085374876
Position 17693: 0.8461513943750254
Position 6506: 0.7944146040720395
Position 45715: 0.7287028327140379
Position 54353: 0.7195520702117965
Position 15050: 0.7041389504896761
Position 27514: 0.674403511853295
Position 10966: 0.619517409461034
Position 17030: 0.6187171348278948
Position 1888: 0.5486619836841313
Position 54625: 0.5456951736034767
Position 27134: 0.5288762607270365
Position 42017: 0.5075844354931648
Position 20854: 0.48605009007295386
Position 38790: 0.46234117626791454
Position 11214: 0.4459068928180633
Position 50469: 0.4077962286094311
Position 32265: 0.36117381062392595
Position 42000: 0.3572976190019062
Position 42347: 0.3467966735656758
Position 7447: 0.34243721367500146
Position 6048: 0.33984738017275185
Position 52586: 0.3291981321858671
Position 20813: 0.28159835507009784
Position 52600: 0.278750061989983
Position 53262: 0.27562078695405995
Position 3101: 0.2744084627448755
Position 54006: 0.2708365457975948
Position 28394: 0.26873164172946
Position 34953: 0.21074906990486827
Position 8467: 0.19528043748101445
Position 32286: 0.17852734664633854
Position 21343: 0.17784907495491875
Position 15650: 0.14530019354664786
Position 39311: 0.1408506290151077
Position 26372: 0.14059426564267538
Position 10716: 0.13395884520050896
Position 39308: 0.11787066189042082
Position 982: 0.11193614917581726
Position 52715: 0.10406359962723521
Position 51791: 0.10324641717289591
Position 37658: 0.09880061751357311
Position 49081: 0.098143315677347
Position 55067: 0.09789181078378756
Position 566: 0.0951801695048295
Position 50462: 0.09477610540171569
Position 5824: 0.0944240734331321
