Gene = DTL
index = 473
Annotated 5SS: [  366  7542  9182 11636 11841 27373 29453 31309 32751 33127 36637 42686
 45174 65508]
Annotated 3SS: [ 7415  9082 11573 11719 27306 29339 31234 32646 33021 36523 42595 45037
 64674 67264]
SMsplice 5SS: [  366  1892  3966  7296  7542  9182 11636 11841 29453 31309 32751 33127
 36637 65508 67192 67376]
SMsplice 3SS: [ 1775  3887  7247  7415  9082 11573 11719 29339 31234 32646 32972 36523
 65415 67012 67264 67496]
top_k =  500
Partition function (log Z): 3.5879889646283556

Sorted 5' Splice Sites (High to Low Probability):
Position 11841: 0.9999999999999922
Position 29453: 0.9989012802809252
Position 9182: 0.9937453983758993
Position 1892: 0.991551618649706
Position 36637: 0.9856004718717832
Position 33127: 0.9822638919793073
Position 7542: 0.9763198186626567
Position 3966: 0.9286045918617706
Position 32751: 0.8909480701228127
Position 31309: 0.8454644107968433
Position 11636: 0.8093261760799291
Position 7296: 0.7960704599792561
Position 366: 0.7096152714215012
Position 42686: 0.5434956676887165
Position 995: 0.53144933648158
Position 45174: 0.3951756223402582
Position 31765: 0.2313112612295917
Position 6476: 0.17738372201719388
Position 489: 0.1706642941602112
Position 158: 0.13078466573124264
Position 1171: 0.12146179496641739
Position 5387: 0.10668366092611127
Position 42731: 0.10187396088425123
Position 32730: 0.09932450235632528
Position 6833: 0.09496515468691734
Position 51440: 0.08494606823834543
Position 1052: 0.06450279694101263
Position 41270: 0.05651483015878159
Position 7100: 0.05436023037749595
Position 39664: 0.048923353205304554
Position 31770: 0.04399560859710829
Position 2130: 0.04078504338165705
Position 7967: 0.037564935658034204
Position 5239: 0.037039650474933884
Position 35700: 0.03276748910431727
Position 35975: 0.028829689791737906
Position 5245: 0.025953469675344596
Position 38458: 0.02543156347156449
Position 5184: 0.02521478460252445
Position 31723: 0.018141969987161142
Position 9504: 0.01606484273422994
Position 4870: 0.014404797053539588
Position 4326: 0.013957164790338226
Position 44673: 0.013745552733722403
Position 34937: 0.013281754625959624
Position 4191: 0.011764360069984044
Position 62: 0.01045137868084929
Position 39691: 0.010371523016593541
Position 4330: 0.009962279776772342
Position 10641: 0.009534083238397165
Position 42131: 0.008586320297870875
Position 5394: 0.008172016766982001
Position 6837: 0.005674268412200997
Position 7190: 0.005561254732164171
Position 6211: 0.005478174949293729
Position 2060: 0.005308677940859718
Position 1137: 0.004825002883736669
Position 777: 0.004056446926395505
Position 691: 0.004044827317621495
Position 10136: 0.0039567555324691375
Position 581: 0.003842752743759069
Position 36092: 0.0031696604250736914
Position 1595: 0.002545234179731248
Position 8489: 0.0024758135994661654
Position 4314: 0.002335630227429227
Position 6944: 0.0022899921016235605
Position 43152: 0.002271812681091028
Position 6953: 0.0021999366175936923
Position 1692: 0.0021827992031257758
Position 6451: 0.0020266376476054376
Position 4: 0.0019942278630819574
Position 229: 0.0019247621505925471
Position 329: 0.0019161077478137122
Position 7470: 0.001683435779554442
Position 45128: 0.0014644357635071683
Position 576: 0.0014449855455271315
Position 35019: 0.001435585392879595
Position 34616: 0.0014132273074149602
Position 7024: 0.0013235023565547725
Position 10616: 0.0012534366232275736
Position 370: 0.0011546129651570948
Position 10817: 0.0010772448472001356
Position 33183: 0.0010661328281329693
Position 35621: 0.0010200944130726597
Position 10599: 0.0009905097539028278
Position 11622: 0.0009752399838577646
