Gene = ATP6V0B
index = 113
Annotated 5SS: [ 460 1201 1526 1732 2012 2177 2569]
Annotated 3SS: [1151 1441 1653 1941 2124 2377 3332]
SMsplice 5SS: [1201 1526 1732 2012 2177]
SMsplice 3SS: [1441 1653 1941 2124 2294]
top_k =  500
Partition function (log Z): 5.530932195176927

Sorted 5' Splice Sites (High to Low Probability):
Position 1732: 0.9948741493669154
Position 1526: 0.9943120910179122
Position 2177: 0.9176495497585961
Position 2012: 0.7068812537489989
Position 940: 0.610722973906311
Position 1201: 0.6061206090620195
Position 2569: 0.440037670362338
Position 660: 0.4083284748955184
Position 460: 0.29275957300107325
Position 1327: 0.06977715508832533
Position 650: 0.05042149439564691
Position 289: 0.03769898524193496
Position 956: 0.035382944338655395
Position 261: 0.028624253826790017
Position 511: 0.016338961728032755
Position 276: 0.012686994349278466
Position 3210: 0.009486571867527098
Position 2407: 0.007087200487157676
Position 2191: 0.005873607234489136
Position 284: 0.005353730864443136
Position 837: 0.005054903474577371
Position 919: 0.004903843328763327
Position 456: 0.004375490078890163
Position 3035: 0.003671130880532351
Position 258: 0.003588899298851991
Position 1062: 0.002312209909590679
Position 85: 0.001989500142875868
Position 893: 0.0018557912584197735
Position 2305: 0.0016975590212455934
Position 1121: 0.0016600204588640088
Position 947: 0.0015865411635694903
Position 1727: 0.0011809343259320188
Position 1353: 0.0008696857794711795
Position 329: 0.0007802918301894383
Position 2049: 0.000717443608451487
Position 2932: 0.0007118446053574538
Position 345: 0.0004665662057560963
Position 1786: 0.00038768468574963433
Position 1574: 0.0003762774914509763
Position 1350: 0.0003518460527389365
Position 3231: 0.00034811154109079144
Position 470: 0.00032624478162830803
Position 1530: 0.00032292860453617665
Position 1541: 0.00029731188554683966
Position 1368: 0.00023840170045412367
Position 161: 0.00022493277155062675
Position 1019: 0.00017784753212773488
Position 195: 0.00016066518275378337
Position 2181: 0.00012075257421590243
Position 2027: 0.00010977793997422677
Position 530: 9.732249539516002e-05
Position 788: 9.393477596179388e-05
Position 1512: 9.332879830243789e-05
Position 423: 8.326397581886319e-05
Position 253: 8.106394702740068e-05
Position 1953: 7.575955595948787e-05
Position 1744: 6.843313329198394e-05
Position 248: 6.437215174553632e-05
Position 1738: 5.700254386069332e-05
Position 349: 5.2385079854928945e-05
Position 2030: 3.84541372035345e-05
Position 1377: 2.865929798731661e-05
Position 1505: 1.9764066812312108e-05
Position 1358: 1.786603335002653e-05
Position 1331: 1.7233148878205292e-05
Position 1091: 1.3846261263456101e-05
Position 2296: 1.2418563783013396e-05
Position 1538: 1.0013605333013836e-05
Position 1267: 8.643475356677183e-06
Position 1758: 8.476813278039948e-06
Position 115: 7.818600592806428e-06
Position 2440: 6.25416242663298e-06
Position 1509: 5.299615178770354e-06
Position 121: 3.848407573431192e-06
Position 705: 2.8761739086441507e-06
Position 1826: 2.6248663936684094e-06
Position 1469: 2.3774123088809956e-06
Position 723: 2.0503407295838017e-06
Position 1883: 1.1518752510092854e-06
Position 1472: 1.0930791154541828e-06
Position 203: 1.05531138467745e-06
Position 2053: 9.530366748975539e-07
Position 1991: 6.656347655302234e-07
Position 2051: 6.138343183653894e-07
Position 768: 3.587062958135681e-07
Position 2595: 2.458997954958732e-07
Position 366: 1.7231826459066755e-07
Position 384: 1.157750262959143e-07
Position 734: 1.021422000659887e-07
Position 2548: 9.113974532594902e-08
Position 2083: 9.034824393271138e-10
Position 959: 8.11443673996275e-10
Position 429: 6.427582487677728e-10
Position 832: 1.4943433163709548e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1441: 0.9233768074016467
Position 2124: 0.9133975082385593
Position 1653: 0.8078861157280017
Position 828: 0.6143744188308586
Position 1941: 0.5641781011885747
Position 2377: 0.26923292159353285
Position 3332: 0.19856682681778418
Position 1117: 0.1916608154586032
Position 2726: 0.1916200981080913
Position 2294: 0.1914115652910895
Position 1634: 0.18150932096553962
Position 3151: 0.13708660708461712
Position 2502: 0.12906915876192757
Position 2481: 0.121659824097791
Position 1151: 0.1200325225936821
Position 1057: 0.08615763793080143
Position 1874: 0.07508246557458684
Position 1407: 0.06955163266206675
Position 1844: 0.06459445449358042
Position 3196: 0.0528313262923226
Position 803: 0.051837396833958
Position 2132: 0.04079256593301814
Position 1016: 0.03270853213663108
Position 1038: 0.031020493128036387
Position 1248: 0.029298199131399225
Position 2873: 0.01848986453328638
Position 1090: 0.017269831350476866
Position 2456: 0.016898604012220528
Position 2922: 0.015595316395794135
Position 1594: 0.008616279518404192
Position 1073: 0.008096172225716628
Position 1114: 0.007922119283140938
Position 2410: 0.0076068261928344426
Position 2245: 0.007441983255286013
Position 2671: 0.007376275035485839
Position 3419: 0.007094670957499066
Position 2891: 0.006323457915107459
Position 2348: 0.005768695660514505
Position 2615: 0.004898842156353303
Position 2434: 0.004327272802659593
Position 3446: 0.00420940184304609
Position 574: 0.003805901399600075
Position 2070: 0.0036242236811396527
Position 3019: 0.003200597914875551
Position 844: 0.0029280519427336443
Position 3503: 0.0028455590158948667
Position 3612: 0.0026414638695414702
Position 1957: 0.0024932754209913877
Position 1081: 0.0022828023948652547
Position 775: 0.0022623499184069693
Position 2813: 0.0022450136552135337
Position 1273: 0.0020619037479843306
Position 1818: 0.0016798653977371986
Position 352: 0.0016523932654297067
Position 3255: 0.001601581063950475
Position 3438: 0.0015781946816906837
Position 2489: 0.0015374549296969875
Position 2568: 0.001493614568990469
Position 2091: 0.0014524144443422628
Position 2637: 0.0014435837669829854
Position 2140: 0.0013112670419414291
Position 2321: 0.0011658969074160677
Position 3566: 0.0011332406298665957
Position 939: 0.001050891885508771
Position 3214: 0.001008228860544625
Position 2685: 0.0008673570290105144
Position 2528: 0.0007134806806348242
Position 1998: 0.0006453542965644336
Position 1409: 0.0005941007363294625
Position 2176: 0.0005264317313022172
Position 1615: 0.0004711930661744508
Position 1878: 0.00042932333765077974
Position 1851: 0.0003398457107235164
Position 1234: 0.00030991595142768595
Position 618: 0.0002849139546908268
Position 1609: 0.00024770178360900556
Position 965: 0.00018361516366274363
Position 1044: 0.00016740485390445126
Position 1344: 0.00016531098589949431
Position 489: 0.00014868745131798078
Position 3031: 0.00011746475918821931
Position 2148: 9.026277484426321e-05
Position 1097: 8.893905961206612e-05
Position 1691: 6.493916140280445e-05
Position 2072: 6.0604431470940226e-05
Position 635: 5.172313120782877e-05
Position 621: 4.5660681180949266e-05
Position 1205: 3.941535313090482e-05
Position 1154: 3.314327376512754e-05
Position 2049: 2.7988873726808487e-05
Position 1061: 2.204275031475385e-05
Position 2517: 2.1422569334269554e-05
Position 1694: 1.5802847753826705e-05
Position 2296: 1.4878118098884042e-05
Position 530: 1.2183573408641485e-05
Position 1382: 1.1908718474796144e-05
Position 1364: 1.1194072655613207e-05
Position 979: 1.1076715823184788e-05
Position 598: 9.633927645882634e-06
Position 1604: 7.2455352644092e-06
Position 1762: 6.509782204523771e-06
Position 1521: 6.189400955836369e-06
Position 405: 6.074105877580313e-06
Position 1699: 5.1746463051889325e-06
Position 201: 3.852284221785656e-06
Position 217: 3.422331804161033e-06
Position 1331: 3.3609570228916282e-06
Position 186: 1.3337091782105485e-06
Position 1707: 8.544007364989666e-07
Position 486: 7.57604041930196e-07
Position 1714: 7.494970688963637e-07
Position 1768: 5.896008260180436e-07
Position 2020: 4.327234772085029e-07
Position 998: 3.8716779695522753e-07
Position 313: 2.833473872467268e-07
Position 502: 2.4243935812496425e-07
Position 464: 1.9699791157766384e-07
Position 678: 1.5437456906342366e-07
Position 878: 9.931895723136147e-08
