Gene = PSMD2
index = 1089
Annotated 5SS: [ 693 1199 1736 2950 3363 3820 4115 4354 4758 5041 5366 5683 7222 7447
 7787 8126 8817 9000 9308 9859]
Annotated 3SS: [1141 1570 2827 3137 3660 3969 4292 4610 4933 5237 5594 7058 7344 7640
 8041 8647 8904 9180 9739 9998]
SMsplice 5SS: [ 693 1199 1736 2950 3363 3820 4115 4354 4758 5683 7222 7447 7787 8126
 9000 9308 9859]
SMsplice 3SS: [1141 1570 2827 3259 3660 3969 4292 4610 5594 7058 7344 7686 8041 8904
 9180 9739 9998]
top_k =  500
Partition function (log Z): 29.935623806815197

Sorted 5' Splice Sites (High to Low Probability):
Position 9308: 0.989288083066863
Position 4115: 0.9851080855057481
Position 8126: 0.9768948589651444
Position 9859: 0.9736171745564204
Position 1199: 0.946172626382511
Position 4758: 0.909668667281742
Position 7222: 0.9037985855248764
Position 4354: 0.9016370854095703
Position 1736: 0.8822740171435336
Position 2950: 0.8603027637090276
Position 7447: 0.8493675688008875
Position 7787: 0.7635998527636594
Position 9000: 0.7178161682620005
Position 3363: 0.7114831138692762
Position 5683: 0.7028185064744389
Position 693: 0.6746356361320434
Position 3820: 0.6597133238372365
Position 8817: 0.42996212310267345
Position 5366: 0.42846217839532047
Position 5041: 0.31205991469257044
Position 5710: 0.28718841627138175
Position 3592: 0.28416940602829377
Position 1901: 0.1892976498470376
Position 1077: 0.1618139624145666
Position 298: 0.15916957114957805
Position 7821: 0.0932449744377883
Position 206: 0.07253955580625206
Position 3343: 0.062025680270262874
Position 2880: 0.05183520926775441
Position 9564: 0.044732185803153336
Position 9668: 0.043409219120786074
Position 8985: 0.0433367958936515
Position 3788: 0.03420091687439776
Position 4395: 0.03057710291441351
Position 7431: 0.028758537561643177
Position 1977: 0.02847010914092597
Position 154: 0.025456440407880865
Position 3824: 0.024557116554657067
Position 8807: 0.023396468308115183
Position 524: 0.0191764323527028
Position 1301: 0.018509721613531906
Position 3376: 0.017973585424221963
Position 3717: 0.017353976097746
Position 239: 0.016775958720587143
Position 925: 0.013985651726971068
Position 9573: 0.011625149688250938
Position 7596: 0.011463972136420059
Position 2941: 0.008881429588523343
Position 514: 0.008371777950260204
Position 9578: 0.007919491296528402
Position 9038: 0.007735038595015263
Position 3193: 0.007450851922615103
Position 3494: 0.007363358102179219
Position 7931: 0.007090806210723254
Position 3298: 0.006944998747535066
Position 1344: 0.006803405812189795
Position 6722: 0.006683905647703174
Position 5189: 0.006290319840313561
Position 9593: 0.005883367717876654
Position 9099: 0.005630878373888694
Position 9656: 0.005259951668652728
Position 5508: 0.005051013905944145
Position 7661: 0.004931881625279909
Position 1225: 0.004920100270637323
Position 3784: 0.004489404175390747
Position 4314: 0.004303321070034783
Position 4391: 0.004244846828997134
Position 4498: 0.004022247103987617
Position 7519: 0.003908738050660722
Position 9144: 0.003854404845828112
Position 5489: 0.003852002882271531
Position 5723: 0.003816633508738588
Position 8337: 0.0037818652457451535
Position 2407: 0.003741866263943702
Position 8838: 0.0037199871573287717
Position 5475: 0.0037189282209775243
Position 4372: 0.003245966955957666
Position 3220: 0.0031841767299094006
Position 4492: 0.002823517216067541
Position 5371: 0.0027893652113727112
Position 26: 0.002770717386818948
Position 5765: 0.002761011257703405
Position 4476: 0.0027294023952799343
Position 3899: 0.0026787027881238832
Position 8821: 0.002507027594043614
Position 2893: 0.0019973324527709324
Position 9091: 0.001959760754269172
Position 1809: 0.0019364166324584518
Position 7258: 0.001906800606869879
Position 9047: 0.0018935751483330249
Position 4076: 0.0017472508594061303
Position 5391: 0.0016662771715987772
Position 268: 0.0016014626418266531
Position 7207: 0.0014494487993991626
Position 5123: 0.0013672108798333392
Position 1279: 0.00121966196393166
Position 7853: 0.001128296512429633
Position 10141: 0.0011266344719154573
Position 3730: 0.0010997088451259267
Position 370: 0.001002728923595969
Position 9122: 0.001001026678115348
Position 961: 0.0009572376932688042
Position 8905: 0.0009158519524455253
Position 7882: 0.0008396839154088975
Position 1677: 0.000804377747347211
Position 6551: 0.0006993287612137946
Position 3818: 0.0006765442295187818
Position 6041: 0.0005766369713755069
Position 400: 0.0005642883127296308
Position 3568: 0.0005127130259271456
Position 9502: 0.0005055911371893611
Position 7433: 0.0004920083460556361
Position 493: 0.00048424283905133537
Position 7924: 0.0004662379648355094
Position 7386: 0.00046037910906855987
Position 158: 0.00043881402769340984
Position 9844: 0.000435808360422894
Position 277: 0.0004148033019065675
Position 404: 0.00038300817347730853
Position 4358: 0.0003690191834543009
Position 6166: 0.0003424364041439992
Position 2439: 0.0003379613069067609
Position 115: 0.0002882656049600032
Position 1432: 0.00024232324757414902
Position 7425: 0.00024151722096858985
Position 4612: 0.0002376992325007913
Position 9253: 0.0002262192428312367
Position 43: 0.00020697525821545873
Position 9850: 0.00019219495035027024
Position 588: 0.0001749909890849952
Position 6086: 0.00015603248401263687
Position 7463: 0.0001451024684362802
Position 803: 0.00014263683021934934
Position 7351: 0.00013100651385795678
Position 7313: 0.00012364366273534072
Position 7154: 0.00011145427658769606
Position 119: 0.00010571903268155897
Position 7435: 0.00010555813515001486
Position 1441: 9.867093170218019e-05
Position 4045: 8.758285636252766e-05
Position 345: 8.640812390898964e-05
Position 1284: 8.169502221518042e-05
Position 3490: 7.751585006845706e-05
Position 497: 7.402445930624093e-05
Position 6123: 6.678131806988689e-05
Position 196: 6.341334115839533e-05
Position 1350: 5.6484339867294054e-05
Position 1231: 4.234056336948235e-05
Position 9871: 3.910058612167949e-05
Position 1407: 3.438253236993106e-05
Position 712: 2.8521049833197217e-05
Position 342: 2.8324834234713094e-05
Position 123: 2.0103053431245414e-05
Position 1498: 1.609875400532856e-05
Position 906: 1.286818206153469e-05
Position 1211: 1.041498420017872e-05
Position 1291: 9.227938268775308e-06
Position 146: 2.7538628867717307e-06
Position 45: 1.6165959366047296e-06
Position 40: 1.2800306754043117e-06
Position 8130: 1.0505662244309145e-06
Position 60: 5.894482979495181e-07
Position 148: 1.3567762141748534e-07
Position 136: 9.651118908277092e-08
Position 9298: 6.193854333285546e-08
Position 9840: 6.152089335453534e-08
Position 102: 4.845550739601152e-08
Position 9912: 2.0856889062703864e-08
Position 188: 9.17782342175347e-09
Position 172: 2.2602970626922275e-09
Position 93: 1.2605858193769988e-11
Position 443: 2.3901651390627437e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5594: 0.9934653710710221
Position 9998: 0.9673684542585573
Position 3969: 0.966372522791939
Position 8041: 0.9312781926263943
Position 2827: 0.901436204290563
Position 7344: 0.8821044803783638
Position 1570: 0.8814869969011178
Position 9739: 0.8713869721701338
Position 9180: 0.8449560885629029
Position 4292: 0.8271023559956606
Position 4610: 0.8229418836206983
Position 1141: 0.8211833356577866
Position 8904: 0.7706243311885088
Position 7058: 0.7222747367165612
Position 3660: 0.7219138570382568
Position 7686: 0.54518302561221
Position 5237: 0.3516400763879071
Position 8647: 0.28548724524530567
Position 3259: 0.2795858112536128
Position 3444: 0.2761268351095916
Position 4933: 0.25718112394778614
Position 7640: 0.22837881122578776
Position 3084: 0.2227589762560918
Position 7139: 0.17965463740208884
Position 8690: 0.13642528708828333
Position 9230: 0.1362288091639773
Position 1819: 0.09810799786996037
Position 3061: 0.09523998837440496
Position 3225: 0.0921749184415537
Position 9422: 0.08900989418259868
Position 4691: 0.08490493605011223
Position 9748: 0.08335278650455134
Position 4259: 0.0787304545713468
Position 948: 0.07665066495388596
Position 3137: 0.07489247913522629
Position 1047: 0.0721398039346135
Position 449: 0.07206887572965953
Position 5265: 0.04934518885931394
Position 1857: 0.04378558411864308
Position 7585: 0.03910035285799218
Position 7968: 0.03812085959404826
Position 1573: 0.028045641912602916
Position 4211: 0.023127803566255264
Position 7518: 0.02074134181916756
Position 4882: 0.019966029026821718
Position 3730: 0.019687219565866932
Position 7556: 0.018962135697723637
Position 5145: 0.01820439818877181
Position 7660: 0.018049196590152302
Position 3931: 0.01771240510836346
Position 8579: 0.016831905204943636
Position 3297: 0.016618860046862614
Position 1081: 0.015399315295840307
Position 9387: 0.014730874419704153
Position 9792: 0.014657212412140797
Position 1598: 0.013821853386966636
Position 2810: 0.013505011049525385
Position 4224: 0.012848017312176543
Position 5091: 0.012012397573436098
Position 4948: 0.011689093189077931
Position 1790: 0.01142542111453569
Position 1120: 0.01137427241882316
Position 8771: 0.010802748281090055
Position 10140: 0.01068030487845411
Position 8552: 0.010653077864471517
Position 3103: 0.009946799244089973
Position 4475: 0.009593341222839068
Position 1267: 0.009329095306502598
Position 602: 0.00892934587501377
Position 9603: 0.008651956215738629
Position 9196: 0.008341110344937166
Position 5394: 0.008300649977947003
Position 5001: 0.008122620648020211
Position 9600: 0.007858882361913075
Position 7870: 0.007603352346927245
Position 3148: 0.0076016878989602615
Position 2710: 0.007059605713039417
Position 3362: 0.006984805173269134
Position 999: 0.006866313232873148
Position 9435: 0.00652021790985996
Position 593: 0.006376728578140039
Position 7706: 0.006178295778344811
Position 1299: 0.0061254955982442795
Position 1576: 0.005930510160855507
Position 599: 0.005872485304053226
Position 3044: 0.005710507357951825
Position 4196: 0.005587616182544215
Position 1050: 0.005459294624177654
Position 8942: 0.005362611415949789
Position 1526: 0.005198240320407131
Position 8269: 0.005133403855189589
Position 5335: 0.004980422819021512
Position 6533: 0.004457106308222754
Position 535: 0.004318751166705137
