Gene = SEMA3B
index = 1245
Annotated 5SS: [ 162 1741 2676 2887 3401 3573 3872 5835 6038 6220 6449 6974 7326 7445
 7851 8007 8236]
Annotated 3SS: [1552 2517 2823 3280 3478 3751 5688 5925 6149 6303 6753 7233 7402 7692
 7950 8095 8692]
SMsplice 5SS: [ 162 1741 3401 3573 3872 5835 6038 6220 6974 7326 7851 8007 8236]
SMsplice 3SS: [1552 3280 3478 3751 5688 5925 6149 6753 7233 7692 7950 8095 8692]
top_k =  500
Partition function (log Z): 22.158166261432186

Sorted 5' Splice Sites (High to Low Probability):
Position 8007: 0.9865550538204735
Position 6038: 0.974066212901644
Position 6974: 0.9425184280138755
Position 3872: 0.9239470930437894
Position 3401: 0.9218723661208938
Position 190: 0.8847940176967772
Position 6220: 0.878056193541279
Position 1741: 0.8709460871628111
Position 8236: 0.811736644247006
Position 7851: 0.7525549158620737
Position 5835: 0.6798103141612859
Position 7326: 0.6713039453307107
Position 3573: 0.6677030099957219
Position 2676: 0.4929583733474075
Position 7445: 0.4418032600871471
Position 3024: 0.13582735588573247
Position 5563: 0.13419117239182216
Position 6234: 0.07088166586901491
Position 3569: 0.06488381359537942
Position 6449: 0.05162180248374265
Position 6840: 0.049250408101243724
Position 8466: 0.042583502157663836
Position 2047: 0.037550682496191104
Position 7254: 0.03689764769438924
Position 2887: 0.036638673444950066
Position 3892: 0.031120502293868663
Position 2922: 0.0301107379667502
Position 168: 0.026965043675929685
Position 6403: 0.02423414853320219
Position 1778: 0.023356410634523896
Position 6054: 0.022572554231288212
Position 5554: 0.02112313556181039
Position 358: 0.018071856727557345
Position 2073: 0.016688768178946115
Position 8165: 0.015726310214114907
Position 105: 0.015273744425965493
Position 5775: 0.015168128564133796
Position 3946: 0.014125814799348492
Position 3204: 0.013925790960415645
Position 456: 0.012958771620415926
Position 2357: 0.012606724493466566
Position 7585: 0.01239988157296571
Position 679: 0.012042677146426543
Position 4028: 0.00973707498255674
Position 1294: 0.009424697044140458
Position 5459: 0.009292029765666662
Position 1339: 0.009173655790743064
Position 6350: 0.008923069429108336
Position 3883: 0.008172669888622707
Position 8911: 0.008136453691072075
Position 5706: 0.007905062411307295
Position 2768: 0.007762541668519048
Position 375: 0.00772313950690976
Position 3888: 0.007158363111047687
Position 8560: 0.007008924366235184
Position 6526: 0.0062910728006478
Position 2083: 0.005998852106484747
Position 5627: 0.005882812206877417
Position 4152: 0.005304151465368652
Position 6328: 0.005188011599361897
Position 6497: 0.005145921916770489
Position 3013: 0.005029426540210798
Position 7245: 0.004916971160146596
Position 166: 0.004797055736642355
Position 8494: 0.004699519150579657
Position 2613: 0.004691811819392004
Position 234: 0.004626805676870032
Position 3438: 0.004450367978243998
Position 1859: 0.003799188658553048
Position 5527: 0.0033304385153018487
Position 6326: 0.0033304081881312736
Position 1745: 0.0028648055738144003
Position 7701: 0.002829356592695799
Position 7153: 0.0027450806765907543
Position 1393: 0.0025374635261212336
Position 3925: 0.002478713307583991
Position 7970: 0.002433353795798909
Position 7860: 0.002345226322398053
Position 405: 0.002227440133911129
Position 3902: 0.0020579770603526663
Position 5684: 0.0017380221510969773
Position 6334: 0.0013593362965635218
Position 2617: 0.0013238520293420229
Position 196: 0.001267901254522376
Position 6042: 0.0011813068165732795
Position 5571: 0.0011507601354985935
Position 2103: 0.0011459531361326628
Position 695: 0.0011434295836886912
Position 5591: 0.0011427081845393962
Position 881: 0.001124831015835185
Position 3429: 0.001068899698328906
Position 3132: 0.0010408977541363463
Position 53: 0.0010306285012330143
Position 7664: 0.0009591475917050951
Position 8776: 0.0009181251479117903
Position 2134: 0.0008796209180407562
Position 98: 0.0008582185229857999
Position 3219: 0.000846218348571624
Position 1375: 0.0008330311705114775
Position 8397: 0.0007793745753269732
Position 1233: 0.0007605650487559596
Position 3383: 0.000722530364520831
Position 1835: 0.000717853676575606
Position 2367: 0.0007044919091335589
Position 1249: 0.0006833579995903979
Position 5764: 0.0006779506437794555
Position 6050: 0.0006679901965100214
Position 5989: 0.000667472495139541
Position 5804: 0.0006361923715461587
Position 2003: 0.0006197353588130025
Position 8218: 0.0006145126436997073
Position 6555: 0.0005921646924941906
Position 654: 0.0005840127800988829
Position 1438: 0.0004767092968066631
Position 1266: 0.00044827070101660714
Position 2248: 0.0004471462226460599
Position 7816: 0.000429698556974199
Position 587: 0.00040646797861372715
Position 636: 0.00034235942841553165
Position 8770: 0.00032640566695034347
Position 1389: 0.0003152734756983172
Position 7276: 0.00030929781765216325
Position 2320: 0.00026330407191484307
Position 1363: 0.0002550745963405882
Position 6980: 0.00025076690768593074
Position 2289: 0.00025014557662214604
Position 784: 0.0002484491264076796
Position 5998: 0.0002383472953877407
Position 320: 0.00023045117238634154
Position 1998: 0.0002063095390228194
Position 8128: 0.00018957688210419595
Position 3896: 0.00017292244138083476
Position 6420: 0.00015028305322606244
Position 5356: 0.00014475789181631914
Position 322: 0.00014116704206423023
Position 1331: 0.00013866421637219033
Position 8833: 0.0001368704491145276
Position 122: 0.00013647208253808526
Position 539: 0.00011549197728856797
Position 2373: 0.00011205139945345563
Position 686: 0.00010363363648623821
Position 6886: 9.951619516009533e-05
Position 465: 8.861202490864265e-05
Position 1336: 7.021281372975588e-05
Position 91: 5.792928930555504e-05
Position 238: 4.695946008470539e-05
Position 1074: 4.6882344114492966e-05
Position 792: 4.173080690189924e-05
Position 810: 3.9758736191560636e-05
Position 853: 3.932303694593275e-05
Position 722: 3.4777787594612415e-05
Position 35: 2.7592398775273967e-05
Position 232: 2.260480585940886e-05
Position 103: 2.2364463587674503e-05
Position 1298: 2.235205731993923e-05
Position 5398: 2.049751655546904e-05
Position 6061: 1.9603751838053805e-05
Position 27: 1.9527754782527716e-05
Position 3004: 1.83984857886345e-05
Position 421: 1.788586987350112e-05
Position 1048: 1.7588652730688986e-05
Position 9030: 1.3347887651014625e-05
Position 883: 1.2421023072490313e-05
Position 1484: 1.0021890876769845e-05
Position 911: 9.077699964550129e-06
Position 1798: 8.820711254313706e-06
Position 1687: 4.302151162033822e-06
Position 1657: 9.946967422857762e-07
Position 7790: 7.994000256826668e-07
Position 1792: 5.084898739772245e-07
Position 6214: 3.206871898375639e-07
Position 1700: 1.8687725914342197e-07
Position 407: 1.7998445783584943e-07
Position 498: 5.8102250481900595e-08
Position 120: 1.7207895323079973e-08
Position 300: 8.468253376225105e-09
Position 490: 7.040916619148425e-09
Position 69: 4.19830771431265e-09
Position 8838: 2.3613492282615435e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5925: 0.994688404005987
Position 8692: 0.9879894849959766
Position 3751: 0.9787439034365981
Position 6753: 0.9647508571048935
Position 7950: 0.9431056190006498
Position 3280: 0.9173225911606072
Position 1552: 0.8774071046264325
Position 8095: 0.817976863903953
Position 7233: 0.8042140408300521
Position 7692: 0.7320289424264057
Position 6149: 0.6751132199881603
Position 3478: 0.6606197598531064
Position 2517: 0.4562642024460234
Position 5688: 0.4210578285091989
Position 7402: 0.24431872867485752
Position 5458: 0.22731956463794697
Position 6130: 0.22716896797964775
Position 2823: 0.2018662966944766
Position 5506: 0.13577213925201392
Position 7120: 0.10832063206109585
Position 1975: 0.061358721008183924
Position 6303: 0.05989330986670061
Position 8351: 0.03518613225438463
Position 5642: 0.03481378931235554
Position 7698: 0.03227117023553252
Position 6306: 0.03165610590386188
Position 3503: 0.031481235318975
Position 3481: 0.028066534739264765
Position 5768: 0.026853358917297173
Position 6134: 0.024569417479129815
Position 3104: 0.024288275726708032
Position 5391: 0.022429548905911978
Position 2551: 0.018972583206904182
Position 6107: 0.0158261380481269
Position 1478: 0.015209967857729685
Position 5536: 0.013436014668444008
Position 7526: 0.013335161949935342
Position 2543: 0.013279608772571474
Position 2576: 0.013271171137088018
Position 8329: 0.012532168368775905
Position 1952: 0.012253016629982627
Position 584: 0.012191799165921951
Position 6151: 0.011821895470764277
Position 6886: 0.011594801533314433
Position 3815: 0.009956333039747411
Position 7920: 0.009431479702768078
Position 8127: 0.008940965800063878
Position 8986: 0.008542256294873339
Position 6782: 0.0077108080310598105
Position 3997: 0.007078300800339832
Position 6934: 0.006282565395870823
Position 8465: 0.005863316916199808
Position 7708: 0.0051725072555755865
Position 1233: 0.004952640487270781
Position 8315: 0.004923735268402741
Position 1248: 0.004179340566206749
Position 7371: 0.003947480378116768
Position 6316: 0.0035740637782148035
Position 3257: 0.003484223192893158
Position 7917: 0.003418693749758697
Position 3238: 0.003183349574805155
Position 5943: 0.003159924830799504
Position 3546: 0.003082536131274874
Position 6219: 0.0030510647799219656
Position 2443: 0.002851794024148819
Position 7668: 0.0027611745153895925
Position 7567: 0.0025028707305335086
Position 1514: 0.0023972663265380604
Position 8378: 0.0023735562885957183
Position 7422: 0.0023662191313323553
Position 3088: 0.0020929770981097007
Position 7731: 0.001924237107325252
Position 2412: 0.0019050028036477523
Position 4056: 0.0018184763988254833
Position 3685: 0.0017472214494038737
Position 3970: 0.0017401211420887506
Position 9271: 0.0017368672352095107
Position 2217: 0.001718803696924444
Position 266: 0.0016936492880849413
Position 8184: 0.001685955392088516
Position 7343: 0.0016418603380698312
Position 2708: 0.0014641383484664356
Position 6418: 0.0014178270579252323
Position 1740: 0.0013362179728030948
Position 2248: 0.001276644406940568
Position 7050: 0.0012400620564958457
Position 1687: 0.0012089870498901622
Position 7551: 0.0011792105795094658
Position 5948: 0.0011537338465502306
Position 2003: 0.001123333305591485
Position 6339: 0.0010971676676219159
Position 7929: 0.0009794453436470427
Position 7646: 0.0008888997023494999
Position 8289: 0.0008765127133804459
Position 4012: 0.0008483566507858091
Position 7967: 0.0008386484948708875
Position 2945: 0.0008234179791317055
Position 7673: 0.0008220603031605025
Position 3781: 0.0007334691028422954
