Gene = THOC7
index = 1398
Annotated 5SS: [  132 24248 25532 25928 27603 28580 28750]
Annotated 3SS: [24129 25403 25840 27544 28512 28679 29703]
SMsplice 5SS: [  132  2388 10878 24248 25532 25928 27603 28580 28750]
SMsplice 3SS: [ 2250 10759 24129 25403 25840 27544 28512 28679 29703]
top_k =  500
Partition function (log Z): -1.342266552957788

Sorted 5' Splice Sites (High to Low Probability):
Position 25532: 0.9958666359369048
Position 25928: 0.9570464430139691
Position 28750: 0.9083254593837141
Position 27603: 0.8537699040882214
Position 132: 0.8276648445317917
Position 10878: 0.7999440539860495
Position 28580: 0.6623464290328337
Position 2388: 0.6586163730199881
Position 24454: 0.4357737768918553
Position 24317: 0.4282681550650204
Position 24248: 0.4093238718482376
Position 15460: 0.2580545416571355
Position 11805: 0.25551999432378125
Position 2436: 0.2037755646819773
Position 27465: 0.15295945825324914
Position 7923: 0.0790072188335818
Position 28886: 0.07291088837660471
Position 11893: 0.06897901485405473
Position 13969: 0.06851048107687177
Position 24519: 0.06476692496383683
Position 24221: 0.061894225517308346
Position 11930: 0.059119878693698655
Position 8125: 0.05451502639085265
Position 4118: 0.05408282240367036
Position 5591: 0.05052148872539368
Position 758: 0.04388907548895291
Position 10532: 0.043572918072386134
Position 15414: 0.042044753325469544
Position 513: 0.03881642497554672
Position 577: 0.0383461514060211
Position 3266: 0.03739046212925868
Position 26419: 0.03392104046700445
Position 4535: 0.026907672764059545
Position 1080: 0.022601966531532104
Position 29841: 0.01862598548507019
Position 26425: 0.01740375834845553
Position 1298: 0.01542272830986351
Position 5427: 0.013129774003399639
Position 420: 0.012789747045828966
Position 9849: 0.011968733307923024
Position 913: 0.011694763309150988
Position 27163: 0.009864597679301621
Position 28771: 0.009684704366178938
Position 854: 0.008784946271757448
Position 2484: 0.007719226243292911
Position 1524: 0.007231371941225002
Position 496: 0.006875127003852265
Position 2955: 0.006633140227969909
Position 809: 0.005702646245550011
Position 27216: 0.004541569029106877
Position 1027: 0.004402396522879991
Position 400: 0.003686392326139617
Position 437: 0.0035731532458636453
Position 29369: 0.0034888957420104436
Position 27665: 0.0028382543132685007
Position 1167: 0.0024782699742343277
Position 587: 0.0024326149173536094
Position 475: 0.002349798931287874
Position 416: 0.0022938345456871827
Position 26005: 0.0017941418627584354
Position 891: 0.001465048983470796
Position 27120: 0.0013408332190089612
Position 28149: 0.0012995939697428825
Position 1087: 0.0011634706556183055
Position 29892: 0.0009654034589519123
Position 754: 0.000826025845866845
Position 1642: 0.000526032972817809
Position 1534: 0.0005182164042373955
Position 1289: 0.0005093666639172504
Position 2464: 0.00019121535629248874
Position 3505: 0.000171703228029901
Position 2266: 0.00012053738105866085
Position 2842: 4.39902953456687e-05
Position 2407: 1.4910739425329466e-05
Position 917: 7.291559623904304e-06
Position 976: 7.286124644175742e-06
Position 2219: 5.94709840732356e-06
Position 921: 5.069832779819766e-06
Position 919: 4.799081245177519e-06
Position 2794: 4.769134389100698e-06
Position 29111: 4.681659547099325e-06
Position 463: 2.28330434550186e-06
Position 547: 1.8656409988824472e-06
Position 310: 1.1158201426041634e-06
Position 2797: 1.0021903010046013e-06
Position 490: 8.029339492072682e-07
Position 537: 6.603541355749098e-07
Position 122: 3.6338451729209634e-07
Position 366: 1.873354614036193e-07
Position 820: 6.577105786629377e-08
Position 35: 8.660991999120386e-09
Position 413: 2.6907196898323144e-09
Position 402: 2.278451071545942e-09
Position 441: 1.6818412982878632e-09
Position 41: 1.2177578379147772e-09
Position 18: 1.0686343204510812e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 24129: 0.9999999959085013
Position 25403: 0.9991333907811236
Position 25840: 0.955573830032509
Position 28679: 0.8667204833970097
Position 2250: 0.8523352261064581
Position 29703: 0.8402875824961967
Position 27544: 0.8052936659087789
Position 10759: 0.7731942487460665
Position 28512: 0.499319931089862
Position 24413: 0.4000269583777573
Position 11674: 0.3439742154037191
Position 15376: 0.300099294982605
Position 28482: 0.24740848449280073
Position 27308: 0.16658086793980706
Position 13905: 0.06851048107687177
Position 7849: 0.06740206737392412
Position 26313: 0.05161260662904865
Position 8030: 0.05065118947399148
Position 10421: 0.04357291807238613
Position 28863: 0.04342886409680497
Position 29024: 0.04155235573938528
Position 5314: 0.027581550009878844
Position 11752: 0.0271759815185211
Position 4019: 0.027128484554587433
Position 3997: 0.026952346018129007
Position 10755: 0.026749805239982702
Position 29248: 0.026566845789579463
Position 5448: 0.022012405743921187
Position 2927: 0.01824029339529699
Position 29983: 0.01718889570274054
Position 1153: 0.017103555969574084
Position 4359: 0.017043272191536413
Position 28645: 0.016181786885353083
Position 27517: 0.015793213350297538
Position 3012: 0.015657276560589944
Position 29157: 0.012692242829745395
Position 27447: 0.012342679474828012
Position 9763: 0.011968733307923033
Position 2379: 0.011572895501353342
Position 26952: 0.010824470193359127
Position 27423: 0.009560561120930263
Position 29928: 0.009486107762226711
Position 29270: 0.009337858729349023
Position 4452: 0.008795921945141085
Position 2954: 0.008650797962021482
Position 28717: 0.008415231812602767
Position 249: 0.007363251929994806
Position 645: 0.00719013557705875
Position 11702: 0.006540824200554243
Position 30028: 0.006376590235087948
Position 2146: 0.006363365992734931
Position 29203: 0.006259044798672535
Position 11598: 0.005927866748740118
Position 329: 0.0053562469805560065
Position 5588: 0.005164919766351543
Position 654: 0.005112260719049222
Position 929: 0.004630382312036341
Position 7799: 0.004514370933986709
Position 1396: 0.004447353552228567
Position 29320: 0.004402087697906895
Position 29252: 0.004396997126543305
Position 7795: 0.004297586260904209
Position 26899: 0.003887257977995689
Position 385: 0.003684112832343028
Position 7770: 0.0033842015599476753
Position 7652: 0.0032728296216802386
Position 28841: 0.0030772279997724264
Position 5253: 0.0030760948943996
Position 5430: 0.0029226960136438315
Position 5525: 0.0028935963005982898
Position 987: 0.0027170581153204945
Position 29461: 0.0026913762747508684
Position 29662: 0.001806378452560745
Position 1357: 0.0016315637239226936
Position 26706: 0.0013309164627147232
Position 381: 0.001276611468961704
Position 29797: 0.0011955872020123278
Position 4160: 0.0010684786273820399
Position 29431: 0.0010079697990626867
