Gene = CMC1
index = 382
Annotated 5SS: [  218 21786 74829]
Annotated 3SS: [21695 74737 77913]
SMsplice 5SS: [  218 21786 22853 23123 37593 74829 77285]
SMsplice 3SS: [21695 22779 22988 37476 74737 77136 77913]
top_k =  500
Partition function (log Z): -39.222346845567955

Sorted 5' Splice Sites (High to Low Probability):
Position 218: 0.9998523636528537
Position 10275: 0.49803721043474874
Position 11491: 0.2363582449190249
Position 12171: 0.06666094257904674
Position 12473: 0.0640007426984778
Position 12215: 0.02281791780267563
Position 13420: 0.017830267843695975
Position 3966: 0.016844144389835548
Position 12984: 0.016786877976762517
Position 4107: 0.011692599052089823
Position 2832: 0.010176062528846327
Position 2407: 0.01007690951138988
Position 5383: 0.008656096631466012
Position 10240: 0.004369104637842572
Position 3469: 0.0031945607599651697
Position 5046: 0.002897238295997361
Position 9427: 0.0027042263977738678
Position 8339: 0.0016789167645477005
Position 12980: 0.0004813900427876387
Position 11045: 0.0002054974762181024
Position 3838: 0.00018419660879432972
Position 5025: 0.00015190616466428773
Position 919: 0.00013297834699601803
Position 4897: 0.00012302846533027425
Position 5321: 0.0001100217239817857
Position 4208: 0.0001080074510447824
Position 4063: 0.00010222379467411532
Position 110: 0.00010171049577410584
Position 1739: 8.272815025721861e-05
Position 1336: 7.981499268515952e-05
Position 1417: 6.755548887779655e-05
Position 5660: 6.206209843121087e-05
Position 1331: 6.028776576998782e-05
Position 4204: 5.284367164909842e-05
Position 11420: 3.027540109834222e-05
Position 307: 2.252457660593788e-05
Position 238: 2.1380360340012246e-05
Position 3650: 4.5709927952332154e-06
Position 3284: 4.109553239020658e-06
Position 2017: 3.2167264258056627e-06
Position 3292: 2.7740936719308183e-06
Position 2227: 2.344799550248146e-06
Position 2484: 1.89772733485608e-06
Position 379: 1.466523320509027e-06
Position 675: 1.3293855073949939e-06
Position 4772: 1.2975165488147313e-06
Position 1322: 9.884149816801443e-07
Position 1150: 1.0872565190356772e-07
Position 417: 7.91041121171431e-08
Position 372: 7.556497344751782e-08
Position 626: 6.355981386185124e-08
Position 19: 6.209478178892175e-08
Position 860: 5.9522887465631246e-08
Position 2438: 5.876308084369706e-08
Position 525: 4.941736608383462e-08
Position 507: 4.8400297610652973e-08
Position 1078: 4.1577008725614485e-08
Position 57: 3.5636163589471786e-08
Position 321: 5.1996473352224964e-09
Position 436: 2.1111399352453836e-09
Position 262: 1.8422645108547342e-09
Position 48: 1.017483867870564e-09
Position 407: 9.310171365575499e-10
Position 341: 1.0849543473694023e-11
Position 394: 8.694240728520102e-12
Position 114: 2.8222937292682017e-12
Position 793: 1.4557862715751876e-12
Position 803: 1.4192776611410053e-12
Position 422: 1.0169859996748637e-12
Position 83: 8.814022125998845e-13
Position 472: 5.747356829019566e-13
Position 103: 2.0454930843083361e-13
Position 559: 1.5635738177163618e-13
Position 448: 6.408041070204494e-15
Position 77: 3.989659853568094e-15
Position 451: 3.1000741034516825e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.49417592046158615
Position 11393: 0.21327892473825633
Position 21107: 0.12406215237961375
Position 22779: 0.12220022845684686
Position 18314: 0.11938265558151823
Position 21051: 0.10696237310630123
Position 12135: 0.10483328098404758
Position 13306: 0.09059987552321662
Position 12351: 0.07685950394490172
Position 12894: 0.07013950202521457
Position 11483: 0.06572114316171498
Position 13553: 0.05942719225538841
Position 19119: 0.05209986253244073
Position 17045: 0.02080317188948434
Position 9983: 0.020578058481090206
Position 11439: 0.019855016219242363
Position 6278: 0.018340805270905345
Position 11307: 0.015927328624156356
Position 3877: 0.014890612045626847
Position 10877: 0.014511382300857047
Position 12597: 0.012921331600760593
Position 13051: 0.012837883007191334
Position 2744: 0.009708068124567249
Position 3905: 0.009310768532935311
Position 10930: 0.00801669745283264
Position 7219: 0.0069985845891132525
Position 13670: 0.006594983834611094
Position 2266: 0.006102639230232905
Position 9332: 0.005607125771710998
Position 6331: 0.005551282709918535
Position 10554: 0.005237364296095883
Position 8305: 0.0048156607228650936
Position 2222: 0.0047863381082184474
Position 3706: 0.004750174320101157
Position 5234: 0.00455974169767658
Position 10557: 0.004398715881481223
Position 4953: 0.004186377604186214
Position 10220: 0.0041325483255668215
Position 5277: 0.0036803118305673483
Position 14237: 0.0036447745606946304
Position 3336: 0.0033112590903437793
Position 3881: 0.0024403200585588355
Position 13419: 0.0023156683855128438
Position 3757: 0.00204716851295099
Position 3926: 0.001978459724953531
Position 8241: 0.0019087100977627028
Position 10368: 0.0015506732154732727
Position 5300: 0.0014655295014362457
Position 3602: 0.0014363229827602407
Position 9074: 0.0010320295770331308
Position 11062: 0.0010164246466144505
Position 2644: 0.0010048784037014309
Position 5466: 0.000996025741573327
Position 11144: 0.0009861073113919306
Position 7070: 0.0009169363686069579
Position 506: 0.0008873609945781235
Position 4369: 0.000880378445728978
Position 9395: 0.0008736879272661575
Position 3580: 0.0008002753710121424
Position 8236: 0.0007946746131059098
Position 7827: 0.0006923066410934022
Position 736: 0.0006904611019750212
Position 3775: 0.0006326987374844517
Position 1104: 0.0005657045210037709
Position 5049: 0.0005468324732036329
Position 5894: 0.0005387525062879637
Position 752: 0.0005300187339034062
Position 10349: 0.00047424342903214136
Position 654: 0.0004378047602999107
Position 9288: 0.0003946240257139403
Position 3965: 0.0003915036132432282
Position 6498: 0.0003845173989302478
Position 9311: 0.0003791609066697941
Position 2125: 0.0003724770885351101
Position 1932: 0.00035623125218609073
Position 1229: 0.0003449429992162685
Position 6743: 0.00033314038532366924
Position 580: 0.0003326856133692429
Position 6434: 0.00032680437686463437
Position 4846: 0.0003176879406483464
Position 9614: 0.00030565067733624306
Position 7215: 0.0002956543858384902
Position 3558: 0.00026520223723337804
Position 3442: 0.0002643609539573393
Position 535: 0.00025089370258455203
Position 8339: 0.00024896616750394934
Position 1873: 0.00023742912344437432
Position 7674: 0.00022080362194044982
Position 6304: 0.00021897851451377817
Position 2304: 0.00021867685681928
Position 5008: 0.0002091794009028669
Position 4395: 0.00019912242533629327
Position 7239: 0.0001949129699254353
Position 8009: 0.000181188538068873
Position 5709: 0.0001430807324585283
Position 4726: 0.00014059394580564206
Position 6016: 0.00014029214926566252
Position 2884: 0.00013912086625011142
Position 6949: 0.00013373813383074274
Position 3404: 0.00012847386712098858
Position 3709: 0.00012383139782897777
Position 6545: 0.000120410866679522
Position 7580: 0.00011833996615430916
Position 3183: 0.00011278738565304586
Position 4810: 0.0001116576613503191
Position 2750: 0.00010327558336234765
Position 4867: 0.00010307537281418862
Position 4163: 0.00010193487856870129
Position 1642: 9.901031012213761e-05
Position 7767: 9.872252635295182e-05
Position 3621: 8.52669770261374e-05
Position 5560: 7.802681203299307e-05
Position 6676: 7.53477306340584e-05
Position 6529: 7.349711970027891e-05
Position 1645: 6.926536576121241e-05
Position 6714: 6.883544242433785e-05
Position 4550: 6.819097853963192e-05
Position 5123: 6.32007409288094e-05
Position 5801: 6.307260443411833e-05
Position 6415: 5.5967900733563855e-05
Position 4654: 5.020211338536348e-05
Position 1970: 4.7163696217815904e-05
Position 5078: 4.1509532309003854e-05
Position 550: 3.9648205623481096e-05
Position 672: 3.94415733654922e-05
Position 1541: 3.77956433537912e-05
Position 1361: 3.2189599385703816e-05
Position 2171: 3.146524820850664e-05
Position 306: 3.1080834748353936e-05
Position 4207: 2.8978934051592412e-05
Position 2406: 2.7828063581936376e-05
Position 1109: 2.6660435780798517e-05
Position 4330: 2.6389645088235512e-05
Position 339: 2.6341098552546936e-05
Position 1505: 2.625398676845422e-05
Position 601: 2.37993472764108e-05
Position 1081: 2.3456571855470075e-05
Position 4419: 2.2055024571955322e-05
Position 436: 1.7878604908140797e-05
Position 1579: 1.766399843936031e-05
Position 903: 1.6981938179199474e-05
Position 1738: 1.2851120392374156e-05
Position 792: 1.2444195906272722e-05
Position 2032: 1.015363784429354e-05
Position 1091: 7.469875352594335e-06
Position 1489: 7.4258999637723275e-06
Position 312: 7.366665251957654e-06
Position 217: 7.1253891596219735e-06
