Gene = SIL1
index = 1257
Annotated 5SS: [   130  70660  77364 147461 155779 171598 177228 246611 247228]
Annotated 3SS: [ 70544  77224 147351 155678 171405 177105 246513 247062 250924]
SMsplice 5SS: [   130   1958   5906  56207  62065  73039  77364  80236  80547  81308
  88042  96546 104375 104588 108096 147461 155779 163793 171598 177228
 179077 182925 246611 247228]
SMsplice 3SS: [  1771   5787  56089  61948  72933  77224  80213  80414  81202  87925
  96352 104249 104478 108003 147351 155664 163698 171405 177105 178940
 182741 246513 247062 250303]
top_k =  500
Partition function (log Z): -111.49157120918284

Sorted 5' Splice Sites (High to Low Probability):
Position 5906: 0.8390477882517599
Position 1958: 0.6571766017381477
Position 130: 0.6504096256604918
Position 139: 0.3343602680354326
Position 15658: 0.09556184385467532
Position 1911: 0.08968706007885403
Position 9964: 0.05605358152056636
Position 8307: 0.05435167565878698
Position 1901: 0.05169176440065428
Position 668: 0.040918945504082795
Position 11473: 0.03048286949713682
Position 2524: 0.015158643835420725
Position 1772: 0.012472283263593318
Position 589: 0.011136798503683244
Position 281: 0.005494914052209321
Position 831: 0.005336131665304899
Position 1783: 0.004666406668014906
Position 6134: 0.004261450647636017
Position 7775: 0.004224241913140511
Position 3218: 0.003754204364681749
Position 911: 0.003639084093767948
Position 7385: 0.0024206093345620033
Position 1421: 0.0020083706015707626
Position 499: 0.0016810955012328814
Position 706: 0.001627680050014302
Position 1208: 0.0010847185364362833
Position 1348: 0.0010361435608717004
Position 1535: 0.0009028364991538397
Position 3173: 0.0007164437888780106
Position 7427: 0.000643251267769572
Position 7124: 0.0005182072747401364
Position 747: 0.00046328314483169437
Position 453: 0.0004529813168853061
Position 4659: 0.0004202992294536806
Position 578: 0.00012567757196284217
Position 475: 0.00010680264064812389
Position 682: 0.00010425960222060688
Position 96: 6.895948868884906e-05
Position 829: 6.773253496086267e-05
Position 1456: 6.224859943610845e-05
Position 90: 6.188635791055148e-05
Position 1458: 5.8274152317153456e-05
Position 1512: 5.5118837774177874e-05
Position 1460: 5.1629503554559564e-05
Position 501: 3.810946066563774e-05
Position 795: 3.1515598855914984e-05
Position 1606: 2.312908327188078e-05
Position 337: 1.981979255365485e-05
Position 5811: 1.5750342317742772e-05
Position 6010: 1.3386008810103192e-05
Position 5919: 1.0542807322188242e-05
Position 1595: 3.3023655905795584e-06
Position 2042: 3.1722545366338504e-06
Position 259: 2.1954479832291346e-06
Position 2040: 1.8676009734531935e-06
Position 65: 1.5677187128735742e-06
Position 101: 6.804862809989207e-07
Position 35: 6.802917406805734e-07
Position 472: 4.3356311529059995e-07
Position 515: 3.8647336862215897e-07
Position 459: 3.351305423488123e-07
Position 99: 3.348444740151826e-07
Position 230: 2.649938164460302e-07
Position 503: 9.488117940105472e-08
Position 447: 7.880190197771903e-08
Position 257: 5.926444973666184e-08
Position 480: 5.4545801708763696e-08
Position 46: 3.7034834662120533e-08
Position 1021: 2.521037483680742e-08
Position 482: 1.4222890985505788e-08
Position 275: 7.663569478803929e-09
Position 228: 3.164615965018874e-10
Position 5: 6.681015533001555e-11
Position 374: 2.267885649791688e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1771: 0.7292779498681011
Position 5787: 0.7232150328725381
Position 15740: 0.21159248627647725
Position 14691: 0.18995051225960655
Position 5717: 0.11448169346082515
Position 15461: 0.10147362408344493
Position 10061: 0.08672029986132457
Position 9817: 0.06950720353316239
Position 8136: 0.06593942491644607
Position 8584: 0.06078292839332892
Position 1869: 0.058671312403120866
Position 10175: 0.052288471895962405
Position 11344: 0.04124054961178669
Position 18044: 0.029136185080248154
Position 16070: 0.02853557080030518
Position 17695: 0.024099015509884907
Position 615: 0.023034426587435847
Position 16680: 0.02300177607043228
Position 7183: 0.021661503227942382
Position 1691: 0.0208834714068044
Position 5810: 0.01994859762030709
Position 7714: 0.0178515532338705
Position 13432: 0.0174343389297715
Position 14911: 0.017185943974679985
Position 16616: 0.016378982176852793
Position 9657: 0.0155515019825687
Position 441: 0.011668389198285745
Position 5994: 0.010273407816861846
Position 8948: 0.008719727902538698
Position 15872: 0.007868596167114066
Position 13712: 0.007234457429241997
Position 2380: 0.007213747021181913
Position 2211: 0.006748167931748081
Position 9485: 0.006275869283873379
Position 6177: 0.0061456607331754134
Position 14660: 0.005410778913542461
Position 1157: 0.0053621478453474486
Position 8061: 0.005351625620332439
Position 10340: 0.005345636629653725
Position 12954: 0.005168471981194868
Position 415: 0.004612239633973219
Position 1927: 0.004527353652238517
Position 333: 0.004234774048675368
Position 10908: 0.0040979432676116565
Position 705: 0.004054434293695935
Position 3116: 0.0038790315277209574
Position 8379: 0.0036516277941407004
Position 8461: 0.003639990826568328
Position 1643: 0.0036235760483526148
Position 12610: 0.003447168880219062
Position 228: 0.003294175564678298
Position 2406: 0.002898500791255619
Position 3726: 0.0027554434481064445
Position 5732: 0.002722387198773164
Position 1874: 0.002600336302851078
Position 11183: 0.0022875820570083093
Position 8654: 0.002170729010435186
Position 9521: 0.0019100017226092404
Position 6862: 0.0018888472584609422
Position 7243: 0.0018878184526003113
Position 7620: 0.001838812916851497
Position 225: 0.0018376269896993227
Position 12563: 0.0017672330612758754
Position 12224: 0.0017314514310021053
Position 575: 0.0016249606749541448
Position 12271: 0.0015757217180657692
Position 6400: 0.0015477103814796305
Position 362: 0.0015014764025676306
Position 466: 0.001493169796780624
Position 5820: 0.0014582879658437639
Position 2386: 0.00128086329812747
Position 10883: 0.0012231128030308974
Position 7994: 0.0011859720437897472
Position 6201: 0.0010750923440781253
Position 7179: 0.0010299080640455514
Position 9506: 0.0009741248208745825
Position 9203: 0.0009718571107217729
Position 5305: 0.0009610724532651541
Position 3087: 0.0009478013734197102
Position 10367: 0.000814776724931558
Position 10575: 0.000769266206448147
Position 1132: 0.0006834504003787404
Position 2025: 0.0006701823891208112
Position 2555: 0.0006558082898788996
Position 5930: 0.0006102063883285657
Position 10128: 0.0006044279286026717
Position 9618: 0.0005945306549262218
Position 3595: 0.0005465571922090032
Position 744: 0.0005338478610662822
Position 1744: 0.00048688706830334
Position 6997: 0.0004559052545662196
Position 7916: 0.00040927471867158264
Position 7546: 0.0004008130894398541
Position 8910: 0.0003962993785221485
Position 9097: 0.0003911332068569666
Position 7522: 0.0003814999199879747
Position 8794: 0.0003712962632795595
Position 4559: 0.0003622352342584473
Position 8580: 0.00035871300059638566
Position 6782: 0.0003376822321995946
Position 1893: 0.0003203809343610258
Position 690: 0.00031279044668561793
Position 6350: 0.00027572471138546397
Position 257: 0.00023880901768859143
Position 6487: 0.00019017573583921972
Position 3502: 0.00018615378149784348
Position 5224: 0.00018147761731369217
Position 6330: 0.000173015896378868
Position 664: 0.0001719616279238592
Position 1322: 0.0001664258265162154
Position 6490: 0.00016402609988824327
Position 5428: 0.00016098931598786868
Position 1490: 0.0001552804587352462
Position 4816: 0.00014760346018386042
Position 6788: 0.00014590558648852755
Position 1296: 0.00014250140936196193
Position 4857: 0.000141890529653994
Position 6812: 0.00013615141186777393
Position 469: 0.0001290219702880541
Position 4562: 0.00012583292084095103
Position 2745: 0.00011795509349679142
Position 3043: 0.00010761856797674041
Position 1347: 9.375183080006366e-05
Position 3073: 8.403229003738366e-05
Position 2382: 8.068249662836762e-05
Position 1105: 7.86266554760002e-05
Position 3703: 7.735541356830937e-05
Position 2131: 6.134689290417434e-05
Position 4053: 6.100050308646813e-05
Position 268: 5.9579299362609314e-05
Position 1420: 5.949778858719228e-05
Position 7330: 4.612909671784521e-05
Position 1512: 4.393806696772077e-05
Position 2039: 4.350186904831922e-05
Position 2095: 4.2567681164975676e-05
Position 584: 3.903125881069984e-05
Position 1207: 3.502917359844154e-05
Position 1599: 3.398330623764396e-05
Position 859: 3.1700964305053266e-05
Position 494: 2.9234426002060354e-05
Position 679: 2.896366612675454e-05
Position 3200: 2.8528101457167952e-05
Position 1190: 2.8386975800268732e-05
Position 577: 2.639036404786959e-05
Position 1375: 2.2017764028633223e-05
Position 747: 2.0985470346014547e-05
Position 447: 1.734406773935726e-05
Position 1302: 1.3409725307121453e-05
Position 1538: 1.1062587290896728e-05
Position 1556: 9.930461539251919e-06
Position 305: 5.401231668045764e-06
Position 631: 5.191050341949027e-06
Position 1620: 4.086770448904021e-06
Position 1790: 1.8451795269925411e-06
Position 2473: 2.428043904218858e-07
Position 866: 1.253654335616684e-08
Position 386: 7.343169053945799e-09
