Gene = RPL7A
index = 1205
Annotated 5SS: [  33  829 1487 1839 2106 2514 2858]
Annotated 3SS: [ 707 1336 1697 2025 2382 2787 3047]
SMsplice 5SS: [ 829 1487 1839 2106 2858]
SMsplice 3SS: [1336 1697 2025 2787 3047]
top_k =  500
Partition function (log Z): 7.206443571875379

Sorted 5' Splice Sites (High to Low Probability):
Position 2858: 0.9779132890304213
Position 1487: 0.9721275609362098
Position 1839: 0.9714237297798074
Position 829: 0.9423628839591778
Position 2106: 0.918633954742156
Position 2514: 0.4282666222491979
Position 1089: 0.4004077777403422
Position 33: 0.22962227869730892
Position 2720: 0.10803981083357528
Position 608: 0.07965612011750212
Position 360: 0.046668670076626964
Position 2201: 0.04602734931375623
Position 2506: 0.02565705924219569
Position 1221: 0.022505259575596664
Position 154: 0.02203862494307797
Position 538: 0.02202554086288038
Position 175: 0.020267509793485884
Position 1173: 0.014941590588641434
Position 77: 0.01429650248596203
Position 2179: 0.013879833867666341
Position 1027: 0.01078714539923711
Position 68: 0.007934078971761127
Position 883: 0.007336691395358897
Position 1065: 0.006894729218036085
Position 786: 0.0056443994719393075
Position 450: 0.004119992964484
Position 195: 0.0035110132643622776
Position 37: 0.00344430405557155
Position 738: 0.0033716330886633147
Position 2197: 0.0033501414025186335
Position 1492: 0.0024703341962889988
Position 262: 0.002344502593906968
Position 880: 0.002194463695301829
Position 301: 0.0017089166380366626
Position 1843: 0.001532267749407618
Position 1192: 0.0011295775753179405
Position 2677: 0.001103860672804844
Position 277: 0.0009889443295586977
Position 1136: 0.0005982911176326131
Position 906: 0.000509501991903534
Position 526: 0.00047764507631418735
Position 1111: 0.0004235219211809871
Position 2518: 0.0003661154979172
Position 1860: 0.0003573467790770404
Position 371: 0.0002904603361995748
Position 2252: 0.0002295912281566324
Position 323: 0.00022620209289071717
Position 2163: 0.0001665293380945282
Position 833: 0.0001548089004462019
Position 562: 0.00015370765363174066
Position 783: 0.00015171741814830225
Position 613: 0.0001349355033094064
Position 439: 0.00012215734157321686
Position 473: 0.0001010409309833301
Position 432: 9.907509002733367e-05
Position 441: 8.847740027336866e-05
Position 598: 6.000173189312639e-05
Position 2644: 4.883072164358868e-05
Position 279: 4.834825394558567e-05
Position 264: 4.221357821114375e-05
Position 404: 3.589742381732957e-05
