Gene = OXNAD1
index = 991
Annotated 5SS: [  307  4077  5873  6524 21250 29799 36670 37550]
Annotated 3SS: [ 3926  5745  6459 21142 29656 36426 37440 38208]
SMsplice 5SS: [  281  4077  5873  6524  6797  7123 16362 21250 29799 36670 36992 37550]
SMsplice 3SS: [ 3926  5745  6459  6659  6945 16148 21142 29656 36523 36762 37440 39627]
top_k =  500
Partition function (log Z): 5.26353889811126

Sorted 5' Splice Sites (High to Low Probability):
Position 29799: 0.9999999999999982
Position 16362: 0.9975847064229625
Position 21250: 0.9917988557760029
Position 36670: 0.9632862635032069
Position 4077: 0.9235798540003624
Position 5873: 0.9138596108000251
Position 37550: 0.8758404778125534
Position 7123: 0.8033523766548664
Position 6797: 0.8013345566833432
Position 36992: 0.7776380525152541
Position 281: 0.55709455011858
Position 25816: 0.4779297708506744
Position 37221: 0.453427491334363
Position 34746: 0.44580887436265215
Position 22757: 0.4194482915527096
Position 8152: 0.41117064049659846
Position 6524: 0.39838932760611284
Position 307: 0.3826704704615044
Position 34483: 0.3736733151478275
Position 33434: 0.23615042967765626
Position 3795: 0.23245379958357332
Position 38394: 0.20176439356320697
Position 4303: 0.170458229714225
Position 21972: 0.16251384015618273
Position 12231: 0.14841080450625524
Position 6539: 0.12767177153801235
Position 6594: 0.12338626210308949
Position 16961: 0.1010036580019538
Position 37152: 0.093740063086932
Position 2952: 0.09030140627693602
Position 34475: 0.08596248092590399
Position 36884: 0.08486330646729347
Position 7884: 0.07872201977907108
Position 12598: 0.07660038283678614
Position 19468: 0.06983978782289164
Position 27878: 0.06765254226530185
Position 8123: 0.06689279706525793
Position 4110: 0.06298876623890072
Position 34780: 0.06272514543806064
Position 38139: 0.058750057271806745
Position 18792: 0.05821146817782324
Position 25685: 0.05801546013508335
Position 21939: 0.055732964652610385
Position 15547: 0.044657337417035564
Position 3821: 0.043551428672534434
Position 3734: 0.040149776965174334
Position 1265: 0.039447455827463285
Position 32635: 0.038879785104762386
Position 12300: 0.03879005234880561
Position 34793: 0.03670152419593029
Position 28025: 0.03391421078173109
Position 40015: 0.03203448291276479
Position 25595: 0.031831186693721626
Position 6548: 0.03170173116128751
Position 24775: 0.03060798943173626
Position 24189: 0.029895820056984
Position 36988: 0.028365865100982796
Position 36679: 0.0273547927014688
Position 4326: 0.02684556741304953
Position 1601: 0.02461551314830025
Position 2810: 0.024586914967200682
Position 14020: 0.02452314907839988
Position 661: 0.022827684996715992
Position 135: 0.022447561728319493
Position 37022: 0.021465316685232116
Position 25069: 0.020936099382628283
Position 569: 0.02044641942549077
Position 5967: 0.017392204511455615
Position 13274: 0.01666671028358191
Position 38360: 0.01435560595297933
Position 25082: 0.013545913545150222
Position 11662: 0.013436704588314204
Position 33650: 0.010779225935741925
Position 23101: 0.010385992835324369
Position 5623: 0.009216161991571764
Position 2919: 0.008867979569105752
Position 38631: 0.008686089682239663
Position 24783: 0.008263070802043804
Position 4660: 0.007339809028559386
Position 142: 0.006969754957623
Position 3049: 0.006734337763557117
Position 1779: 0.006169254419101276
Position 59: 0.005318872745495347
Position 22886: 0.005035957371520889
Position 5594: 0.0038679981177856234
Position 797: 0.0037442498412345445
Position 4812: 0.0037328464020595343
Position 36234: 0.0034570468313492027
Position 23168: 0.002728710395341196
Position 2415: 0.00268428626780643
Position 38125: 0.002640508667061655
Position 1431: 0.002326453158044083
Position 46: 0.002286275064096004
Position 2956: 0.0021199480719116303
Position 1192: 0.0018888701581077612
Position 25011: 0.001698674397907297
Position 37217: 0.001608484849383911
Position 3512: 0.001387931246235686
Position 6764: 0.001215432976469945
Position 3999: 0.0009687397504901949
Position 36977: 0.0009492638854969363
Position 36871: 0.0008742437012527987
Position 11287: 0.0008170450502681043
Position 2824: 0.0006854975791519889
Position 1346: 0.0005817014514099508
Position 3867: 0.0004911363713184813
Position 21177: 0.0004832689391409781
Position 218: 0.00013233492329353346
Position 1017: 9.318296493967144e-05
Position 1656: 3.7500375503453395e-05
Position 718: 3.3863801629866326e-05
Position 708: 3.094870799440074e-05
Position 1273: 3.0268953768411507e-05
Position 700: 3.0258127246680526e-05
Position 36836: 2.694154423633241e-05
Position 2545: 2.38875642424235e-05
Position 696: 2.1214868341463235e-05
Position 258: 1.4703075321889672e-05
Position 3979: 1.3683375508577342e-05
Position 74: 1.2081394281169396e-05
Position 174: 1.1176271680918447e-05
Position 729: 9.887953123917174e-06
Position 289: 9.887437296408415e-06
Position 485: 3.389709502968701e-06
Position 4544: 3.3017342779622775e-06
Position 450: 2.8336867504411763e-06
Position 13: 7.641615733838451e-07
Position 396: 5.547094702464058e-07
Position 238: 5.535285930232237e-07
Position 92: 5.297483095261569e-07
Position 456: 4.455317151028433e-07
Position 38: 4.968045434210714e-08
Position 232: 2.323565650127027e-08
Position 538: 1.4552849685485136e-08
Position 530: 1.247429915672605e-08
Position 356: 7.128880372995908e-09
Position 409: 3.278657955356368e-09
Position 578: 2.2249504793431805e-09
Position 517: 1.9290143692937027e-09
Position 358: 1.3737951182524475e-09
Position 402: 6.179261344381129e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16148: 0.997584706422962
Position 3926: 0.9747288235778296
Position 21142: 0.9548159460044635
Position 36762: 0.9094218357966355
Position 29656: 0.8430830568450138
Position 6459: 0.7184711641709852
Position 6945: 0.6106953779941597
Position 36426: 0.563711498194985
Position 37103: 0.5591302470851394
Position 25672: 0.526098324064705
Position 6659: 0.5007869050115924
Position 5745: 0.4839057362983579
Position 34386: 0.41932994801823004
Position 37440: 0.38205529266723565
Position 36523: 0.3477798857455184
Position 34622: 0.32044818293500127
Position 3652: 0.3040260512027833
Position 8038: 0.28098257317152225
Position 22594: 0.2527268399336077
Position 5749: 0.2345757944640083
Position 39627: 0.22581902150783983
Position 34687: 0.2232093728110754
Position 38208: 0.22045739379573198
Position 5729: 0.20542544547716854
Position 37298: 0.20415299976521567
Position 4201: 0.19366141092703076
Position 12067: 0.18720085685506094
Position 38012: 0.18543436358228113
Position 21797: 0.18169561566303558
Position 39047: 0.15918813470799303
Position 33372: 0.15733694147888724
Position 29676: 0.15691694315498522
Position 8076: 0.14678542923331997
Position 37413: 0.14615868503814955
Position 22704: 0.1323477866596715
Position 2784: 0.11783263438769563
Position 6674: 0.10195571991861466
Position 27787: 0.10156675304703294
Position 16724: 0.09339523226730669
Position 7048: 0.08885894529681408
Position 6699: 0.08299157106131995
Position 40133: 0.08190206123664522
Position 7028: 0.08015081513612908
Position 36486: 0.07914967226417201
Position 38476: 0.07824503926794217
Position 12334: 0.07660038283678614
Position 19337: 0.06983978782289164
