Gene = GGPS1
index = 589
Annotated 5SS: [  149  7985 14429]
Annotated 3SS: [ 7891 14357 14660]
SMsplice 5SS: [  149  7985 14429]
SMsplice 3SS: [ 7891 14357 14660]
top_k =  500
Partition function (log Z): -9.991470878911848

Sorted 5' Splice Sites (High to Low Probability):
Position 7985: 0.927179645805354
Position 149: 0.785609981814838
Position 14429: 0.6804595502664875
Position 1149: 0.4063828847675242
Position 10204: 0.12895506387114894
Position 2024: 0.0906925442273759
Position 2636: 0.07701605067401619
Position 4173: 0.054434319906558594
Position 2097: 0.0490809697817771
Position 582: 0.03546966966266458
Position 8061: 0.03438138543209489
Position 1168: 0.02643033481006786
Position 10193: 0.026131400924289894
Position 8712: 0.023312685830384247
Position 227: 0.022773755871871235
Position 2530: 0.019543786244724828
Position 731: 0.01939966965163372
Position 14226: 0.01934047479137296
Position 1429: 0.01814766362089331
Position 4222: 0.01610572711593801
Position 1834: 0.01342966984695782
Position 2790: 0.013278438059542472
Position 10213: 0.011073014568011741
Position 658: 0.01072040486785829
Position 2610: 0.010035610205416722
Position 108: 0.009129622896428553
Position 1817: 0.008880351000370861
Position 3704: 0.007611426007067656
Position 8154: 0.006324781236617931
Position 2158: 0.006209829481236098
Position 8097: 0.005533880662445051
Position 275: 0.004601727473775999
Position 2796: 0.004601537992228502
Position 10077: 0.004527884908104612
Position 14612: 0.0037414749863824382
Position 9319: 0.003550245885703083
Position 8677: 0.003501164384056144
Position 2814: 0.003483085246482901
Position 225: 0.003104491190612369
Position 855: 0.002301759477975217
Position 14997: 0.0022852043969093685
Position 14543: 0.0016316377478418822
Position 2515: 0.0015487447458745046
Position 5458: 0.0014341116866612418
Position 1798: 0.00038042921263770573
Position 615: 0.00029247397855632437
Position 1299: 0.0002573536681312166
Position 1914: 0.00024099823674806795
Position 450: 0.00017558081097494168
Position 773: 0.000125031417187835
Position 525: 6.223109688029747e-05
Position 740: 4.509088084269789e-05
Position 37: 4.305928912205667e-05
Position 1521: 2.7086993003328766e-05
Position 1322: 1.4030754444307592e-05
Position 281: 1.2498219029167478e-05
Position 943: 1.0807629615989099e-05
Position 81: 5.6110604351017305e-06
Position 1262: 4.510026396878423e-06
Position 457: 4.06295709890155e-06
Position 590: 3.672527640593014e-06
Position 1039: 2.355087622243315e-06
Position 86: 4.185292354078386e-09
Position 1141: 1.7890985301532824e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 7891: 0.9757978708113854
Position 14357: 0.8138240264185167
Position 14660: 0.7235446500466748
Position 1021: 0.2270899181764075
Position 10055: 0.1583785522354047
Position 2370: 0.106622926758068
Position 1906: 0.06800823744761417
Position 2012: 0.05501887568043885
Position 3956: 0.04011299210925684
Position 881: 0.03530108747679732
Position 1035: 0.031901448954678516
Position 10077: 0.026463187695047716
Position 4135: 0.025562368040887132
Position 14751: 0.0220737077400307
Position 14698: 0.021933833051064854
Position 8563: 0.02112957188304672
Position 14074: 0.0200245441029811
Position 2718: 0.01972082826353711
Position 928: 0.019091284177813455
Position 15485: 0.015928694342821334
Position 15079: 0.014431049305643633
Position 14679: 0.012021842403136383
Position 10571: 0.010651788557386766
Position 1776: 0.009398279372241265
Position 1361: 0.009068733505638287
Position 1948: 0.007466064870579804
Position 14721: 0.0066884377649772024
Position 12874: 0.0063391718266185525
Position 1762: 0.00618690904000646
Position 1699: 0.0052584283068589375
Position 15664: 0.005159419551077749
Position 4090: 0.004904117890803854
Position 8639: 0.0048624192412473986
