Gene = NOL8
index = 949
Annotated 5SS: [  251  1534  2116  3889  6336  6939 11290 14411 15004 15386 18671 19804
 24006 25667 26673 27300]
Annotated 3SS: [ 1346  2052  3809  6199  6869  9417 14296 14880 15294 18531 19725 23733
 25539 26601 27219 27669]
SMsplice 5SS: [ 1534  2116  3889  6336 14411 15004 15386 19804 26673 27300]
SMsplice 3SS: [ 2052  3809  6199 14296 14880 15294 19725 26601 27219 27669]
top_k =  500
Partition function (log Z): 17.66353998663099

Sorted 5' Splice Sites (High to Low Probability):
Position 19804: 0.9977038267165185
Position 15386: 0.9964812826540931
Position 15004: 0.9601334559283516
Position 14411: 0.946445080710895
Position 27300: 0.9315171476609965
Position 2116: 0.8687215373084682
Position 6336: 0.8174940048645194
Position 1534: 0.8119249988270493
Position 3889: 0.6358780263500984
Position 26673: 0.481605093305173
Position 26713: 0.4563634268929912
Position 7273: 0.3586514254520154
Position 251: 0.23930825287977633
Position 25667: 0.23865014451618077
Position 2321: 0.22695135860258006
Position 3934: 0.2031581028832521
Position 8723: 0.18795355180324516
Position 6253: 0.1791507237810971
Position 377: 0.17600396021328898
Position 7159: 0.13366625101585042
Position 5614: 0.1305692101441885
Position 16652: 0.12334488178037542
Position 8298: 0.1097541647199203
Position 131: 0.09885856904018878
Position 19036: 0.09135817138484151
Position 6041: 0.0862442192962661
Position 18671: 0.07555098372644747
Position 613: 0.07281014022380815
Position 24006: 0.06119776600817203
Position 10052: 0.0611421517208194
Position 651: 0.05869339433130973
Position 21238: 0.056215269672274054
Position 83: 0.05376642104235477
Position 26760: 0.03949258747895393
Position 346: 0.036378529109091416
Position 5756: 0.03462903901739034
Position 917: 0.0346127272761641
Position 24624: 0.03404014088477057
Position 23249: 0.03381405208102098
Position 2272: 0.033541904443178505
Position 10343: 0.03303044861178906
Position 15174: 0.032689244576289966
Position 62: 0.031171266318130404
Position 239: 0.028547556154983833
Position 8919: 0.02715185376549361
Position 1029: 0.025208331788324274
Position 4083: 0.02058263845973098
Position 23892: 0.020221670699894827
Position 948: 0.018221453089972944
Position 5517: 0.018213373983206008
Position 16351: 0.018132030865304054
Position 18534: 0.016757491511420836
Position 10964: 0.015959019939913263
Position 5336: 0.015405617408404335
Position 6727: 0.014549352350490763
Position 2307: 0.014358001395925527
Position 17487: 0.013878353136554791
Position 16274: 0.013459613275233004
Position 18392: 0.010402324462250385
Position 15073: 0.010064042462670396
Position 15128: 0.009936018917512902
Position 17889: 0.009683049756046716
Position 2253: 0.008568916122771204
Position 12418: 0.008359977012641814
Position 25456: 0.007659652667592252
Position 258: 0.007193405450684588
Position 6934: 0.006759278176477789
Position 16931: 0.0062920008190448734
Position 5375: 0.005863500271613428
Position 913: 0.005788695049589626
Position 2155: 0.005729229468284131
Position 26730: 0.005727787755767205
Position 14405: 0.005232947803234765
Position 1278: 0.00502371464561978
Position 2278: 0.004917647641592031
Position 22087: 0.004832033322766584
Position 19177: 0.004630808041893738
Position 166: 0.004599830079971844
Position 1581: 0.004590323839497557
Position 4597: 0.00445837091282738
Position 2510: 0.004418381079737457
Position 27391: 0.004261829382690122
Position 27585: 0.004218545268899853
Position 4578: 0.004164734707905009
Position 4087: 0.004114685558970835
Position 5381: 0.003985306645249939
Position 24390: 0.0037035394647236927
Position 21094: 0.0036467601341447255
Position 4341: 0.0036209226175969193
Position 1142: 0.0031810298433230318
Position 22998: 0.0031674616206261406
Position 6037: 0.0031490277735116683
Position 2165: 0.0030920499816742358
Position 26825: 0.0030249330169097523
Position 7228: 0.0027602559919061953
Position 20751: 0.002498531821766417
Position 15714: 0.0024452037715528506
Position 6599: 0.0022703239451617617
Position 27304: 0.0020929967148979843
Position 6023: 0.0018527679174491244
Position 6988: 0.0017800091314038172
Position 8203: 0.0016607536071749384
Position 20668: 0.0015757319746606165
Position 14954: 0.0015644918622516395
Position 3622: 0.0014296357636683055
Position 23185: 0.001292664588499032
Position 6975: 0.0012574906215007094
Position 7647: 0.0011451021885205907
Position 5225: 0.001144148946973543
Position 2502: 0.0010967196863151398
Position 7864: 0.0010753479217894472
Position 21125: 0.0009978992774438138
Position 16390: 0.0009292306119410001
Position 14961: 0.0008421238601007044
Position 210: 0.0008285071704568698
Position 27385: 0.0007946407009370812
Position 5483: 0.0007630810871655717
Position 14418: 0.000703665852161941
Position 21321: 0.0006954382398852586
Position 423: 0.0006902262153826033
Position 342: 0.000688994279706022
Position 1544: 0.0006826229050844346
Position 6504: 0.0006607841464485306
Position 495: 0.0006310428058762372
Position 2151: 0.0006149847491112361
Position 1659: 0.0005536634661090036
Position 7114: 0.0004968635114795973
Position 1924: 0.0004933519744306215
Position 7128: 0.0003908901939401646
Position 12620: 0.0002991772913923765
Position 27295: 0.0002753294373655898
Position 248: 0.0002584214639804342
Position 7933: 0.0002415315537326228
Position 446: 0.00022829419998529176
Position 1013: 0.00020862161616768237
Position 6579: 0.00020425856282403518
Position 7064: 0.0002012179954430328
Position 14891: 0.00017564067110907946
Position 1023: 0.00017361685599539444
Position 583: 0.00014378070680573987
Position 20744: 0.00014329121091639522
Position 7078: 0.00013789703570139925
Position 1428: 0.0001354608653726181
Position 7845: 0.0001307871845414788
Position 154: 0.00011199746018914346
Position 20176: 0.00010655655349012247
Position 6657: 0.0001023879388879379
Position 750: 9.548389212975998e-05
Position 1494: 9.218961716454913e-05
Position 262: 8.058004519033603e-05
Position 6765: 7.984749969483241e-05
Position 20531: 6.810930315321636e-05
Position 19875: 6.712698254574757e-05
Position 297: 6.0276160661816394e-05
Position 450: 5.5248544770512294e-05
Position 1086: 5.1424357269970025e-05
Position 2143: 5.0955795446715714e-05
Position 19871: 5.047200934355332e-05
Position 1289: 5.03359244949678e-05
Position 1225: 4.3374532033991585e-05
Position 19839: 3.941481863561797e-05
Position 590: 3.7771872175892815e-05
Position 200: 3.7583854315124004e-05
Position 667: 3.685902868632982e-05
Position 20194: 3.5551805179568174e-05
Position 15274: 3.3584569105365897e-05
Position 7035: 3.3348566186190576e-05
Position 410: 3.161226545643694e-05
Position 6403: 3.0357518237111896e-05
Position 387: 3.0298272812600276e-05
Position 921: 2.9525216154174135e-05
Position 15689: 2.9357692711430602e-05
Position 5: 2.8806086583008028e-05
Position 973: 2.7760561238885985e-05
Position 1186: 2.756800528195197e-05
Position 27509: 2.633407275325002e-05
Position 430: 2.5848571958954872e-05
Position 7023: 2.531837256279357e-05
Position 19940: 2.3775068674623e-05
Position 6558: 2.0413285354217085e-05
Position 604: 1.722957885148653e-05
Position 563: 1.7031863763952433e-05
Position 6640: 1.654232283170847e-05
Position 1475: 1.576517360694413e-05
Position 532: 9.741283950301052e-06
Position 128: 9.222873400500546e-06
Position 546: 8.019417160285535e-06
Position 73: 6.53701024588802e-06
Position 289: 6.5331794817787985e-06
Position 317: 5.3306170726403446e-06
Position 15776: 1.379499075273149e-06
Position 30: 3.9517055475662675e-07
Position 6606: 3.3490202554292604e-07
Position 6397: 3.19598306597865e-07
Position 6485: 3.170993500459341e-07
Position 15854: 6.600038841917348e-08
Position 15844: 5.725359662911127e-08
Position 19925: 2.361018054727251e-08
Position 15800: 1.4577524866909891e-08
Position 47: 7.741683820648236e-09
Position 15618: 6.099679568830269e-09
