Gene = PELO
index = 1011
Annotated 5SS: [  475 13181]
Annotated 3SS: [11944 13468]
SMsplice 5SS: [  475 13181 13726]
SMsplice 3SS: [13063 13600 14137]
top_k =  500
Partition function (log Z): -13.913799621706522

Sorted 5' Splice Sites (High to Low Probability):
Position 475: 0.7509907466184778
Position 13726: 0.2654805459128867
Position 1709: 0.23729502324348
Position 5899: 0.12925526050235628
Position 1058: 0.12833796883032192
Position 8363: 0.10553875678127833
Position 56: 0.10542945675381751
Position 12557: 0.06555366377970251
Position 11571: 0.06216146568256198
Position 602: 0.05900962072957241
Position 730: 0.04872096235365215
Position 4162: 0.03978585789745964
Position 7409: 0.02279557374404319
Position 3374: 0.022116867435618155
Position 12593: 0.017340470453083408
Position 7392: 0.016317791557978405
Position 151: 0.015664320673622317
Position 7290: 0.015629207934122768
Position 1595: 0.015563884189910683
Position 1073: 0.013530755526835612
Position 1317: 0.013370108900318388
Position 5988: 0.006746609277338223
Position 1045: 0.005883734623303041
Position 4420: 0.002692180653037118
Position 7319: 0.001098327629706414
Position 7362: 0.0010618152685777488
Position 703: 0.0007336609928181756
Position 1185: 0.0003934179981128606
Position 1222: 0.0003210973604603053
Position 541: 0.00029826844004689803
Position 1250: 0.00023704015137444102
Position 1330: 0.00021144117284568008
Position 697: 0.00019723775108310693
Position 839: 8.120162880046887e-05
Position 633: 4.934615180294068e-05
Position 363: 4.128046286344652e-05
Position 210: 3.7813191817926084e-05
Position 444: 2.432600996635601e-05
Position 681: 1.7763625362384336e-05
Position 754: 1.2512979978810345e-05
Position 646: 4.802009496181717e-06
Position 219: 3.656681342630583e-06
Position 123: 2.9454766538802984e-06
Position 775: 2.4438039391865173e-06
Position 191: 1.0086830982516514e-06
Position 201: 9.11967587742039e-07
Position 2497: 9.051397923627476e-07
Position 1013: 7.754139388920332e-07
Position 117: 5.825874183090702e-07
Position 670: 4.841802269942092e-07
Position 887: 4.081206128916139e-07
Position 329: 2.4976698630251773e-07
Position 73: 1.6869948022712293e-07
Position 450: 1.6074352697660178e-07
Position 45: 1.5106006760649405e-07
Position 668: 1.0294688039161609e-07
Position 662: 3.377254195267544e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13468: 0.3008610044396047
Position 11398: 0.22622071492259677
Position 14137: 0.16417603910056844
Position 935: 0.15270399458987077
Position 13600: 0.14178161600506195
Position 7265: 0.13692322750308622
Position 1657: 0.13679428518677877
Position 5767: 0.10207116557047045
Position 12436: 0.09661074115733487
Position 4239: 0.09077011876249637
Position 8202: 0.08545756331225739
Position 1485: 0.06835617274536944
Position 15495: 0.06181420732157949
Position 4282: 0.05399734120819088
Position 13950: 0.039490299490738796
Position 4136: 0.03548656624541793
Position 5829: 0.03381213506294826
Position 952: 0.033020256007833246
Position 7155: 0.026298462376622082
Position 8222: 0.023884770418436677
Position 601: 0.02160842737958301
Position 6162: 0.019464024256196685
Position 3202: 0.017168752192581738
Position 3807: 0.012199133335044535
Position 10540: 0.011397436921724888
Position 1680: 0.008515597360803632
Position 5801: 0.005438094379112503
Position 11150: 0.004926610383278445
Position 3927: 0.004715852866174396
Position 5704: 0.0045284513392038735
Position 896: 0.004287196507213942
Position 3875: 0.004140568460461972
Position 2344: 0.003891950754022756
Position 2980: 0.003076261731341801
Position 3257: 0.0029110110418578195
Position 9856: 0.0026892427684580035
Position 1149: 0.0021241158397717398
Position 1516: 0.00195782944343488
Position 9879: 0.0017292772509058761
Position 9616: 0.0015736030705621783
Position 4896: 0.0015219950920789967
Position 6118: 0.0013687455014533508
Position 2708: 0.0012160872107854937
Position 1197: 0.0011995292767392038
Position 3132: 0.0011411979638643256
Position 2590: 0.0010353605238557209
Position 1545: 0.0009865327068180052
Position 1254: 0.0008679730848411731
Position 133: 0.0008254240768484627
Position 2172: 0.0007941930731461919
Position 1697: 0.0007936948657176879
Position 2309: 0.0007562873884403487
Position 1554: 0.0006405820158537089
Position 3227: 0.0006288822093262117
Position 6627: 0.0006021909932641471
Position 2147: 0.0005817935090584122
Position 2122: 0.000563981576551261
Position 1386: 0.0005341594061595932
Position 6608: 0.0005176691134623768
Position 300: 0.0004846366121035044
Position 4259: 0.0004009650146909034
Position 1017: 0.00037194763944703517
Position 1705: 0.0003588016745805564
Position 3581: 0.00032826248629772275
Position 5260: 0.0002358313078658554
Position 2650: 0.0002350966303004019
Position 1873: 0.00022925861686301011
Position 3063: 0.00019117223913558108
Position 1085: 0.00017362269084176637
Position 381: 0.00016592530250636266
Position 2925: 0.0001313514712809195
Position 441: 0.00010964278443597903
Position 1268: 8.836723627594553e-05
Position 2733: 8.716002980152519e-05
Position 302: 7.961560206917711e-05
Position 1792: 7.865234220359527e-05
Position 2488: 7.725453155094699e-05
Position 2561: 7.492515782547337e-05
Position 2134: 7.09346417713708e-05
Position 1422: 6.455447527186351e-05
Position 851: 6.409848231136684e-05
Position 2106: 6.0840386054622745e-05
Position 783: 5.446817384296278e-05
Position 681: 4.419227277293681e-05
Position 662: 3.829894300030149e-05
Position 1169: 2.9710669516309318e-05
Position 561: 2.475106260460706e-05
Position 1449: 2.0234771927451223e-05
Position 694: 1.8619915298765087e-05
Position 329: 1.8143024458211575e-05
Position 1291: 1.696071190542862e-05
Position 401: 1.6236730742047234e-05
Position 1226: 1.5652356768206173e-05
Position 958: 1.56432587225398e-05
Position 1215: 1.2391814485053469e-05
Position 1048: 1.1928088619944823e-05
Position 320: 1.1564102887759796e-05
Position 217: 1.0984919935327845e-05
Position 162: 1.0600810638463733e-05
Position 1203: 9.223505991410185e-06
Position 565: 7.44253784558367e-06
Position 254: 6.940653950965639e-06
Position 1355: 5.522502743498717e-06
Position 609: 5.34205212404737e-06
Position 135: 5.304131311998425e-06
Position 1535: 4.495018210388335e-06
Position 337: 3.886067411425718e-06
Position 350: 3.2550600439465665e-06
Position 1316: 3.0352705027399675e-06
Position 548: 2.693382924035481e-06
Position 1182: 1.8581495253559576e-06
Position 233: 1.4158230301806967e-06
Position 341: 5.987807200239488e-07
Position 898: 5.116331637377431e-07
Position 754: 3.836770063079287e-07
Position 498: 3.019396233937306e-07
Position 626: 2.7499558486834523e-07
Position 700: 1.5217847772949184e-07
Position 540: 1.3027890083440157e-07
Position 614: 9.238185970879834e-08
Position 151: 9.13264368750353e-08
Position 575: 8.30899301433725e-08
Position 343: 5.6566289560516206e-08
Position 179: 5.131114023811731e-08
Position 726: 5.060186545978587e-08
Position 630: 4.976791205744734e-08
Position 536: 3.406842527181748e-08
Position 529: 3.148553165810973e-08
Position 164: 2.5150285111303006e-08
Position 571: 2.2638307599163286e-08
Position 235: 1.8834636550634916e-08
Position 479: 1.7831010776719117e-08
Position 144: 1.3345926311730432e-08
Position 697: 7.933219708809107e-09
Position 345: 5.817011001028388e-09
Position 170: 5.594529665768015e-09
Position 1102: 5.569248102058163e-09
Position 976: 5.477724499423768e-09
Position 155: 4.614094859549762e-09
Position 963: 4.4763511525503195e-09
Position 550: 2.5292046135457804e-09
Position 569: 1.620500968495276e-10
Position 224: 3.5740270973044335e-11
