Gene = IQCE
index = 714
Annotated 5SS: [  220  8166 10002 12657 13329 14491 19358 19529 23653 24712 25288 27374
 28880 31109 34129 35979 39635 42467 45994 47000 48230]
Annotated 3SS: [ 8117  9955 12527 13193 14419 19243 19477 23581 24638 25237 27209 28823
 30908 34023 35887 39466 42442 45882 46877 48125 51045]
SMsplice 5SS: [  220   523  3578  8166 10002 14491 19358 23494 23653 24712 28880 34129
 35979 36212 39635 47000 48230]
SMsplice 3SS: [  406  3479  8117  9955 14419 19243 23294 23581 24638 28823 34023 35887
 36059 39466 46877 48125 51386]
top_k =  500
Partition function (log Z): 17.804670453836255

Sorted 5' Splice Sites (High to Low Probability):
Position 47000: 0.9981371851256153
Position 24712: 0.996585913763538
Position 34129: 0.9744741460856196
Position 28880: 0.954626829530145
Position 19358: 0.9443286499314278
Position 220: 0.9236546551539102
Position 23653: 0.918073547743287
Position 35979: 0.9020367915370527
Position 39635: 0.8631731149941033
Position 10002: 0.8511132316736986
Position 48230: 0.78271519824125
Position 8166: 0.71751958914296
Position 523: 0.6551957460432838
Position 36212: 0.633070024447489
Position 12657: 0.6165133435487415
Position 14491: 0.6003717217873152
Position 3578: 0.5985903370678435
Position 31109: 0.5658791462313245
Position 16579: 0.5621947943438025
Position 19529: 0.5007023753885196
Position 23494: 0.48593843428796163
Position 39387: 0.378068832358987
Position 27374: 0.35323146706578473
Position 506: 0.30477627306790306
Position 14502: 0.29647124979702777
Position 42467: 0.2102974995151339
Position 25372: 0.1744156700599052
Position 16346: 0.1703796106127423
Position 13329: 0.16696052942112585
Position 25368: 0.15838439794026338
Position 20937: 0.14295417704263552
Position 34553: 0.13644625412584585
Position 16495: 0.13341856267642793
Position 39881: 0.1321365554312629
Position 10069: 0.13056423227691522
Position 23489: 0.12667609548529085
Position 23215: 0.1258935942016283
Position 3661: 0.09895802454777275
Position 39669: 0.08744459987248578
Position 40119: 0.08126083485072541
Position 27650: 0.07594340106262072
Position 6074: 0.06816458560104854
Position 45994: 0.06813264210740744
Position 9766: 0.06029729643768783
Position 26018: 0.059517714008529794
Position 36500: 0.059211153442447886
Position 36012: 0.058584840037218394
Position 50631: 0.056979535353309706
Position 49205: 0.055745744637521556
Position 47207: 0.05128895029607922
Position 16404: 0.045141482573036455
Position 11486: 0.04489881236723936
Position 11921: 0.043393350429231245
Position 31151: 0.04163104395795812
Position 23772: 0.04001100563712839
Position 23329: 0.038431704963225
Position 40115: 0.035884688460260154
Position 32: 0.035814003094578696
Position 17681: 0.03521875922791243
Position 38832: 0.03458129450203698
Position 36017: 0.033938251569999085
Position 6430: 0.03374576390427443
Position 9612: 0.03214925735877421
Position 20648: 0.03181815789232464
Position 34424: 0.031115831213621898
Position 43601: 0.02840035548417883
Position 47974: 0.028015432784429528
Position 8080: 0.025313574832537173
Position 21253: 0.02475053504747953
Position 12886: 0.024544312263011753
Position 11960: 0.024182624742616454
Position 17271: 0.02186371159534046
Position 33854: 0.021259302980201896
Position 50657: 0.020369006342044582
Position 21895: 0.019947919066381083
Position 42520: 0.01953226909534808
Position 16234: 0.019116750529371142
Position 29519: 0.019113866661608483
Position 21473: 0.017958826632787125
Position 14795: 0.017645882867514992
Position 50661: 0.01763544320048932
Position 42524: 0.017504048998755094
Position 50097: 0.016770921469567324
Position 9049: 0.01590917909816202
Position 50702: 0.015728553815543906
Position 29084: 0.015228680462310427
Position 14527: 0.014975079547631966
Position 4300: 0.014945068707189252
Position 10406: 0.014300319587024213
Position 33218: 0.014099650010306546
Position 50145: 0.0140432312630525
Position 6110: 0.013920898082775267
Position 25288: 0.01364738780766432
Position 8238: 0.013634031923045353
Position 7605: 0.012873456228938403
Position 14808: 0.012816554832003823
Position 14578: 0.012768457953414004
Position 38140: 0.012577175735477243
Position 23992: 0.012306098841620518
Position 7777: 0.012155662163898429
Position 12164: 0.01166714030974729
Position 20003: 0.010905617519142985
Position 24438: 0.010889642927962006
Position 50706: 0.010623654193796893
Position 34542: 0.009865021509937453
Position 10090: 0.009768084963752881
Position 33823: 0.009407290343255038
Position 26973: 0.009064890386159511
Position 10842: 0.008980252530245857
Position 14967: 0.008146670027271326
Position 35720: 0.007604185673821422
Position 9066: 0.007262952241929424
Position 38135: 0.007218461426062261
Position 21039: 0.006671430588222092
Position 9001: 0.006636964445774607
Position 51165: 0.005195368230312081
Position 34121: 0.0051940225425427065
Position 9421: 0.005151529563504445
Position 51562: 0.005112184160491921
Position 4528: 0.004934661588849161
Position 37213: 0.00491230621854625
Position 50124: 0.00461228696757365
Position 1745: 0.004585218433745239
Position 19538: 0.00452982966276058
Position 1943: 0.00452267464610055
Position 25152: 0.003995955195558801
Position 702: 0.003963144518363258
Position 35049: 0.003852548680940354
Position 35456: 0.0036411576695587165
Position 10730: 0.0034017961279007893
Position 719: 0.003361811158284402
Position 23915: 0.003046032236868297
Position 47443: 0.0029686450628970944
Position 14985: 0.0027609245366964456
Position 14974: 0.0027030453369127102
Position 10415: 0.0025939245430557922
Position 1729: 0.002544244562863938
Position 49083: 0.00253991693113319
Position 12284: 0.002496881891909325
Position 6086: 0.002459786283958771
Position 34142: 0.0023651113209993344
Position 47296: 0.0023634309642033948
Position 19920: 0.0023040745918648724
Position 11929: 0.0022673796337494556
Position 10560: 0.002171829447713994
Position 34612: 0.002062582830964277
Position 4488: 0.0020088128231613447
Position 323: 0.0019603662002051435
Position 10555: 0.0017717711118136806
Position 808: 0.0017686317897603965
Position 797: 0.001630123573191753
Position 6132: 0.0014142704451874434
Position 24253: 0.0014130095611035248
Position 47703: 0.0013310964369607655
Position 47772: 0.0012333946235899892
Position 49089: 0.001154381380680008
Position 592: 0.0011189393374120913
Position 6789: 0.0011164490180111948
Position 6096: 0.0010844623042302994
Position 23897: 0.0010667629319682066
Position 20196: 0.0010638129257113647
Position 50747: 0.001051429430422497
Position 10006: 0.0010160014278727048
Position 3623: 0.0009941289331364285
Position 35995: 0.0009745678287610982
Position 15499: 0.0009738344766666965
Position 6775: 0.0009493689754081778
Position 36: 0.0009425510231832016
Position 19850: 0.0009118553232524996
Position 4216: 0.0008998141966979977
Position 35854: 0.0008990760064028809
Position 6663: 0.0008435222502400082
Position 4873: 0.0008082188943216969
Position 14815: 0.0007456260478120323
Position 29300: 0.000714843307675537
Position 47690: 0.0006978542087839345
Position 25142: 0.0006877079465445033
Position 15: 0.0006861299738492097
Position 47720: 0.000661671261638912
Position 20217: 0.0006512278784640408
Position 4540: 0.0006419409950067884
Position 47515: 0.0006163091594750443
