Gene = DNAJC11
index = 454
Annotated 5SS: [  196 21017 23531 34216 48014 49096 50396 56136 56884 57367 62023 63630
 64478 64727 65808]
Annotated 3SS: [20886 23456 34113 47884 48972 50321 55945 56797 57249 61866 63559 64419
 64583 65677 66223]
SMsplice 5SS: [  196 20692 21017 23531 34216 48014 49096 50396 56136 56884 57367 62023
 63630 64478 64727 65808]
SMsplice 3SS: [20605 20886 23456 34113 47884 48972 50321 55945 56797 57249 61866 63559
 64309 64583 65677 66223]
top_k =  500
Partition function (log Z): 9.730527484402288

Sorted 5' Splice Sites (High to Low Probability):
Position 34216: 1.0000000000000009
Position 196: 0.9954825331761884
Position 48014: 0.9952972221307543
Position 57367: 0.9932405303306672
Position 21017: 0.9716156966193186
Position 23531: 0.9708142540477215
Position 56884: 0.9486536589618052
Position 64727: 0.8997103101962778
Position 56136: 0.8905042651020437
Position 64478: 0.788057172528476
Position 62023: 0.7551588999512935
Position 50396: 0.621347734769146
Position 63630: 0.5898221298316224
Position 49096: 0.5750939275688984
Position 20692: 0.557243107563463
Position 4308: 0.5209109893330389
Position 65808: 0.519341536260219
Position 36035: 0.4410110617432659
Position 59894: 0.391208331043889
Position 26358: 0.29174583949586314
Position 60137: 0.25416881793630336
Position 23814: 0.25251041841835214
Position 7675: 0.22442954290451478
Position 62362: 0.20873455338310623
Position 66143: 0.1570226784064516
Position 64420: 0.1488065926981275
Position 63842: 0.1319698312584794
Position 61222: 0.11586060809418942
Position 65765: 0.09686176486624255
Position 50248: 0.09190145773912589
Position 36007: 0.08245685937940701
Position 66368: 0.06991173287783574
Position 50530: 0.06788561663747913
Position 63450: 0.06533721625485474
Position 3486: 0.06515938611086415
Position 40442: 0.06156943879580896
Position 16461: 0.05931379059670765
Position 22227: 0.055498973940100414
Position 38975: 0.052692429329170606
Position 7478: 0.052253181140940276
Position 39482: 0.04159579605604818
Position 39363: 0.03894872427958877
Position 64649: 0.03888418085490893
Position 21234: 0.03787538916236858
Position 64606: 0.03655619110085816
Position 14845: 0.03378699118847137
Position 64655: 0.032771037034904874
Position 1293: 0.03163496534526445
Position 14841: 0.02963596667079807
Position 21689: 0.026066024141459
Position 56919: 0.023303646818881266
Position 36039: 0.021431183189490773
Position 36021: 0.02109416911238406
Position 13023: 0.020299572099472835
Position 65422: 0.020024701508386443
Position 64034: 0.01996211319484478
Position 64508: 0.019390912944264732
Position 64321: 0.01934778563227551
Position 48897: 0.016096753775055397
Position 61637: 0.015796353390376893
Position 23543: 0.015105478699971087
Position 66137: 0.013374712825783616
Position 22911: 0.012724388272453778
Position 65781: 0.012040098985694931
Position 66696: 0.011529109426042124
Position 21116: 0.011281388724525488
Position 3437: 0.011147406335494672
Position 21052: 0.010803761336919097
Position 21481: 0.0099668622408322
Position 66171: 0.009428000855091693
Position 56065: 0.009141601709110388
Position 14953: 0.008585364706841275
Position 21511: 0.008413291825337298
Position 56956: 0.007974425099560098
Position 43096: 0.007804028969369477
Position 57167: 0.0077911693750172305
Position 43213: 0.007307052371417123
Position 60354: 0.006988152692848818
Position 61713: 0.006892876042659755
Position 59836: 0.00663767410216676
Position 62688: 0.006517545081244132
Position 60311: 0.005033209673456601
Position 60119: 0.005006373991898579
Position 448: 0.004848538223161515
Position 66007: 0.0042309332984857215
Position 61311: 0.0040936589533211885
Position 21077: 0.0038365569838141734
Position 2540: 0.0034569378341742438
Position 59138: 0.0029384018898561807
Position 184: 0.002887420053893625
Position 66103: 0.002766341653140847
Position 59750: 0.0026768168041187727
Position 59278: 0.002665276397887387
Position 59345: 0.0022533670412673208
Position 22477: 0.0021453113450626005
Position 62118: 0.002143488471880611
Position 1585: 0.001957231136748714
Position 56986: 0.0015756631603662794
Position 64488: 0.0014021017216617566
Position 63712: 0.0012980203184474203
Position 56988: 0.0009955646003085464
Position 65366: 0.0008852137682880376
Position 66431: 0.0008534667755496608
Position 4132: 0.0007641921254170196
Position 57435: 0.0007333106084046953
Position 3551: 0.0006507497592537705
Position 58417: 0.0006459932703979665
Position 1122: 0.0005983176914808674
Position 65771: 0.0005939518447790374
Position 64369: 0.0005792294363331122
Position 3535: 0.0005735094378388014
Position 63664: 0.0005659298252372161
Position 2212: 0.00048826787704931785
Position 23988: 0.0003365716832582279
Position 2711: 0.00028177721391447097
Position 57714: 0.0002760272550380508
Position 58449: 0.00026591102350088485
Position 1556: 0.00025834528527310087
