Gene = PDZK1IP1
index = 1009
Annotated 5SS: [ 190 2737 5054]
Annotated 3SS: [2627 4957 6011]
SMsplice 5SS: [ 190 2737 5054]
SMsplice 3SS: [2627 4957 6011]
top_k =  500
Partition function (log Z): 0.9769252761791982

Sorted 5' Splice Sites (High to Low Probability):
Position 5054: 0.972232678567031
Position 2737: 0.9654799058290376
Position 190: 0.9569290411940333
Position 1062: 0.19651215871578687
Position 3087: 0.17949707303765133
Position 848: 0.16833431914798921
Position 3359: 0.04393468844719078
Position 502: 0.03748841050707932
Position 1513: 0.03334737195332811
Position 6064: 0.030101947996281634
Position 4151: 0.027297066756451327
Position 3070: 0.024153635052725407
Position 3431: 0.02270776562564226
Position 787: 0.01753095278860086
Position 3630: 0.01685558504196059
Position 3466: 0.016763459845679743
Position 3420: 0.015347266726390743
Position 238: 0.014532628880780754
Position 1258: 0.014408067424736389
Position 3369: 0.013458089794901823
Position 497: 0.013225325999844398
Position 1103: 0.01084000700551139
Position 4785: 0.0104034427368805
Position 5059: 0.010155311940875413
Position 5027: 0.010143802585441931
Position 3105: 0.008208625860698832
Position 4170: 0.006663909515639668
Position 739: 0.006112695061408528
Position 3635: 0.005849073840331343
Position 491: 0.0050834388163084766
Position 2985: 0.004787764865734086
Position 4245: 0.004692225946656394
Position 6081: 0.004658739815019042
Position 3242: 0.004620753694279435
Position 1391: 0.0035521044864411993
Position 2198: 0.0035473113868105
Position 2538: 0.0034663801664735535
Position 1020: 0.0031807538396362235
Position 1468: 0.0030431218087775343
Position 1272: 0.0029243854538432063
Position 1453: 0.0028552887610694515
Position 2771: 0.0026685178621405035
Position 389: 0.0021054347093489474
Position 987: 0.0019834471392577513
Position 3347: 0.0016727572460659389
Position 746: 0.0016455726485106932
Position 5079: 0.0014722303863406374
Position 773: 0.0014487917777897474
Position 4159: 0.001374852973024459
Position 3873: 0.0013741051005649145
Position 2470: 0.0012518193872086425
Position 1851: 0.0011774288277865035
Position 5117: 0.000988420605500672
Position 2554: 0.000961312610256415
Position 1066: 0.0008522579600063118
Position 2887: 0.0005602023785730959
Position 950: 0.0004537265995473185
Position 5272: 0.00027031693547005585
Position 6231: 0.00021096397347460696
Position 768: 0.00017306394457541275
Position 5010: 0.0001685778147425793
Position 393: 0.00012465302674165635
Position 181: 0.00012041008370842986
Position 5637: 0.00012018854712799601
