Gene = AL161784.1
index = 54
Annotated 5SS: [62]
Annotated 3SS: [6667]
SMsplice 5SS: [134]
SMsplice 3SS: [309]
top_k =  500
Partition function (log Z): -10.30617879756713

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.8935837730716252
Position 451: 0.23510976837783262
Position 72: 0.07411730277749663
Position 2580: 0.06953901164440644
Position 2474: 0.05289150907869252
Position 2374: 0.05089409698243215
Position 2911: 0.028196741129545837
Position 149: 0.016108910889384633
Position 3479: 0.01536085845918433
Position 2309: 0.013769160246885596
Position 2528: 0.013656846394520894
Position 2676: 0.011619770900704578
Position 2301: 0.011129756296160977
Position 1804: 0.010456866073317039
Position 173: 0.008737101208235058
Position 6110: 0.006374946412639258
Position 6216: 0.006029599777118001
Position 5906: 0.005550427982276185
Position 2210: 0.005491805649647361
Position 1265: 0.004063000724345434
Position 2320: 0.0029599431030935155
Position 396: 0.0029507158595303926
Position 2090: 0.00252501623635088
Position 1841: 0.0022547144433775787
Position 3399: 0.0014356256841665995
Position 679: 0.0013252336011144532
Position 311: 0.0009454068717365649
Position 361: 0.0002632499635703913
Position 1611: 0.00018783984185846822
Position 2215: 0.0001767072432205934
Position 525: 0.00012680057489711404
Position 582: 0.00012637891965223565
Position 183: 0.00012526654523951615
Position 740: 0.00012097437759590312
Position 138: 8.885293520700497e-05
Position 1956: 8.749426618754397e-05
Position 573: 6.893421426406011e-05
Position 1324: 6.85019373615537e-05
Position 810: 5.844104245172007e-05
Position 1974: 5.7986049137659596e-05
Position 424: 4.773083156502489e-05
Position 959: 4.6834794967425695e-05
Position 1699: 4.525528270712368e-05
Position 84: 1.6806994182901732e-05
Position 216: 1.5642743000368957e-05
Position 152: 1.4957475585217025e-05
Position 481: 8.933464370658616e-07
Position 1405: 8.261107870859899e-07
Position 865: 1.8687465031499748e-07
Position 186: 2.9272984869431385e-08
Position 513: 2.8247091201744038e-08
Position 258: 7.35514227794894e-09
Position 590: 4.7687244903721705e-09
Position 341: 1.9435168312010053e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 309: 0.35386175908222284
Position 2441: 0.2570490090713758
Position 4003: 0.15278611902352954
Position 3362: 0.14974913823929017
Position 6052: 0.08922097025144257
Position 2258: 0.08180793443464363
Position 6020: 0.04438718533808383
Position 2849: 0.04122572057817258
Position 5657: 0.03981647011107088
Position 6366: 0.038550543380623095
Position 2987: 0.022424794254077264
Position 2645: 0.016813617886840965
Position 290: 0.013998058631640668
Position 1180: 0.013258633442473296
Position 5781: 0.011868675653397208
Position 1653: 0.011831874319772312
Position 4111: 0.01172724398290517
Position 3437: 0.011075029279916137
Position 3367: 0.011033631535859952
Position 653: 0.010508224805129645
Position 4397: 0.009020827279620336
Position 6705: 0.008161391255234046
Position 379: 0.007967226775658507
Position 2018: 0.007784443072579028
Position 6776: 0.007769236249420089
Position 2129: 0.006357526529554533
Position 346: 0.005710885860270859
Position 2330: 0.005390384795294752
Position 1142: 0.005276661348178053
Position 5668: 0.0050732957379018215
Position 2287: 0.004992515634885181
Position 2592: 0.004338264247938072
Position 4430: 0.004254296371418466
Position 1497: 0.004197271574357352
Position 1486: 0.003661973903192687
Position 1386: 0.003372311383030636
Position 5995: 0.003333741785134503
Position 5322: 0.0033260587742238567
Position 4664: 0.003096167205145233
Position 3689: 0.0030770176860658353
Position 1650: 0.0029432898920121746
Position 6567: 0.002747245015780227
Position 4219: 0.0025827286647520653
Position 4737: 0.0025481275503872955
Position 1887: 0.002546370574968465
Position 5761: 0.0024692065018421206
Position 6030: 0.0021427965870034196
Position 3298: 0.0020691997715770118
Position 3120: 0.0019891618891971184
Position 258: 0.0018917787542020565
Position 4237: 0.0017222010887426938
Position 581: 0.001675639883463594
Position 3183: 0.001669027060960781
Position 2827: 0.0016377732719571173
Position 5506: 0.001513239630853687
Position 498: 0.0015032553906917559
Position 618: 0.0014792555639276668
Position 3545: 0.0013967880758572243
Position 3728: 0.0013954322630318717
Position 3757: 0.001275370442969799
Position 545: 0.0012189012607966671
Position 2910: 0.0011520423200282238
Position 1606: 0.0010676710854159888
Position 5395: 0.001043723828887125
Position 2264: 0.0009810867854599887
Position 1095: 0.0009515621700775451
Position 4667: 0.0009039636106280204
Position 4588: 0.000836510338391913
Position 1829: 0.0007997848527789631
Position 1467: 0.0007767388582719228
Position 2147: 0.0007751471013360578
Position 1350: 0.0007476594407108218
Position 3914: 0.0007413610237338325
Position 2089: 0.0007236817276906107
Position 4564: 0.0007123121168292479
Position 4158: 0.0007069712128004847
Position 752: 0.0006916301941745559
Position 2518: 0.000678276710851342
Position 216: 0.0006376738229906641
Position 1186: 0.0005992555753867021
Position 1947: 0.0005372978915704039
Position 1724: 0.000535720007982498
Position 709: 0.0004604456782422322
Position 2473: 0.0003698060504777434
Position 2999: 0.00033998767935447863
Position 1634: 0.00022157092121231184
Position 1997: 0.0002165583878266395
Position 1052: 0.00017351039459522397
Position 1336: 0.00015928710237126875
Position 1075: 0.00012505795187338212
Position 599: 0.00012344199737951504
Position 169: 0.00010582938239033534
Position 1737: 0.00010253272063826776
Position 1670: 7.451133120479504e-05
Position 2198: 5.0610975660574594e-05
Position 1592: 4.0049384628816036e-05
Position 2038: 3.5225068084454154e-05
Position 2360: 1.9144396460480302e-05
Position 2735: 1.2559882916972756e-05
Position 1974: 6.312960465922684e-06
Position 396: 6.223358711266176e-06
Position 403: 2.4303013394343468e-06
Position 357: 1.5883518518210378e-06
Position 400: 1.519622185429332e-06
Position 323: 1.3313196133171297e-06
Position 1089: 6.007318632462856e-07
Position 1796: 2.627180481768885e-07
Position 1222: 2.3379490452387818e-07
Position 148: 2.3282614870297806e-07
Position 353: 2.084093595843626e-07
Position 477: 1.4656071578548032e-07
Position 271: 1.2560236621383253e-07
Position 666: 4.979356419721364e-08
Position 590: 3.470413618136773e-08
Position 443: 3.190320592540375e-08
Position 791: 2.7408152541940013e-08
Position 424: 2.687401388304342e-08
Position 865: 1.830579017444194e-08
Position 181: 7.104988463270956e-09
Position 361: 5.395775043875452e-09
Position 513: 1.9582813392697966e-09
Position 186: 1.4649868779787245e-09
Position 450: 5.482786210258723e-10
Position 193: 1.7203540789749727e-10
