Gene = LCN8
index = 772
Annotated 5SS: [ 320 1189 1705 2815 2983 3092]
Annotated 3SS: [1057 1633 2709 2892 3065 3716]
SMsplice 5SS: [ 320 1189 1705 2815 2983 3092]
SMsplice 3SS: [1057 1633 2675 2892 3065 3574]
top_k =  500
Partition function (log Z): 1.663387959759648

Sorted 5' Splice Sites (High to Low Probability):
Position 2983: 0.9670984452344165
Position 1189: 0.9382634453102845
Position 1705: 0.8540349718849858
Position 3092: 0.5579644359498795
Position 320: 0.3919858477552426
Position 2815: 0.38756700362023194
Position 2807: 0.25504587235378584
Position 556: 0.24435600992961828
Position 148: 0.24145790330962927
Position 284: 0.05974596572431935
Position 3242: 0.04086428959463624
Position 2766: 0.04022600149672232
Position 989: 0.03874633915165072
Position 749: 0.026456760739642187
Position 517: 0.026241656213238776
Position 3303: 0.024351884100696
Position 341: 0.02060357682147011
Position 1438: 0.018913767666469603
Position 3439: 0.008728446776401732
Position 3274: 0.005707249132192569
Position 1732: 0.00495483761703509
Position 2603: 0.0039901949529154756
Position 337: 0.0035835124440405388
Position 169: 0.0032609546714134205
Position 2661: 0.002731773290117852
Position 1681: 0.002690284572269096
Position 3492: 0.00198132033626493
Position 55: 0.0018921798034330774
Position 1175: 0.001694246212737773
Position 2777: 0.0016275043464316265
Position 3300: 0.001441723972189276
Position 1158: 0.0012773105225139256
Position 2616: 0.0010884861810408803
Position 3262: 0.0010634309390288356
Position 1299: 0.0008708653393622413
Position 397: 0.0008521327710114084
Position 2959: 0.0007292962633768526
Position 2587: 0.0005950363718978198
Position 3070: 0.0005436853903491385
Position 2582: 0.0005130845690110074
Position 173: 0.00044281025135022245
Position 3363: 0.00040699340112491646
Position 3158: 0.00037457796373309974
Position 269: 0.00033734456605272916
Position 1316: 0.00033187904591792255
Position 61: 0.0003083406345309841
Position 1645: 0.0002991567475690841
Position 1427: 0.00024380881303677466
Position 266: 0.0001549787733295829
Position 2933: 0.00013861385029719674
Position 824: 0.00013733265644114297
Position 422: 0.00011316273621967542
Position 3351: 0.00010353447601724071
Position 561: 7.918498138216731e-05
Position 801: 7.596693629883502e-05
Position 1127: 6.393730217806349e-05
Position 1106: 5.0533038973572185e-05
Position 1245: 3.7880625009893446e-05
