Gene = NSUN2
index = 966
Annotated 5SS: [  408   693  1419  7728 10078 11276 13186 15342 16565 21567 22337 23466
 26092 26472 28019 28687 29154 30831]
Annotated 3SS: [  534  1313  7621 10005 11190 12992 15266 16433 21492 22205 23368 25906
 26378 27882 28605 29014 30790 33058]
SMsplice 5SS: [  408   693  1419  7728 11276 13976 15342 16565 21567 22337 23466 28368
 28687 30831]
SMsplice 3SS: [  534  1313  7621 11190 13823 15266 16433 21492 22205 23368 28255 28605
 30697 33058]
top_k =  500
Partition function (log Z): 19.36937544990744

Sorted 5' Splice Sites (High to Low Probability):
Position 16565: 0.9833443530751671
Position 408: 0.9792731321922691
Position 13976: 0.9649395311212883
Position 15342: 0.9476246263937211
Position 30831: 0.9347161749877345
Position 22337: 0.9229661234460875
Position 693: 0.8884189333949215
Position 11276: 0.8402665349313836
Position 1419: 0.774300904811057
Position 23466: 0.7603903508964381
Position 28687: 0.7426963611195391
Position 7728: 0.6933888725458706
Position 28368: 0.686945497840728
Position 21567: 0.6210669898491069
Position 26472: 0.5842251919311803
Position 26092: 0.48282593314238365
Position 25686: 0.4595224660619116
Position 13186: 0.3436009103032434
Position 29154: 0.30658839606052835
Position 32377: 0.2578282600138284
Position 28019: 0.25128007746393294
Position 17819: 0.23566157155709602
Position 10078: 0.23332290423064714
Position 21648: 0.217993348287349
Position 973: 0.20010054020758733
Position 1423: 0.1883555610698157
Position 18180: 0.18252769269649016
Position 33362: 0.18226750834664318
Position 32952: 0.17819225212103718
Position 30621: 0.17706528221482856
Position 10895: 0.1684543181923132
Position 1787: 0.16062195402309212
Position 23662: 0.12388790382427586
Position 882: 0.12142459001903311
Position 9659: 0.11238264829795672
Position 11303: 0.10701973151010918
Position 21600: 0.1033292783989771
Position 1959: 0.0867642599684989
Position 866: 0.08100919037675598
Position 28760: 0.080428657766205
Position 5403: 0.06666982582746159
Position 13555: 0.060527970509338565
Position 19550: 0.05943684825019906
Position 22358: 0.055913442356929355
Position 12566: 0.05445515762460699
Position 830: 0.05113083616974653
Position 28005: 0.050493175914422324
Position 24330: 0.0473424473382442
Position 19744: 0.04407668576710579
Position 5053: 0.04207839955191507
Position 24892: 0.04191022600500893
Position 18203: 0.041816268410859884
Position 2124: 0.04144014453750821
Position 11441: 0.038723380995027125
Position 624: 0.038409454317071295
Position 19754: 0.03717234573833853
Position 31129: 0.03686549970262974
Position 28483: 0.03247538115289249
Position 32675: 0.031240955481892076
Position 17701: 0.030851969995875764
Position 28260: 0.02887870882010918
Position 28307: 0.028662441430326906
Position 1385: 0.028392459139156525
Position 25471: 0.026077720828952582
Position 2015: 0.025035829170027852
Position 26070: 0.024827302020568667
Position 11689: 0.020285067098470173
Position 12508: 0.017827638518959417
Position 20444: 0.016829043967836882
Position 22401: 0.01625683031185681
Position 6269: 0.014905400533669878
Position 25914: 0.01422199554449599
Position 22159: 0.014009958759412047
Position 33177: 0.013592245458153622
Position 1085: 0.013513203043259283
Position 30896: 0.012197183828777188
Position 18965: 0.011584337753247341
Position 16225: 0.011374736690392304
Position 15630: 0.011333327179254993
Position 30995: 0.011065225583492348
Position 21604: 0.01105152552116214
Position 13848: 0.010785893361951564
Position 13453: 0.010537899181592626
Position 15410: 0.009873525871645722
Position 245: 0.009451991041015207
Position 10853: 0.008470288590662872
Position 16119: 0.008099738462062835
Position 9525: 0.007704704535378678
Position 24842: 0.007560817355777787
Position 29901: 0.007553571962147345
Position 28448: 0.007271779993987097
Position 7710: 0.0072555106700455015
Position 21810: 0.007060271379617297
Position 10570: 0.006635749552675877
Position 14285: 0.006287780058578599
Position 26001: 0.005580815235308714
Position 16077: 0.004977055270682927
Position 22345: 0.004863603885127199
Position 183: 0.004858292019116247
Position 11669: 0.0045279502341019325
Position 14011: 0.004421949681167847
Position 15817: 0.0041571279642096705
Position 633: 0.0033211856688965414
Position 30918: 0.00320065665421254
Position 13082: 0.002979482658414368
Position 14254: 0.002892065934305074
Position 11803: 0.002759842747296351
Position 16127: 0.002449371097406854
Position 14610: 0.0019301741658439143
Position 807: 0.0018950108754572624
Position 247: 0.0016562995164477634
Position 1212: 0.001599430430970264
Position 14604: 0.001590043319484863
Position 15439: 0.0015324710886963104
Position 28825: 0.0013077519950897075
Position 210: 0.0012774859892994372
Position 1492: 0.0009920863012457795
Position 4165: 0.0006734842478695654
Position 22206: 0.0004974957034460312
Position 3841: 0.0004671336587596445
Position 683: 0.00040783366471317195
Position 1415: 0.0004068427201122314
Position 4372: 0.00040448516655467343
Position 17546: 0.00038967664309677883
Position 17537: 0.00038355295181257933
Position 331: 0.00037779056607768443
Position 235: 0.00037712293305629783
Position 385: 0.00036573351535852824
Position 17089: 0.00031019739571900543
Position 32747: 0.00028817402265662114
Position 103: 0.00028263962611611154
Position 4043: 0.0002693305337872596
Position 147: 0.00025567398693908513
Position 4095: 0.00024577455629728784
Position 2576: 0.00024376071632884694
Position 30813: 0.00022710078769287581
Position 2523: 0.00022164520561481394
Position 28982: 0.0002185941544834504
Position 30835: 0.0002099307571413567
Position 173: 0.00020113723894045867
Position 1378: 0.00019385621081991936
Position 144: 0.00018989927404040985
Position 1177: 0.00017405617950884113
Position 4712: 0.00015560930382290734
Position 844: 0.00015112175327850494
Position 305: 0.00014594961813770235
Position 29: 0.00014166629465035607
Position 1791: 0.00014027894767215137
Position 3266: 0.00012310629196811982
Position 17316: 0.00011751005478653978
Position 743: 0.00011733070162211547
Position 3593: 9.628496805147476e-05
Position 1072: 8.857240391355181e-05
Position 388: 7.339442290162088e-05
