Gene = SDHAF3
index = 1235
Annotated 5SS: [1308]
Annotated 3SS: [64421]
SMsplice 5SS: [  625 19878 26229 44603 44822 63360]
SMsplice 3SS: [19797 26082 44473 44705 63273 64421]
top_k =  500
Partition function (log Z): -36.14434451987127

Sorted 5' Splice Sites (High to Low Probability):
Position 625: 0.7304485428841995
Position 1232: 0.28301347236030183
Position 230: 0.08170421381998547
Position 2139: 0.07009466770995058
Position 2410: 0.05201592895217095
Position 1022: 0.04785010136040544
Position 7831: 0.04448173246359804
Position 1555: 0.043116492033366795
Position 1561: 0.0382678590432175
Position 768: 0.029091621342568128
Position 621: 0.01778561648674215
Position 9636: 0.014722938299635585
Position 6581: 0.014220296167384088
Position 235: 0.013518638090464377
Position 7796: 0.010837837223337326
Position 56: 0.009744457692001975
Position 7115: 0.00940515442853677
Position 1441: 0.00863738749844562
Position 394: 0.00849730607939081
Position 366: 0.007684115125762658
Position 617: 0.0069329626801029305
Position 4549: 0.005837900841128095
Position 7501: 0.005800592862754552
Position 9844: 0.005215720767743039
Position 9629: 0.005051877754329045
Position 106: 0.005043289118110557
Position 1544: 0.00479631897962813
Position 1118: 0.004740038991573229
Position 1647: 0.0038028087802039613
Position 4824: 0.0034588774763651933
Position 3284: 0.003026217881717583
Position 8129: 0.0022534532459974107
Position 73: 0.0022242004950406135
Position 252: 0.001995608408555276
Position 162: 0.0019324695856165208
Position 3658: 0.001651946060139325
Position 274: 0.001594260919880671
Position 4735: 0.0014283068335780873
Position 6500: 0.001181701684693236
Position 307: 0.0007594970704558162
Position 227: 0.0006383881934409356
Position 674: 0.00042960127035772324
Position 5: 0.000414788167351507
Position 354: 0.0003471735726510961
Position 1312: 0.00031710321462744505
Position 977: 0.00024635548071751963
Position 78: 0.00020365542033539197
Position 270: 0.00017816054226185785
Position 679: 0.00013911140085160585
Position 1363: 0.00011586959128453475
Position 528: 0.0001084463192698642
Position 1077: 0.00010226278237497246
Position 309: 5.406913507707712e-05
Position 997: 2.1844686731382944e-05
Position 583: 1.8369721779872815e-05
Position 787: 1.6966637447494027e-05
Position 704: 1.5171192532839887e-05
Position 553: 1.1887005818707136e-05
Position 452: 1.0070946397490009e-05
Position 214: 8.786714333464152e-06
Position 166: 8.578696804301328e-06
Position 2713: 6.830675872025491e-06
Position 2800: 4.538258890993927e-06
Position 84: 2.3469370757303536e-06
Position 633: 2.1206021751698403e-06
Position 50: 1.457630032093833e-06
Position 458: 5.790399397411263e-07
Position 455: 3.053641951255463e-07
Position 145: 2.2471783860912864e-07
Position 30: 1.6777062571317463e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9461: 0.5399031667677338
Position 20463: 0.16669773847256208
Position 1105: 0.14172472352111917
Position 9476: 0.13409263687791154
Position 857: 0.09944676360128646
Position 7688: 0.06136747738754812
Position 966: 0.05225130157944302
Position 428: 0.04326760701519827
Position 2029: 0.03688714097192081
Position 1425: 0.0358800180338423
Position 2249: 0.03459106191456351
Position 9912: 0.032869564893334785
Position 1480: 0.02541577115162211
Position 4690: 0.02387892330366996
Position 6961: 0.022804066059087972
Position 3078: 0.020331264077612637
Position 2275: 0.013814140358908282
Position 6413: 0.013732390508575784
Position 3995: 0.011578509153944387
Position 7354: 0.01061165522146723
Position 1776: 0.0065765165064782275
Position 7867: 0.006162478593528744
Position 492: 0.005457983838480632
Position 1984: 0.005173268791161262
Position 9843: 0.004996506900799499
Position 841: 0.0048919593591058045
Position 4447: 0.00474389425433149
Position 1337: 0.004290259162388649
Position 4921: 0.004029010153796613
Position 8549: 0.003264731650867081
Position 2635: 0.0030803859976693618
Position 6503: 0.002860332807594798
Position 1362: 0.0025465731862904747
Position 1979: 0.0023451069496415156
Position 2362: 0.0023365256257091623
Position 3576: 0.0019035533215742012
Position 4545: 0.0018543265542984918
Position 8165: 0.0018348057869537382
Position 1187: 0.0017445848224240642
Position 9095: 0.0016636168268038562
Position 4185: 0.0014411069884526773
Position 2041: 0.0013985410418105204
Position 6679: 0.0011120464980594802
Position 8986: 0.0009269685328093199
Position 5030: 0.0009000579813368716
Position 5287: 0.0007000213542684383
Position 871: 0.0006877110648513424
Position 2956: 0.0006397995594151929
Position 1514: 0.0004937687411083576
Position 2365: 0.00047535047727882647
Position 1440: 0.0004736933377948542
Position 6637: 0.00038979438638779833
Position 4100: 0.0003819849334545785
Position 6353: 0.00037662297860656884
Position 760: 0.00037610826287872264
Position 5938: 0.0003549882916125715
Position 1731: 0.0003092219458010491
Position 5941: 0.00029525143977158044
Position 878: 0.00022337194543182515
Position 937: 0.00021488877103557327
Position 286: 0.00020363308475791184
Position 771: 0.00018412716826897088
Position 564: 0.00016023458377748234
Position 1886: 0.00014289869534611405
Position 450: 0.0001396070359573036
Position 1482: 0.00013617086175996497
Position 1111: 0.00011827423921446785
Position 405: 0.00011353985773870694
Position 1067: 0.00010623281391711466
Position 1500: 0.00010438956578719912
Position 3142: 9.94773785813276e-05
Position 669: 9.538652481391227e-05
Position 750: 9.125302914674065e-05
Position 502: 8.391893291578403e-05
Position 1485: 7.528894348907746e-05
Position 2655: 6.356746226816592e-05
Position 2409: 5.688993634758617e-05
Position 1456: 4.370589544350462e-05
Position 441: 3.792655169704511e-05
Position 1074: 3.405103311701168e-05
Position 505: 2.4332763275881816e-05
Position 525: 1.9864305094575527e-05
Position 672: 1.9066190498452946e-05
Position 315: 1.5097643529476972e-05
Position 720: 1.2461373329536274e-05
Position 568: 1.0637921881886716e-05
Position 528: 1.0438449835754386e-05
Position 905: 4.689046343764278e-06
Position 354: 2.847157852662174e-06
Position 1019: 2.8290853547257257e-06
Position 2163: 1.2841335556712393e-06
Position 601: 1.068100664610838e-06
Position 734: 6.403105824606256e-07
Position 366: 5.484930142331751e-07
Position 570: 5.176714717727391e-07
Position 298: 4.874979510680195e-07
Position 383: 2.0727454435510201e-07
Position 387: 1.6682949130020923e-07
Position 320: 1.430308230245219e-07
Position 581: 1.1885115693863618e-07
Position 331: 4.0645802565494517e-10
Position 536: 2.985556319873458e-10
Position 341: 2.651414892394803e-10
