Gene = NUPL2
index = 979
Annotated 5SS: [  380  3472  5320 14089 14940 17716]
Annotated 3SS: [ 3242  5224 14011 14852 17630 18340]
SMsplice 5SS: [  380  3472  5320 14940 17716]
SMsplice 3SS: [ 3242  5224 14852 17630 18340]
top_k =  500
Partition function (log Z): -1.577878661101705

Sorted 5' Splice Sites (High to Low Probability):
Position 17716: 0.9811149631660766
Position 3472: 0.966764739717322
Position 5320: 0.9581166997931782
Position 14940: 0.7408643674237935
Position 380: 0.576132331598397
Position 110: 0.4115421630589852
Position 4766: 0.37988940005678234
Position 18485: 0.31986477796687657
Position 11225: 0.3174080543015691
Position 11092: 0.3053948860068542
Position 11327: 0.254408640857721
Position 14623: 0.194638451737022
Position 15820: 0.1405301511456976
Position 663: 0.10616847776891765
Position 14089: 0.08986995188791366
Position 12001: 0.047426430052061826
Position 405: 0.032846717861644725
Position 14776: 0.029907468903422132
Position 309: 0.02939750052865859
Position 9262: 0.028065984971381668
Position 1832: 0.02651904631165313
Position 14895: 0.022040077208756077
Position 18052: 0.021987919791093467
Position 5347: 0.020060990650282266
Position 1222: 0.01687880379050519
Position 711: 0.013872235314231311
Position 11893: 0.013047340292609533
Position 659: 0.011106160046378573
Position 423: 0.010271787588377983
Position 291: 0.009675669106595912
Position 15421: 0.009186329909255213
Position 15430: 0.00898262697835699
Position 12096: 0.007773528842714783
Position 329: 0.007289895330964815
Position 11042: 0.004226462627903986
Position 54: 0.003833480058007574
Position 15934: 0.0034039678155464497
Position 10223: 0.0032448287581365687
Position 856: 0.0031551980371959964
Position 3083: 0.0028340938348519187
Position 1959: 0.002732590836634643
Position 18623: 0.002519377803758036
Position 3751: 0.0023662255414375007
Position 4833: 0.0022865558213381178
Position 17728: 0.002158512250404498
Position 1674: 0.002072230729076316
Position 9842: 0.0017831903235138572
Position 4773: 0.0015540759256169774
Position 219: 0.0015459359250766772
Position 4989: 0.0015415608660943004
Position 18659: 0.0014759814638507828
Position 4697: 0.001394185049069292
Position 563: 0.0013643339684053179
Position 18216: 0.0013598093195693077
Position 1630: 0.0013309555597480027
Position 3164: 0.0012806055192094146
Position 467: 0.001276800800994078
Position 158: 0.001174655795651352
Position 2396: 0.001142453648732663
Position 179: 0.0007676014202962674
Position 3121: 0.0007188166937222556
Position 18047: 0.0005819430141249956
Position 338: 0.0004952085814599536
Position 18123: 0.00042479160343351414
Position 2332: 0.0004099506878043486
Position 2951: 0.0003530021950718452
Position 2541: 0.0003457328149203731
Position 4420: 0.0003445967649133976
Position 1354: 0.0003328598868339139
Position 2223: 0.0002960342521521092
Position 4674: 0.0002939291169926459
Position 2400: 0.00027553264679887655
Position 2082: 0.00024113296275646631
Position 202: 0.00023587066570616847
Position 2362: 0.0002213721509297963
Position 4329: 0.00021792798834881599
Position 1366: 0.00020075777657353337
Position 4670: 0.00019586671481059396
Position 3854: 0.00018794469106207708
Position 18035: 0.00018792629621220796
Position 2464: 0.00018334813291034439
Position 84: 0.00017929789101319267
Position 1906: 0.00014097632064958947
Position 69: 0.00013025091071313486
Position 729: 0.00012411079078445469
Position 639: 0.00012314290770209678
Position 45: 0.00010618105122555336
Position 2122: 9.462860609460898e-05
Position 1536: 9.342051193874367e-05
Position 3363: 8.48615751092644e-05
Position 1203: 6.945064435085148e-05
Position 612: 6.252236337718762e-05
Position 241: 5.7298160091999376e-05
Position 594: 5.6707682784137386e-05
Position 538: 5.280198871792964e-05
Position 11558: 4.894835162713333e-05
Position 11281: 4.1832875278570436e-05
Position 11869: 2.8293892217083724e-05
Position 11367: 2.6483672728783823e-05
Position 8: 2.2777126752167626e-05
Position 92: 7.764379359563283e-06
Position 152: 1.2162171686057005e-06
Position 478: 3.3413840052442083e-07
Position 269: 2.2473874159914706e-07
Position 486: 1.7173300857272678e-07
Position 453: 8.617292524127417e-09
Position 253: 5.7268159945652704e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 17630: 0.9877620173399037
Position 5224: 0.9668444182960725
Position 3242: 0.960118077295707
Position 18340: 0.8750163533934936
Position 14852: 0.7632364071127106
Position 11149: 0.3541416244110217
Position 10872: 0.3302233391188158
Position 4654: 0.2168658461256814
Position 286: 0.1940183380968023
Position 14551: 0.16774476051899662
Position 4598: 0.12758078210608526
Position 15671: 0.11179783914299019
Position 18598: 0.09743692298028049
Position 18769: 0.09498092756979275
Position 11277: 0.07827823193301542
Position 18505: 0.058660416264940306
Position 14359: 0.05439975786520154
Position 18622: 0.04380418668707151
Position 13987: 0.04134335096268591
Position 11303: 0.03782804605337371
Position 11104: 0.03447033936699254
Position 18568: 0.03151999871625735
Position 11913: 0.031051116398963387
Position 11785: 0.029435267728261133
Position 4625: 0.028835872068872392
Position 11069: 0.027973257306470566
Position 18560: 0.025688052260070805
Position 15696: 0.025502193840407784
Position 14011: 0.024736562812367306
Position 13943: 0.023790038112860446
Position 18815: 0.02100373671993442
Position 15345: 0.018762987007258872
Position 11201: 0.0177129195693816
Position 18720: 0.014757386740789667
Position 17838: 0.01473273434105572
Position 9136: 0.014682865624815453
Position 208: 0.01362766996531432
Position 1750: 0.013580240232441629
Position 18793: 0.013382512288659198
Position 18302: 0.010156742790638313
Position 18746: 0.008964890940853268
Position 578: 0.008302734051853864
Position 202: 0.008089319360688492
Position 12054: 0.0078874414053153
Position 9020: 0.006770274319503887
Position 5144: 0.0063033971248023886
Position 4563: 0.00603913554002264
Position 15524: 0.005993721535808518
Position 245: 0.0055566318131298085
Position 1657: 0.005069818185747523
Position 224: 0.004999792952111433
Position 17934: 0.003774416020488197
