Gene = FCGR2C
index = 550
Annotated 5SS: [  210  7103  8480 10059 10903 14251]
Annotated 3SS: [ 7081  8221  9803 10788 14212 18289]
SMsplice 5SS: [  210  2475  7103  8480 10059 10903]
SMsplice 3SS: [ 2380  7081  8221  9803 10788 14212]
top_k =  500
Partition function (log Z): -5.575885395989629

Sorted 5' Splice Sites (High to Low Probability):
Position 210: 0.9172669251987853
Position 2475: 0.8656968445193671
Position 8480: 0.8072786564737964
Position 10903: 0.6839803729130615
Position 10059: 0.6478018158628471
Position 7103: 0.5853457584537838
Position 1193: 0.5286001040180756
Position 14045: 0.3320088143379481
Position 9533: 0.2542138409672339
Position 1854: 0.22945663217016035
Position 596: 0.17045220779995887
Position 15192: 0.13789343886751407
Position 7229: 0.10731277661023576
Position 787: 0.09026202080006997
Position 9899: 0.06591808925601883
Position 6831: 0.0487611679985281
Position 9325: 0.044107519024703674
Position 10378: 0.04187486692834013
Position 14049: 0.03889760618061465
Position 1869: 0.038218202008943894
Position 5547: 0.03206550031878935
Position 4001: 0.028439268372318187
Position 2880: 0.027770524627237555
Position 7957: 0.02743190723470684
Position 10366: 0.026222846505320217
Position 1845: 0.026145753291837076
Position 14460: 0.017709356060133002
Position 9311: 0.017410534140410317
Position 1818: 0.017176855850258983
Position 7304: 0.016588987456451723
Position 9865: 0.0140416294400292
Position 14918: 0.013633319226386942
Position 14102: 0.013154038200265413
Position 8388: 0.010869073323009874
Position 2649: 0.009797906526133231
Position 1303: 0.009566548216286778
Position 5640: 0.00937654270711939
Position 9298: 0.009316533205681786
Position 1683: 0.00920494753522974
Position 8879: 0.008435148058317448
Position 9987: 0.008382722606971689
Position 10675: 0.006979411938580288
Position 9105: 0.006942435941575446
Position 8549: 0.0068696801681389615
Position 9733: 0.005675597151901055
Position 2221: 0.005597420133653724
Position 7175: 0.004723352636740514
Position 3158: 0.004036166448345334
Position 3055: 0.0033507122143588666
Position 2537: 0.0032021793854251825
Position 603: 0.003083797303970627
Position 11510: 0.0029721359041093276
Position 8593: 0.0026073949957259417
Position 7662: 0.002534559871101226
Position 6196: 0.002526983981725689
Position 2976: 0.0023538198474710903
Position 1546: 0.0022185842318242963
Position 1000: 0.0019377358018198621
Position 3139: 0.0018983437391629455
Position 7870: 0.0013896219026523844
Position 3013: 0.0010779642236621878
Position 706: 0.0007764565117712532
Position 1352: 0.0007378008085669399
Position 7726: 0.0006628146399254167
Position 1562: 0.0006494401016819135
Position 7212: 0.00047652980713623405
Position 1833: 0.0003962202229515778
Position 489: 0.0002952251649490516
Position 617: 0.00027435368193086976
Position 2023: 0.0002711802856230655
Position 331: 0.00018030616293143368
Position 864: 0.00011689442209878967
Position 388: 8.532767950202457e-05
Position 3105: 8.509773500993253e-05
Position 3364: 6.336333142724426e-05
Position 27: 6.253442500644643e-05
Position 4394: 4.4830527322203335e-05
Position 1253: 4.4684781018077e-05
Position 1096: 3.860197859794782e-05
Position 975: 3.343829203499105e-05
Position 157: 1.546176335603073e-05
Position 138: 1.5058378728927123e-05
Position 299: 1.4053646305882332e-05
Position 370: 9.682098312332191e-06
Position 395: 7.420348067230693e-06
Position 2765: 7.072044999331922e-06
Position 640: 6.622851411666362e-06
Position 214: 4.4872358342990485e-06
Position 253: 3.6382306348483023e-06
Position 95: 3.3247306794013053e-06
Position 894: 2.776660370581541e-06
Position 174: 2.0671317545294374e-06
Position 2479: 1.5169326053609038e-06
Position 197: 1.2158082124627699e-06
Position 380: 1.0727917522050142e-06
Position 484: 5.927413177836461e-07
Position 57: 5.444834077467596e-07
Position 445: 4.819706016321175e-07
Position 283: 3.2136745294005055e-07
Position 614: 2.460102534627281e-07
Position 584: 1.6554430811519176e-07
Position 404: 6.106434728902244e-08
Position 187: 4.8772177979714036e-08
Position 66: 3.044875894720165e-08
Position 109: 2.07566026510898e-08
Position 122: 9.75171151311005e-09
Position 13: 9.574961890311583e-09
Position 746: 1.5020039838553156e-10
Position 526: 8.132138451620838e-12
Position 406: 8.784413216343404e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9803: 0.7630758680609973
Position 2380: 0.7541651876366922
Position 10788: 0.7049499784338552
Position 7081: 0.6307996528403816
Position 8221: 0.5532460987385385
Position 13946: 0.45817023265707674
Position 1069: 0.340685879130939
Position 14212: 0.3252764963865103
Position 1749: 0.244028272383944
Position 14141: 0.1975633547765785
Position 8376: 0.19189350861887347
Position 9368: 0.17236342949876673
Position 15046: 0.15854389017433237
Position 466: 0.13070516288481684
Position 1165: 0.09978049989051625
Position 17131: 0.09899502921647677
Position 2348: 0.08790277526157358
Position 8224: 0.08770083623990549
Position 10292: 0.07266529123607707
Position 9391: 0.06963542893123556
Position 6982: 0.05939927737679927
Position 9172: 0.04835796377092932
Position 1761: 0.04715884949783515
Position 686: 0.041545667614190866
Position 5503: 0.04145075223687347
Position 1116: 0.03910830587388895
Position 13910: 0.03751690595841482
Position 6665: 0.03267461068053342
Position 15004: 0.028542780696513895
Position 16624: 0.026427372559639308
Position 3803: 0.025635954812921923
Position 7160: 0.025191461511475204
Position 16552: 0.024975149925784985
Position 16214: 0.020787942944413336
Position 9192: 0.019491566889310717
Position 1675: 0.01865852227285379
Position 9474: 0.015686911261238622
Position 2271: 0.015621204395017997
Position 849: 0.013286616478434541
Position 2929: 0.012509147620590346
Position 17476: 0.011985064227867511
Position 7775: 0.011888498827304247
Position 18318: 0.011245318064665215
Position 2591: 0.011238832058607467
Position 9696: 0.010531566202762917
Position 7707: 0.010434239661033037
Position 6728: 0.00967675437550751
Position 14087: 0.009374208508150845
Position 1091: 0.009305610148624414
Position 2245: 0.00927783464875438
Position 11417: 0.009079762433143792
Position 1040: 0.00873549934871263
Position 9841: 0.008717006143131523
Position 8740: 0.008282390361777133
Position 17080: 0.007938373289844737
Position 683: 0.007623608959263423
Position 7526: 0.007398403945931338
Position 14787: 0.0073090623112808464
Position 2854: 0.007115445783935459
Position 15642: 0.006899839095714495
Position 6595: 0.00640980294248715
Position 723: 0.0063413412263163505
Position 9030: 0.006334530824181971
Position 14772: 0.0063242569151060945
Position 1529: 0.006200742253710877
Position 1465: 0.0061448196845493635
Position 2688: 0.00597521091619413
Position 15287: 0.005859900848331689
Position 937: 0.005853504068782756
Position 2404: 0.005661652355360077
Position 10568: 0.005234253249837541
Position 8977: 0.005055820267717417
Position 13780: 0.004095526320613097
Position 11050: 0.003970408439776638
Position 2087: 0.0033443452300918387
Position 312: 0.00317357543952495
Position 13692: 0.0030821294916606175
Position 710: 0.002817002018342842
Position 1071: 0.002813696355405519
Position 3834: 0.0027751211682128497
Position 10412: 0.0027108422373613794
Position 2728: 0.0026899603463884183
Position 13327: 0.002599326622619983
Position 2139: 0.002571257612484894
Position 6029: 0.002526983981725687
Position 7587: 0.0023595494807872853
Position 13396: 0.0021478449915138865
Position 2631: 0.002044126204638155
Position 13111: 0.0018775173170551107
Position 484: 0.0018556757062469496
Position 2823: 0.0016860394616015288
Position 12142: 0.0016560347780406174
Position 1035: 0.0016442319848147156
Position 11463: 0.0014951042952333162
Position 12085: 0.0013653859411316635
Position 12399: 0.001327315736071651
Position 2736: 0.0012548175347933703
Position 1224: 0.001153436430961901
Position 435: 0.0010754663407746882
Position 2676: 0.0010518816151335914
Position 10995: 0.0009324925069220343
Position 2653: 0.0008881967428027921
Position 1545: 0.0008191315273279421
Position 386: 0.00066766706089116
Position 1130: 0.0005580110868306403
Position 1020: 0.0005206062773802256
Position 1795: 0.000498742511862763
Position 817: 0.00048708882798383915
Position 559: 0.00046992310685698644
Position 5427: 0.0004385026958431844
Position 370: 0.0003790354121371401
Position 989: 0.00035459181237956083
Position 689: 0.0003432632260277019
