Gene = TMCO2
index = 1407
Annotated 5SS: [330]
Annotated 3SS: [3381]
SMsplice 5SS: [330]
SMsplice 3SS: [3333]
top_k =  500
Partition function (log Z): -13.19561227188326

Sorted 5' Splice Sites (High to Low Probability):
Position 330: 0.42494257661599366
Position 999: 0.33476848084367267
Position 153: 0.09273852015729692
Position 313: 0.056677767973579755
Position 2759: 0.03831027341271854
Position 971: 0.020243544097612153
Position 572: 0.017393534840034076
Position 469: 0.015550098028742496
Position 981: 0.012021880627288865
Position 211: 0.006045799242685088
Position 1356: 0.005693397980028379
Position 1245: 0.005334751020858297
Position 3022: 0.004642743900460931
Position 676: 0.004473061025537023
Position 65: 0.0030858893343828665
Position 830: 0.0026673368518711454
Position 3054: 0.0020502382460248127
Position 1450: 0.001292633676062989
Position 1620: 0.0010037439587625519
Position 3178: 0.0009994888262172487
Position 1358: 0.0007349591921090061
Position 1366: 0.0007115487465275482
Position 1362: 0.0006742710207815033
Position 1400: 0.0006713564941773319
Position 957: 0.0006711696244768025
Position 784: 0.0006507446279132609
Position 1360: 0.000635750721082715
Position 1364: 0.0006338497700421506
Position 806: 0.0006240351666392424
Position 1368: 0.0005863105928737724
Position 660: 0.0005850395569181024
Position 2010: 0.0005817404731782649
Position 706: 0.0005755001229520339
Position 2197: 0.0005666757802529004
Position 1370: 0.000496222830643627
Position 134: 0.0004328516537503625
Position 320: 0.0004285996574357151
Position 175: 0.0003801267440952737
Position 1372: 0.0003714560447907679
Position 568: 0.00034245033949267974
Position 2532: 0.0003356198392902714
Position 529: 0.00032100679387441557
Position 1374: 0.00031135735119608166
Position 547: 0.00028477718235431774
Position 2935: 0.0002794946216713017
Position 1376: 0.0002568103608232085
Position 1378: 0.00021614076022442158
Position 1868: 0.00018775601785937947
Position 1380: 0.000187008290614853
Position 1117: 9.147280496465833e-05
Position 1061: 5.137081972620919e-05
Position 454: 3.046410629290516e-06
Position 1036: 2.3357528773498053e-06
Position 629: 1.9473423481434737e-06
Position 1112: 1.3612285186808731e-06
Position 1126: 8.937752946303858e-07
Position 727: 8.075766676677412e-07
Position 361: 5.68880709901133e-07
Position 243: 4.901626781955185e-07
Position 1029: 4.722816468174753e-07
Position 427: 4.339358582316536e-07
Position 1608: 3.2200723146593834e-07
Position 445: 3.1404877808273807e-07
Position 95: 2.990614516504397e-07
Position 193: 2.643965616986201e-07
Position 745: 2.631737248600344e-07
Position 734: 2.332176053608258e-07
Position 894: 2.1768813142452024e-07
Position 878: 2.0195078530240905e-07
Position 701: 1.9804906683864584e-07
Position 1687: 1.9431841979986617e-07
Position 747: 1.7750687461986802e-07
Position 1690: 4.17774365578787e-08
Position 1429: 4.054938183411809e-08
Position 859: 1.6302946829297477e-08
Position 68: 7.451882626764031e-10
Position 343: 2.4077754382124673e-10
Position 383: 2.0091247506376202e-10
Position 408: 1.8936997280443604e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3333: 0.5201791768042017
Position 1202: 0.20396707428769456
Position 3381: 0.07870112542938729
Position 1817: 0.0487204428864164
Position 408: 0.03509198682161231
Position 2593: 0.02604495287148623
Position 2905: 0.022164515533630472
Position 2140: 0.01424751414208126
Position 3748: 0.01263655111914716
Position 2797: 0.009487733633421196
Position 2114: 0.009070053360284503
Position 1867: 0.008291650834396456
Position 3720: 0.007292104240447526
Position 2634: 0.006685810996410434
Position 2988: 0.005007986989508286
Position 2667: 0.004922379116585247
Position 2282: 0.004800491543464042
Position 415: 0.0036224501967641134
Position 1792: 0.0031139105121657288
Position 2474: 0.002873197819745386
Position 2955: 0.002855540395931683
Position 1284: 0.0020998808699835675
Position 2558: 0.0019292552162242993
Position 3307: 0.0017781031717648322
Position 862: 0.0017097076512542335
Position 558: 0.0014628520736403381
Position 2604: 0.0014045438039877803
Position 1083: 0.0013935749212568274
Position 894: 0.0013260215422601343
Position 1232: 0.0013034778688959484
Position 651: 0.001180967795512499
Position 2448: 0.0011392373083805492
Position 454: 0.0010856436328237698
Position 1738: 0.0010748206844342775
Position 383: 0.0010067772001240254
Position 2166: 0.0009438949644514138
Position 1117: 0.0009016249195526537
Position 3673: 0.0008761382793101183
Position 2454: 0.0008242136357871755
Position 2317: 0.0007877999427049145
Position 2912: 0.0007368659792003042
Position 3638: 0.0007273480996503224
Position 2743: 0.0007152676819061376
Position 2009: 0.000695571992137702
Position 1027: 0.0006876789986636704
Position 1171: 0.0006479910980144881
Position 1466: 0.000511441085801267
Position 2196: 0.00048787837245445234
Position 496: 0.0003965257227459233
Position 3546: 0.00039314059517874076
Position 3550: 0.0003824603253925286
Position 3654: 0.000341212997458656
Position 1351: 0.00034061918025062114
Position 2288: 0.00032075887315921527
Position 2561: 0.0002529293209677596
Position 1958: 0.00018839365061195735
Position 1955: 0.00017820067922198486
Position 2120: 0.00017330170913294036
Position 878: 0.0001479674388216192
Position 2934: 0.00013907982885130916
Position 809: 0.00012542696589051453
Position 769: 0.00012517638643734635
Position 288: 0.00012005959027934222
Position 957: 0.00011636595950748105
Position 361: 0.00011273513170184661
Position 1529: 0.00010368633590469566
Position 1613: 9.853263412418388e-05
Position 240: 9.17749149166429e-05
Position 1054: 8.410950420370368e-05
Position 424: 7.880860533608719e-05
Position 2116: 6.378414870159491e-05
Position 1984: 6.376343392161608e-05
Position 908: 5.158519549380342e-05
Position 468: 4.211807668518703e-05
Position 153: 3.233577225524366e-05
Position 148: 2.4926281401511703e-05
Position 840: 9.765802809231918e-06
Position 774: 7.1302281634123345e-06
Position 791: 2.46236860779806e-06
Position 717: 1.7215075454688792e-06
Position 938: 1.2845681168239724e-06
Position 720: 7.59566426091523e-07
Position 986: 2.4562177722505013e-07
