Gene = NIT2
index = 944
Annotated 5SS: [   98  4505  5235  6461 10978 11555 14181 17802 20127]
Annotated 3SS: [ 4385  5113  6371 10883 11479 14101 17702 20070 20475]
SMsplice 5SS: [   98  4505  5235  6461 11555 14181]
SMsplice 3SS: [ 4385  5113  6371 11479 14101 20475]
top_k =  500
Partition function (log Z): -4.330303897550962

Sorted 5' Splice Sites (High to Low Probability):
Position 14181: 0.9570918497531574
Position 11555: 0.9565423424789891
Position 4505: 0.9003059724382747
Position 6461: 0.8321795759570252
Position 98: 0.7820838419017051
Position 5235: 0.5656858133387529
Position 8782: 0.5402488896156983
Position 17802: 0.4831407988984261
Position 20127: 0.46244024681074053
Position 16688: 0.2968780421774534
Position 1910: 0.280916988768842
Position 16038: 0.1654084422670641
Position 4261: 0.14398739182857367
Position 22903: 0.135705579056593
Position 3964: 0.134184743300703
Position 5254: 0.1281268023597945
Position 3692: 0.10950528280937961
Position 9810: 0.07474431407839414
Position 3938: 0.0725305529787968
Position 9529: 0.06914929283999516
Position 412: 0.06397958787026846
Position 10856: 0.06378775061775768
Position 16694: 0.0438476675225389
Position 16059: 0.042865102866304475
Position 478: 0.039885055108833715
Position 397: 0.03853428916035681
Position 70: 0.03719787939957453
Position 738: 0.036209822917170335
Position 8377: 0.03546640463698197
Position 22511: 0.031463172110066814
Position 15090: 0.029634551445324547
Position 11766: 0.027938715142646436
Position 23644: 0.027172707386333834
Position 19015: 0.02592197384795427
Position 5070: 0.025352934302055985
Position 22347: 0.02223976124477741
Position 1564: 0.01916116862074843
Position 1864: 0.014981620237921465
Position 984: 0.014815112988388975
Position 2196: 0.014588606522560343
Position 5507: 0.013619865036902257
Position 9769: 0.011844956093150345
Position 1591: 0.011360155629646583
Position 239: 0.011043583621402217
Position 20569: 0.010617364508604158
Position 3876: 0.009221899097799918
Position 16033: 0.008984068671725316
Position 9538: 0.007310821363459884
Position 17806: 0.007022033056504152
Position 885: 0.006808862113816621
Position 10978: 0.006757443186125398
Position 18827: 0.006533416652850003
Position 11030: 0.005250444238261408
Position 4585: 0.004987018224177798
Position 7513: 0.004753980712180427
Position 945: 0.0037696383798632794
Position 15179: 0.003489630744630141
Position 14690: 0.0026736555380016493
Position 5294: 0.002201486592458858
Position 1725: 0.0021389564415936323
Position 1890: 0.0020797643464639777
Position 18960: 0.0018806108670217912
Position 8231: 0.0018505277266835825
Position 4509: 0.0017374526388227876
Position 14404: 0.0015642274994026014
Position 1490: 0.0014385903364380309
Position 7649: 0.001436502673999198
Position 1632: 0.0013297173839197916
Position 6348: 0.0013118595573477635
Position 15003: 0.0011437657708432902
Position 16671: 0.0011159903323984407
Position 15991: 0.0011019087890947882
Position 5733: 0.0007953845601977579
Position 243: 0.000725797349766996
Position 1169: 0.0006967804406789536
Position 18583: 0.0005734782103823204
Position 8163: 0.0005473883403073482
Position 15547: 0.0005380905262606175
Position 384: 0.0005176674420218507
Position 73: 0.00043325467162499064
Position 409: 0.0002491513550364418
Position 442: 0.0002473183022254782
Position 743: 0.00023720167707128395
Position 34: 0.00020049652779817318
Position 496: 0.00014459583161707443
Position 8831: 0.00013473289749177202
Position 208: 0.0001121032026709115
Position 489: 9.111287460285535e-05
Position 399: 5.265580880986837e-05
Position 880: 4.594707812506946e-05
Position 129: 4.543600312872414e-05
Position 876: 4.042223695516876e-05
Position 610: 3.9985899861268464e-05
Position 591: 3.1889474975991825e-05
Position 941: 2.5942655275578864e-05
Position 1143: 2.5613134150350896e-05
Position 650: 2.443376066796686e-05
Position 710: 1.979782159609481e-05
Position 1603: 1.653151700909318e-05
Position 889: 1.472589256256525e-05
Position 167: 3.198301062104518e-06
Position 432: 3.124463170117903e-06
Position 233: 2.954279341531765e-06
Position 563: 2.421666224563486e-06
Position 57: 1.8516779305468438e-06
Position 558: 1.2873567886216192e-06
Position 79: 1.2500455671489282e-06
Position 644: 7.21039788397055e-07
Position 300: 4.836475724637988e-07
Position 620: 4.5842227123453784e-07
Position 680: 2.581888824525329e-07
Position 382: 2.377038642462148e-07
Position 447: 2.0114555533243404e-07
Position 652: 1.5984811038936963e-07
Position 102: 1.316283987306754e-07
Position 571: 5.975503433969272e-08
Position 88: 4.710570245580128e-08
Position 598: 2.375923101722904e-08
Position 544: 2.284428200015069e-08
Position 20: 3.2786393451020448e-09
Position 6: 2.5226553231341728e-09
Position 255: 1.2652609133992327e-09
Position 199: 8.820839625649416e-10
Position 356: 1.991116878359505e-11
Position 434: 1.87648123095225e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 14101: 0.9451755677901631
Position 4385: 0.8189793091284843
Position 11479: 0.7831943630321095
Position 6371: 0.6635979059634913
Position 20475: 0.6304865255167207
Position 5113: 0.6215805734671663
Position 8717: 0.5240731072328293
Position 17702: 0.4398972602926209
Position 20070: 0.40624162584344975
Position 16544: 0.3487991535265479
Position 1670: 0.29579473477728535
Position 11359: 0.1746984059050397
Position 15894: 0.15368685717202324
Position 6323: 0.14015641559416203
Position 22671: 0.13964499896598193
Position 24776: 0.13598964383574288
Position 4190: 0.10880916355835361
Position 22965: 0.10846579435444588
Position 3739: 0.10460094424243122
Position 3785: 0.0987342257552034
Position 9429: 0.0940116119795205
Position 19869: 0.06830598111296554
Position 10779: 0.0637877506177577
Position 18684: 0.06351915606374568
Position 22304: 0.05555910098729172
Position 5162: 0.05518007015529655
Position 17718: 0.05174881193290694
Position 9671: 0.050629162976735385
Position 3617: 0.03974921948072342
Position 4225: 0.037096551115501496
Position 4408: 0.034272383189382326
Position 8146: 0.03173714036015404
Position 3515: 0.030745044147660088
Position 14950: 0.029034463431401064
Position 23428: 0.028892468356274778
Position 11673: 0.0265882886844859
Position 15936: 0.026402083302659765
Position 3578: 0.026010335270536027
Position 4993: 0.019972062882065496
Position 15939: 0.019361576302019387
Position 15853: 0.019086201775126547
Position 20682: 0.017722397984091427
Position 801: 0.017286117070241077
Position 23856: 0.01727498695734012
Position 4433: 0.017002283177664577
Position 516: 0.014012004988745295
Position 1412: 0.013776901336753663
Position 24510: 0.013771501814694586
Position 26633: 0.013328458517825357
Position 5390: 0.013145370796861766
Position 4455: 0.01258262043055982
Position 8657: 0.01231232596371094
Position 6292: 0.012057797622516686
Position 10883: 0.0120078874243868
Position 6214: 0.01137206258080843
Position 3782: 0.011273622393890603
Position 9605: 0.010524289779735128
Position 4924: 0.009940348795323396
Position 2003: 0.009830869224449283
Position 4112: 0.009723073845336381
Position 3565: 0.009655899845869061
Position 4955: 0.009565039110375732
Position 1533: 0.008215031443713121
Position 9451: 0.007929689994471053
Position 1451: 0.007752312769544771
Position 14125: 0.007549270630026753
Position 6022: 0.006307253753394773
Position 7479: 0.005993975291628985
Position 8334: 0.0057748657360794705
Position 14931: 0.004927880575441881
Position 4143: 0.004859130512088113
Position 13932: 0.004448531316019662
Position 8744: 0.003860834081388331
Position 23779: 0.0038326370401965126
Position 710: 0.003397050170450925
Position 14313: 0.002894320746893732
Position 4340: 0.002882769244277712
Position 14290: 0.002868077143543552
Position 442: 0.002637352122652334
Position 16522: 0.002564073585015448
Position 4116: 0.002492714644681942
Position 2032: 0.002395919831565008
Position 3582: 0.0023604240100745123
Position 5188: 0.0022324798150590757
Position 4971: 0.0021450723687935058
Position 21286: 0.0021091118079595936
Position 2078: 0.0016360396333394138
Position 14596: 0.001621640801603659
Position 742: 0.0015430112167303318
Position 3766: 0.001112491240723535
Position 20261: 0.0010970650992162532
Position 4246: 0.0010589815577858664
Position 14994: 0.000940957323715021
Position 4359: 0.0008633248210084114
Position 1339: 0.0008172928877107436
Position 563: 0.0008006789935814626
Position 369: 0.0007917073099675507
Position 1822: 0.0007843962608766639
Position 3460: 0.0007814970029785246
Position 5594: 0.0007773229684774136
Position 833: 0.0007320512206636119
Position 2029: 0.0006971619761088104
Position 18826: 0.0006560386409451844
Position 16487: 0.0006541838068173987
Position 18603: 0.0005898327935840289
Position 18416: 0.0005734782103823204
Position 4978: 0.0005534082436379109
Position 5419: 0.00048523907055134406
Position 477: 0.0004575126375378194
Position 15400: 0.00040273700350714685
Position 1286: 0.0003955826232853759
Position 4343: 0.000395529904724066
Position 591: 0.00035398945101144176
Position 8280: 0.00035231460773941164
Position 576: 0.0002743595226138236
Position 1057: 0.00025629742441747106
Position 1515: 0.00022716832713150052
Position 14434: 0.0002189575334900695
Position 18270: 0.0002052625693074822
Position 3473: 0.00020286305153798188
Position 756: 0.0002001204346950055
Position 7588: 0.00019650809455063674
Position 4849: 0.00019541572906095294
Position 1417: 0.00019495647230570234
Position 1350: 0.00016470004523753547
Position 290: 0.0001630500368836838
Position 773: 0.00015960879154213473
Position 1309: 0.0001584167997903235
Position 8722: 0.00014875720222535743
Position 15448: 0.00013535352275347067
Position 3883: 0.00010906680635936614
Position 3809: 0.000106844938691597
Position 14781: 9.865444043550508e-05
Position 14368: 7.996140835154198e-05
Position 1370: 6.769020809222879e-05
Position 657: 6.077205860715527e-05
Position 872: 6.032071799423836e-05
Position 1470: 6.01987981813065e-05
Position 522: 4.962940632368747e-05
Position 1790: 4.8641356996448934e-05
Position 12418: 4.641112772604388e-05
Position 460: 4.388740786334489e-05
Position 13214: 3.945765017303449e-05
Position 12311: 2.5982286847418756e-05
Position 1012: 1.99268312407025e-05
Position 184: 1.9886119604302196e-05
Position 226: 1.8350494956334414e-05
Position 778: 1.0506984123136834e-05
Position 13856: 9.784021367610396e-06
Position 5575: 7.316761209490702e-06
Position 14457: 7.087310668951208e-06
Position 1017: 6.1351035696936095e-06
Position 415: 4.29817579091703e-06
Position 1837: 2.8128991353845116e-06
Position 5022: 2.566026282565501e-06
Position 1629: 1.0777332230182008e-06
Position 957: 2.1194715183119092e-07
Position 899: 1.2077103116978415e-07
Position 371: 6.340814925181598e-08
Position 317: 3.081340295042573e-08
Position 327: 2.4231486249571677e-08
Position 311: 7.348310556785465e-09
Position 321: 6.439133953743371e-09
Position 485: 5.8243489791002215e-09
Position 949: 1.1763088756355821e-09
Position 883: 1.1715529549466493e-09
Position 123: 2.752311524648582e-10
Position 155: 6.088752907175998e-11
Position 146: 7.318005882353095e-12
Position 129: 1.419451746638106e-12
Position 86: 1.029847285510424e-12
Position 102: 5.467908192732772e-13
