Gene = MIOS
index = 846
Annotated 5SS: [  201   817  1252  6898  7325 16501 18934 21692 22692 28261 29590 39200]
Annotated 3SS: [  734  1153  5563  7225 16245 18763 21625 22532 28107 29384 39069 40123]
SMsplice 5SS: [  201   817  1252  6806  7325 16501 18934 22692 28261 29590 39200]
SMsplice 3SS: [  734  1153  6667  7073 16245 18763 22532 28107 29384 39069 40123]
top_k =  500
Partition function (log Z): 3.821187277382304

Sorted 5' Splice Sites (High to Low Probability):
Position 817: 0.9970578957171203
Position 29590: 0.9739890340477694
Position 1252: 0.9655708807144077
Position 28261: 0.9429993523055381
Position 16501: 0.9355607681973914
Position 7325: 0.9042017064391341
Position 39200: 0.8949445646754546
Position 18934: 0.889664904434363
Position 22692: 0.7662955364257916
Position 6806: 0.545517999574403
Position 201: 0.5020657398656226
Position 9925: 0.4382688982158091
Position 613: 0.434393309014349
Position 15948: 0.42506310604249076
Position 9737: 0.4147045433034631
Position 37160: 0.3261442314842384
Position 35980: 0.2532399290810585
Position 8250: 0.24743536890547607
Position 24941: 0.23495835419490826
Position 21814: 0.21808072935306738
Position 28910: 0.14637497467227922
Position 40010: 0.11593773228370075
Position 30042: 0.11531941954798637
Position 39390: 0.1145448063937831
Position 39784: 0.10896055456821398
Position 9163: 0.10790517371294342
Position 31716: 0.08401297052393375
Position 21692: 0.07807465976793858
Position 29172: 0.07200792678012559
Position 29219: 0.060037644549976045
Position 6964: 0.057688335813188524
Position 29789: 0.05533433743540661
Position 28588: 0.04575765726562904
Position 28706: 0.042443725035805395
Position 28226: 0.03918404695622462
Position 2520: 0.037306598423643644
Position 500: 0.034646134876412715
Position 18665: 0.027006105564157213
Position 40265: 0.023237072327951323
Position 29208: 0.022506258157287018
Position 31900: 0.02133269083156532
Position 28500: 0.020266198600448582
Position 29166: 0.017983555162120107
Position 35986: 0.014697931690845415
Position 32736: 0.014697263199512983
Position 205: 0.012805159754742087
Position 219: 0.008851259686098043
Position 29542: 0.008566650630553537
Position 35963: 0.007738499183286554
Position 2630: 0.00754591888230356
Position 18108: 0.007456634426957694
Position 6935: 0.00690863688948615
Position 6828: 0.006628191116602336
Position 325: 0.006304420209862141
Position 5283: 0.006072712419054769
Position 4539: 0.0055209580252833365
Position 39401: 0.0050243030935023135
Position 10466: 0.004042091716296904
Position 4216: 0.0039494207646525396
Position 28856: 0.0036057685885328926
Position 1229: 0.0032796189599902663
Position 6926: 0.002545198709546964
Position 5509: 0.0025164466721383045
Position 29475: 0.002064642512922107
Position 29195: 0.001986179377962494
Position 826: 0.0014026740111371134
Position 29094: 0.0013028070017272549
Position 89: 0.001183616242618492
Position 7845: 0.001036440126066875
Position 639: 0.0005448864665823194
Position 570: 0.00048648097991482996
Position 28490: 0.00042217968954262516
Position 175: 0.0002885546288013539
Position 982: 0.0002719993752424314
Position 320: 0.00025599763539392893
Position 57: 0.00019620199231533782
Position 65: 0.00013475953579197107
Position 2062: 0.0001270321101768155
Position 2016: 0.00010117849805502281
Position 804: 9.3741612548546e-05
Position 2292: 6.87727148414173e-05
Position 850: 6.634136018127811e-05
Position 698: 5.361407685876311e-05
Position 1368: 5.024718611499326e-05
Position 2363: 4.032889699570188e-05
Position 127: 4.00491341588382e-05
Position 458: 3.9560927562785194e-05
Position 874: 3.8586108000246786e-05
Position 1273: 3.4000348175115495e-05
Position 853: 3.298013733644826e-05
Position 154: 2.8838088728645617e-05
Position 965: 2.3004154961343963e-05
Position 2358: 1.951647167362771e-05
Position 277: 1.8067838296012723e-05
Position 69: 1.7943405387158403e-05
Position 225: 1.660769159908159e-05
Position 293: 1.6592333186581525e-05
Position 62: 1.4780828143313915e-05
Position 54: 1.2378560567338464e-05
Position 2007: 1.0434625601591302e-05
Position 1565: 9.997721181861567e-06
Position 969: 9.44343546795092e-06
Position 865: 8.134403819381309e-06
Position 51: 6.064162820473522e-06
Position 554: 5.517394934440237e-06
Position 1058: 4.955497878175655e-06
Position 393: 4.70121229588102e-06
Position 907: 4.57157840636994e-06
Position 939: 4.5429106988780104e-06
Position 517: 4.277621948770481e-06
Position 877: 3.3699172548506886e-06
Position 561: 2.36061560803454e-06
Position 83: 2.2905280465838346e-06
Position 928: 2.2563208866630075e-06
Position 1034: 2.158484975782068e-06
Position 779: 1.9015352865092356e-06
Position 605: 1.7019952287069682e-06
Position 677: 1.1082903243221005e-06
Position 156: 8.817360461321617e-07
Position 887: 6.748032832756177e-07
Position 1042: 6.583132421054651e-07
Position 80: 2.7747600041850306e-07
Position 1173: 8.578684228007373e-10
Position 470: 2.230171595957017e-10
Position 310: 5.095449081007014e-12
Position 40: 1.2383256713349794e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 29384: 0.9983605200778226
Position 28107: 0.9689372673220419
Position 1153: 0.9507735050896196
Position 39069: 0.948759172419088
Position 16245: 0.9355607681973908
Position 40123: 0.9223325245104652
Position 18763: 0.8319610684947902
Position 734: 0.6905964636035541
Position 22532: 0.627663898822509
Position 6667: 0.5279582056678807
Position 7073: 0.5225779632651826
Position 9582: 0.4276692028253781
Position 15757: 0.30024270204447007
Position 21625: 0.2961553891210059
Position 37040: 0.2913455420927392
Position 697: 0.28518271310644605
Position 35836: 0.2790065075991426
Position 9833: 0.2214126636042069
Position 7203: 0.2200100557942688
Position 9849: 0.2038915750896874
Position 28997: 0.17220655860746711
Position 39871: 0.14977330687657883
Position 24840: 0.14737366490807577
Position 7233: 0.14676848513550733
Position 28799: 0.14415956605845345
Position 8146: 0.13036898989768678
Position 15799: 0.12482040399802065
Position 22446: 0.11636741499238096
Position 28380: 0.11237537124650686
Position 29944: 0.0995682947265651
Position 39677: 0.0769519506147785
Position 39285: 0.0717706798001012
Position 24813: 0.06937456227194812
Position 8040: 0.0635610318850146
Position 6762: 0.05795704914810418
Position 18742: 0.05770383593957287
Position 31674: 0.05404503029241509
Position 9030: 0.043155962183947245
Position 36905: 0.03548987011386022
