Gene = PRR9
index = 1079
Annotated 5SS: [36]
Annotated 3SS: [540]
SMsplice 5SS: [36]
SMsplice 3SS: [540]
top_k =  500
Partition function (log Z): -9.610770038261583

Sorted 5' Splice Sites (High to Low Probability):
Position 36: 0.8927907731312439
Position 714: 0.13726274585946094
Position 654: 0.10012885601510255
Position 273: 0.09508433908076036
Position 342: 0.029693221603917037
Position 858: 0.011180801713187279
Position 1491: 0.003306488542752839
Position 994: 0.002069780953197515
Position 998: 0.0015248264781193921
Position 1407: 0.0011342412626545173
Position 1361: 0.001103573461846683
Position 1137: 0.0007867506124623982
Position 1146: 0.0005933278716888522
Position 1225: 0.0005092339375441012
Position 981: 0.0003303442410134088
Position 1384: 0.00015311677183082892
Position 1460: 7.442554037813644e-05
Position 114: 4.972510442983332e-05
Position 284: 4.3957558749451403e-05
Position 139: 3.9107379565063364e-05
Position 40: 1.7922769240615452e-05
Position 571: 1.025386984486001e-05
Position 172: 7.133611990092776e-06
Position 136: 6.131254766181453e-06
Position 211: 3.987345096715933e-06
Position 93: 3.348526588326975e-06
Position 1155: 2.0793276463768787e-06
Position 51: 1.8573632466521943e-06
Position 595: 1.795479234812756e-06
Position 14: 1.2024678913962598e-06
Position 438: 1.039771464326894e-06
Position 300: 6.884595759936688e-07
Position 405: 5.008569864677996e-07
Position 206: 4.137890726081764e-07
Position 68: 3.700782440823759e-07
Position 19: 2.8497091662021757e-07
Position 241: 2.80142533242392e-07
Position 270: 2.2554355056757294e-07
Position 24: 1.2462730470844646e-07
Position 98: 4.633879207251055e-08
Position 76: 2.434805849917319e-10
Position 486: 1.1413583579700678e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 540: 0.4927742023305133
Position 1262: 0.21956752699391405
Position 1647: 0.0849139129047373
Position 559: 0.04851703799039089
Position 1360: 0.04473864254955395
Position 1042: 0.04362778027251854
Position 512: 0.038758351033463465
Position 486: 0.02947544237017334
Position 869: 0.02582368751790373
Position 1072: 0.021599767842831595
Position 136: 0.02092404101227451
Position 186: 0.017948264051074244
Position 341: 0.017799032003690474
Position 728: 0.01617960690769163
Position 734: 0.015500986078198964
Position 235: 0.012880746033915447
Position 206: 0.012025724410841694
Position 1692: 0.009921667377110302
Position 620: 0.009879496467837996
Position 244: 0.009276178131195632
Position 1574: 0.008934008539653168
Position 571: 0.008819177042514946
Position 1619: 0.007504099318057836
Position 761: 0.005262798852899511
Position 1235: 0.005202685983592201
Position 438: 0.004641642982741489
Position 937: 0.0043116685366861845
Position 1050: 0.0036811052716502098
Position 1125: 0.0036175256516130655
Position 1664: 0.003492316719881194
Position 1167: 0.0031638401436459795
Position 1270: 0.0028333903230376477
Position 940: 0.0027010778653405476
Position 1076: 0.002512420339649271
Position 795: 0.0023034232809662214
Position 1149: 0.00179165264196828
Position 812: 0.001696004773355279
Position 674: 0.0016453067503423467
Position 1491: 0.00135506479032981
Position 819: 0.0010762310751463232
Position 309: 0.001050082219767161
Position 211: 0.0008884910106565356
Position 578: 0.0008881122029891268
Position 1110: 0.0008696715966831727
Position 1122: 0.0008311792482966246
Position 902: 0.0007009580220631776
Position 191: 0.0006036357864639527
Position 800: 0.0005910110695201719
Position 1621: 0.0004256061837330142
Position 305: 0.00041319426593488796
Position 581: 0.00036977671218958166
Position 1264: 0.00036683476020357453
Position 337: 0.00036076348741808756
Position 1596: 0.0002517592978749283
Position 687: 0.0001497677203115178
Position 969: 0.00013720072325623716
Position 1520: 0.00011805627290260509
Position 1438: 0.00010863247242013909
Position 277: 6.704796233223871e-05
Position 626: 3.743880672238746e-05
Position 765: 6.713932780529299e-06
Position 249: 2.4476283622227763e-06
Position 632: 1.022203885733213e-06
Position 692: 5.79402822095653e-07
Position 252: 3.942922914336598e-07
Position 575: 2.704483562945802e-07
Position 311: 2.3399118393946173e-07
Position 590: 1.6630211364573722e-07
Position 83: 1.6195953901816383e-07
Position 704: 1.389317713405863e-07
Position 360: 1.2458483835005224e-07
Position 629: 7.856805694270866e-08
Position 350: 5.67508759495548e-08
Position 291: 5.172943107756578e-08
Position 710: 5.1610714122369116e-08
Position 257: 4.349565496026744e-08
Position 316: 1.3338330743977768e-08
Position 364: 9.810817332319472e-09
Position 699: 4.694143968144494e-09
Position 639: 2.8172250603532174e-09
Position 319: 1.3596278968106605e-09
Position 254: 1.1200200127739461e-09
