Gene = HACD2
index = 636
Annotated 5SS: [  313  2974 17424 56800 82626 84671]
Annotated 3SS: [ 2855 17404 56710 82503 84491 90214]
SMsplice 5SS: [  313  2974  8157 56800 68318 82626 84671 85686]
SMsplice 3SS: [ 2855  8064 56710 68174 82503 84491 85544 93117]
top_k =  500
Partition function (log Z): -40.90321402168481

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9822832345922735
Position 2974: 0.7678180610867279
Position 8157: 0.516739809230101
Position 1916: 0.46233287869299905
Position 2663: 0.3195891146246456
Position 1580: 0.25291120858487903
Position 5497: 0.13160211685561024
Position 12940: 0.12945967194337
Position 1141: 0.08615932581008916
Position 2628: 0.0842814561388828
Position 17592: 0.07896313930374722
Position 1968: 0.07669582321362059
Position 3013: 0.07523319240137753
Position 10371: 0.05849639338976248
Position 784: 0.051201421380714145
Position 6191: 0.04849745848679303
Position 2668: 0.041248383657304696
Position 2738: 0.03474096346496958
Position 597: 0.027268007583636594
Position 613: 0.021790302126978814
Position 1862: 0.021759827985927318
Position 2386: 0.020921978881130867
Position 1291: 0.016661386787960517
Position 3456: 0.014531007588038007
Position 1822: 0.013492953470360263
Position 4879: 0.012336562038019416
Position 5485: 0.008423127047509362
Position 2633: 0.007719586563409047
Position 1854: 0.0047033326154480365
Position 299: 0.004588433777077827
Position 446: 0.004186992775203003
Position 1406: 0.0037203973518929894
Position 1084: 0.0032377396649018847
Position 6599: 0.002764266495078836
Position 2754: 0.0025631229817570864
Position 1926: 0.002452722360452757
Position 1103: 0.0021017514166798163
Position 5130: 0.0020067741565904396
Position 5123: 0.001991277048792863
Position 1683: 0.0016177376435158935
Position 1957: 0.001449749242252002
Position 5890: 0.0012329149012633347
Position 5858: 0.0011599440351794436
Position 521: 0.0005125733001103939
Position 5233: 0.00048251944262466337
Position 284: 0.0003364412309500194
Position 1295: 0.0002986984162803489
Position 3316: 0.0002941339045712334
Position 1637: 0.0002518560963767751
Position 1094: 0.0002380019573431986
Position 1608: 0.00020981732192535584
Position 296: 0.00017112201417723003
Position 2392: 0.00015191548368283264
Position 2273: 0.00010438115330512698
Position 1772: 9.571355915621097e-05
Position 1584: 5.994435128659093e-05
Position 488: 4.6528489446728703e-05
Position 1395: 4.3862304086286914e-05
Position 1181: 4.212821172567883e-05
Position 1166: 4.179089166021132e-05
Position 727: 3.991007538278089e-05
Position 1194: 2.9491457565824263e-05
Position 1500: 2.377245353424702e-05
Position 3788: 1.2986364688391316e-05
Position 797: 7.264685863949076e-06
Position 2978: 6.358265899960561e-06
Position 870: 5.586271892247104e-06
Position 531: 5.361027239383358e-06
Position 845: 4.145697741946803e-06
Position 1263: 3.455528895957469e-06
Position 864: 3.037724737376497e-06
Position 277: 1.794093364954885e-06
Position 432: 1.1023811224683952e-06
Position 716: 6.075575512548982e-07
Position 106: 6.011559557076036e-07
Position 682: 4.883264005844648e-07
Position 207: 3.8165463341143816e-07
Position 988: 3.1032327645270053e-07
Position 804: 2.5177700714069216e-07
Position 705: 2.394316834248958e-07
Position 1305: 4.7985042334376006e-08
Position 1071: 3.885672649072453e-08
Position 1088: 3.1895650316922794e-08
Position 1311: 2.5989800603489424e-08
Position 995: 1.5285692221485113e-08
Position 414: 1.2969303258204874e-08
Position 109: 1.0322452289485821e-08
Position 167: 9.330247002024764e-09
Position 38: 6.456633869251502e-09
Position 79: 5.624616228760445e-10
Position 29: 2.61301171732084e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2855: 0.843186991750521
Position 17404: 0.6990704982383756
Position 8064: 0.6367868238611394
Position 2520: 0.4730865959249089
Position 1812: 0.44194193939561427
Position 12684: 0.19140448331830928
Position 5415: 0.17199133650036033
Position 1500: 0.16446367540568116
Position 1682: 0.1321935903746671
Position 967: 0.09886232848490153
Position 20508: 0.07896313930374722
Position 10320: 0.06907563721684216
Position 410: 0.06432017371892823
Position 1376: 0.04627464853640906
Position 6090: 0.04444870335818055
Position 4403: 0.033921666330225045
Position 1470: 0.03355950410082675
Position 13042: 0.017143934080241348
Position 2542: 0.01390849515347278
Position 612: 0.013260565320006919
Position 2312: 0.010084106901842003
Position 673: 0.008806648672360048
Position 7571: 0.008699983303631835
Position 1416: 0.007843493907429078
Position 3246: 0.00709363915408677
Position 8254: 0.007001401474840047
Position 5025: 0.0064575264767780605
Position 3138: 0.006052286220357315
Position 630: 0.004957916319998417
Position 1528: 0.004371190379898177
Position 5978: 0.004239174757015555
Position 6455: 0.0040164074582444784
Position 4786: 0.0038504892660611674
Position 1053: 0.00361315960969761
Position 2596: 0.0035882562985617627
Position 2212: 0.0033909262102003934
Position 1206: 0.003272812165651885
Position 2137: 0.0029812317400129762
Position 3164: 0.0027183658334404294
Position 1816: 0.002654182335087524
Position 8388: 0.0025191699430623833
Position 4772: 0.0023961989229773564
Position 1294: 0.002323869499114134
Position 2209: 0.0021743480682521765
Position 1082: 0.002133499239266734
Position 4423: 0.0018576878605663471
Position 2785: 0.0016964179153393997
Position 1761: 0.0014017229149422927
Position 2242: 0.0013088576005291905
Position 1531: 0.0012933243778924554
Position 3425: 0.0011200261109633027
Position 414: 0.001057374105526688
Position 9774: 0.0009243573997682641
Position 1505: 0.0009201698655244657
Position 6383: 0.0008614217078032556
Position 1209: 0.000832949397646609
Position 2478: 0.0008217902706165366
Position 1395: 0.0007340379223725065
Position 696: 0.0006255350083502388
Position 2372: 0.0005513628738156233
Position 995: 0.000549108155522549
Position 2562: 0.0004395500862381923
Position 1102: 0.0004183675114623992
Position 2343: 0.0003851075080806818
Position 1391: 0.0003543868762391205
Position 4967: 0.00034091836032632266
Position 3719: 0.00033991283491384964
Position 2064: 0.00029961578711967476
Position 3545: 0.0002565760804664204
Position 3835: 0.00022445851279401696
Position 6550: 0.00020924559710346335
Position 1291: 0.00020249075994078765
Position 1818: 0.00014255954036684668
Position 5357: 0.0001382111111491803
Position 1181: 0.00013099471771910618
Position 2105: 0.00012381957451769189
Position 655: 0.0001013882226638832
Position 596: 9.801549341673521e-05
Position 4399: 8.075724865467705e-05
Position 1309: 6.757236600531943e-05
Position 3735: 6.022425984580973e-05
Position 1869: 5.8092551682059084e-05
Position 389: 5.077022842034947e-05
Position 725: 4.2907740262795176e-05
Position 502: 4.2090892388755616e-05
Position 461: 4.019587483399862e-05
Position 1246: 3.083068611984238e-05
Position 1148: 2.778659695831331e-05
Position 1017: 2.4183043221617907e-05
Position 1568: 2.33900356155098e-05
Position 1112: 2.0762935442131737e-05
Position 580: 1.0147175925710634e-05
Position 2693: 5.587038249199088e-06
Position 783: 3.5519033587346015e-06
Position 591: 2.1112703955973063e-06
Position 1726: 1.358985099194297e-06
Position 1001: 1.3444357243698618e-06
Position 1631: 1.0247333616103329e-06
Position 526: 5.269333916759088e-07
Position 2737: 3.84321793086026e-07
Position 1145: 3.824007322537981e-07
Position 531: 3.709314189096331e-07
Position 1156: 2.566838444358064e-07
Position 1644: 2.078882403643969e-07
Position 858: 1.601530042295075e-07
Position 1939: 1.4848984262038213e-07
Position 1597: 1.0869150579933877e-07
Position 710: 9.315789019099713e-08
Position 538: 7.828852945785559e-08
Position 213: 3.2061983938526625e-08
Position 471: 2.391591572563025e-08
Position 234: 1.9284093535109348e-08
Position 705: 1.2035655376178937e-08
Position 727: 1.1208150996615593e-08
Position 185: 9.726736006911033e-09
Position 713: 8.101558065686867e-09
Position 109: 5.050322251641966e-09
Position 795: 3.84610086143883e-09
Position 247: 2.597897132004973e-09
Position 250: 2.4137792055015576e-09
Position 182: 1.8227885267901936e-09
Position 374: 1.8068231312381565e-09
Position 912: 1.642624611773681e-09
Position 895: 1.6254426547903582e-09
Position 362: 9.273725331951749e-10
Position 899: 8.58028159076077e-10
Position 167: 8.615767267828597e-11
Position 308: 5.320143489711017e-11
Position 133: 4.951758047986224e-11
Position 253: 3.8383356736969115e-11
Position 120: 3.0651137404815703e-12
Position 190: 2.0074918988530077e-12
Position 136: 1.3265873380062636e-12
Position 358: 1.2441696837390702e-12
Position 345: 4.695154933485373e-13
Position 138: 3.961585945319618e-14
Position 333: 3.1976469000260265e-15
Position 317: 3.0332147083872636e-15
Position 341: 1.1530966490081732e-15
