Gene = EFCAB10
index = 482
Annotated 5SS: [  129 12080 12284]
Annotated 3SS: [11914 12195 13995]
SMsplice 5SS: [  129  1930 12080 12284 12427]
SMsplice 3SS: [ 1779 11914 12195 12359 13995]
top_k =  500
Partition function (log Z): -2.0187018069646263

Sorted 5' Splice Sites (High to Low Probability):
Position 12284: 0.9947352041226275
Position 129: 0.9860197483384449
Position 12427: 0.6711063945054921
Position 12080: 0.4061031093252985
Position 12103: 0.3322739418464551
Position 3243: 0.18628538439368786
Position 12439: 0.17938390316924258
Position 806: 0.08134560502769388
Position 1934: 0.018409057650589585
Position 2349: 0.01319446162784188
Position 2382: 0.013030007327810681
Position 8259: 0.011834809341969664
Position 14058: 0.01175937836673502
Position 3329: 0.01130206375503321
Position 149: 0.008446260437934096
Position 14522: 0.005712272679902606
Position 1952: 0.005559155254909248
Position 3298: 0.0048651403340595045
Position 14020: 0.00482178772708554
Position 1452: 0.004040072170061536
Position 5843: 0.0035639980758214902
Position 12417: 0.003338357765416578
Position 13780: 0.003291647796918234
Position 1925: 0.0030767957460063095
Position 14570: 0.0029621468638953105
Position 2961: 0.0025549109887497787
Position 584: 0.0024826768404484145
Position 2098: 0.0024204694343662944
Position 232: 0.002171045981154445
Position 6651: 0.0021062375688113005
Position 3382: 0.0018527172368303887
Position 1904: 0.001392900603238497
Position 86: 0.001187303285683592
Position 12481: 0.0006203866038852538
Position 89: 0.00043197335104924576
Position 866: 0.0002918865417344557
Position 12866: 0.0002450866344657603
Position 12320: 0.00017413247596128166
Position 172: 0.00016304660871949335
Position 13001: 0.00015078039969935246
Position 14536: 0.00015069566335312827
Position 13757: 0.00014651332028092428
Position 1987: 0.00012019181654902873
Position 529: 3.952357918746231e-05
Position 2142: 1.5400248835827447e-05
Position 682: 1.008303643234258e-05
Position 58: 9.113511669543965e-06
Position 485: 8.03405050704067e-06
Position 901: 7.306965413518324e-06
Position 167: 5.123828234455071e-06
Position 1157: 4.77791218770663e-06
Position 523: 4.437622655482089e-06
Position 1460: 4.347557373881743e-06
Position 1350: 4.277591817510848e-06
Position 1116: 4.043371237497467e-06
Position 1780: 3.953843995995271e-06
Position 1162: 3.022117109801597e-06
Position 334: 1.758094087755106e-06
Position 668: 1.3861647736917485e-06
Position 890: 9.818248045550137e-07
Position 1210: 9.305826980356689e-07
Position 13602: 8.097896044827792e-07
Position 708: 8.03855943590584e-07
Position 13196: 7.285796180648684e-07
Position 512: 6.468249459620689e-07
Position 1250: 6.395634195390094e-07
Position 814: 3.918007142651531e-07
Position 772: 3.9096222793131477e-07
Position 1503: 3.1223424805333104e-07
Position 552: 2.546970561206948e-07
Position 880: 2.4694511163005415e-07
Position 1604: 2.0974871058088737e-07
Position 746: 1.784443284902731e-07
Position 736: 1.4773682821437102e-07
Position 301: 1.153160819815316e-07
Position 1175: 1.029410210547059e-07
Position 455: 9.475843423269121e-08
Position 790: 9.317819753250107e-08
Position 1083: 9.196892129150121e-08
Position 598: 7.231857869010845e-08
Position 451: 6.89759166575021e-08
Position 1039: 6.316736076257946e-08
Position 291: 6.310625194267383e-08
Position 1128: 5.918376431435621e-08
Position 1048: 5.775708733780433e-08
Position 276: 5.427316312930144e-08
Position 464: 4.9521304672945675e-08
Position 441: 4.8454658177861556e-08
Position 430: 4.524228232738285e-08
Position 247: 3.469147425979328e-08
Position 421: 4.609951952600845e-09
Position 376: 2.1065845971331775e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12195: 0.9992547116292553
Position 13995: 0.8325821403021293
Position 12359: 0.8147216155339786
Position 11914: 0.5653282910147799
Position 11888: 0.17319933321714268
Position 734: 0.08030580469409165
Position 3128: 0.06778976663689375
Position 3153: 0.05493724923435057
Position 12405: 0.05024085448642275
Position 3003: 0.039897437458902764
Position 14139: 0.03228686277983734
Position 1779: 0.031010680213791466
Position 14873: 0.02929093433416177
Position 14278: 0.021018288162067703
Position 13493: 0.018350595631432615
Position 3229: 0.016771539515993097
Position 2960: 0.014249240087894929
Position 14849: 0.013721847925397065
Position 13923: 0.013371068567369275
Position 12377: 0.013112940662589983
Position 2237: 0.00983284199695668
Position 3131: 0.009538642233332909
Position 14375: 0.009441776872228209
Position 8156: 0.00907310649396191
Position 2062: 0.005823503149987347
Position 2160: 0.005024523673945063
Position 2139: 0.004271184804588699
