Gene = NDUFAF2
index = 926
Annotated 5SS: [   254 128086 153904]
Annotated 3SS: [127995 153862 207574]
SMsplice 5SS: [   254  11857  28484  47956  51836  55348 128086 153904 155599]
SMsplice 3SS: [ 11752  28313  47735  51764  55191 127995 153862 155469 196751]
top_k =  500
Partition function (log Z): -94.55787124245873

Sorted 5' Splice Sites (High to Low Probability):
Position 254: 0.783990416438576
Position 1977: 0.6574148268572904
Position 11857: 0.2022686376115666
Position 7157: 0.1894044610182128
Position 300: 0.15092473529834097
Position 6419: 0.05871577430828018
Position 3828: 0.05285190553197806
Position 6810: 0.051277073495547686
Position 285: 0.03676144454400489
Position 6581: 0.030322477269110255
Position 6775: 0.027910189162276305
Position 3823: 0.023669391465213473
Position 4438: 0.01595378336259985
Position 830: 0.011897570489633058
Position 259: 0.009044882256502532
Position 3856: 0.0071504943336116
Position 6044: 0.006728765635435053
Position 4877: 0.005347425017410935
Position 131: 0.004737898509757366
Position 3860: 0.004305522358283285
Position 7333: 0.0032931227504507266
Position 3638: 0.0032570148473152643
Position 49: 0.0030153355614459428
Position 319: 0.0022874591789676124
Position 1998: 0.001550586723344516
Position 465: 0.001429830449291494
Position 5001: 0.0013794266715145696
Position 2406: 0.0005228310110641853
Position 58: 3.2834983242607394e-05
Position 1479: 1.835125546488963e-05
Position 304: 9.086707759014574e-06
Position 193: 4.492904181087326e-06
Position 3218: 3.95567817610062e-06
Position 3186: 3.601867316389419e-06
Position 89: 1.9321070152324574e-06
Position 181: 1.776840813572962e-06
Position 267: 1.0663086851863791e-06
Position 289: 9.324732133224458e-07
Position 135: 7.364984958626997e-07
Position 526: 3.955770414136328e-07
Position 118: 3.439928713004136e-07
Position 2174: 3.432238404757389e-07
Position 2209: 2.529511322688721e-07
Position 385: 2.1178050893783443e-07
Position 237: 1.989513231552214e-07
Position 613: 1.2617099295043902e-07
Position 563: 9.436674656381378e-08
Position 476: 7.635604141324603e-08
Position 282: 6.144813457964273e-08
Position 361: 5.301249698028671e-08
Position 667: 4.961179329915667e-09
Position 1181: 4.464889871160492e-09
Position 1073: 4.317791260306587e-09
Position 834: 3.1809217535875046e-09
Position 979: 2.803791803699188e-09
Position 469: 2.6811747348671034e-09
Position 1094: 1.8057444093117336e-09
Position 1207: 6.589188506327569e-10
Position 159: 4.723034720478619e-10
Position 1142: 3.797313951091309e-10
Position 147: 2.4427531427541137e-10
Position 171: 2.491651641948381e-11
Position 955: 1.8386436013633822e-11
Position 332: 1.2532701836672696e-12
Position 939: 2.961376702412578e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 7078: 0.3288508550438221
