Gene = COA6
index = 390
Annotated 5SS: [211 922]
Annotated 3SS: [  761 10254]
SMsplice 5SS: [ 211  922 4142]
SMsplice 3SS: [  716  4049 10254]
top_k =  500
Partition function (log Z): -6.627043553307534

Sorted 5' Splice Sites (High to Low Probability):
Position 4142: 0.8397466682216399
Position 922: 0.8061082750137231
Position 3050: 0.3780540312975202
Position 211: 0.3649957405280471
Position 41: 0.3187863682888731
Position 142: 0.19021513242475666
Position 8281: 0.062328786441348476
Position 7458: 0.057195918803878275
Position 808: 0.05242642390392405
Position 233: 0.04843718793208534
Position 3326: 0.047223753610160395
Position 7517: 0.025003994846096382
Position 4436: 0.01857043545304451
Position 195: 0.01664705500405687
Position 227: 0.01577503936563007
Position 1310: 0.015188954340124395
Position 978: 0.014733358961395663
Position 9776: 0.014169209753153991
Position 9747: 0.014067275848965952
Position 373: 0.008750636979207851
Position 542: 0.007602353560898073
Position 918: 0.0069865309456306895
Position 8165: 0.006845805182266924
Position 7319: 0.006714241970404857
Position 1466: 0.006605944302442355
Position 3530: 0.006346330972123433
Position 9953: 0.006256721594896724
Position 1350: 0.005859607082437227
Position 1470: 0.004678386366121086
Position 2861: 0.0040709573322864
Position 1059: 0.0037851612123741578
Position 1159: 0.0037682169485776912
Position 382: 0.0031988328407807055
Position 264: 0.0030376742476632135
Position 831: 0.002965835130408424
Position 882: 0.002882837396001416
Position 8669: 0.002809370400180802
Position 5715: 0.0026593484957249053
Position 6821: 0.0025087922367940103
Position 422: 0.002092725820600249
Position 6902: 0.0020816014349954517
Position 1881: 0.0019728241199800057
Position 4155: 0.0015400466428085037
Position 9771: 0.0015119843713192018
Position 7327: 0.0014444074772620107
Position 8230: 0.0014064655234522726
Position 6947: 0.0013483746389979384
Position 1414: 0.0012912810678744537
Position 5871: 0.0010434767334978035
Position 6540: 0.0010060273213629556
Position 67: 0.0010016603904088274
Position 161: 0.0007478745032508621
Position 333: 0.0006677869755243525
Position 2469: 0.000561561074726426
Position 5965: 0.0004297721029256964
Position 1189: 0.0003647748792045039
Position 596: 0.0003157931058353772
Position 31: 0.00025487899060671904
Position 390: 0.00024181605781813055
Position 564: 0.0002148367951364611
Position 146: 0.00013190843727383032
Position 289: 7.788302840983103e-05
Position 628: 7.72128515564064e-05
Position 540: 4.247992373390625e-05
Position 244: 2.8987669682192918e-05
Position 24: 1.9150738119466018e-05
Position 15: 1.3189293175049864e-05
Position 155: 7.876224330971334e-06
Position 171: 3.2964584035663153e-06
Position 772: 2.5151409357166214e-06
Position 842: 1.853344261658347e-06
Position 985: 1.1486100397483443e-06
Position 905: 9.429573410019784e-07
