Gene = BUD31
index = 149
Annotated 5SS: [ 364 1529 2546 7620 8955]
Annotated 3SS: [ 1392  2422  7496  8787 10749]
SMsplice 5SS: [ 364 1529 2261 2546 7620 8955]
SMsplice 3SS: [ 1392  2207  2422  7496  8787 10749]
top_k =  500
Partition function (log Z): 6.52602784123714

Sorted 5' Splice Sites (High to Low Probability):
Position 2546: 0.9956991041041241
Position 7620: 0.993911953157377
Position 1529: 0.9673742209056326
Position 364: 0.9472310041656387
Position 8955: 0.7830197217520439
Position 2261: 0.6466151226182549
Position 7126: 0.3811341021200613
Position 10635: 0.3195020994949191
Position 3682: 0.2929793838028552
Position 3343: 0.20000589790869602
Position 10435: 0.07475630961292126
Position 8223: 0.06477717930096198
Position 1215: 0.03667378338726619
Position 8690: 0.03243996639645059
Position 559: 0.0323904898328272
Position 9274: 0.03219956922684055
Position 9939: 0.023042905476731605
Position 184: 0.016989541564626617
Position 10078: 0.01562775438233242
Position 3707: 0.011696315370018837
Position 266: 0.011671357541627417
Position 8344: 0.009935619042635407
Position 1025: 0.008346720425151609
Position 605: 0.007988273131463603
Position 6626: 0.007615378690506042
Position 10504: 0.006278529657518852
Position 1417: 0.006200711700243131
Position 7197: 0.0050082176742841066
Position 3672: 0.003657088700001224
Position 5231: 0.003512923795591835
Position 6082: 0.003376445745227641
Position 1305: 0.003247217787794958
Position 10662: 0.0031719472728790224
Position 1138: 0.003066620357764915
Position 6536: 0.0026984455545135274
Position 538: 0.0022904199830212644
Position 6235: 0.0016543304406228074
Position 7627: 0.001540305864786499
Position 10547: 0.001374546651105149
Position 2351: 0.0013036953890886809
Position 967: 0.00125563100048973
Position 2343: 0.001129048585030783
Position 1852: 0.0010125758884007017
Position 10020: 0.0009942757361739302
Position 8882: 0.0008888384197266305
Position 8014: 0.0007913673750291812
Position 8648: 0.0007289154687913513
Position 2232: 0.0006926873122073751
Position 8692: 0.0006800987739260483
Position 2181: 0.0005739421848871933
Position 2296: 0.0005684374032690365
Position 8487: 0.000567370063410279
Position 5078: 0.0005562283439832862
Position 4544: 0.00045124535257098464
Position 8517: 0.0003809795338985759
Position 2695: 0.0003786075093954152
Position 9119: 0.00034927436243161836
Position 5046: 0.00033078828811336156
Position 8575: 0.000319036200417878
Position 1328: 0.0002821142215909798
Position 1740: 0.00028210684590316686
Position 95: 0.00026625555897630835
Position 2570: 0.0002632042230583664
Position 2319: 0.00024430824049180035
Position 2550: 0.00022711397543747093
Position 1968: 0.00019311388515769282
Position 1091: 0.00018040123929076525
Position 885: 0.00012635701451585045
Position 1770: 0.00010552855384302259
Position 3432: 0.00010071088787530908
Position 980: 0.00010066851043842066
Position 1155: 9.062108209896955e-05
Position 423: 7.803894475277142e-05
Position 1705: 7.414341647084701e-05
Position 1020: 6.946989148536751e-05
Position 1003: 6.16718036912118e-05
Position 420: 4.7919216564618147e-05
Position 1263: 4.456086002558922e-05
Position 2787: 3.974838270744077e-05
Position 136: 3.960325139171813e-05
Position 3381: 3.487186788594022e-05
Position 1679: 3.358526164523804e-05
Position 3193: 2.585444472502341e-05
Position 3328: 2.57055728466808e-05
Position 808: 2.437463742470071e-05
Position 1123: 2.1027116052870032e-05
Position 1070: 2.043156817387484e-05
Position 3403: 1.7516210424288077e-05
Position 483: 1.6170039478177867e-05
Position 1046: 1.2110356796416803e-05
Position 3447: 1.168752122271673e-05
Position 2579: 9.807446167363977e-06
Position 2942: 8.629117953348825e-06
Position 2744: 6.7547984599447345e-06
Position 1343: 6.144020466923929e-06
Position 2237: 4.590803890682418e-06
Position 144: 3.7428852413298502e-06
Position 3165: 3.4227009256136035e-06
Position 2731: 2.903539163782562e-06
Position 9240: 2.660795636789073e-06
Position 3421: 2.4966811597392104e-06
Position 109: 2.277255117637913e-06
Position 8960: 2.2004440025072303e-06
Position 69: 1.6055147965753124e-06
Position 4690: 1.4975750443580283e-06
Position 1159: 1.489743530947073e-07
Position 571: 9.47557007426113e-08
Position 368: 8.104065350353213e-08
Position 7905: 6.790071614622589e-08
Position 646: 3.676543094827728e-08
Position 158: 2.4859364257460278e-08
Position 481: 1.0569648652668115e-08
Position 27: 7.338310073235e-09
Position 18: 5.451302326218422e-09
Position 595: 3.799475690499481e-09
Position 328: 3.7918213799635476e-09
Position 381: 2.1926203242468007e-09
Position 370: 9.811806242538646e-10
Position 451: 1.4108700265685116e-10
Position 622: 1.268809321015773e-10
Position 77: 2.4227691731724217e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7496: 0.9587321119445282
Position 2422: 0.9553560703713578
Position 1392: 0.8943171117787947
Position 8787: 0.778859375115951
Position 10749: 0.63900886654366
Position 2207: 0.6338023913126966
Position 10520: 0.30858316605374436
Position 3547: 0.29165778854881724
Position 10366: 0.25415904217668994
Position 7012: 0.1875091176824006
Position 7046: 0.18381758226206404
Position 3108: 0.1350850464264235
Position 9645: 0.07460571471440713
Position 9850: 0.05410308334538371
Position 8124: 0.04124930654128473
Position 2432: 0.03416037736972706
Position 8104: 0.03387817870490804
Position 1287: 0.030771393837287525
Position 1245: 0.029774838086216157
Position 7554: 0.029013182226246367
Position 8811: 0.027351960236473235
Position 9209: 0.02668461725974839
Position 8438: 0.022851522287712207
Position 9149: 0.02092105912080985
Position 3247: 0.020744487511132486
Position 916: 0.017646759823736324
Position 1395: 0.01618259299035665
Position 3250: 0.014898166064686975
Position 8814: 0.014695823065185338
Position 6977: 0.014294746076056197
Position 8891: 0.012020617426714997
Position 466: 0.010865087004202734
Position 6452: 0.00959856246924952
Position 1100: 0.009383348152000488
Position 3165: 0.008229338570453413
Position 10565: 0.008214232005423625
Position 1068: 0.007910432607443514
Position 3184: 0.0064257236262442
Position 9294: 0.006306276729731845
Position 3552: 0.0062579738339555565
Position 300: 0.006200583370424111
Position 2059: 0.0061289048365036555
Position 3616: 0.006123782250171197
Position 2115: 0.005922796026211089
Position 3275: 0.005826858751941134
Position 7505: 0.00555876908695589
Position 10433: 0.00488791026828729
Position 8397: 0.004869677383403923
Position 3084: 0.004578966317711289
Position 7799: 0.004489728515922741
Position 9371: 0.004312279359048704
Position 8596: 0.004132092437545821
Position 9860: 0.00411274351468073
Position 2180: 0.003927972065014826
Position 8593: 0.0038707240871928834
Position 4978: 0.0037640001205208377
Position 3573: 0.0036178154257451
Position 5975: 0.0034742812056219813
