Gene = TMCO6
index = 1409
Annotated 5SS: [ 186  425 2354 2627 2993 3245 3615 4249 4540 4768 5314]
Annotated 3SS: [ 311 2237 2442 2887 3158 3497 4136 4352 4672 5145 5557]
SMsplice 5SS: [ 186  425 2354 3245 3615 4249 4540 4768 5314]
SMsplice 3SS: [ 311 2237 3158 3479 4089 4352 4672 5145 5557]
top_k =  500
Partition function (log Z): 6.821125771511476

Sorted 5' Splice Sites (High to Low Probability):
Position 3245: 0.9749226750690909
Position 2354: 0.870677268677022
Position 186: 0.868730776924346
Position 3615: 0.8659850625058938
Position 4540: 0.7065782836830754
Position 425: 0.6230567207663966
Position 4768: 0.6183632606924319
Position 5314: 0.5599510411122103
Position 4249: 0.43956586844228934
Position 438: 0.33122969721658757
Position 2993: 0.30914395514246135
Position 4610: 0.18586125246979696
Position 4266: 0.15651462676891983
Position 212: 0.10666725521143784
Position 2627: 0.08678829670665979
Position 4756: 0.07876258861005492
Position 4307: 0.07631679013064828
Position 935: 0.05336858533377999
Position 2046: 0.04560376591464835
Position 2162: 0.04389682635374013
Position 949: 0.04252772031658335
Position 2139: 0.026225492636198867
Position 443: 0.025138759215193505
Position 2094: 0.02495990318217558
Position 3707: 0.021019602639817444
Position 4253: 0.018299409726695602
Position 4902: 0.017946713270797582
Position 4866: 0.01397773046306343
Position 2775: 0.013387116742153208
Position 3279: 0.01324781070942737
Position 2035: 0.012479942814290936
Position 4872: 0.011874888792401294
Position 2704: 0.011330091694255801
Position 1460: 0.010714021170153059
Position 1794: 0.00854974848989257
Position 1664: 0.008113977904586792
Position 2367: 0.007318635190510932
Position 4141: 0.007285981170045076
Position 137: 0.00718088330822501
Position 5668: 0.004889857219317699
Position 5638: 0.004350202778887479
Position 3064: 0.00423060211339318
Position 2928: 0.004087286969160954
Position 2910: 0.0038846547057706867
Position 1250: 0.0035762376036006936
Position 1612: 0.0033186458976004305
Position 2003: 0.003033782323773723
Position 222: 0.003014909116816073
Position 2936: 0.0024476502411744498
Position 2301: 0.002314756346948018
Position 541: 0.002093670407777402
Position 1887: 0.0018687937965271549
Position 1650: 0.0016842248906375477
Position 3442: 0.001495774891041902
Position 344: 0.0013941130881591458
Position 493: 0.0013906854433873598
Position 1310: 0.0013557865097737327
Position 4801: 0.0013545964251444435
Position 4006: 0.001114322119203281
Position 1412: 0.0010710677119523837
Position 4762: 0.0009429694591090848
Position 1836: 0.0008646400036003867
Position 5320: 0.0008196891959062786
Position 233: 0.0007864814120769133
Position 4812: 0.000670578116901541
Position 4261: 0.0006604214473388128
Position 1471: 0.0006598408409358732
Position 4842: 0.0005755285913244914
Position 5263: 0.0005735345485185856
Position 721: 0.0004883416070102753
Position 1417: 0.00048295512509702543
Position 396: 0.0004599380262394045
Position 5301: 0.0004488178273208447
Position 928: 0.00044603864339167886
