Gene = ALKBH4
index = 76
Annotated 5SS: [ 163 5273]
Annotated 3SS: [5074 6894]
SMsplice 5SS: [ 163 5273]
SMsplice 3SS: [5165 6894]
top_k =  500
Partition function (log Z): -2.1386143934686332

Sorted 5' Splice Sites (High to Low Probability):
Position 5273: 0.9848010482533351
Position 163: 0.9672750980089734
Position 2942: 0.3002071453808155
Position 2215: 0.19878678073650083
Position 2597: 0.14900112336375781
Position 1001: 0.08803306333016664
Position 4378: 0.04509872912701226
Position 6979: 0.030012990851712863
Position 800: 0.022809874191078737
Position 1033: 0.020674883358394916
Position 276: 0.019898568065158592
Position 5459: 0.01971282117730322
Position 5856: 0.016927381305928163
Position 7114: 0.015778725825272438
Position 7242: 0.015125911780272727
Position 2021: 0.011069900438175134
Position 6976: 0.010678599996132666
Position 1048: 0.0065407585705077416
Position 2592: 0.006485255031438255
Position 607: 0.005573240822301816
Position 4677: 0.00536870140870701
Position 2880: 0.004315483998042107
Position 5216: 0.0038627362721711956
Position 5379: 0.003309121378382131
Position 5440: 0.0030053305190701836
Position 503: 0.0028201391452433704
Position 772: 0.0024338103875599813
Position 2755: 0.0023992904248679985
Position 989: 0.0020798509300183113
Position 2806: 0.001995978274600181
Position 292: 0.0019612720463528213
Position 1298: 0.0018947881243061837
Position 3093: 0.0017393532552446506
Position 2035: 0.0017004317164216885
Position 2030: 0.0016446530936336946
Position 2553: 0.0014854794758295934
Position 2799: 0.0011512258581868233
Position 3047: 0.0010336908813909202
Position 1122: 0.0007095176513047023
Position 4158: 0.0006748455489812455
Position 260: 0.0006537269627900414
Position 6569: 0.0006131398625178297
Position 1316: 0.0006074394692228028
Position 2903: 0.0005863323285006312
Position 4320: 0.0005798505809597174
Position 351: 0.0005713634453570192
Position 170: 0.0005658244267367295
Position 5890: 0.0005613772924456356
Position 1805: 0.0005496456700148029
Position 5990: 0.0005110712125669294
Position 1506: 0.00042819386570216045
Position 2959: 0.00042475706708356873
Position 5706: 0.0003558721038390472
Position 5808: 0.0003213234819267142
Position 5383: 0.00031205544469737527
Position 1765: 0.00030935581064784516
Position 2854: 0.0002932725165448298
Position 1393: 0.00028403370951193493
Position 6417: 0.0002813827623549158
Position 6041: 0.0002686682554735756
Position 2350: 0.00022747644770393903
Position 780: 0.00014383032976211715
Position 1727: 0.00011781303071108971
Position 541: 8.201862888503874e-05
Position 347: 7.56807789160425e-05
Position 2156: 3.87006885759662e-05
Position 482: 3.802739473526745e-05
Position 5534: 3.793306613277465e-05
Position 732: 3.6060271145439675e-05
Position 2358: 3.5627456577686326e-05
Position 5442: 1.6928578110451174e-05
Position 5444: 1.6489080018148782e-05
Position 5840: 1.3937703442475756e-05
Position 222: 6.35055221652821e-06
Position 134: 5.551312713188664e-06
Position 422: 4.840166457847931e-06
Position 355: 3.5755902978513274e-06
Position 367: 2.7906982055688385e-06
Position 282: 2.2963670453633152e-06
Position 840: 1.990691966842178e-06
Position 551: 1.9414848990528383e-06
Position 1253: 6.157322360103462e-07
Position 70: 3.3923519463176667e-07
Position 86: 2.4456424742428157e-08
Position 107: 7.08889020120862e-09
Position 398: 6.712069308190351e-09
Position 328: 5.919208706179632e-09
Position 196: 2.5343447349104265e-10
Position 410: 8.528572479862906e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5165: 0.9318903673160877
Position 6894: 0.6110844113319223
Position 2679: 0.30229335009667496
Position 2111: 0.18660954891556722
Position 2539: 0.09967597717230285
Position 7467: 0.08236620909797934
Position 6312: 0.06660574722308406
Position 5074: 0.060435899134944106
Position 5377: 0.05999696445529568
Position 6146: 0.05570712923519352
Position 5737: 0.05123232045709946
Position 4310: 0.04599424791095605
Position 2460: 0.04120833384131249
Position 954: 0.0395090922055333
Position 1943: 0.030249085879468368
Position 896: 0.030134495572084953
Position 5709: 0.02995463430948924
Position 870: 0.029672609349277873
Position 7349: 0.02830516573370842
Position 5356: 0.026566259443819483
Position 6833: 0.014493689052396315
Position 7501: 0.012118636326714095
Position 452: 0.011160161869231905
Position 6335: 0.00997104442196642
Position 2730: 0.008246893563241967
Position 5519: 0.008242359420919582
Position 2371: 0.0064921330465192465
Position 8117: 0.006365854622972921
Position 366: 0.006303328898241577
Position 7209: 0.005647694238900122
Position 4558: 0.005379538692430796
Position 926: 0.00490439549109298
Position 799: 0.004643226243545709
Position 6962: 0.004376345415238417
Position 6142: 0.0035172867895535316
Position 6609: 0.003502039270660345
Position 512: 0.003343205205303304
Position 7032: 0.003294861509697543
Position 6473: 0.0029191843558260397
Position 5421: 0.0027363677121370685
Position 1205: 0.002666610218680431
Position 5733: 0.002628766766777512
Position 851: 0.0024623833082459464
Position 6635: 0.0023548625439146257
Position 6927: 0.0023018386741897254
Position 2820: 0.002114184966564347
Position 958: 0.002012490562056803
Position 7257: 0.001774609152948371
Position 2426: 0.0017485432203844659
Position 7602: 0.0016728478669533417
Position 6122: 0.0015852128082591405
Position 5168: 0.001522068972455222
Position 6861: 0.001457157499345149
Position 6499: 0.0013348657790515357
Position 2472: 0.001194820055820111
Position 6370: 0.00114021625592754
Position 1659: 0.0010152806024161041
Position 724: 0.0010035844151234311
Position 636: 0.0010000356624228109
Position 2644: 0.0009171757516018616
Position 8243: 0.0008900375107822833
Position 916: 0.0008812882260761183
Position 2755: 0.0008584684811780287
Position 413: 0.0008197962951354757
Position 2377: 0.0008044758117536242
Position 591: 0.0007867610991572047
Position 6166: 0.0007819976651638871
Position 5757: 0.0007485397363946363
Position 575: 0.0007253454104612978
Position 6308: 0.0007141083388414064
Position 4062: 0.0006583658001072852
Position 5022: 0.0006475591257588319
Position 2242: 0.0005730349932158628
Position 566: 0.0005717021098379867
Position 2524: 0.0005457360069212286
Position 241: 0.0005392676604207933
Position 2345: 0.0005132078879811294
Position 7326: 0.0004677037781721195
Position 743: 0.00041354318348258757
Position 2417: 0.000403588685544335
Position 5563: 0.0003974737489021333
Position 672: 0.0003761545128234062
Position 1135: 0.0003641098028946243
Position 600: 0.00031042773521099907
Position 5557: 0.0002981558730048729
Position 495: 0.00028737114462935854
Position 878: 0.00027974257939013464
Position 8319: 0.00027914204971074747
Position 5456: 0.0002707497703233209
Position 2812: 0.0002603501150216753
Position 6215: 0.00021330030888658925
Position 5425: 0.00017650817374409325
Position 758: 0.00016185110553901526
Position 1872: 0.0001512414269618733
Position 980: 0.00013082685757189851
Position 5436: 0.00012130560086090735
Position 5126: 0.00011688929543908242
Position 6702: 9.978123794504125e-05
Position 2117: 9.625733168709794e-05
Position 5204: 9.470651613966199e-05
Position 648: 9.277781069391735e-05
Position 5207: 8.491520527680052e-05
Position 1415: 8.10767945931988e-05
Position 2214: 7.344868875593067e-05
Position 937: 6.94975517261107e-05
Position 929: 6.797351346883893e-05
Position 551: 6.193549560689408e-05
Position 2587: 5.936314091468982e-05
Position 1280: 5.137754450163907e-05
Position 1039: 4.9774688153713864e-05
Position 839: 4.1482924084862735e-05
Position 4578: 4.082823362157381e-05
Position 695: 4.0643875978672435e-05
