Gene = RRP15
index = 1212
Annotated 5SS: [  169 17273 19839 22346]
Annotated 3SS: [17006 19740 22143 45660]
SMsplice 5SS: [  169   543  9649 17273 19839 27737 28070]
SMsplice 3SS: [  386  9460 17006 19698 27557 27914 45660]
top_k =  500
Partition function (log Z): -14.465431355620463

Sorted 5' Splice Sites (High to Low Probability):
Position 17273: 0.9997056644463345
Position 19839: 0.9511309474003307
Position 169: 0.9257685018646161
Position 9649: 0.9127380913643708
Position 543: 0.7125937053256862
Position 22346: 0.677840506468793
Position 1480: 0.5395763827027834
Position 20041: 0.4608142918699713
Position 28070: 0.3112530982658765
Position 11858: 0.23990788819092398
Position 11740: 0.23702527412481017
Position 2355: 0.2010119033041322
Position 28013: 0.19356421822414277
Position 15286: 0.10402646679436493
Position 10259: 0.06049275048113727
Position 10621: 0.05141963145163214
Position 32155: 0.05094617873163067
Position 32178: 0.04606621107312846
Position 32120: 0.04403478534784823
Position 1805: 0.039678644608394965
Position 108: 0.038045608049602164
Position 19844: 0.03643443419548625
Position 32233: 0.03613735609625848
Position 806: 0.033425414299894096
Position 12388: 0.03117385698612074
Position 8076: 0.02458599227729601
Position 1308: 0.02249692810504312
Position 21211: 0.018568679986517723
Position 21384: 0.0175909200133111
Position 57: 0.015348789159764101
Position 8046: 0.013744486060724603
Position 15518: 0.01268628447866268
Position 12089: 0.011946526415829287
Position 4928: 0.010466283813924289
Position 3792: 0.00973867419017815
Position 177: 0.00938207520383676
Position 12303: 0.008853102704517744
Position 519: 0.00837118358460638
Position 10805: 0.006274803152982763
Position 482: 0.0062142511596026155
Position 21686: 0.005176136888159823
Position 21109: 0.004632631907032765
Position 129: 0.003368878537903897
Position 533: 0.003024615193189101
Position 1050: 0.0026569637817505268
Position 589: 0.001895790779874601
Position 581: 0.0013772556372009998
Position 10267: 0.0013489219157768555
Position 125: 0.001234606435821339
Position 1510: 0.0010874328379091264
Position 1972: 0.0006849772791006318
Position 990: 0.00039969489275566483
Position 8: 0.0003045551405697919
Position 174: 0.00025902769478704636
Position 507: 0.00023240399988948537
Position 61: 0.0002140924762289653
Position 1365: 0.00018742451708218265
Position 341: 0.0001653532292383853
Position 468: 0.00016213832473157378
Position 644: 0.0001108019416514891
Position 659: 0.00010511736785944404
Position 163: 9.551925316272187e-05
